actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M31.00S,2024-02-04T01:42:32.4Z,1,REGULAR,3pt,Jump Shot,[],1630182,6.389618922470433,96.81372549019608,1610612742,6,5,2024-02-04T01:42:35Z,190000,False,-234.0,8.0,1,left,J. Green 3PT  (3 PTS) (L. Doncic 1 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.42,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
21,PT10M20.00S,2024-02-04T01:42:43.3Z,1,REGULAR,3pt,Jump Shot,[],203507,67.36202365308804,51.225490196078425,1610612749,6,5,2024-02-04T01:42:46Z,210000,False,6.0,254.0,1,right,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2024-02-04T01:42:45.3Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612742,6,5,2024-02-04T01:42:46Z,220000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M11.00S,2024-02-04T01:42:53.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.25427069645204,72.79411764705883,1610612742,9,5,2024-02-04T01:42:57Z,230000,False,-114.0,222.0,1,left,L. Doncic 25' 3PT step back (3 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.0,Made,3.0,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2024-02-04T01:43:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.24901445466492,58.57843137254902,1610612749,9,7,2024-02-04T01:44:51Z,240000,False,43.0,11.0,1,right,G. Antetokounmpo driving finger roll Layup (4 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,4.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
26,PT09M39.00S,2024-02-04T01:43:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630182,5.995400788436268,95.09803921568627,1610612742,12,7,2024-02-04T01:43:27Z,260000,False,-225.0,4.0,1,left,J. Green 3PT  (6 PTS) (M. Kleber 1 AST),"[1630182, 1628467]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.55,Made,6.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,
28,PT09M26.00S,2024-02-04T01:43:37.3Z,1,REGULAR,2pt,Jump Shot,[],203507,77.61169513797634,34.068627450980394,1610612749,12,9,2024-02-04T01:43:42Z,280000,False,-80.0,158.0,1,right,G. Antetokounmpo 17' pullup Jump Shot (6 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.7,Made,6.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
30,PT09M16.00S,2024-02-04T01:43:51.1Z,1,REGULAR,foul,personal,[],203114,,,1610612742,12,9,2024-02-04T01:43:55Z,300000,False,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1628467]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,1.0,0.0,Kleber,1628467.0,,,,,,,,,
33,PT09M13.00S,2024-02-04T01:44:11.9Z,1,REGULAR,3pt,Jump Shot,[],1628467,32.933639947437584,47.05882352941176,1610612742,15,9,2024-02-04T01:44:15Z,330000,False,15.0,257.0,1,left,M. Kleber 25' 3PT  (6 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.75,Made,6.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,
35,PT09M00.00S,2024-02-04T01:44:24.2Z,1,REGULAR,3pt,Jump Shot,[],203081,67.36202365308804,59.31372549019608,1610612749,15,12,2024-02-04T01:44:28Z,350000,False,47.0,254.0,1,right,D. Lillard 25' 3PT pullup (3 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,25.85,Made,3.0,,,,,,,,,,,,,,,,,
36,PT08M45.00S,2024-02-04T01:44:40.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,6.783837056504599,50.245098039215684,1610612742,17,12,2024-02-04T01:44:42Z,360000,False,-1.0,11.0,1,left,M. Kleber alley-oop DUNK (8 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,1.14,Made,8.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
39,PT08M28.00S,2024-02-04T01:45:09.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201577,92.46057818659659,58.82352941176471,1610612749,17,14,2024-02-04T01:45:13Z,390000,False,44.0,18.0,1,right,R. Lopez Hook (2 PTS) (G. Antetokounmpo 1 AST),"[201577, 203507]",1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
41,PT08M20.00S,2024-02-04T01:45:17.8Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.831143232588698,66.91176470588235,1610612742,17,14,2024-02-04T01:45:22Z,410000,False,-85.0,237.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
42,PT08M16.00S,2024-02-04T01:45:21.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,14,2024-02-04T01:45:22Z,420000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M11.00S,2024-02-04T01:45:27.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,94.30026281208936,49.50980392156863,1610612749,17,16,2024-02-04T01:45:35Z,430000,False,-2.0,1.0,1,right,G. Antetokounmpo running DUNK (8 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.27,Made,8.0,,,,,,,,,,,,,,,,,
44,PT07M52.00S,2024-02-04T01:45:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.652431011826544,56.127450980392155,1610612742,17,16,2024-02-04T01:46:11Z,440000,False,-31.0,10.0,1,left,MISS G. Williams driving Layup - blocked,"[1629684, 203507]",1610612742.0,DAL,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
45,PT07M52.00S,2024-02-04T01:45:48.4Z,1,REGULAR,block,,[],203507,,,1610612742,17,16,2024-02-04T01:45:50Z,450000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2024-02-04T01:45:50.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,17,16,2024-02-04T01:46:11Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,44.0,,,,,,,,
48,PT07M50.00S,2024-02-04T01:45:52.9Z,1,REGULAR,substitution,out,[],201577,,,1610612742,17,16,2024-02-04T01:46:01Z,480000,False,,,0,,SUB out: R. Lopez,[201577],1610612749.0,MIL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M50.00S,2024-02-04T01:45:52.9Z,1,REGULAR,substitution,in,[],203109,,,1610612742,17,16,2024-02-04T01:46:01Z,490000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2024-02-04T01:45:52.9Z,1,REGULAR,substitution,out,[],1629684,,,1610612742,17,16,2024-02-04T01:46:22Z,500000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M50.00S,2024-02-04T01:45:52.9Z,1,REGULAR,substitution,in,[],203501,,,1610612742,17,16,2024-02-04T01:46:22Z,510000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M49.00S,2024-02-04T01:46:29.3Z,1,REGULAR,foul,personal,['2freethrow'],203109,,,1610612742,17,16,2024-02-04T01:46:36Z,520000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[203109, 203501]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,200832.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
54,PT07M49.00S,2024-02-04T01:46:56.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203501,,,1610612742,18,16,2024-02-04T01:46:56Z,540000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (1 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2024-02-04T01:47:17.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203501,,,1610612742,19,16,2024-02-04T01:47:17Z,550000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (2 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
56,PT07M38.00S,2024-02-04T01:47:29.4Z,1,REGULAR,3pt,Jump Shot,[],203114,94.82588699080158,3.6764705882352944,1610612749,19,16,2024-02-04T01:47:36Z,560000,False,-232.0,-4.0,1,right,MISS K. Middleton 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2024-02-04T01:47:35.4Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,19,16,2024-02-04T01:47:36Z,570000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,
58,PT07M30.00S,2024-02-04T01:47:38.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,27.54599211563732,20.588235294117645,1610612742,22,16,2024-02-04T01:49:28Z,580000,False,147.0,206.0,1,left,T. Hardaway Jr. 25' 3PT running pullup (5 PTS) (J. Green 1 AST),"[203501, 1630182]",1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.35,Made,5.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
60,PT07M19.00S,2024-02-04T01:47:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,94.1688567674113,60.5392156862745,1610612749,22,16,2024-02-04T01:47:53Z,600000,False,53.0,2.0,1,right,MISS K. Middleton driving bank Shot,[203114],1610612749.0,MIL,driving bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
62,PT07M17.00S,2024-02-04T01:47:51.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,22,16,2024-02-04T01:47:53Z,610000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,60.0,1.0,1.0,0.0,,,,,
63,PT07M11.00S,2024-02-04T01:47:57.0Z,1,REGULAR,3pt,Jump Shot,[],203501,22.946780551905388,88.97058823529412,1610612742,25,16,2024-02-04T01:50:04Z,620000,False,-195.0,163.0,1,left,T. Hardaway Jr. 25' 3PT  (8 PTS) (L. Doncic 4 AST),"[203501, 1629029]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.42,Made,8.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
65,PT07M10.00S,2024-02-04T01:48:04.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,25,16,2024-02-04T01:48:04Z,640000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M56.00S,2024-02-04T01:51:20.1Z,1,REGULAR,2pt,Jump Shot,[],203507,76.42904073587385,36.27450980392157,1610612749,25,16,2024-02-04T01:51:24Z,650000,False,-69.0,169.0,1,right,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.25,Missed,,,,,,,,,,,,,,,,,,
67,PT06M53.00S,2024-02-04T01:51:23.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,25,16,2024-02-04T01:51:24Z,660000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,66.0,2.0,2.0,0.0,,,,,
68,PT06M52.00S,2024-02-04T01:51:23.9Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,25,16,2024-02-04T01:51:28Z,670000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 203507]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,
69,PT06M52.00S,2024-02-04T01:51:23.9Z,1,REGULAR,steal,,[],203507,,,1610612749,25,16,2024-02-04T01:51:25Z,680000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
70,PT06M51.00S,2024-02-04T01:51:27.7Z,1,REGULAR,turnover,traveling,[],1627736,,,1610612749,25,16,2024-02-04T01:51:32Z,690000,False,,,0,,M. Beasley traveling TURNOVER (1 TO),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,,,202056.0,,,,,,,,,1.0,,,,
71,PT06M37.00S,2024-02-04T01:51:54.4Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,25,16,2024-02-04T01:51:57Z,700000,False,,,0,,L. Doncic lost ball TURNOVER (2 TO),"[1629029, 203507]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Antetokounmpo,203507.0,,
72,PT06M37.00S,2024-02-04T01:51:54.4Z,1,REGULAR,steal,,[],203507,,,1610612749,25,16,2024-02-04T01:51:55Z,710000,False,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M27.00S,2024-02-04T01:52:03.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203109,88.43626806833115,30.223651960784316,1610612749,25,16,2024-02-04T01:53:05Z,720000,False,-99.0,56.0,1,right,MISS J. Crowder 11' driving floating Shot,[203109],1610612749.0,MIL,driving floating,,,Crowder,J. Crowder,,,,,Mid-Range,8-16 Left,11.38,Missed,,,,,,,,,,,,,,,,,,
74,PT06M27.00S,2024-02-04T01:52:03.9Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,25,16,2024-02-04T01:52:11Z,730000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,73.0,3.0,3.0,0.0,,,,,
75,PT06M27.00S,2024-02-04T01:52:10.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,25,16,2024-02-04T01:52:10Z,740000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M27.00S,2024-02-04T01:53:42.7Z,1,REGULAR,substitution,out,[],1629029,,,1610612742,25,16,2024-02-04T01:55:25Z,750000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M27.00S,2024-02-04T01:53:42.7Z,1,REGULAR,substitution,out,[],203507,,,1610612742,25,16,2024-02-04T01:55:25Z,760000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M27.00S,2024-02-04T01:53:42.7Z,1,REGULAR,substitution,in,[],1630702,,,1610612742,25,16,2024-02-04T01:55:25Z,770000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M27.00S,2024-02-04T01:53:42.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612742,25,16,2024-02-04T01:55:25Z,780000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M07.00S,2024-02-04T01:55:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,16.376478318002626,42.8921568627451,1610612742,25,16,2024-02-04T01:55:49Z,790000,False,36.0,101.0,1,left,MISS J. Green 10' driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2024-02-04T01:55:47.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,25,16,2024-02-04T01:55:49Z,800000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,
82,PT05M54.00S,2024-02-04T01:55:58.8Z,1,REGULAR,2pt,Jump Shot,[],203081,76.5604467805519,60.29411764705882,1610612749,25,18,2024-02-04T01:56:02Z,810000,False,51.0,168.0,1,right,D. Lillard 17' step back Jump Shot (5 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,17.55,Made,5.0,,,,,,,,,,,,,,,,,
83,PT05M33.00S,2024-02-04T01:56:20.7Z,1,REGULAR,2pt,Jump Shot,[],1627884,8.360709592641262,31.127450980392158,1610612742,27,18,2024-02-04T01:56:24Z,820000,False,94.0,26.0,1,left,D. Jones Jr. 9' driving floating Jump Shot (2 PTS) (M. Kleber 2 AST),"[1627884, 1628467]",1610612742.0,DAL,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,9.79,Made,2.0,M. Kleber,1628467.0,2.0,,,,,,,,,,,,,,
85,PT05M17.00S,2024-02-04T01:56:36.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,70.38436268068331,24.509803921568626,1610612749,27,18,2024-02-04T01:56:42Z,840000,False,-127.0,226.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2024-02-04T01:56:38.4Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,27,18,2024-02-04T01:56:42Z,850000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,
87,PT05M08.00S,2024-02-04T01:56:44.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203501,17.0335085413929,37.99019607843137,1610612742,27,18,2024-02-04T01:57:24Z,860000,False,60.0,108.0,1,left,MISS T. Hardaway Jr. 12' running pullup Shot,[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.32,Missed,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2024-02-04T01:56:46.7Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,27,18,2024-02-04T01:56:48Z,870000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,
89,PT05M03.00S,2024-02-04T01:56:52.4Z,1,REGULAR,foul,personal,[],1630702,,,1610612749,27,18,2024-02-04T01:57:04Z,880000,False,,,0,,J. Hardy personal FOUL (1 PF),"[1630702, 203081]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left,,,,,,,200832.0,1.0,0.0,Lillard,203081.0,,,,,,,,,
