actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT05M21.00S,2024-04-13T00:53:23.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,14,14,2024-04-13T00:53:30Z,850000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,86.0,,,,,,,,,,,,,,,,,
89,PT05M21.00S,2024-04-13T00:53:29.0Z,1,REGULAR,substitution,out,[],1628467,,,1610612742,14,14,2024-04-13T00:53:44Z,870000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M21.00S,2024-04-13T00:53:29.0Z,1,REGULAR,substitution,in,[],203939,,,1610612742,14,14,2024-04-13T00:53:44Z,880000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M09.00S,2024-04-13T00:53:52.8Z,1,REGULAR,2pt,Jump Shot,[],1629023,12.302890932982917,28.921568627450984,1610612742,16,14,2024-04-13T00:53:56Z,890000,False,105.0,63.0,1,left,P. Washington 12' driving floating Jump Shot (7 PTS) (D. Powell 1 AST),"[1629023, 203939]",1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,12.28,Made,,,,,7.0,D. Powell,203939.0,1.0,,,,,,,,,,
93,PT04M55.00S,2024-04-13T00:54:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,81.02825229960578,58.333333333333336,1610612765,16,16,2024-04-13T00:54:10Z,910000,False,42.0,126.0,1,right,J. Ivey 13' pullup Jump Shot (4 PTS),[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,13.25,Made,,,,,4.0,,,,,,,,,,,,,
94,PT04M40.00S,2024-04-13T00:54:21.5Z,1,REGULAR,2pt,Jump Shot,[],1629023,23.340998685939553,31.372549019607842,1610612742,16,16,2024-04-13T00:54:29Z,920000,False,93.0,167.0,1,left,MISS P. Washington 19' pullup Shot,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,19.11,Missed,,,,,,,,,,,,,,,,,,
95,PT04M36.00S,2024-04-13T00:54:25.5Z,1,REGULAR,rebound,defensive,[],1631204,,,1610612765,16,16,2024-04-13T00:54:29Z,930000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Right Center,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,out,[],1629023,,,1610612765,16,16,2024-04-13T00:54:50Z,950000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,out,[],1629002,,,1610612765,16,16,2024-04-13T00:54:50Z,960000,False,,,0,,SUB out: C. Metu,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,16,16,2024-04-13T00:54:50Z,970000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,in,[],1628467,,,1610612765,16,16,2024-04-13T00:54:50Z,980000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,in,[],1628972,,,1610612765,16,16,2024-04-13T00:54:50Z,990000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2024-04-13T00:54:35.0Z,1,REGULAR,substitution,in,[],203095,,,1610612765,16,16,2024-04-13T00:54:50Z,1000000,False,,,0,,SUB in: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M20.00S,2024-04-13T00:55:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,92.72339027595268,58.82352941176471,1610612765,16,16,2024-04-13T00:55:12Z,1010000,False,44.0,16.0,1,right,MISS J. Wiseman driving Layup - blocked,"[1630164, 1628467]",1610612765.0,DET,driving,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,Kleber,1628467.0,,,,,,,,
104,PT04M20.00S,2024-04-13T00:55:07.0Z,1,REGULAR,block,,[],1628467,,,1610612765,16,16,2024-04-13T00:55:09Z,1020000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
105,PT04M18.00S,2024-04-13T00:55:09.0Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,16,16,2024-04-13T00:55:12Z,1030000,False,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT04M15.00S,2024-04-13T00:55:13.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,22.28975032851511,10.294117647058822,1610612742,16,16,2024-04-13T01:10:03Z,1040000,False,199.0,157.0,1,left,MISS T. Hardaway Jr. 25' running 3PT,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
107,PT04M11.00S,2024-04-13T00:55:17.0Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612765,16,16,2024-04-13T00:55:19Z,1050000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:1),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT04M04.00S,2024-04-13T00:55:23.7Z,1,REGULAR,2pt,Jump Shot,[],1631197,83.26215505913272,31.61764705882353,1610612765,16,18,2024-04-13T00:55:32Z,1060000,False,-92.0,105.0,1,right,J. Rhoden 13' pullup Jump Shot (2 PTS),[1631197],1610612765.0,DET,pullup,,,Rhoden,J. Rhoden,,,,,Mid-Range,8-16 Left,13.94,Made,,,,,2.0,,,,,,,,,,,,,
109,PT03M49.00S,2024-04-13T00:55:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,18.610381077529567,61.029411764705884,1610612742,16,18,2024-04-13T00:55:42Z,1070000,False,-55.0,122.0,1,left,MISS J. Hardy 13' turnaround fadeaway Shot,[1630702],1610612742.0,DAL,turnaround fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,13.42,Missed,,,,,,,,,,,,,,,,,,
110,PT03M47.00S,2024-04-13T00:55:39.6Z,1,REGULAR,rebound,defensive,[],1631197,,,1610612765,16,18,2024-04-13T00:55:42Z,1080000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:2),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),8-16 Center,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT03M43.00S,2024-04-13T00:55:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,16,18,2024-04-13T00:55:50Z,1090000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M43.00S,2024-04-13T00:55:52.5Z,1,REGULAR,substitution,out,[],203501,,,1610612765,16,18,2024-04-13T00:58:52Z,1100000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M43.00S,2024-04-13T00:55:52.5Z,1,REGULAR,substitution,out,[],1630164,,,1610612765,16,18,2024-04-13T00:58:52Z,1110000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M43.00S,2024-04-13T00:55:52.5Z,1,REGULAR,substitution,in,[],1630639,,,1610612765,16,18,2024-04-13T00:58:52Z,1120000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M43.00S,2024-04-13T00:55:52.5Z,1,REGULAR,substitution,in,[],201959,,,1610612765,16,18,2024-04-13T00:58:52Z,1130000,False,,,0,,SUB in: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M26.00S,2024-04-13T00:59:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201959,81.42247043363994,50.98039215686274,1610612765,16,20,2024-04-13T01:10:58Z,1140000,False,5.0,122.0,1,right,T. Gibson 12' fadeaway Jump Shot (2 PTS) (E. Fournier 1 AST),"[201959, 203095]",1610612765.0,DET,fadeaway,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,12.22,Made,,,,,2.0,E. Fournier,203095.0,1.0,,,,,,,,,,
119,PT03M06.00S,2024-04-13T00:59:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628467,24.78646517739816,86.02941176470588,1610612742,19,20,2024-04-13T00:59:49Z,1160000,False,-180.0,180.0,1,left,M. Kleber 25' 3PT  (3 PTS) (D. Powell 2 AST),"[1628467, 203939]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,3.0,D. Powell,203939.0,2.0,,,,,,,,,,
121,PT02M48.00S,2024-04-13T01:00:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628972,71.30420499342969,21.323529411764707,1610612765,19,20,2024-04-13T01:00:10Z,1180000,False,-143.0,217.0,1,right,MISS T. Brown Jr. 26' 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
122,PT02M46.00S,2024-04-13T01:00:05.5Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,19,20,2024-04-13T01:00:10Z,1190000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M40.00S,2024-04-13T01:00:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,15.588042049934298,55.63725490196079,1610612742,21,20,2024-04-13T01:00:24Z,1200000,False,-28.0,94.0,1,left,J. Hardy 9' step back Jump Shot (4 PTS),[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,9.81,Made,,,,,4.0,,,,,,,,,,,,,
124,PT02M24.00S,2024-04-13T01:00:27.8Z,1,REGULAR,3pt,Jump Shot,[],1631197,94.43166885676742,95.34313725490196,1610612765,21,23,2024-04-13T01:00:32Z,1210000,False,227.0,0.0,1,right,J. Rhoden 3PT  (5 PTS) (M. Sasser 1 AST),"[1631197, 1631204]",1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,5.0,M. Sasser,1631204.0,1.0,,,,,,,,,,
126,PT02M08.00S,2024-04-13T01:00:47.4Z,1,REGULAR,foul,personal,[],201959,,,1610612742,21,23,2024-04-13T01:01:19Z,1230000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 203939]",1610612765.0,DET,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Powell,203939.0
128,PT02M08.00S,2024-04-13T01:00:56.0Z,1,REGULAR,substitution,out,[],1631204,,,1610612742,21,23,2024-04-13T01:01:06Z,1250000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M08.00S,2024-04-13T01:00:56.0Z,1,REGULAR,substitution,in,[],1630201,,,1610612742,21,23,2024-04-13T01:01:06Z,1260000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M58.00S,2024-04-13T01:01:17.1Z,1,REGULAR,2pt,Jump Shot,[],1630702,6.783837056504599,82.59803921568627,1610612742,21,23,2024-04-13T01:12:45Z,1270000,False,-163.0,11.0,1,left,MISS J. Hardy 16' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left,16.34,Missed,,,,,,,,,,,,,,,,,,
131,PT01M55.00S,2024-04-13T01:01:20.1Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612765,21,23,2024-04-13T01:01:21Z,1280000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:4),[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left,,,130.0,4.0,4.0,0.0,,,,,,,,,,,,,,
132,PT01M48.00S,2024-04-13T01:01:26.9Z,1,REGULAR,2pt,Jump Shot,[],201959,81.02825229960578,30.637254901960787,1610612765,21,25,2024-04-13T01:01:32Z,1290000,False,-97.0,126.0,1,right,T. Gibson 15' Jump Shot (4 PTS) (M. Flynn 1 AST),"[201959, 1630201]",1610612765.0,DET,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,15.87,Made,,,,,4.0,M. Flynn,1630201.0,1.0,,,,,,,,,,
134,PT01M33.00S,2024-04-13T01:01:41.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,14.799605781865965,40.19607843137255,1610612742,21,25,2024-04-13T01:01:46Z,1310000,False,49.0,87.0,1,left,MISS J. Hardy 9' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,9.95,Missed,,,,,,,,,,,,,,,,,,
135,PT01M31.00S,2024-04-13T01:01:43.9Z,1,REGULAR,rebound,defensive,[],201959,,,1610612765,21,25,2024-04-13T01:01:46Z,1320000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT01M13.00S,2024-04-13T01:02:01.7Z,1,REGULAR,3pt,Jump Shot,[],203095,73.66951379763469,82.84313725490196,1610612765,21,25,2024-04-13T01:02:07Z,1330000,False,164.0,195.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
137,PT01M09.00S,2024-04-13T01:02:05.7Z,1,REGULAR,rebound,defensive,[],1630639,,,1610612742,21,25,2024-04-13T01:02:07Z,1340000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Above the Break 3,24+ Right Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT01M05.00S,2024-04-13T01:02:12.4Z,1,REGULAR,foul,personal,[],1630201,,,1610612742,21,25,2024-04-13T01:02:39Z,1350000,False,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1628467]",1610612765.0,DET,,,,Flynn,M. Flynn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Kleber,1628467.0
140,PT00M51.90S,2024-04-13T01:02:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630182,7.178055190538765,4.411764705882353,1610612742,21,25,2024-04-13T01:02:52Z,1370000,False,228.0,15.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.84,Missed,,,,,,,,,,,,,,,,,,
141,PT00M49.40S,2024-04-13T01:02:48.2Z,1,REGULAR,rebound,defensive,[],201959,,,1610612765,21,25,2024-04-13T01:02:52Z,1380000,False,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,Right Corner 3,24+ Right,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT00M31.80S,2024-04-13T01:03:06.4Z,1,REGULAR,3pt,Jump Shot,[],1628972,93.77463863337714,3.9215686274509802,1610612765,21,25,2024-04-13T01:03:11Z,1390000,False,-230.0,6.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
143,PT00M28.60S,2024-04-13T01:03:09.6Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,21,25,2024-04-13T01:03:11Z,1400000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,
144,PT00M08.40S,2024-04-13T01:03:29.7Z,1,REGULAR,turnover,lost ball,[],1630702,,,1610612742,21,25,2024-04-13T01:03:35Z,1410000,False,,,0,,J. Hardy lost ball TURNOVER (1 TO),"[1630702, 1630201]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Flynn,1630201.0,,,,,
145,PT00M08.40S,2024-04-13T01:03:29.7Z,1,REGULAR,steal,,[],1630201,,,1610612765,21,25,2024-04-13T01:03:31Z,1420000,False,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M03.70S,2024-04-13T01:03:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630201,94.82588699080158,50.98039215686274,1610612765,21,27,2024-04-13T01:03:42Z,1430000,False,5.0,-4.0,1,right,M. Flynn driving reverse Layup (2 PTS) (E. Fournier 2 AST),"[1630201, 203095]",1610612765.0,DET,driving reverse,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,2.0,E. Fournier,203095.0,2.0,,,,,,,,,,
148,PT00M00.30S,2024-04-13T01:03:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630702,50.80486202365309,78.43137254901961,1610612742,21,27,2024-04-13T01:03:50Z,1450000,False,-142.0,425.0,1,left,MISS J. Hardy 44' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,44.83,Missed,,,,,,,,,,,,,,,,,,
149,PT00M00.10S,2024-04-13T01:03:43.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,21,27,2024-04-13T01:03:50Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,148.0,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2024-04-13T01:03:50.9Z,1,REGULAR,period,end,[],0,,,1610612742,21,27,2024-04-13T01:03:50Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,out,['startperiod'],1630702,,,1610612742,21,27,2024-04-13T01:06:23Z,1480000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,out,['startperiod'],203939,,,1610612742,21,27,2024-04-13T01:06:23Z,1490000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,21,27,2024-04-13T01:06:23Z,1500000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,21,27,2024-04-13T01:06:23Z,1510000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,out,['startperiod'],201959,,,1610612742,21,27,2024-04-13T01:06:23Z,1520000,False,,,0,,SUB out: T. Gibson,[201959],1610612765.0,DET,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612742,21,27,2024-04-13T01:06:23Z,1530000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,in,['startperiod'],1627884,,,1610612742,21,27,2024-04-13T01:06:23Z,1540000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,in,['startperiod'],203957,,,1610612742,21,27,2024-04-13T01:06:23Z,1550000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,21,27,2024-04-13T01:06:23Z,1560000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-04-13T01:05:48.8Z,2,REGULAR,substitution,in,['startperiod'],1630164,,,1610612742,21,27,2024-04-13T01:06:23Z,1570000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-04-13T01:06:23.5Z,2,REGULAR,period,start,[],0,,,1610612742,21,27,2024-04-13T01:06:24Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M44.00S,2024-04-13T01:06:38.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.389618922470433,50.98039215686274,1610612742,23,27,2024-04-13T01:06:42Z,1590000,False,-5.0,8.0,1,left,D. Gafford cutting DUNK (4 PTS) (A. Lawson 1 AST),"[1629655, 1630639]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,4.0,A. Lawson,1630639.0,1.0,,,,,,,,,,
164,PT11M24.00S,2024-04-13T01:06:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,91.27792378449409,46.568627450980394,1610612765,23,27,2024-04-13T01:16:40Z,1610000,False,-17.0,29.0,1,right,MISS M. Flynn driving finger roll Layup,[1630201],1610612765.0,DET,driving finger roll,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
165,PT11M22.00S,2024-04-13T01:07:01.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,23,27,2024-04-13T01:07:05Z,1620000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT11M15.00S,2024-04-13T01:07:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641765,6.652431011826544,48.77450980392157,1610612742,25,27,2024-04-13T01:07:11Z,1630000,False,6.0,10.0,1,left,O. Prosper DUNK (2 PTS) (D. Jones Jr. 3 AST),"[1641765, 1627884]",1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,2.0,D. Jones Jr.,1627884.0,3.0,,,,,,,,,,
168,PT11M04.00S,2024-04-13T01:07:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,83.78777923784494,49.754901960784316,1610612765,25,29,2024-04-13T01:07:37Z,1650000,False,-1.0,100.0,1,right,E. Fournier 9' driving floating Jump Shot (2 PTS) (M. Flynn 2 AST),"[203095, 1630201]",1610612765.0,DET,driving floating,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,9.99,Made,,,,,2.0,M. Flynn,1630201.0,2.0,,,,,,,,,,
169,PT10M38.00S,2024-04-13T01:07:45.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,13.222733245729303,48.03921568627451,1610612742,27,29,2024-04-13T01:07:51Z,1660000,False,10.0,72.0,1,left,D. Gafford 7' turnaround Hook (6 PTS) (A. Lawson 2 AST),"[1629655, 1630639]",1610612742.0,DAL,turnaround,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,6.0,A. Lawson,1630639.0,2.0,,,,,,,,,,
171,PT10M26.00S,2024-04-13T01:07:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,86.28449408672799,51.225490196078425,1610612765,27,29,2024-04-13T01:17:51Z,1680000,False,6.0,76.0,1,right,MISS J. Wiseman 7' floating Shot,[1630164],1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
