actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
188,PT11M29.00S,2024-01-15T20:16:06.3Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,33,20,2024-01-15T20:16:07Z,1880000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
189,PT11M15.00S,2024-01-15T20:16:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,95.22010512483574,51.71568627450981,1610612740,33,22,2024-01-15T20:16:25Z,1890000,False,9.0,-8.0,1,right,C. McCollum driving reverse Layup (7 PTS),[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,,7.0,,,,,,,
190,PT11M01.00S,2024-01-15T20:16:34.0Z,2,REGULAR,turnover,lost ball,[],1641726,,,1610612742,33,22,2024-01-15T20:16:37Z,1900000,False,,,0,,D. Lively II lost ball TURNOVER (1 TO),"[1641726, 1626204]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Nance Jr.,1626204.0
191,PT11M01.00S,2024-01-15T20:16:34.0Z,2,REGULAR,steal,,[],1626204,,,1610612740,33,22,2024-01-15T20:16:35Z,1910000,False,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
192,PT10M56.00S,2024-01-15T20:16:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,94.95729303547962,45.34313725490196,1610612740,33,24,2024-01-15T20:16:43Z,1920000,False,-23.0,-5.0,1,right,Z. Williamson running Layup (5 PTS) (L. Nance Jr. 1 AST),"[1629627, 1626204]",1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,,,5.0,L. Nance Jr.,1626204.0,1.0,,,,
194,PT10M40.00S,2024-01-15T20:16:59.1Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612742,33,24,2024-01-15T20:17:05Z,1940000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1630230, 203501]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
196,PT10M40.00S,2024-01-15T20:17:22.4Z,2,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,34,24,2024-01-15T20:17:22Z,1960000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (11 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
197,PT10M40.00S,2024-01-15T20:17:26.5Z,2,REGULAR,substitution,out,[],1630639,,,1610612742,34,24,2024-01-15T20:17:32Z,1970000,False,,,0,,SUB out: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M40.00S,2024-01-15T20:17:26.5Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,34,24,2024-01-15T20:17:32Z,1980000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M40.00S,2024-01-15T20:17:39.6Z,2,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,35,24,2024-01-15T20:17:39Z,1990000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (12 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
200,PT10M33.00S,2024-01-15T20:17:58.1Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612740,35,24,2024-01-15T20:18:05Z,2000000,False,,,0,,J. Green shooting personal FOUL (2 PF) (McCollum 2 FT),"[1630182, 203468]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1198.0,2.0,0.0,McCollum,203468.0,,,,,,,,,
202,PT10M33.00S,2024-01-15T20:18:20.3Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,35,25,2024-01-15T20:18:20Z,2020000,False,,,0,,C. McCollum Free Throw 1 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
203,PT10M33.00S,2024-01-15T20:18:40.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,35,26,2024-01-15T20:18:40Z,2030000,False,,,0,,C. McCollum Free Throw 2 of 2 (9 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
204,PT10M11.00S,2024-01-15T20:19:03.3Z,2,REGULAR,3pt,Jump Shot,[],1628467,31.61957950065703,65.19607843137256,1610612742,35,26,2024-01-15T20:19:10Z,2040000,False,-76.0,245.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
205,PT10M10.00S,2024-01-15T20:19:04.3Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,35,26,2024-01-15T20:19:10Z,2050000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,,
206,PT10M10.00S,2024-01-15T20:19:10.4Z,2,REGULAR,foul,personal,[],1641726,,,1610612740,35,26,2024-01-15T20:19:17Z,2060000,False,,,0,,D. Lively II personal FOUL (1 PF),"[1641726, 1629627]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,
208,PT10M10.00S,2024-01-15T20:19:18.9Z,2,REGULAR,substitution,out,[],203552,,,1610612740,35,26,2024-01-15T20:19:25Z,2080000,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M10.00S,2024-01-15T20:19:18.9Z,2,REGULAR,substitution,in,[],202681,,,1610612740,35,26,2024-01-15T20:19:25Z,2090000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M54.00S,2024-01-15T20:19:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.85479632063075,53.92156862745098,1610612740,35,28,2024-01-15T20:19:51Z,2100000,False,20.0,15.0,1,right,Z. Williamson driving Layup (7 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,7.0,,,,,,,
212,PT09M54.00S,2024-01-15T20:19:49.6Z,2,REGULAR,foul,personal,['1freethrow'],1641726,,,1610612740,35,28,2024-01-15T20:19:56Z,2120000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Williamson 1 FT),"[1641726, 1629627]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,
214,PT09M54.00S,2024-01-15T20:20:14.3Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,35,29,2024-01-15T20:20:14Z,2140000,False,,,0,,Z. Williamson Free Throw 1 of 1 (8 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
215,PT09M43.00S,2024-01-15T20:20:25.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,7.046649145860711,46.81372549019608,1610612742,35,29,2024-01-15T20:20:29Z,2150000,False,16.0,14.0,1,left,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
217,PT09M40.00S,2024-01-15T20:20:28.7Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,35,29,2024-01-15T20:20:29Z,2170000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT09M35.00S,2024-01-15T20:20:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.72339027595268,48.03921568627451,1610612740,35,31,2024-01-15T20:20:37Z,2180000,False,-10.0,16.0,1,right,Z. Williamson driving finger roll Layup (10 PTS),[1629627],1610612740.0,NOP,driving finger roll,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,10.0,,,,,,,
219,PT09M35.00S,2024-01-15T20:20:38.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,35,31,2024-01-15T20:20:38Z,2190000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2024-01-15T20:24:07.2Z,2,REGULAR,foul,offensive,[],1630182,,,1610612740,35,31,2024-01-15T20:29:44Z,2230000,False,,,0,,J. Green charge offensive FOUL (3 PF),"[1630182, 1626204]",1610612742.0,DAL,charge,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204058.0,3.0,0.0,Nance Jr.,1626204.0,,,,,,,,,
246,PT09M16.00S,2024-01-15T20:24:20.1Z,2,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,35,31,2024-01-15T20:30:25Z,2245000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,,,,,1.0,,,,,,,,
226,PT09M16.00S,2024-01-15T20:24:33.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,35,31,2024-01-15T20:27:11Z,2250000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M16.00S,2024-01-15T20:27:27.5Z,2,REGULAR,substitution,out,[],1630182,,,1610612740,35,31,2024-01-15T20:27:33Z,2270000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M16.00S,2024-01-15T20:27:27.5Z,2,REGULAR,substitution,in,[],1630702,,,1610612740,35,31,2024-01-15T20:27:33Z,2280000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M03.00S,2024-01-15T20:27:46.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626204,94.43166885676742,96.81372549019608,1610612740,35,34,2024-01-15T20:30:25Z,2290000,False,234.0,0.0,1,right,L. Nance Jr. 3PT  (5 PTS) (Z. Williamson 2 AST),"[1626204, 1629627]",1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,,,,,,,5.0,Z. Williamson,1629627.0,2.0,,,,
232,PT08M57.00S,2024-01-15T20:27:51.8Z,2,REGULAR,turnover,bad pass,[],203501,,,1610612742,35,34,2024-01-15T20:27:56Z,2310000,False,,,0,,T. Hardaway Jr. bad pass TURNOVER (2 TO),"[203501, 1641722]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,16-24 Left,,,,,,,,,,,,2.0,,,,,,,Hawkins,1641722.0
233,PT08M57.00S,2024-01-15T20:27:51.8Z,2,REGULAR,steal,,[],1641722,,,1610612740,35,34,2024-01-15T20:27:53Z,2320000,False,,,0,,J. Hawkins STEAL (1 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,16-24 Left,,,,,,,,,,,,,,,,,,,,
234,PT08M55.00S,2024-01-15T20:27:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641722,94.82588699080158,49.50980392156863,1610612740,35,36,2024-01-15T20:28:00Z,2330000,False,-2.0,-4.0,1,right,J. Hawkins Layup (4 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,,,,,,,4.0,,,,,,,
235,PT08M55.00S,2024-01-15T20:28:01.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612742,35,36,2024-01-15T20:28:01Z,2340000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M55.00S,2024-01-15T20:28:31.1Z,2,REGULAR,foul,technical,[],1630230,,,1610612742,35,36,2024-01-15T20:28:35Z,2350000,False,,,0,,N. Marshall double technical FOUL (1 Tech),[1630230],1610612740.0,NOP,double,,,Marshall,N. Marshall,,,,,,,,,,,,,204058.0,1.0,1.0,,,,,,,,,,,
237,PT08M55.00S,2024-01-15T20:28:31.1Z,2,REGULAR,foul,technical,[],1629684,,,1610612742,35,36,2024-01-15T20:28:38Z,2360000,False,,,0,,G. Williams double technical FOUL (1 Tech),[1629684],1610612742.0,DAL,double,,,Williams,G. Williams,,,,,,,,,,,,,204058.0,1.0,1.0,,,,,,,,,,,
238,PT08M55.00S,2024-01-15T20:29:26.7Z,2,REGULAR,substitution,out,[],1641726,,,1610612742,35,36,2024-01-15T20:29:47Z,2370000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M55.00S,2024-01-15T20:29:26.7Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,35,36,2024-01-15T20:29:47Z,2380000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M55.00S,2024-01-15T20:29:26.7Z,2,REGULAR,substitution,in,[],1629684,,,1610612742,35,36,2024-01-15T20:29:47Z,2390000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M55.00S,2024-01-15T20:29:26.7Z,2,REGULAR,substitution,in,[],203939,,,1610612742,35,36,2024-01-15T20:29:47Z,2400000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M38.00S,2024-01-15T20:30:03.5Z,2,REGULAR,turnover,lost ball,[],202681,,,1610612742,35,36,2024-01-15T20:30:38Z,2410000,False,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 1630230]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,,,,,,,Marshall,1630230.0
243,PT08M38.00S,2024-01-15T20:30:03.5Z,2,REGULAR,steal,,[],1630230,,,1610612740,35,36,2024-01-15T20:30:05Z,2420000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
244,PT08M32.00S,2024-01-15T20:30:10.4Z,2,REGULAR,turnover,out-of-bounds,[],1626204,,,1610612740,35,36,2024-01-15T20:31:20Z,2430000,False,,,0,,L. Nance Jr. bad pass out-of-bounds TURNOVER (1 TO),[1626204],1610612740.0,NOP,bad pass,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,,,,,1.0,,,,,,,,
245,PT08M26.00S,2024-01-15T20:30:24.4Z,2,REGULAR,foul,personal,[],1630230,,,1610612742,35,36,2024-01-15T20:30:29Z,2440000,False,,,0,,N. Marshall personal FOUL (2 PF),"[1630230, 203939]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202026.0,2.0,1.0,Powell,203939.0,,,,,,,,,
248,PT08M21.00S,2024-01-15T20:30:46.2Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612742,35,36,2024-01-15T20:30:52Z,2460000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Irving 2 FT),"[1630230, 202681]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,3.0,1.0,Irving,202681.0,,,,,,,,,
250,PT08M21.00S,2024-01-15T20:31:17.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202681,,,1610612742,36,36,2024-01-15T20:31:17Z,2480000,False,,,0,,K. Irving Free Throw 1 of 2 (10 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
251,PT08M21.00S,2024-01-15T20:31:18.3Z,2,REGULAR,substitution,out,[],1630230,,,1610612742,36,36,2024-01-15T20:31:38Z,2490000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M21.00S,2024-01-15T20:31:18.3Z,2,REGULAR,substitution,in,[],1630529,,,1610612742,36,36,2024-01-15T20:31:38Z,2500000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M21.00S,2024-01-15T20:31:43.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202681,,,1610612742,37,36,2024-01-15T20:31:43Z,2510000,False,,,0,,K. Irving Free Throw 2 of 2 (11 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
254,PT08M05.00S,2024-01-15T20:32:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,49.754901960784316,1610612740,37,38,2024-01-15T20:32:04Z,2520000,False,-1.0,8.0,1,right,Z. Williamson driving Layup (12 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,12.0,,,,,,,
255,PT07M49.00S,2024-01-15T20:32:15.9Z,2,REGULAR,3pt,Jump Shot,[],203501,22.815374507227332,11.76470588235294,1610612742,40,38,2024-01-15T20:32:19Z,2530000,False,191.0,162.0,1,left,T. Hardaway Jr. 25' 3PT  (15 PTS) (K. Irving 2 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.06,Made,,,,,,,,,,,15.0,K. Irving,202681.0,2.0,,,,
257,PT07M31.00S,2024-01-15T20:32:34.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,92.72339027595268,49.26470588235294,1610612740,40,40,2024-01-15T20:32:37Z,2550000,False,-4.0,16.0,1,right,L. Nance Jr. cutting DUNK (7 PTS) (C. McCollum 1 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,,,,,,,7.0,C. McCollum,203468.0,1.0,,,,
259,PT07M14.00S,2024-01-15T20:32:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.046649145860711,55.392156862745104,1610612742,40,40,2024-01-15T20:32:55Z,2570000,False,-27.0,14.0,1,left,MISS G. Williams driving Layup,[1629684],1610612742.0,DAL,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
260,PT07M12.00S,2024-01-15T20:32:54.0Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,40,40,2024-01-15T20:32:55Z,2580000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,259.0,3.0,3.0,0.0,,,,,,,,,,,,,,
261,PT07M03.00S,2024-01-15T20:33:02.6Z,2,REGULAR,3pt,Jump Shot,[],1626204,94.03745072273325,95.83333333333334,1610612740,40,40,2024-01-15T20:33:11Z,2590000,False,229.0,4.0,1,right,MISS L. Nance Jr. 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
262,PT06M59.00S,2024-01-15T20:33:06.6Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,40,40,2024-01-15T20:33:11Z,2600000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,,
263,PT06M57.00S,2024-01-15T20:33:08.6Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,40,40,2024-01-15T20:33:13Z,2610000,False,,,0,,K. Irving bad pass TURNOVER (3 TO),"[202681, 203468]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,3.0,,,,,,,McCollum,203468.0
264,PT06M57.00S,2024-01-15T20:33:08.6Z,2,REGULAR,steal,,[],203468,,,1610612740,40,40,2024-01-15T20:33:10Z,2620000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
265,PT06M47.00S,2024-01-15T20:33:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,93.9060446780552,46.568627450980394,1610612740,40,42,2024-01-15T20:33:21Z,2630000,False,-17.0,5.0,1,right,C. McCollum driving Layup (11 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,,,,,,,11.0,,,,,,,
266,PT06M28.00S,2024-01-15T20:33:37.0Z,2,REGULAR,3pt,Jump Shot,[],203501,33.459264126149804,27.450980392156865,1610612742,43,42,2024-01-15T20:33:40Z,2640000,False,113.0,262.0,1,left,T. Hardaway Jr. 28' 3PT  (18 PTS) (K. Irving 3 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,28.52,Made,,,,,,,,,,,18.0,K. Irving,202681.0,3.0,,,,
268,PT06M14.00S,2024-01-15T20:33:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612740,43,42,2024-01-15T20:34:03Z,2660000,False,,,0,,G. Williams shooting personal FOUL (2 PF) (Williamson 2 FT),"[1629684, 1629627]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,202026.0,2.0,1.0,Williamson,1629627.0,,,,,,,,,
270,PT06M14.00S,2024-01-15T20:34:26.2Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,43,42,2024-01-15T20:34:26Z,2680000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT06M14.00S,2024-01-15T20:34:26.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,43,42,2024-01-15T20:34:26Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,
272,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,out,[],203501,,,1610612740,43,42,2024-01-15T20:34:41Z,2700000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,43,42,2024-01-15T20:34:41Z,2710000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,43,42,2024-01-15T20:34:41Z,2720000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,in,[],1630639,,,1610612740,43,42,2024-01-15T20:34:41Z,2730000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,in,[],202685,,,1610612740,43,42,2024-01-15T20:34:41Z,2740000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M14.00S,2024-01-15T20:34:27.0Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,43,42,2024-01-15T20:34:41Z,2750000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M14.00S,2024-01-15T20:34:54.0Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,43,43,2024-01-15T20:34:54Z,2760000,False,,,0,,Z. Williamson Free Throw 2 of 2 (13 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
279,PT06M01.00S,2024-01-15T20:35:09.4Z,2,REGULAR,3pt,Jump Shot,[],1630702,28.203022339027594,79.90196078431373,1610612742,43,43,2024-01-15T20:35:15Z,2770000,False,-150.0,213.0,1,left,MISS J. Hardy 25' step back 3PT,[1630702],1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
