actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M36.00S,2024-01-08T00:42:35.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,2,0,2024-01-08T00:42:35Z,160000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,
17,PT10M36.00S,2024-01-08T00:42:35.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,2,2,2024-01-08T00:42:35Z,170000,False,0.0,0.0,1,left,R. Gobert putback Layup (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M24.00S,2024-01-08T00:42:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,85.3646517739816,41.17647058823529,1610612742,4,2,2024-01-08T00:42:52Z,180000,False,-44.0,85.0,1,right,K. Irving 9' turnaround fadeaway Jump Shot (4 PTS),[202681],1610612742.0,DAL,turnaround fadeaway,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,4.0,,,,,,,,,,,,,,,,,
19,PT10M11.00S,2024-01-08T00:42:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,17.95335085413929,4.411764705882353,1610612750,4,5,2024-01-08T00:43:04Z,190000,False,228.0,116.0,1,left,A. Edwards 25' 3PT  (3 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.59,Made,3.0,,,,,,,,,,J. McDaniels,1630183.0,1.0,,,,,
21,PT09M56.00S,2024-01-08T00:43:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.06636005256242,50.73529411764706,1610612742,6,5,2024-01-08T00:43:18Z,210000,False,4.0,22.0,1,right,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.24,Made,2.0,,,,,,,,,,,,,,,,,
22,PT09M35.00S,2024-01-08T00:43:35.4Z,1,REGULAR,3pt,Jump Shot,[],1626157,27.808804204993432,81.86274509803921,1610612750,6,5,2024-01-08T00:43:41Z,220000,False,-159.0,209.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
23,PT09M33.00S,2024-01-08T00:43:37.4Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,6,5,2024-01-08T00:43:41Z,230000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,
24,PT09M23.00S,2024-01-08T00:43:48.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,96.66557161629436,3.9215686274509802,1610612742,6,5,2024-01-08T00:43:53Z,240000,False,-230.0,-21.0,1,right,MISS L. Doncic 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,23.14,Missed,,,,,,,,,,,,,,,,,,
25,PT09M20.00S,2024-01-08T00:43:51.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,5,2024-01-08T00:43:53Z,250000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,
26,PT09M03.00S,2024-01-08T00:44:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.178055190538765,48.77450980392157,1610612750,6,7,2024-01-08T00:44:14Z,260000,False,6.0,15.0,1,left,R. Gobert alley-oop DUNK (4 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.62,Made,4.0,,,,,,,,,,K. Towns,1626157.0,1.0,,,,,
28,PT08M51.00S,2024-01-08T00:44:19.7Z,1,REGULAR,3pt,Jump Shot,[],1627884,72.61826544021025,17.15686274509804,1610612742,9,7,2024-01-08T00:44:24Z,280000,False,-164.0,205.0,1,right,D. Jones Jr. 26' 3PT  (3 PTS) (K. Irving 1 AST),"[1627884, 202681]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,26.26,Made,3.0,,,,,,,,,,K. Irving,202681.0,1.0,,,,,
30,PT08M24.00S,2024-01-08T00:44:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612750,9,7,2024-01-08T00:44:55Z,300000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Edwards 2 FT),"[1627884, 1630162]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627961.0,1.0,0.0,Edwards,1630162.0,,,,,,,,
32,PT08M24.00S,2024-01-08T00:45:14.0Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,9,7,2024-01-08T00:45:14Z,320000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT08M24.00S,2024-01-08T00:45:14.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,9,7,2024-01-08T00:45:14Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,
34,PT08M24.00S,2024-01-08T00:45:33.1Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,9,8,2024-01-08T00:45:33Z,340000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M12.00S,2024-01-08T00:45:46.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.36202365308804,48.03921568627451,1610612742,9,8,2024-01-08T01:58:15Z,350000,False,-10.0,254.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.45,Missed,,,,,,,,,,,,,,,,,,
36,PT08M09.00S,2024-01-08T00:45:49.0Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,9,8,2024-01-08T00:45:51Z,360000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,35.0,1.0,0.0,1.0,,,,,,,,,,,,,
37,PT08M03.00S,2024-01-08T00:45:55.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,83.5742444152431,44.446997549019606,1610612742,9,8,2024-01-08T00:46:06Z,370000,False,-28.0,102.0,1,right,MISS L. Doncic 10' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,10.56,Missed,,,,,,,,,,,,,,,,,,
38,PT08M02.00S,2024-01-08T00:45:56.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,9,8,2024-01-08T00:46:06Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,37.0,,,,,,,,,,,,,,,,
39,PT08M02.00S,2024-01-08T00:46:01.3Z,1,REGULAR,foul,personal,[],1630162,,,1610612742,9,8,2024-01-08T00:46:23Z,390000,False,,,0,,A. Edwards loose ball personal FOUL (1 PF),"[1630162, 1630182]",1610612750.0,MIN,loose ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,1.0,0.0,Green,1630182.0,,,,,,,,
41,PT07M56.00S,2024-01-08T00:46:32.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202681,80.50262812089356,91.42156862745098,1610612742,12,8,2024-01-08T00:46:37Z,410000,False,207.0,131.0,1,right,K. Irving 24' 3PT pullup (7 PTS) (D. Powell 1 AST),"[202681, 203939]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,24.49,Made,7.0,,,,,,,,,,D. Powell,203939.0,1.0,,,,,
43,PT07M40.00S,2024-01-08T00:46:48.3Z,1,REGULAR,turnover,bad pass,[],1626157,,,1610612750,12,8,2024-01-08T00:46:52Z,430000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1627884]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Jones Jr.,1627884.0,,
44,PT07M40.00S,2024-01-08T00:46:48.3Z,1,REGULAR,steal,,[],1627884,,,1610612742,12,8,2024-01-08T00:46:49Z,440000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT07M33.00S,2024-01-08T00:46:55.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630182,95.74572930354796,79.16666666666666,1610612742,14,8,2024-01-08T00:48:51Z,450000,False,146.0,-13.0,1,right,J. Green 14' running pullup Jump Shot (2 PTS) (K. Irving 2 AST),"[1630182, 202681]",1610612742.0,DAL,running pullup,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.63,Made,2.0,,,,,,,,,,K. Irving,202681.0,2.0,,,,,
47,PT07M21.00S,2024-01-08T00:47:07.3Z,1,REGULAR,3pt,Jump Shot,[],1626157,25.443495400788436,85.5392156862745,1610612750,14,11,2024-01-08T00:47:18Z,470000,False,-178.0,187.0,1,left,K. Towns 25' 3PT  (3 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.77,Made,3.0,,,,,,,,,,J. McDaniels,1630183.0,2.0,,,,,
49,PT06M59.00S,2024-01-08T00:47:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,93.24901445466492,54.41176470588235,1610612742,14,11,2024-01-08T00:47:40Z,490000,False,22.0,11.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
50,PT06M59.00S,2024-01-08T00:47:32.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,14,11,2024-01-08T00:47:32Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,49.0,,,,,,,,,,,,,,,,
51,PT06M59.00S,2024-01-08T00:47:32.9Z,1,REGULAR,foul,personal,[],1626157,,,1610612742,14,11,2024-01-08T00:48:08Z,510000,False,,,0,,K. Towns loose ball personal FOUL (1 PF),"[1626157, 203939]",1610612750.0,MIN,loose ball,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Powell,203939.0,,,,,,,,
53,PT06M59.00S,2024-01-08T00:47:47.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,14,11,2024-01-08T00:47:47Z,530000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M59.00S,2024-01-08T00:48:55.7Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,14,11,2024-01-08T00:50:23Z,540000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M59.00S,2024-01-08T00:48:55.7Z,1,REGULAR,substitution,in,[],203501,,,1610612742,14,11,2024-01-08T00:50:23Z,550000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2024-01-08T00:50:49.4Z,1,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612742,14,11,2024-01-08T00:50:58Z,560000,False,,,0,,A. Edwards shooting personal FOUL (2 PF) (Powell 2 FT),"[1630162, 203939]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,2.0,0.0,Powell,203939.0,,,,,,,,
58,PT06M48.00S,2024-01-08T00:51:23.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,14,11,2024-01-08T00:51:23Z,580000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2024-01-08T00:51:23.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,14,11,2024-01-08T00:51:23Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,
60,PT06M48.00S,2024-01-08T00:51:39.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203939,,,1610612742,15,11,2024-01-08T00:51:39Z,600000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2024-01-08T00:51:58.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.937582128777924,44.85294117647059,1610612750,15,11,2024-01-08T00:52:33Z,630000,False,26.0,41.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2024-01-08T00:52:00.1Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,15,11,2024-01-08T00:52:33Z,640000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,63.0,4.0,2.0,2.0,,,,,,,,,,,,,
65,PT06M33.00S,2024-01-08T00:52:01.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,15,11,2024-01-08T00:52:47Z,650000,False,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
66,PT06M30.00S,2024-01-08T00:52:04.2Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,15,11,2024-01-08T01:18:51Z,660000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,
67,PT06M24.00S,2024-01-08T00:52:04.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,95.87713534822602,4.6568627450980395,1610612742,18,11,2024-01-08T00:53:29Z,670000,False,-227.0,-14.0,1,right,L. Doncic 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,22.71,Made,5.0,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2024-01-08T00:52:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,16.113666228646515,43.38235294117647,1610612750,18,13,2024-01-08T00:54:26Z,680000,False,33.0,99.0,1,left,K. Towns 10' driving Layup (5 PTS) (M. Conley 1 AST),"[1626157, 201144]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,10.44,Made,5.0,,,,,,,,,,M. Conley,201144.0,1.0,,,,,
70,PT06M10.00S,2024-01-08T00:52:26.1Z,1,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612750,18,13,2024-01-08T00:52:34Z,700000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Towns 1 FT),"[1629029, 1626157]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627961.0,1.0,0.0,Towns,1626157.0,,,,,,,,
72,PT06M10.00S,2024-01-08T00:52:57.7Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,18,14,2024-01-08T00:52:57Z,720000,False,,,0,,K. Towns Free Throw 1 of 1 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
73,PT05M52.00S,2024-01-08T00:53:19.3Z,1,REGULAR,foul,personal,[],1630183,,,1610612742,18,14,2024-01-08T00:53:34Z,730000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629029]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202053.0,1.0,0.0,Doncic,1629029.0,,,,,,,,
75,PT05M52.00S,2024-01-08T00:53:33.7Z,1,REGULAR,substitution,out,[],203939,,,1610612742,18,14,2024-01-08T00:53:47Z,750000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M52.00S,2024-01-08T00:53:33.7Z,1,REGULAR,substitution,out,[],203497,,,1610612742,18,14,2024-01-08T00:53:47Z,760000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M52.00S,2024-01-08T00:53:33.7Z,1,REGULAR,substitution,in,[],1629684,,,1610612742,18,14,2024-01-08T00:53:47Z,770000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M52.00S,2024-01-08T00:53:33.7Z,1,REGULAR,substitution,in,[],1629675,,,1610612742,18,14,2024-01-08T00:53:47Z,780000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M47.00S,2024-01-08T00:54:01.7Z,1,REGULAR,2pt,Jump Shot,[],202681,75.24638633377135,57.59803921568627,1610612742,18,14,2024-01-08T00:54:56Z,790000,False,38.0,180.0,1,right,MISS K. Irving 18' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,18.42,Missed,,,,,,,,,,,,,,,,,,
80,PT05M44.00S,2024-01-08T00:54:04.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,18,14,2024-01-08T00:54:07Z,800000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,
82,PT05M35.00S,2024-01-08T00:54:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.835085413929041,48.77450980392157,1610612750,18,16,2024-01-08T00:54:22Z,820000,False,6.0,21.0,1,left,A. Edwards driving Layup (6 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.2,Made,6.0,,,,,,,,,,,,,,,,,
83,PT05M26.00S,2024-01-08T00:54:23.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,79.71419185282524,8.088235294117647,1610612742,18,16,2024-01-08T00:55:40Z,830000,False,-210.0,138.0,1,right,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2024-01-08T00:54:27.3Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,18,16,2024-01-08T00:54:27Z,840000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,
85,PT05M09.00S,2024-01-08T00:54:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.966491458607096,48.03921568627451,1610612750,18,18,2024-01-08T00:54:43Z,850000,False,10.0,22.0,1,left,A. Edwards driving finger roll Layup (8 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.44,Made,8.0,,,,,,,,,,,,,,,,,
86,PT04M59.00S,2024-01-08T00:54:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.51182654402102,47.794117647058826,1610612742,20,18,2024-01-08T00:54:53Z,860000,False,-11.0,8.0,1,right,T. Hardaway Jr. driving reverse Layup (2 PTS) (J. Green 1 AST),"[203501, 1630182]",1610612742.0,DAL,driving reverse,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,,,,,,,,,,J. Green,1630182.0,1.0,,,,,
88,PT04M51.00S,2024-01-08T00:54:59.5Z,1,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612750,20,18,2024-01-08T00:55:09Z,880000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630182, 1630162]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,202053.0,1.0,0.0,Edwards,1630162.0,,,,,,,,
