actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
25,PT10M03.00S,2023-11-02T00:43:27.3Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,2,3,2023-11-02T00:43:28Z,250000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M52.00S,2023-11-02T00:43:38.5Z,1,REGULAR,3pt,Jump Shot,[],1630172,66.17936925098554,63.23529411764706,1610612741,2,3,2023-11-02T00:43:42Z,260000,False,66.0,265.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,27.35,Missed,,,,,,,,,,,,,,,,,,
27,PT09M50.00S,2023-11-02T00:43:40.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,3,2023-11-02T00:43:42Z,270000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M43.00S,2023-11-02T00:43:47.7Z,1,REGULAR,3pt,Jump Shot,[],1629684,28.33442838370565,79.41176470588235,1610612742,5,3,2023-11-02T00:43:52Z,280000,False,-147.0,214.0,1,left,G. Williams 25' 3PT  (3 PTS) (L. Doncic 1 AST),"[1629684, 1629029]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,,,,,,,,3.0,L. Doncic,1629029.0,1.0,,,
30,PT09M29.00S,2023-11-02T00:44:03.6Z,1,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,5,3,2023-11-02T00:44:09Z,300000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (1 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1830.0,,,,,,,,,1.0,,
31,PT09M14.00S,2023-11-02T00:44:26.7Z,1,REGULAR,turnover,bad pass,[],1630182,,,1610612742,5,3,2023-11-02T00:44:31Z,310000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630182, 202696]",1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0
32,PT09M14.00S,2023-11-02T00:44:26.7Z,1,REGULAR,steal,,[],202696,,,1610612741,5,3,2023-11-02T00:44:28Z,320000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT09M10.00S,2023-11-02T00:44:30.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203897,94.1688567674113,49.01960784313725,1610612741,5,5,2023-11-02T00:44:36Z,330000,False,-5.0,2.0,1,right,Z. LaVine running DUNK (5 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,,,5.0,D. DeRozan,201942.0,1.0,,,
35,PT08M53.00S,2023-11-02T00:44:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,34.11629434954008,47.05882352941176,1610612742,5,5,2023-11-02T00:44:53Z,350000,False,15.0,268.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
36,PT08M50.00S,2023-11-02T00:44:50.4Z,1,REGULAR,rebound,offensive,[],1641726,,,1610612742,5,5,2023-11-02T00:44:53Z,360000,False,,,0,,D. Lively II REBOUND (Off:2 Def:0),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Center,,,35.0,2.0,0.0,2.0,,,,,,,,,,,,,,
37,PT08M50.00S,2023-11-02T00:44:51.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641726,5.590000152587891,50.0,1610612742,7,5,2023-11-02T00:45:01Z,370000,False,0.0,0.0,1,left,D. Lively II tip DUNK (2 PTS),[1641726],1610612742.0,DAL,tip,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,2.0,,,,,,
38,PT08M50.00S,2023-11-02T00:44:56.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,7,5,2023-11-02T00:45:05Z,380000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,
39,PT08M33.00S,2023-11-02T00:45:17.0Z,1,REGULAR,2pt,Jump Shot,[],201942,92.59198423127464,19.11764705882353,1610612741,7,5,2023-11-02T00:45:21Z,390000,False,-154.0,17.0,1,right,MISS D. DeRozan 15' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.53,Missed,,,,,,,,,,,,,,,,,,
40,PT08M31.00S,2023-11-02T00:45:19.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,7,5,2023-11-02T00:45:21Z,400000,False,,,0,,D. Lively II REBOUND (Off:2 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,,,39.0,3.0,1.0,2.0,,,,,,,,,,,,,,
41,PT08M23.00S,2023-11-02T00:45:28.8Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,7,5,2023-11-02T00:45:34Z,410000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,1830.0,,,,,,,,,1.0,,
42,PT08M11.00S,2023-11-02T00:45:47.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202696,93.77463863337714,49.50980392156863,1610612741,7,7,2023-11-02T00:45:53Z,420000,False,-2.0,6.0,1,right,N. Vucevic cutting DUNK (2 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,,,,2.0,D. DeRozan,201942.0,2.0,,,
44,PT07M56.00S,2023-11-02T00:46:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,31.882391590013142,30.14705882352941,1610612742,10,7,2023-11-02T00:46:06Z,440000,False,99.0,247.0,1,left,G. Williams 26' 3PT  (6 PTS) (D. Lively II 1 AST),"[1629684, 1641726]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,,,,,,,,6.0,D. Lively II,1641726.0,1.0,,,
46,PT07M42.00S,2023-11-02T00:46:16.1Z,1,REGULAR,2pt,Jump Shot,[],1629632,77.08607095926413,66.91176470588235,1610612741,10,7,2023-11-02T00:46:29Z,460000,False,85.0,163.0,1,right,MISS C. White 18' step back Shot,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,16-24 Right Center,18.36,Missed,,,,,,,,,,,,,,,,,,
47,PT07M40.00S,2023-11-02T00:46:18.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,10,7,2023-11-02T00:46:29Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,46.0,,,,,,,,,,,,,,,,,
49,PT07M40.00S,2023-11-02T00:46:23.9Z,1,REGULAR,substitution,out,[],1630182,,,1610612741,10,7,2023-11-02T00:46:40Z,490000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M40.00S,2023-11-02T00:46:23.9Z,1,REGULAR,substitution,in,[],203501,,,1610612741,10,7,2023-11-02T00:46:40Z,500000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M34.00S,2023-11-02T00:46:49.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202696,67.7562417871222,51.225490196078425,1610612741,10,7,2023-11-02T00:46:57Z,510000,False,6.0,251.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
52,PT07M31.00S,2023-11-02T00:46:52.8Z,1,REGULAR,rebound,offensive,[],1630172,,,1610612741,10,7,2023-11-02T00:46:57Z,520000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,,
53,PT07M27.00S,2023-11-02T00:46:55.9Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,10,7,2023-11-02T00:47:13Z,530000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1629029]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0
54,PT07M27.00S,2023-11-02T00:46:55.9Z,1,REGULAR,steal,,[],1629029,,,1610612742,10,7,2023-11-02T00:46:57Z,540000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
55,PT07M25.00S,2023-11-02T00:47:01.3Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612742,10,7,2023-11-02T00:47:38Z,550000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Lively II 2 FT),"[203897, 1641726]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,1629175.0,1.0,0.0,Lively II,1641726.0,,,,,,,
57,PT07M25.00S,2023-11-02T00:47:26.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641726,,,1610612742,10,7,2023-11-02T00:47:43Z,570000,False,,,0,,MISS D. Lively II Free Throw 1 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2023-11-02T00:47:26.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,10,7,2023-11-02T00:47:43Z,580000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,
59,PT07M25.00S,2023-11-02T00:47:26.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641726,,,1610612742,10,7,2023-11-02T00:47:43Z,590000,False,,,0,,MISS D. Lively II Free Throw 2 of 2,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M23.00S,2023-11-02T00:47:28.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,7,2023-11-02T00:47:43Z,600000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT07M06.00S,2023-11-02T00:47:58.3Z,1,REGULAR,3pt,Jump Shot,[],203897,69.59592641261499,22.54901960784314,1610612741,10,10,2023-11-02T00:48:03Z,610000,False,-137.0,233.0,1,right,Z. LaVine 27' 3PT step back (8 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,27.07,Made,,,,,,,,,,,,8.0,,,,,,
62,PT06M38.00S,2023-11-02T00:48:25.4Z,1,REGULAR,3pt,Jump Shot,[],1629684,24.655059132720105,14.215686274509803,1610612742,13,10,2023-11-02T00:48:29Z,620000,False,179.0,179.0,1,left,G. Williams 25' 3PT  (9 PTS) (T. Hardaway Jr. 1 AST),"[1629684, 203501]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.33,Made,,,,,,,,,,,,9.0,T. Hardaway Jr.,203501.0,1.0,,,
64,PT06M32.00S,2023-11-02T00:48:37.4Z,1,REGULAR,foul,personal,[],1641726,,,1610612741,13,10,2023-11-02T00:49:08Z,640000,False,,,0,,D. Lively II personal FOUL (1 PF),"[1641726, 203897]",1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Center,,,,,,,,,1628953.0,1.0,0.0,LaVine,203897.0,,,,,,,
66,PT06M32.00S,2023-11-02T00:49:00.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,13,10,2023-11-02T00:49:00Z,660000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2023-11-02T00:49:17.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,13,10,2023-11-02T00:51:37Z,670000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2023-11-02T00:49:17.5Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,13,10,2023-11-02T00:51:37Z,680000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M20.00S,2023-11-02T00:51:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,82.3915900131406,63.50337009803921,1610612741,13,10,2023-11-02T00:52:35Z,690000,False,68.0,113.0,1,right,MISS Z. LaVine 13' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Right,13.16,Missed,,,,,,,,,,,,,,,,,,
70,PT06M18.00S,2023-11-02T00:51:50.3Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,13,10,2023-11-02T00:51:54Z,700000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,
71,PT06M06.00S,2023-11-02T00:52:02.8Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,13,10,2023-11-02T00:52:09Z,710000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 202696]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Vucevic,202696.0
72,PT06M06.00S,2023-11-02T00:52:02.8Z,1,REGULAR,steal,,[],202696,,,1610612741,13,10,2023-11-02T00:52:04Z,720000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
73,PT06M03.00S,2023-11-02T00:52:07.2Z,1,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612741,13,10,2023-11-02T00:52:13Z,730000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (White 2 FT),"[1629029, 1629632]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,1628953.0,1.0,0.0,White,1629632.0,,,,,,,
75,PT06M03.00S,2023-11-02T00:52:36.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629632,,,1610612741,13,11,2023-11-02T00:52:36Z,750000,False,,,0,,C. White Free Throw 1 of 2 (1 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
76,PT06M03.00S,2023-11-02T00:52:36.8Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629632,,,1610612741,13,11,2023-11-02T00:52:53Z,760000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2023-11-02T00:52:39.8Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,13,11,2023-11-02T00:52:53Z,770000,False,,,0,,D. Lively II REBOUND (Off:2 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,
78,PT05M45.00S,2023-11-02T00:53:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.427726675427067,40.19607843137255,1610612742,13,11,2023-11-02T00:53:15Z,780000,False,49.0,111.0,1,left,MISS L. Doncic 12' pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,12.16,Missed,,,,,,,,,,,,,,,,,,
79,PT05M43.00S,2023-11-02T00:53:08.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,13,11,2023-11-02T00:53:15Z,790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,,,,,,,,,,,,,,,,,
81,PT05M34.00S,2023-11-02T00:53:32.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,5.469776609724048,96.56862745098039,1610612742,16,11,2023-11-02T00:53:36Z,810000,False,-233.0,-1.0,1,left,D. Jones Jr. 3PT  (3 PTS) (L. Doncic 2 AST),"[1627884, 1629029]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,,,3.0,L. Doncic,1629029.0,2.0,,,
83,PT05M14.00S,2023-11-02T00:53:52.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.59855453350855,49.754901960784316,1610612741,16,11,2023-11-02T00:54:56Z,830000,False,-1.0,64.0,1,right,MISS N. Vucevic 6' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,,
84,PT05M13.00S,2023-11-02T00:53:53.9Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,16,11,2023-11-02T00:53:59Z,840000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
