actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M21.00S,2024-03-14T00:43:10.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,31.750985545335087,52.20588235294118,1610612742,7,1,2024-03-14T00:43:14Z,190000,False,-11.0,246.0,1,left,K. Irving 24' 3PT  (5 PTS) (L. Doncic 2 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,24.62,Made,,,,,5.0,,,,,,L. Doncic,1629029.0,2.0,,,,,
21,PT10M09.00S,2024-03-14T00:43:21.8Z,1,REGULAR,3pt,Jump Shot,[],1630228,70.12155059132719,72.05882352941177,1610612744,7,4,2024-03-14T00:43:26Z,210000,False,110.0,228.0,1,right,J. Kuminga 25' 3PT  (4 PTS) (C. Paul 1 AST),"[1630228, 101108]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,,,4.0,,,,,,C. Paul,101108.0,1.0,,,,,
23,PT09M53.00S,2024-03-14T00:43:38.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.440867279894875,50.0,1610612742,9,4,2024-03-14T00:43:43Z,230000,False,0.0,17.0,1,left,D. Gafford cutting DUNK (2 PTS) (L. Doncic 3 AST),"[1629655, 1629029]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,2.0,,,,,,L. Doncic,1629029.0,3.0,,,,,
25,PT09M40.00S,2024-03-14T00:43:53.2Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612744,9,4,2024-03-14T00:44:07Z,250000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Wiggins 2 FT),"[202681, 203952]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202901.0,1.0,0.0,Wiggins,203952.0,,,,,,,,
27,PT09M40.00S,2024-03-14T00:44:18.4Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,9,5,2024-03-14T00:44:18Z,270000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
28,PT09M40.00S,2024-03-14T00:44:35.4Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,9,6,2024-03-14T00:44:35Z,280000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
29,PT09M28.00S,2024-03-14T00:44:48.6Z,1,REGULAR,3pt,Jump Shot,[],202681,28.07161629434954,20.833333333333336,1610612742,9,6,2024-03-14T00:44:57Z,290000,False,146.0,211.0,1,left,MISS K. Irving 25' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
30,PT09M23.00S,2024-03-14T00:44:53.6Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,9,6,2024-03-14T00:46:19Z,300000,False,,,0,,L. Doncic REBOUND (Off:1 Def:0),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,29.0,1.0,0.0,1.0,,,,,,,,,,,,,,
31,PT09M16.00S,2024-03-14T00:44:59.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,7.440867279894875,96.32352941176471,1610612742,9,6,2024-03-14T00:45:05Z,310000,False,-232.0,17.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
32,PT09M13.00S,2024-03-14T00:45:02.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,9,6,2024-03-14T00:45:05Z,320000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M07.00S,2024-03-14T00:45:09.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,69.72733245729303,70.58823529411765,1610612744,9,9,2024-03-14T00:45:47Z,330000,False,103.0,232.0,1,right,A. Wiggins 25' 3PT running (5 PTS) (J. Kuminga 1 AST),"[203952, 1630228]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,5.0,,,,,,J. Kuminga,1630228.0,1.0,,,,,
35,PT08M53.00S,2024-03-14T00:45:23.3Z,1,REGULAR,3pt,Jump Shot,[],1629029,16.16294349540079,94.140625,1610612742,9,9,2024-03-14T00:45:29Z,350000,False,-221.0,99.0,1,left,MISS L. Doncic 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,24.21,Missed,,,,,,,,,,,,,,,,,,
36,PT08M50.00S,2024-03-14T00:45:26.3Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,9,9,2024-03-14T00:45:29Z,360000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M39.00S,2024-03-14T00:45:37.9Z,1,REGULAR,3pt,Jump Shot,[],202691,90.88370565045992,4.411764705882353,1610612744,9,9,2024-03-14T00:45:42Z,370000,False,-228.0,33.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
38,PT08M36.00S,2024-03-14T00:45:40.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,9,9,2024-03-14T00:45:42Z,380000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Left Corner 3,24+ Left,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M27.00S,2024-03-14T00:45:50.5Z,1,REGULAR,2pt,Jump Shot,[],1629029,17.427726675427067,72.30392156862744,1610612742,11,9,2024-03-14T00:46:58Z,390000,False,-112.0,111.0,1,left,L. Doncic 15' pullup Jump Shot (4 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,15.75,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M27.00S,2024-03-14T00:45:53.9Z,1,REGULAR,foul,personal,['1freethrow'],1631218,,,1610612742,11,9,2024-03-14T00:46:11Z,400000,False,,,0,,T. Jackson-Davis shooting personal FOUL (1 PF) (Doncic 1 FT),"[1631218, 1629029]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,2004.0,1.0,0.0,Doncic,1629029.0,,,,,,,,
42,PT08M27.00S,2024-03-14T00:46:21.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,12,9,2024-03-14T00:46:21Z,420000,False,,,0,,L. Doncic Free Throw 1 of 1 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
44,PT08M08.00S,2024-03-14T00:47:01.7Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,12,9,2024-03-14T00:47:14Z,440000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2004.0,,,,,,,,1.0,,,,
45,PT07M56.00S,2024-03-14T00:47:21.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629023,14.668199737187912,43.872549019607845,1610612742,14,9,2024-03-14T00:47:27Z,450000,False,31.0,85.0,1,left,P. Washington 9' driving Hook (2 PTS),[1629023],1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.07,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M40.00S,2024-03-14T00:47:36.5Z,1,REGULAR,3pt,Jump Shot,[],203952,82.7365308804205,4.411764705882353,1610612744,14,9,2024-03-14T00:47:41Z,460000,False,-228.0,110.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
47,PT07M37.00S,2024-03-14T00:47:39.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,14,9,2024-03-14T00:47:41Z,470000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M29.00S,2024-03-14T00:47:47.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,20.45006570302234,93.62745098039215,1610612742,14,9,2024-03-14T00:47:52Z,480000,False,-218.0,140.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
49,PT07M26.00S,2024-03-14T00:47:50.9Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,14,9,2024-03-14T00:47:52Z,490000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M17.00S,2024-03-14T00:47:59.5Z,1,REGULAR,3pt,Jump Shot,[],202691,68.58984888304862,65.21905637254902,1610612744,14,9,2024-03-14T00:48:06Z,500000,False,76.0,243.0,1,right,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
51,PT07M13.00S,2024-03-14T00:48:03.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,14,9,2024-03-14T00:48:06Z,510000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT07M10.00S,2024-03-14T00:48:08.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202681,7.835085413929041,46.32352941176471,1610612742,16,9,2024-03-14T00:48:49Z,520000,False,18.0,21.0,1,left,K. Irving running finger roll Layup (7 PTS),[202681],1610612742.0,DAL,running finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.8,Made,,,,,7.0,,,,,,,,,,,,,
53,PT07M08.00S,2024-03-14T00:48:17.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,16,9,2024-03-14T00:48:17Z,530000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,out,[],1627884,,,1610612744,16,9,2024-03-14T00:51:20Z,540000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,16,9,2024-03-14T00:51:20Z,550000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,out,[],101108,,,1610612744,16,9,2024-03-14T00:51:20Z,560000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,in,[],203957,,,1610612744,16,9,2024-03-14T00:51:20Z,570000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,16,9,2024-03-14T00:51:20Z,580000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M08.00S,2024-03-14T00:48:19.1Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,16,9,2024-03-14T00:51:20Z,590000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2024-03-14T00:51:42.1Z,1,REGULAR,3pt,Jump Shot,[],1641764,82.60512483574244,94.11764705882352,1610612744,16,12,2024-03-14T00:51:48Z,600000,False,221.0,111.0,1,right,B. Podziemski 24' 3PT step back (3 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,3.0,,,,,,,,,,,,,
61,PT06M24.00S,2024-03-14T00:52:06.6Z,1,REGULAR,3pt,Jump Shot,[],1629023,30.436925098554536,27.450980392156865,1610612742,16,12,2024-03-14T00:52:12Z,610000,False,113.0,234.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
62,PT06M19.00S,2024-03-14T00:52:11.6Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,16,12,2024-03-14T00:52:12Z,620000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT06M03.00S,2024-03-14T00:52:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,89.04402102496715,45.34313725490196,1610612744,16,12,2024-03-14T00:52:41Z,630000,False,-23.0,50.0,1,right,MISS T. Jackson-Davis cutting Layup - blocked,"[1631218, 202681]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,Irving,202681.0,,
131,PT06M03.00S,2024-03-14T00:52:27.2Z,1,REGULAR,block,,[],202681,,,1610612744,16,12,2024-03-14T01:02:15Z,640000,False,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M00.00S,2024-03-14T00:52:30.2Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,16,12,2024-03-14T00:52:41Z,650000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT05M58.00S,2024-03-14T00:52:33.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,16,14,2024-03-14T00:52:47Z,660000,False,0.0,0.0,1,right,T. Jackson-Davis DUNK (2 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
67,PT05M43.00S,2024-03-14T00:52:46.7Z,1,REGULAR,2pt,Jump Shot,[],202681,8.360709592641262,69.36274509803921,1610612742,16,14,2024-03-14T00:53:11Z,670000,False,-97.0,26.0,1,left,MISS K. Irving 10' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Left,10.03,Missed,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2024-03-14T00:52:48.7Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,16,14,2024-03-14T00:52:55Z,680000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,67.0,3.0,2.0,1.0,,,,,,,,,,,,,,
69,PT05M39.00S,2024-03-14T00:52:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203957,7.5722733245729295,49.754901960784316,1610612742,18,14,2024-03-14T00:53:00Z,690000,False,1.0,19.0,1,left,D. Exum cutting finger roll Layup (2 PTS) (D. Gafford 1 AST),"[203957, 1629655]",1610612742.0,DAL,cutting finger roll,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,2.0,,,,,,D. Gafford,1629655.0,1.0,,,,,
71,PT05M27.00S,2024-03-14T00:53:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,93.64323258869908,48.03921568627451,1610612744,18,16,2024-03-14T00:53:07Z,710000,False,-10.0,7.0,1,right,T. Jackson-Davis driving Layup (4 PTS) (B. Podziemski 1 AST),"[1631218, 1641764]",1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,,,,,,B. Podziemski,1641764.0,1.0,,,,,
73,PT05M11.00S,2024-03-14T00:53:21.0Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,18,16,2024-03-14T00:53:35Z,730000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 1641764]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,,,Podziemski,1641764.0
74,PT05M11.00S,2024-03-14T00:53:21.0Z,1,REGULAR,steal,,[],1641764,,,1610612744,18,16,2024-03-14T00:53:23Z,740000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
75,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,out,[],202681,,,1610612744,18,16,2024-03-14T00:53:44Z,750000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612744,18,16,2024-03-14T00:53:44Z,760000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,out,[],202691,,,1610612744,18,16,2024-03-14T00:53:44Z,770000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,out,[],1631218,,,1610612744,18,16,2024-03-14T00:53:44Z,780000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,in,[],1641726,,,1610612744,18,16,2024-03-14T00:53:44Z,790000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612744,18,16,2024-03-14T00:53:44Z,800000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,18,16,2024-03-14T00:53:44Z,810000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M09.00S,2024-03-14T00:53:33.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612744,18,16,2024-03-14T00:53:44Z,820000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M06.00S,2024-03-14T00:54:06.3Z,1,REGULAR,jumpball,recovered,[],203957,,,1610612744,18,16,2024-03-14T00:54:06Z,830000,False,,,0,,Jump Ball P. Washington vs. B. Podziemski: Tip to D. Exum,"[203957, 1629023, 1641764]",1610612742.0,DAL,heldball,D. Exum,203957.0,Exum,D. Exum,Washington,1629023.0,Podziemski,1641764.0,,,,,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2024-03-14T00:54:06.3Z,1,REGULAR,turnover,lost ball,[],1641764,,,1610612744,18,16,2024-03-14T00:54:06Z,860000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1629023]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,1.0,,,Washington,1629023.0
