actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
88,PT05M56.00S,2023-12-28T01:54:17.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627884,79.97700394218134,91.42156862745098,1610612742,18,12,2023-12-28T01:54:21Z,880000,False,207.0,136.0,1,right,MISS D. Jones Jr. 24' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.76,,,,,,,,,,,,
89,PT05M53.00S,2023-12-28T01:54:20.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,18,12,2023-12-28T01:54:21Z,890000,False,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,88.0,3.0,1.0,2.0,,,,,
90,PT05M44.00S,2023-12-28T01:54:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641854,12.959921156373195,51.470588235294116,1610612739,18,14,2023-12-28T01:54:33Z,900000,False,-7.0,69.0,1,left,C. Porter Jr. 6' driving floating Jump Shot (4 PTS) (J. Allen 2 AST),"[1641854, 1628386]",1610612739.0,CLE,driving floating,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,6.97,J. Allen,1628386.0,2.0,,,,,,,,,
92,PT05M18.00S,2023-12-28T01:54:54.6Z,1,REGULAR,3pt,Jump Shot,[],1627884,94.69448094612353,3.1862745098039214,1610612742,18,14,2023-12-28T01:54:58Z,920000,False,-234.0,-3.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.41,,,,,,,,,,,,
93,PT05M17.00S,2023-12-28T01:54:55.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,18,14,2023-12-28T01:54:58Z,930000,False,,,0,,J. Allen REBOUND (Off:2 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,92.0,4.0,2.0,2.0,,,,,
94,PT05M06.00S,2023-12-28T01:55:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.389618922470433,51.470588235294116,1610612739,18,16,2023-12-28T01:55:11Z,940000,False,-7.0,8.0,1,left,C. Porter Jr. driving Layup (6 PTS) (C. LeVert 1 AST),"[1641854, 1627747]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.06,C. LeVert,1627747.0,1.0,,,,,,,,,
96,PT04M56.00S,2023-12-28T01:55:20.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612742,18,16,2023-12-28T01:55:27Z,960000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630171, 1629029]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
98,PT04M56.00S,2023-12-28T01:56:00.5Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,19,16,2023-12-28T01:56:00Z,980000,False,,,0,,L. Doncic Free Throw 1 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
99,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,out,[],203957,,,1610612742,19,16,2023-12-28T01:56:19Z,990000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,out,[],203501,,,1610612742,19,16,2023-12-28T01:56:19Z,1000000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,out,[],1629622,,,1610612742,19,16,2023-12-28T01:56:19Z,1010000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,19,16,2023-12-28T01:56:19Z,1020000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,in,[],203552,,,1610612742,19,16,2023-12-28T01:56:19Z,1030000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M56.00S,2023-12-28T01:56:01.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612742,19,16,2023-12-28T01:56:19Z,1040000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M56.00S,2023-12-28T01:56:24.1Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,20,16,2023-12-28T01:56:24Z,1050000,False,,,0,,L. Doncic Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
106,PT04M45.00S,2023-12-28T01:56:43.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.178055190538765,44.11764705882353,1610612739,20,16,2023-12-28T01:56:47Z,1060000,False,29.0,15.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.3,,,,,,,,,,,,
107,PT04M41.00S,2023-12-28T01:56:47.7Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,20,16,2023-12-28T01:56:47Z,1070000,False,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,106.0,5.0,2.0,3.0,,,,,
108,PT04M41.00S,2023-12-28T01:56:46.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,20,18,2023-12-28T01:56:49Z,1080000,False,0.0,0.0,1,left,J. Allen tip Layup (6 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.0,,,,,,,,,,,,
109,PT04M28.00S,2023-12-28T01:57:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.67214191852825,42.8921568627451,1610612742,22,18,2023-12-28T01:57:03Z,1090000,False,-36.0,26.0,1,right,L. Doncic driving floating bank Jump Shot (15 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,4.39,,,,,,,,,,,,
110,PT04M09.00S,2023-12-28T01:57:19.0Z,1,REGULAR,3pt,Jump Shot,[],1627747,30.17411300919842,31.862745098039213,1610612739,22,18,2023-12-28T01:57:23Z,1100000,False,91.0,231.0,1,left,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.83,,,,,,,,,,,,
111,PT04M06.00S,2023-12-28T01:57:22.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612742,22,18,2023-12-28T01:57:23Z,1110000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,110.0,2.0,1.0,1.0,,,,,
112,PT03M46.00S,2023-12-28T01:57:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,87.59855453350855,49.754901960784316,1610612742,24,18,2023-12-28T01:57:45Z,1120000,False,-1.0,64.0,1,right,G. Williams 6' Jump Shot (2 PTS) (J. Green 1 AST),"[1629684, 1630182]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.41,J. Green,1630182.0,1.0,,,,,,,,,
114,PT03M31.00S,2023-12-28T01:57:56.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,6.783837056504599,96.81372549019608,1610612739,24,18,2023-12-28T01:58:00Z,1140000,False,-234.0,11.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.44,,,,,,,,,,,,
115,PT03M29.00S,2023-12-28T01:57:58.4Z,1,REGULAR,rebound,defensive,[],203552,,,1610612742,24,18,2023-12-28T01:58:00Z,1150000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,
116,PT03M24.00S,2023-12-28T01:58:06.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612742,24,18,2023-12-28T01:58:14Z,1160000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Curry 2 FT),"[1627747, 203552]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,1201.0,1.0,0.0,Curry,203552.0,,,,,,,,,,,,,,,
118,PT03M24.00S,2023-12-28T01:58:31.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203552,,,1610612742,25,18,2023-12-28T01:58:31Z,1180000,False,,,0,,S. Curry Free Throw 1 of 2 (1 PTS),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
119,PT03M24.00S,2023-12-28T01:58:32.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612742,25,18,2023-12-28T01:58:46Z,1190000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M24.00S,2023-12-28T01:58:32.1Z,1,REGULAR,substitution,in,[],202684,,,1610612742,25,18,2023-12-28T01:58:46Z,1200000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M24.00S,2023-12-28T01:58:52.0Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203552,,,1610612742,26,18,2023-12-28T01:58:52Z,1210000,False,,,0,,S. Curry Free Throw 2 of 2 (2 PTS),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
122,PT03M13.00S,2023-12-28T01:59:09.0Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612739,26,18,2023-12-28T01:59:18Z,1220000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629684, 1641854]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Porter Jr.,1641854.0,,,,,,,,,,,,,,,
124,PT03M13.00S,2023-12-28T01:59:36.2Z,1,REGULAR,freethrow,1 of 2,[],1641854,,,1610612739,26,18,2023-12-28T01:59:36Z,1240000,False,,,0,,MISS C. Porter Jr. Free Throw 1 of 2,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
125,PT03M13.00S,2023-12-28T01:59:36.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,26,18,2023-12-28T01:59:36Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,
126,PT03M13.00S,2023-12-28T01:59:51.2Z,1,REGULAR,freethrow,2 of 2,[],1641854,,,1610612739,26,19,2023-12-28T01:59:51Z,1260000,False,,,0,,C. Porter Jr. Free Throw 2 of 2 (7 PTS),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
127,PT03M01.00S,2023-12-28T02:00:04.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,64.99671484888306,38.48039215686275,1610612742,29,19,2023-12-28T02:00:09Z,1270000,False,-58.0,277.0,1,right,L. Doncic 28' 3PT step back (18 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,Made,18.0,28.24,,,,,,,,,,,,
128,PT02M50.00S,2023-12-28T02:00:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641854,19.66162943495401,50.49019607843137,1610612739,29,19,2023-12-28T02:00:20Z,1280000,False,-2.0,132.0,1,left,MISS C. Porter Jr. 13' pullup Shot,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.23,,,,,,,,,,,,
129,PT02M48.00S,2023-12-28T02:00:16.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,29,19,2023-12-28T02:00:20Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,128.0,,,,,,,,
131,PT02M48.00S,2023-12-28T02:00:24.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,29,19,2023-12-28T02:00:24Z,1310000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M48.00S,2023-12-28T02:00:28.0Z,1,REGULAR,substitution,out,[],1641854,,,1610612742,29,19,2023-12-28T02:03:26Z,1320000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M48.00S,2023-12-28T02:00:28.0Z,1,REGULAR,substitution,in,[],1629622,,,1610612742,29,19,2023-12-28T02:03:26Z,1330000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M32.00S,2023-12-28T02:03:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,88.69908015768725,64.48376225490196,1610612742,31,19,2023-12-28T02:03:54Z,1340000,False,72.0,54.0,1,right,L. Doncic 9' turnaround Jump Shot (20 PTS),[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,20.0,9.01,,,,,,,,,,,,
135,PT02M14.00S,2023-12-28T02:03:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.206964520367937,53.18627450980392,1610612739,31,21,2023-12-28T02:04:04Z,1350000,False,-16.0,-4.0,1,left,I. Okoro cutting Layup (5 PTS) (C. LeVert 2 AST),"[1630171, 1627747]",1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.63,C. LeVert,1627747.0,2.0,,,,,,,,,
137,PT01M55.00S,2023-12-28T02:04:17.3Z,1,REGULAR,3pt,Jump Shot,[],1629684,69.99014454664915,72.05882352941177,1610612742,31,21,2023-12-28T02:04:21Z,1370000,False,110.0,230.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.47,,,,,,,,,,,,
138,PT01M54.00S,2023-12-28T02:04:18.3Z,1,REGULAR,rebound,offensive,[],203552,,,1610612742,31,21,2023-12-28T02:04:21Z,1380000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,,
139,PT01M52.00S,2023-12-28T02:04:21.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,94.69448094612353,3.431372549019608,1610612742,34,21,2023-12-28T02:09:11Z,1390000,False,-233.0,-3.0,1,right,S. Curry 3PT fadeaway (5 PTS),[203552],1610612742.0,DAL,fadeaway,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,Made,5.0,23.28,,,,,,,,,,,,
140,PT01M33.00S,2023-12-28T02:04:40.5Z,1,REGULAR,turnover,lost ball,[],1627777,,,1610612739,34,21,2023-12-28T02:04:49Z,1400000,False,,,0,,G. Niang lost ball TURNOVER (1 TO),"[1627777, 203552]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Curry,203552.0
141,PT01M33.00S,2023-12-28T02:04:40.5Z,1,REGULAR,steal,,[],203552,,,1610612742,34,21,2023-12-28T02:04:42Z,1410000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
142,PT01M27.00S,2023-12-28T02:04:46.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203552,95.48291721419186,3.431372549019608,1610612742,37,21,2023-12-28T02:04:51Z,1420000,False,-233.0,-10.0,1,right,S. Curry 3PT  (8 PTS) (L. Doncic 2 AST),"[203552, 1629029]",1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,23.3,L. Doncic,1629029.0,2.0,,,,,,,,,
144,PT01M25.00S,2023-12-28T02:04:54.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612739,37,21,2023-12-28T02:04:54Z,1440000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M25.00S,2023-12-28T02:06:31.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,37,21,2023-12-28T02:06:37Z,1450000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,
146,PT01M15.00S,2023-12-28T02:06:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629622,7.178055190538765,3.431372549019608,1610612739,37,24,2023-12-28T02:06:54Z,1460000,False,233.0,15.0,1,left,M. Strus 3PT  (3 PTS) (C. LeVert 3 AST),"[1629622, 1627747]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.33,C. LeVert,1627747.0,3.0,,,,,,,,,
148,PT00M55.50S,2023-12-28T02:07:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.5407358738502,54.65686274509803,1610612742,37,24,2023-12-28T02:07:14Z,1480000,False,23.0,27.0,1,right,MISS L. Doncic pullup Shot,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.57,,,,,,,,,,,,
149,PT00M52.80S,2023-12-28T02:07:14.6Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,37,24,2023-12-28T02:07:14Z,1490000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,
150,PT00M44.30S,2023-12-28T02:07:23.2Z,1,REGULAR,3pt,Jump Shot,[],1627747,6.652431011826544,95.83333333333334,1610612739,37,24,2023-12-28T02:07:27Z,1500000,False,-229.0,10.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.94,,,,,,,,,,,,
151,PT00M41.70S,2023-12-28T02:07:25.8Z,1,REGULAR,rebound,defensive,[],203552,,,1610612742,37,24,2023-12-28T02:07:27Z,1510000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,150.0,3.0,2.0,1.0,,,,,
152,PT00M33.30S,2023-12-28T02:07:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203552,94.1688567674113,52.94117647058824,1610612742,39,24,2023-12-28T02:07:39Z,1520000,False,15.0,2.0,1,right,S. Curry cutting finger roll Layup (10 PTS) (J. Green 2 AST),"[203552, 1630182]",1610612742.0,DAL,cutting finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,1.49,J. Green,1630182.0,2.0,,,,,,,,,
154,PT00M22.40S,2023-12-28T02:07:48.3Z,1,REGULAR,3pt,Jump Shot,[],1627777,32.53942181340342,50.73529411764706,1610612739,39,27,2023-12-28T02:07:52Z,1540000,False,-4.0,253.0,1,left,G. Niang 25' 3PT  (3 PTS) (C. LeVert 4 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,25.34,C. LeVert,1627747.0,4.0,,,,,,,,,
156,PT00M01.70S,2023-12-28T02:08:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,64.47109067017082,59.31372549019608,1610612742,39,27,2023-12-28T02:08:15Z,1560000,False,47.0,281.0,1,right,MISS L. Doncic 28' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.53,,,,,,,,,,,,
157,PT00M01.70S,2023-12-28T02:08:11.7Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,39,27,2023-12-28T02:08:15Z,1570000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,156.0,2.0,2.0,0.0,,,,,
158,PT00M00.00S,2023-12-28T02:08:15.8Z,1,REGULAR,period,end,[],0,,,1610612739,39,27,2023-12-28T02:08:15Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,out,['startperiod'],1629684,,,1610612739,39,27,2023-12-28T02:10:57Z,1590000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612739,39,27,2023-12-28T02:10:57Z,1600000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612739,39,27,2023-12-28T02:10:57Z,1610000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,39,27,2023-12-28T02:10:57Z,1620000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,in,['startperiod'],203939,,,1610612739,39,27,2023-12-28T02:10:57Z,1630000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,in,['startperiod'],203957,,,1610612739,39,27,2023-12-28T02:10:57Z,1640000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,in,['startperiod'],203501,,,1610612739,39,27,2023-12-28T02:10:57Z,1650000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-12-28T02:08:20.5Z,2,REGULAR,substitution,in,['startperiod'],1629731,,,1610612739,39,27,2023-12-28T02:10:57Z,1660000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-12-28T02:11:04.2Z,2,REGULAR,period,start,[],0,,,1610612742,39,27,2023-12-28T02:11:04Z,1670000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M52.00S,2023-12-28T02:11:11.8Z,2,REGULAR,3pt,Jump Shot,[],203501,68.01905387647832,67.64705882352942,1610612742,42,27,2023-12-28T02:11:15Z,1680000,False,88.0,248.0,1,right,T. Hardaway Jr. 26' 3PT  (6 PTS) (D. Exum 2 AST),"[203501, 203957]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,26.33,D. Exum,203957.0,2.0,,,,,,,,,
170,PT11M34.00S,2023-12-28T02:11:28.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,28.33442838370565,23.03921568627451,1610612739,42,30,2023-12-28T02:13:08Z,1700000,False,135.0,214.0,1,left,C. LeVert 25' 3PT pullup (6 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,25.27,,,,,,,,,,,,
171,PT11M19.00S,2023-12-28T02:11:43.9Z,2,REGULAR,turnover,lost ball,[],203939,,,1610612742,42,30,2023-12-28T02:11:48Z,1710000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[203939, 1627777]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Niang,1627777.0
