actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-08T00:36:17.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-08T00:36:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-08T00:36:19.9Z,1,REGULAR,jumpball,recovered,[],1629130,,,1610612748,0,0,2024-03-08T00:36:20Z,40000,False,,,0,,Jump Ball B. Adebayo vs. D. Gafford: Tip to D. Robinson,"[1629130, 1628389, 1629655]",1610612748.0,MIA,startperiod,D. Robinson,1629130.0,Robinson,D. Robinson,Adebayo,1628389.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-03-08T00:36:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,6.1268068331143235,48.529411764705884,1610612748,0,2,2024-03-08T00:36:36Z,70000,False,7.0,5.0,1,left,N. Jovic cutting Layup (2 PTS) (T. Rozier 1 AST),"[1631107, 1626179]",1610612748.0,MIA,cutting,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2024-03-08T00:36:47.9Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612742,0,2,2024-03-08T00:36:54Z,90000,False,,,0,,L. Doncic lost ball TURNOVER (1 TO),"[1629029, 202710]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Butler,202710.0,,,,,,,,,,,
10,PT11M28.00S,2024-03-08T00:36:47.9Z,1,REGULAR,steal,,[],202710,,,1610612748,0,2,2024-03-08T00:36:49Z,100000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2024-03-08T00:36:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,5.075558475689881,50.245098039215684,1610612748,0,4,2024-03-08T00:36:58Z,110000,False,-1.0,-5.0,1,left,T. Rozier running Layup (2 PTS) (J. Butler 1 AST),"[1626179, 202710]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,0.49,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
13,PT11M03.00S,2024-03-08T00:37:13.3Z,1,REGULAR,3pt,Jump Shot,[],202681,77.7431011826544,90.19607843137256,1610612742,3,4,2024-03-08T00:37:19Z,130000,False,201.0,157.0,1,right,K. Irving 25' 3PT  (3 PTS) (L. Doncic 1 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.49,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
15,PT10M51.00S,2024-03-08T00:37:24.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,32.670827858081466,49.754901960784316,1610612748,3,7,2024-03-08T00:46:45Z,150000,False,1.0,255.0,1,left,D. Robinson 25' 3PT pullup (3 PTS) (B. Adebayo 1 AST),"[1629130, 1628389]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.46,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
17,PT10M35.00S,2024-03-08T00:37:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.38042049934296,49.01960784313725,1610612742,5,7,2024-03-08T00:37:45Z,170000,False,-5.0,10.0,1,right,D. Gafford Layup (2 PTS) (L. Doncic 2 AST),"[1629655, 1629029]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,
19,PT10M22.00S,2024-03-08T00:37:54.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.863994743758213,50.0,1610612748,5,9,2024-03-08T00:37:58Z,190000,False,0.0,3.0,1,left,B. Adebayo alley-oop DUNK (2 PTS) (T. Rozier 2 AST),"[1628389, 1626179]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,,,
21,PT10M12.00S,2024-03-08T00:38:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629023,73.27529566360053,80.63725490196079,1610612742,5,9,2024-03-08T00:46:55Z,210000,False,153.0,199.0,1,right,MISS P. Washington 25' pullup 3PT,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2024-03-08T00:38:05.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,9,2024-03-08T00:38:09Z,220000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M01.00S,2024-03-08T00:38:15.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202710,6.652431011826544,50.49019607843137,1610612748,5,11,2024-03-08T00:38:21Z,230000,False,-2.0,10.0,1,left,J. Butler cutting DUNK (2 PTS) (B. Adebayo 2 AST),"[202710, 1628389]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,
25,PT09M48.00S,2024-03-08T00:38:27.8Z,1,REGULAR,turnover,lost ball,[],1627884,,,1610612742,5,11,2024-03-08T00:38:37Z,250000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 1626179]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Rozier,1626179.0,,,,,,,,,,,
26,PT09M48.00S,2024-03-08T00:38:27.8Z,1,REGULAR,steal,,[],1626179,,,1610612748,5,11,2024-03-08T00:38:29Z,260000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2024-03-08T00:39:05.6Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612748,5,11,2024-03-08T00:39:13Z,280000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1627884, 1628389]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Adebayo,1628389.0,,
30,PT09M32.00S,2024-03-08T00:39:43.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,5,11,2024-03-08T00:40:07Z,300000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2024-03-08T00:39:43.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,5,11,2024-03-08T00:40:07Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,
32,PT09M32.00S,2024-03-08T00:39:43.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,5,11,2024-03-08T00:40:07Z,320000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M30.00S,2024-03-08T00:39:45.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,5,11,2024-03-08T00:40:07Z,330000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,
34,PT09M17.00S,2024-03-08T00:40:17.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.23061760840999,42.64705882352941,1610612742,5,11,2024-03-08T00:40:22Z,340000,False,-37.0,256.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
35,PT09M14.00S,2024-03-08T00:40:20.2Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,5,11,2024-03-08T00:40:22Z,350000,False,,,0,,N. Jovic REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,
36,PT09M09.00S,2024-03-08T00:40:26.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629130,6.521024967148489,47.30392156862745,1610612748,5,13,2024-03-08T00:40:31Z,360000,False,13.0,9.0,1,left,D. Robinson cutting Layup (5 PTS) (N. Jovic 1 AST),"[1629130, 1631107]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.61,Made,5.0,N. Jovic,1631107.0,1.0,,,,,,,,,,,,,,
38,PT09M09.00S,2024-03-08T00:40:31.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,5,13,2024-03-08T00:40:31Z,380000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M58.00S,2024-03-08T00:44:09.9Z,1,REGULAR,3pt,Jump Shot,[],202681,68.15045992115637,57.84313725490197,1610612742,5,13,2024-03-08T00:44:17Z,390000,False,39.0,247.0,1,right,MISS K. Irving 25' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,25.0,Missed,,,,,,,,,,,,,,,,,,
40,PT08M54.00S,2024-03-08T00:44:13.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,13,2024-03-08T00:44:17Z,400000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,
41,PT08M36.00S,2024-03-08T00:44:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.14257555847569,50.245098039215684,1610612748,5,13,2024-03-08T01:04:18Z,410000,False,-1.0,80.0,1,left,MISS B. Adebayo 8' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
42,PT08M34.00S,2024-03-08T00:44:34.1Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,5,13,2024-03-08T00:44:36Z,420000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,
43,PT08M25.00S,2024-03-08T00:44:42.4Z,1,REGULAR,2pt,Jump Shot,[],202681,93.03547963206307,71.83670343137256,1610612742,7,13,2024-03-08T00:44:50Z,430000,False,109.0,13.0,1,right,K. Irving 11' driving floating Jump Shot (5 PTS) (D. Jones Jr. 1 AST),"[202681, 1627884]",1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,11.0,Made,5.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,,,,,,,
44,PT08M13.00S,2024-03-08T00:44:55.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,5.601182654402102,96.56862745098039,1610612748,7,16,2024-03-08T00:49:04Z,440000,False,-233.0,0.0,1,left,T. Rozier 3PT step back (5 PTS),[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.28,Made,5.0,,,,,,,,,,,,,,,,,
45,PT07M58.00S,2024-03-08T00:45:11.1Z,1,REGULAR,2pt,Jump Shot,[],1629029,77.92378449408672,61.29748774509803,1610612742,7,16,2024-03-08T00:45:29Z,450000,False,56.0,155.0,1,right,MISS L. Doncic 16' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,16.5,Missed,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2024-03-08T00:45:12.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,7,16,2024-03-08T00:45:34Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,45.0,,,,,,,,,,
48,PT07M57.00S,2024-03-08T00:45:16.5Z,1,REGULAR,substitution,out,[],1627884,,,1610612742,7,16,2024-03-08T00:45:24Z,480000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M57.00S,2024-03-08T00:45:16.5Z,1,REGULAR,substitution,out,[],1629023,,,1610612742,7,16,2024-03-08T00:45:24Z,490000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M57.00S,2024-03-08T00:45:16.5Z,1,REGULAR,substitution,in,[],203501,,,1610612742,7,16,2024-03-08T00:45:24Z,500000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M57.00S,2024-03-08T00:45:16.5Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,7,16,2024-03-08T00:45:24Z,510000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M51.00S,2024-03-08T00:45:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,93.77463863337714,47.30392156862745,1610612742,7,16,2024-03-08T00:45:44Z,520000,False,-13.0,6.0,1,right,MISS K. Irving driving reverse Layup,[202681],1610612742.0,DAL,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2024-03-08T00:45:41.2Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,7,16,2024-03-08T00:45:44Z,530000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,
