actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-04T23:40:30.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-04T23:40:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-04T23:40:32.3Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612742,0,0,2024-04-04T23:40:32Z,40000,False,,,0,,Jump Ball D. Gafford vs. C. Capela: Tip to P. Washington,"[1629023, 1629655, 203991]",1610612742.0,DAL,startperiod,P. Washington,1629023.0,Washington,P. Washington,Gafford,1629655.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-04-04T23:40:44.1Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,0,0,2024-04-04T23:40:47Z,70000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 203992]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,1.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2024-04-04T23:40:44.1Z,1,REGULAR,steal,,[],203992,,,1610612737,0,0,2024-04-04T23:40:45Z,80000,False,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M40.00S,2024-04-04T23:40:49.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203991,5.863994743758213,51.225490196078425,1610612737,0,2,2024-04-04T23:40:54Z,90000,False,-6.0,3.0,1,left,C. Capela running DUNK (2 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,0.66,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,
11,PT11M21.00S,2024-04-04T23:41:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,88.25558475689881,51.225490196078425,1610612742,0,2,2024-04-04T23:41:54Z,110000,False,6.0,58.0,1,right,MISS D. Jones Jr. driving floating Shot,[1627884],1610612742.0,DAL,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.82,Missed,,,,,,,,,,,,,,,
12,PT11M19.00S,2024-04-04T23:41:10.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,0,2,2024-04-04T23:41:28Z,120000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M06.00S,2024-04-04T23:41:26.8Z,1,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,0,2,2024-04-04T23:41:33Z,130000,False,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,2004.0,,,,,,
14,PT10M51.00S,2024-04-04T23:41:46.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,79.84559789750328,72.30392156862744,1610612742,0,2,2024-04-04T23:41:52Z,140000,False,112.0,137.0,1,right,MISS L. Doncic 17' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,,17.66,Missed,,,,,,,,,,,,,,,
15,PT10M48.00S,2024-04-04T23:41:49.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,0,2,2024-04-04T23:41:52Z,150000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
