actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M15.00S,2023-12-07T01:42:26.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,87.86136662286465,53.431372549019606,1610612762,8,4,2023-12-07T01:42:31Z,180000,False,17.0,62.0,1,right,J. Collins 6' driving Hook (2 PTS) (S. Fontecchio 1 AST),"[1628381, 1631323]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.4,Made,2.0,,,,,S. Fontecchio,1631323.0,1.0,,,,,,,
20,PT10M01.00S,2023-12-07T01:42:40.3Z,1,REGULAR,3pt,Jump Shot,[],203957,31.61957950065703,28.676470588235293,1610612742,8,4,2023-12-07T01:42:46Z,200000,False,107.0,245.0,1,left,MISS D. Exum 26' 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,,,,26.69,Missed,,,,,,,,,,,,,,,
21,PT09M58.00S,2023-12-07T01:42:43.3Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,8,4,2023-12-07T01:43:00Z,210000,False,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,
22,PT09M57.00S,2023-12-07T01:42:45.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629029,5.590000152587891,50.0,1610612742,8,4,2023-12-07T01:43:12Z,220000,False,0.0,0.0,1,left,MISS L. Doncic tip Layup,[1629029],1610612742.0,DAL,tip,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
23,PT09M56.00S,2023-12-07T01:42:46.4Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,8,4,2023-12-07T01:43:12Z,230000,False,,,0,,L. Doncic REBOUND (Off:2 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,22.0,3.0,1.0,2.0,,,,,,,,,,
24,PT09M54.00S,2023-12-07T01:42:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,5.590000152587891,50.0,1610612742,10,4,2023-12-07T01:42:47Z,240000,False,0.0,0.0,1,left,L. Doncic putback Layup (8 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,0.0,Made,8.0,,,,,,,,,,,,,,
25,PT09M45.00S,2023-12-07T01:42:57.8Z,1,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,10,4,2023-12-07T01:44:07Z,250000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,2005.0,,,,,,
26,PT09M38.00S,2023-12-07T01:43:21.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202681,25.706307490144546,85.7843137254902,1610612742,13,4,2023-12-07T01:43:27Z,260000,False,-179.0,189.0,1,left,K. Irving 26' 3PT  (5 PTS) (L. Doncic 2 AST),"[202681, 1629029]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,26.03,Made,5.0,,,,,L. Doncic,1629029.0,2.0,,,,,,,
28,PT09M36.00S,2023-12-07T01:43:27.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,13,4,2023-12-07T01:43:27Z,280000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2023-12-07T01:46:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,85.23324572930355,48.28431372549019,1610612762,13,6,2023-12-07T01:46:46Z,290000,False,-9.0,86.0,1,right,K. George 8' driving floating Jump Shot (2 PTS),[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,8.67,Made,2.0,,,,,,,,,,,,,,
30,PT09M05.00S,2023-12-07T01:46:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,10.200394218134035,44.85294117647059,1610612742,15,6,2023-12-07T02:41:45Z,300000,False,26.0,43.0,1,left,K. Irving driving Layup (7 PTS) (L. Doncic 3 AST),"[202681, 1629029]",1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,5.04,Made,7.0,,,,,L. Doncic,1629029.0,3.0,,,,,,,
32,PT08M48.00S,2023-12-07T01:47:15.8Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612762,15,6,2023-12-07T01:47:25Z,320000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Fontecchio 2 FT),"[1627884, 1631323]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Fontecchio,1631323.0,,
34,PT08M48.00S,2023-12-07T01:47:35.8Z,1,REGULAR,freethrow,1 of 2,[],1631323,,,1610612762,15,7,2023-12-07T01:47:35Z,340000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (3 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
35,PT08M48.00S,2023-12-07T01:47:48.7Z,1,REGULAR,freethrow,2 of 2,[],1631323,,,1610612762,15,8,2023-12-07T01:47:48Z,350000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (4 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
36,PT08M24.00S,2023-12-07T01:48:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,16.376478318002626,49.754901960784316,1610612742,15,8,2023-12-07T01:48:20Z,360000,False,1.0,101.0,1,left,MISS D. Exum 10' driving floating Shot,[203957],1610612742.0,DAL,driving floating,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,,,,10.14,Missed,,,,,,,,,,,,,,,
37,PT08M21.00S,2023-12-07T01:48:17.0Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,15,8,2023-12-07T01:48:20Z,370000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M15.00S,2023-12-07T01:48:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630534,92.9862023653088,3.1862745098039214,1610612762,15,11,2023-12-07T01:48:28Z,380000,False,-234.0,13.0,1,right,O. Agbaji 3PT  (3 PTS) (S. Fontecchio 2 AST),"[1630534, 1631323]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,23.45,Made,3.0,,,,,S. Fontecchio,1631323.0,2.0,,,,,,,
40,PT08M02.00S,2023-12-07T01:48:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,13.748357424441524,47.549019607843135,1610612742,17,11,2023-12-07T01:48:42Z,400000,False,12.0,77.0,1,left,D. Jones Jr. 7' driving floating Jump Shot (2 PTS) (L. Doncic 4 AST),"[1627884, 1629029]",1610612742.0,DAL,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.77,Made,2.0,,,,,L. Doncic,1629029.0,4.0,,,,,,,
42,PT08M02.00S,2023-12-07T01:48:40.3Z,1,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612742,17,11,2023-12-07T01:48:48Z,420000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Jones Jr. 1 FT),"[1630534, 1627884]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2005.0,1.0,0.0,Jones Jr.,1627884.0,,
44,PT08M02.00S,2023-12-07T01:49:03.0Z,1,REGULAR,freethrow,1 of 1,[],1627884,,,1610612742,17,11,2023-12-07T01:49:03Z,440000,False,,,0,,MISS D. Jones Jr. Free Throw 1 of 1,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
45,PT07M59.00S,2023-12-07T01:49:05.1Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612762,17,11,2023-12-07T01:49:05Z,450000,False,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,
46,PT07M49.00S,2023-12-07T01:49:15.5Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,17,11,2023-12-07T01:49:19Z,460000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 202681]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,1.0,Irving,202681.0,,,,,,,,,,,,,,,,,
47,PT07M49.00S,2023-12-07T01:49:15.5Z,1,REGULAR,steal,,[],202681,,,1610612742,17,11,2023-12-07T01:49:17Z,470000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2023-12-07T01:49:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641726,9.017739816031538,52.20588235294118,1610612742,17,11,2023-12-07T01:49:50Z,480000,False,-11.0,32.0,1,left,MISS D. Lively II running Layup - blocked,"[1641726, 1631323]",1610612742.0,DAL,running,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,3.41,Missed,,,,,,,,,,,,,,Fontecchio,1631323.0
49,PT07M43.00S,2023-12-07T01:49:21.1Z,1,REGULAR,block,,[],1631323,,,1610612742,17,11,2023-12-07T01:49:23Z,490000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M43.00S,2023-12-07T01:49:21.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,17,11,2023-12-07T01:49:50Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,48.0,,,,,,,,,,,,,
52,PT07M31.00S,2023-12-07T01:49:47.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,32.14520367936925,29.65686274509804,1610612742,20,11,2023-12-07T01:49:53Z,520000,False,102.0,250.0,1,left,L. Doncic 26' 3PT step back (11 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,26.96,Made,11.0,,,,,,,,,,,,,,
54,PT07M20.00S,2023-12-07T01:50:03.6Z,1,REGULAR,substitution,out,[],203957,,,1610612762,20,11,2023-12-07T01:50:12Z,540000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M20.00S,2023-12-07T01:50:03.6Z,1,REGULAR,substitution,out,[],1630209,,,1610612762,20,11,2023-12-07T01:50:12Z,550000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M20.00S,2023-12-07T01:50:03.6Z,1,REGULAR,substitution,in,[],203501,,,1610612762,20,11,2023-12-07T01:50:12Z,560000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M20.00S,2023-12-07T01:50:03.6Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,20,11,2023-12-07T01:50:12Z,570000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M15.00S,2023-12-07T01:50:28.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,72.22404730617609,16.666666666666664,1610612762,20,14,2023-12-07T01:50:33Z,580000,False,-167.0,209.0,1,right,S. Fontecchio 26' 3PT  (7 PTS) (K. George 1 AST),"[1631323, 1641718]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,26.7,Made,7.0,,,,,K. George,1641718.0,1.0,,,,,,,
60,PT07M00.00S,2023-12-07T01:50:43.7Z,1,REGULAR,3pt,Jump Shot,[],203501,30.56833114323259,71.81372549019608,1610612742,23,14,2023-12-07T01:50:47Z,600000,False,-109.0,235.0,1,left,T. Hardaway Jr. 25' 3PT pullup (3 PTS) (K. Irving 1 AST),"[203501, 202681]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.89,Made,3.0,,,,,K. Irving,202681.0,1.0,,,,,,,
62,PT06M47.00S,2023-12-07T01:50:56.0Z,1,REGULAR,3pt,Jump Shot,[],1630534,72.22404730617609,17.647058823529413,1610612762,23,14,2023-12-07T01:51:03Z,620000,False,-162.0,209.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,26.4,Missed,,,,,,,,,,,,,,,
63,PT06M45.00S,2023-12-07T01:50:58.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,23,14,2023-12-07T01:51:03Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,62.0,,,,,,,,,,,,,
65,PT06M45.00S,2023-12-07T01:51:04.2Z,1,REGULAR,substitution,out,[],202681,,,1610612742,23,14,2023-12-07T01:51:10Z,650000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M45.00S,2023-12-07T01:51:04.2Z,1,REGULAR,substitution,in,[],203552,,,1610612742,23,14,2023-12-07T01:51:10Z,660000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M34.00S,2023-12-07T01:51:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,17.821944809461236,94.6078431372549,1610612742,26,14,2023-12-07T01:51:31Z,670000,False,-223.0,115.0,1,left,L. Doncic 25' 3PT step back (14 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,25.09,Made,14.0,,,,,,,,,,,,,,
68,PT06M21.00S,2023-12-07T01:51:38.3Z,1,REGULAR,3pt,Jump Shot,[],1630534,74.32654402102497,13.725490196078432,1610612762,26,17,2023-12-07T01:51:43Z,680000,False,-181.0,189.0,1,right,O. Agbaji 26' 3PT  (6 PTS) (K. George 2 AST),"[1630534, 1641718]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,26.18,Made,6.0,,,,,K. George,1641718.0,2.0,,,,,,,
70,PT06M11.00S,2023-12-07T01:51:48.4Z,1,REGULAR,3pt,Jump Shot,[],203501,6.389618922470433,5.147058823529411,1610612742,26,17,2023-12-07T01:51:54Z,700000,False,224.0,8.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,22.44,Missed,,,,,,,,,,,,,,,
71,PT06M07.00S,2023-12-07T01:51:52.4Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,26,17,2023-12-07T01:51:54Z,710000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT06M00.00S,2023-12-07T01:51:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,91.80354796320631,56.86274509803921,1610612762,26,19,2023-12-07T01:52:05Z,720000,False,34.0,25.0,1,right,J. Collins turnaround Jump Shot (4 PTS) (K. George 3 AST),"[1628381, 1641718]",1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,4.22,Made,4.0,,,,,K. George,1641718.0,3.0,,,,,,,
74,PT05M49.00S,2023-12-07T01:52:09.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,25.312089356110377,87.25490196078431,1610612742,26,19,2023-12-07T01:52:14Z,740000,False,-186.0,185.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,26.28,Missed,,,,,,,,,,,,,,,
75,PT05M47.00S,2023-12-07T01:52:13.3Z,1,REGULAR,rebound,offensive,[],203552,,,1610612742,26,19,2023-12-07T01:52:13Z,750000,False,,,0,,S. Curry REBOUND (Off:1 Def:0),[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,
76,PT05M45.00S,2023-12-07T01:52:14.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,9.149145860709593,11.519607843137255,1610612742,26,19,2023-12-07T01:52:18Z,760000,False,192.0,34.0,1,left,MISS S. Curry 19' Jump Shot,[203552],1610612742.0,DAL,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,,,,19.53,Missed,,,,,,,,,,,,,,,
77,PT05M42.00S,2023-12-07T01:52:17.5Z,1,REGULAR,rebound,defensive,[],1641718,,,1610612762,26,19,2023-12-07T01:52:18Z,770000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT05M38.00S,2023-12-07T01:52:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,94.56307490144546,54.65686274509803,1610612762,26,21,2023-12-07T01:52:28Z,780000,False,23.0,-1.0,1,right,O. Agbaji Layup (8 PTS) (K. George 4 AST),"[1630534, 1641718]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,2.33,Made,8.0,,,,,K. George,1641718.0,4.0,,,,,,,
80,PT05M37.00S,2023-12-07T01:52:26.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,26,21,2023-12-07T01:52:26Z,800000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2023-12-07T01:55:42.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,7.178055190538765,52.450980392156865,1610612742,28,21,2023-12-07T01:55:48Z,810000,False,-12.0,15.0,1,left,D. Jones Jr. alley-oop DUNK (4 PTS) (L. Doncic 5 AST),"[1627884, 1629029]",1610612742.0,DAL,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,1.94,Made,4.0,,,,,L. Doncic,1629029.0,5.0,,,,,,,
83,PT05M10.00S,2023-12-07T01:55:59.4Z,1,REGULAR,2pt,Jump Shot,[],1628381,81.94809461235218,26.715686274509803,1610612762,28,21,2023-12-07T01:56:04Z,830000,False,-116.0,117.0,1,right,MISS J. Collins 16' Jump Shot,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left Center,,,,16.52,Missed,,,,,,,,,,,,,,,
84,PT05M07.00S,2023-12-07T01:56:02.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,28,21,2023-12-07T01:56:04Z,840000,False,,,0,,L. Doncic REBOUND (Off:2 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,83.0,4.0,2.0,2.0,,,,,,,,,,
85,PT05M00.00S,2023-12-07T01:56:09.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629029,8.754927726675426,29.166666666666668,1610612742,30,21,2023-12-07T01:56:13Z,850000,False,104.0,30.0,1,left,L. Doncic 10' driving floating bank Jump Shot (16 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,10.84,Made,16.0,,,,,,,,,,,,,,
86,PT04M42.00S,2023-12-07T01:56:27.4Z,1,REGULAR,3pt,Jump Shot,[],1641718,69.46452036793693,63.48039215686274,1610612762,30,21,2023-12-07T01:56:34Z,860000,False,67.0,235.0,1,right,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,24.4,Missed,,,,,,,,,,,,,,,
87,PT04M40.00S,2023-12-07T01:56:29.4Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612762,30,21,2023-12-07T01:56:34Z,870000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,86.0,2.0,1.0,1.0,,,,,,,,,,
