actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-06T01:40:33.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-06T01:40:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-06T01:40:35.3Z,1,REGULAR,jumpball,recovered,[],1629023,,,1610612742,0,0,2024-03-06T01:40:35Z,40000,False,,,0,,Jump Ball D. Lively II vs. M. Turner: Tip to P. Washington,"[1629023, 1641726, 1626167]",1610612742.0,DAL,startperiod,P. Washington,1629023.0,Washington,P. Washington,Lively II,1641726.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-03-06T01:40:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,14.799605781865965,37.99019607843137,1610612742,2,0,2024-03-06T01:41:02Z,70000,False,60.0,87.0,1,left,L. Doncic 10' driving floating Jump Shot (2 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,10.54,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M22.00S,2024-03-06T01:41:09.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,94.1688567674113,50.73529411764706,1610612754,2,2,2024-03-06T01:41:40Z,80000,False,4.0,2.0,1,right,A. Nembhard cutting Layup (2 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,cutting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,0.44,Made,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
10,PT11M10.00S,2024-03-06T01:41:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,21.107095926412615,8.823529411764707,1610612742,5,2,2024-03-06T01:41:27Z,100000,False,206.0,146.0,1,left,L. Doncic 25' 3PT step back (5 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.24,Made,5.0,,,,,,,,,,,,,,,,,
11,PT10M53.00S,2024-03-06T01:41:39.6Z,1,REGULAR,3pt,Jump Shot,[],1626167,67.09921156373193,50.49019607843137,1610612754,5,2,2024-03-06T01:41:44Z,110000,False,2.0,257.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
12,PT10M48.00S,2024-03-06T01:41:44.6Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,5,2,2024-03-06T01:41:44Z,120000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M46.00S,2024-03-06T01:41:49.1Z,1,REGULAR,foul,offensive,[],1641726,,,1610612742,5,2,2024-03-06T01:42:04Z,130000,False,,,0,,D. Lively II off-the-ball offensive FOUL (1 PF),"[1641726, 1629614]",1610612742.0,DAL,off-the-ball,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201245.0,1.0,0.0,Nembhard,1629614.0,,,,,
15,PT10M46.00S,2024-03-06T01:41:49.1Z,1,REGULAR,turnover,offensive foul,[],1641726,,,1610612742,5,2,2024-03-06T01:41:49Z,150000,False,,,0,,D. Lively II offensive foul TURNOVER (1 TO),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201245.0,,,,,1.0,,,,
16,PT10M38.00S,2024-03-06T01:42:11.5Z,1,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612754,5,2,2024-03-06T01:42:18Z,160000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Turner 2 FT),"[1641726, 1626167]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201245.0,2.0,0.0,Turner,1626167.0,,,,,
18,PT10M38.00S,2024-03-06T01:42:32.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,5,3,2024-03-06T01:42:32Z,180000,False,,,0,,M. Turner Free Throw 1 of 2 (1 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
19,PT10M38.00S,2024-03-06T01:42:48.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,5,4,2024-03-06T01:42:48Z,190000,False,,,0,,M. Turner Free Throw 2 of 2 (2 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2024-03-06T01:43:01.3Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,5,4,2024-03-06T01:43:08Z,200000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628487.0,,,,,1.0,,,,
