actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-06T01:40:34.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-06T01:40:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-06T01:40:37.6Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612742,0,0,2024-01-06T01:40:37Z,40000,False,,,0,,Jump Ball D. Powell vs. D. Reath: Tip to K. Irving,"[202681, 203939, 1641871]",1610612742.0,DAL,startperiod,K. Irving,202681.0,Irving,K. Irving,Powell,203939.0,Reath,1641871.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2024-01-06T01:40:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.64323258869908,52.20588235294118,1610612742,0,0,2024-01-06T01:40:54Z,70000,False,11.0,7.0,1,right,MISS D. Powell Layup,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-01-06T01:40:54.7Z,1,REGULAR,rebound,defensive,[],1641871,,,1610612757,0,0,2024-01-06T01:40:54Z,80000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-01-06T01:41:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,10.5946123521682,37.254901960784316,1610612757,0,2,2024-01-06T01:41:10Z,90000,False,64.0,47.0,1,left,S. Henderson 7' driving floating Jump Shot (2 PTS),[1630703],1610612757.0,POR,driving floating,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M07.00S,2024-01-06T01:41:26.1Z,1,REGULAR,3pt,Jump Shot,[],1627884,73.01248357424441,19.607843137254903,1610612742,0,2,2024-01-06T01:41:32Z,100000,False,-152.0,201.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
11,PT11M02.00S,2024-01-06T01:41:31.1Z,1,REGULAR,rebound,offensive,[],1630702,,,1610612742,0,2,2024-01-06T01:41:32Z,110000,False,,,0,,J. Hardy REBOUND (Off:1 Def:0),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M01.00S,2024-01-06T01:41:31.4Z,1,REGULAR,turnover,bad pass,[],1630702,,,1610612742,0,2,2024-01-06T01:41:55Z,120000,False,,,0,,J. Hardy bad pass TURNOVER (1 TO),"[1630702, 1641739]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,,,,,,1.0,Camara,1641739.0,,,,,,,,,,
13,PT11M01.00S,2024-01-06T01:41:31.4Z,1,REGULAR,steal,,[],1641739,,,1610612757,0,2,2024-01-06T01:41:38Z,130000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2024-01-06T01:41:44.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,23.866622864651774,13.970588235294118,1610612757,0,5,2024-01-06T01:41:49Z,140000,False,180.0,172.0,1,left,T. Camara 24' 3PT  (3 PTS) (D. Reath 1 AST),"[1641739, 1641871]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,3.0,,,,D. Reath,1641871.0,1.0,,,,,,,
