actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
36,PT09M11.00S,2026-01-22T03:15:13.8Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,6,12,2026-01-22T03:18:34Z,360000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT09M04.00S,2026-01-22T03:15:20.4Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612758,6,12,2026-01-22T03:15:24Z,370000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1630567]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,Barnes,1630567.0,,,,,,
38,PT09M04.00S,2026-01-22T03:15:20.4Z,1,REGULAR,steal,,[],1630567,,,1610612761,6,12,2026-01-22T03:23:28Z,380000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
39,PT09M01.00S,2026-01-22T03:15:23.7Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,11.251642575558476,64.2156862745098,1610612761,6,14,2026-01-22T03:19:36Z,390000,False,-71.0,53.0,1,left,I. Quickley 8' running pullup Jump Shot (4 PTS) (S. Barnes 2 AST),"[1630193, 1630567]",1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,8.89,Made,4.0,S. Barnes,1630567.0,2.0,,,,,,,,,,,,,,
42,PT08M34.00S,2026-01-22T03:16:05.6Z,1,REGULAR,3pt,Jump Shot,[],201942,81.68528252299606,5.637254901960785,1610612758,6,14,2026-01-22T03:16:10Z,420000,False,-222.0,120.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2026-01-22T03:16:08.6Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,6,14,2026-01-22T03:16:10Z,430000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,
44,PT08M30.00S,2026-01-22T03:16:10.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,28.597240473061763,26.715686274509803,1610612761,6,14,2026-01-22T03:16:22Z,440000,False,116.0,216.0,1,left,MISS I. Quickley 24' running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
45,PT08M29.00S,2026-01-22T03:16:11.0Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,6,14,2026-01-22T03:21:31Z,450000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,
46,PT08M21.00S,2026-01-22T03:16:18.1Z,1,REGULAR,turnover,lost ball,[],1630193,,,1610612761,6,14,2026-01-22T03:16:25Z,460000,False,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 201942]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,DeRozan,201942.0,,,,,,
47,PT08M21.00S,2026-01-22T03:16:18.1Z,1,REGULAR,steal,,[],201942,,,1610612758,6,14,2026-01-22T03:20:06Z,470000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
48,PT08M13.00S,2026-01-22T03:16:25.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642875,92.32917214191852,61.274509803921575,1610612758,8,14,2026-01-22T03:23:31Z,480000,False,56.0,20.0,1,right,M. Raynaud floating Jump Shot (2 PTS) (Z. LaVine 1 AST),"[1642875, 203897]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
50,PT07M51.00S,2026-01-22T03:16:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.652431011826544,47.794117647058826,1610612761,8,16,2026-01-22T03:16:52Z,500000,False,11.0,10.0,1,left,S. Mamukelashvili cutting Layup (5 PTS) (I. Quickley 2 AST),"[1630572, 1630193]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.49,Made,5.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
52,PT07M34.00S,2026-01-22T03:17:05.3Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,8,16,2026-01-22T03:24:21Z,520000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1630567]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,Barnes,1630567.0,,,,,,
53,PT07M34.00S,2026-01-22T03:17:05.3Z,1,REGULAR,steal,,[],1630567,,,1610612761,8,16,2026-01-22T03:17:07Z,530000,False,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
54,PT07M30.00S,2026-01-22T03:17:09.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,27.677398160315374,22.058823529411764,1610612761,8,16,2026-01-22T03:24:47Z,540000,False,140.0,208.0,1,left,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2026-01-22T03:17:11.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,8,16,2026-01-22T03:24:47Z,550000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,
56,PT07M11.00S,2026-01-22T03:17:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,86.81011826544021,61.274509803921575,1610612758,8,16,2026-01-22T03:25:21Z,560000,False,56.0,71.0,1,right,MISS M. Raynaud 9' driving floating Shot,[1642875],1610612758.0,SAC,driving floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Right,9.11,Missed,,,,,,,,,,,,,,,,,,
57,PT07M09.00S,2026-01-22T03:17:30.8Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,8,16,2026-01-22T03:26:15Z,570000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,
58,PT07M04.00S,2026-01-22T03:17:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627742,6.258212877792378,62.00980392156863,1610612761,8,16,2026-01-22T03:17:39Z,580000,False,-60.0,6.0,1,left,MISS B. Ingram 6' running Layup,[1627742],1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
59,PT07M03.00S,2026-01-22T03:17:36.1Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,8,16,2026-01-22T03:27:35Z,590000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT07M00.00S,2026-01-22T03:17:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,8,16,2026-01-22T03:17:43Z,600000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2026-01-22T03:19:17.2Z,1,REGULAR,substitution,out,[],1630567,,,1610612758,8,16,2026-01-22T03:20:52Z,610000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2026-01-22T03:19:17.2Z,1,REGULAR,substitution,out,[],1642347,,,1610612758,8,16,2026-01-22T03:20:52Z,620000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M00.00S,2026-01-22T03:19:17.2Z,1,REGULAR,substitution,in,[],1630534,,,1610612758,8,16,2026-01-22T03:20:52Z,630000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2026-01-22T03:19:17.2Z,1,REGULAR,substitution,in,[],1642367,,,1610612758,8,16,2026-01-22T03:20:52Z,640000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M51.00S,2026-01-22T03:21:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.67214191852825,56.61764705882353,1610612758,10,16,2026-01-22T03:21:05Z,650000,False,33.0,26.0,1,right,R. Westbrook driving Layup (5 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,4.2,Made,5.0,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2026-01-22T03:21:22.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,17.16491458607096,69.36274509803921,1610612761,10,16,2026-01-22T03:28:34Z,660000,False,-97.0,109.0,1,left,MISS B. Ingram 14' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,14.57,Missed,,,,,,,,,,,,,,,,,,
67,PT06M28.00S,2026-01-22T03:21:23.0Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,10,16,2026-01-22T03:28:34Z,670000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:0),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Mid-Range,8-16 Left,,,,,,,,,66.0,1.0,0.0,1.0,,,,,,,,
68,PT06M27.00S,2026-01-22T03:21:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642367,7.046649145860711,55.88235294117647,1610612761,10,16,2026-01-22T03:28:50Z,680000,False,-29.0,14.0,1,left,MISS J. Mogbo putback Layup,[1642367],1610612761.0,TOR,putback,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
69,PT06M26.00S,2026-01-22T03:21:28.4Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,10,16,2026-01-22T03:28:50Z,690000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,68.0,1.0,0.0,1.0,,,,,,,,
70,PT06M25.00S,2026-01-22T03:21:31.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630534,5.590000152587891,50.0,1610612761,10,18,2026-01-22T03:29:02Z,700000,False,0.0,0.0,1,left,O. Agbaji tip Layup (2 PTS),[1630534],1610612761.0,TOR,tip,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
71,PT06M05.00S,2026-01-22T03:21:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.24901445466492,52.450980392156865,1610612758,12,18,2026-01-22T03:21:54Z,710000,False,12.0,11.0,1,right,Z. LaVine driving reverse Layup (5 PTS) (M. Raynaud 1 AST),"[203897, 1642875]",1610612758.0,SAC,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.65,Made,5.0,M. Raynaud,1642875.0,1.0,,,,,,,,,,,,,,
73,PT05M50.00S,2026-01-22T03:22:02.9Z,1,REGULAR,foul,personal,[],203897,,,1610612761,12,18,2026-01-22T03:22:31Z,730000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1630193]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,1628951.0,,,,,,,,1.0,0.0,Quickley,1630193.0,,
75,PT05M39.00S,2026-01-22T03:22:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,15.982260183968464,42.8921568627451,1610612761,12,18,2026-01-22T03:22:36Z,750000,False,36.0,98.0,1,left,MISS B. Ingram 10' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,10.39,Missed,,,,,,,,,,,,,,,,,,
76,PT05M36.00S,2026-01-22T03:22:31.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,12,18,2026-01-22T03:22:36Z,760000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,
77,PT05M29.00S,2026-01-22T03:22:38.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,89.96386333771353,49.754901960784316,1610612758,14,18,2026-01-22T03:22:49Z,770000,False,-1.0,42.0,1,right,P. Achiuwa driving finger roll Layup (2 PTS),[1630173],1610612758.0,SAC,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,4.18,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M16.00S,2026-01-22T03:22:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630193,26.757555847568987,81.12745098039215,1610612761,14,18,2026-01-22T03:30:33Z,780000,False,-156.0,199.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
79,PT05M15.00S,2026-01-22T03:22:51.6Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,14,18,2026-01-22T03:30:33Z,790000,False,,,0,,J. Mogbo REBOUND (Off:2 Def:0),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,78.0,2.0,0.0,2.0,,,,,,,,
80,PT05M14.00S,2026-01-22T03:22:55.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642367,5.590000152587891,50.0,1610612761,14,18,2026-01-22T03:30:41Z,800000,False,0.0,0.0,1,left,MISS J. Mogbo tip Layup,[1642367],1610612761.0,TOR,tip,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2026-01-22T03:22:56.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,14,18,2026-01-22T03:30:41Z,810000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,80.0,3.0,3.0,0.0,,,,,,,,
82,PT05M01.00S,2026-01-22T03:23:05.8Z,1,REGULAR,3pt,Jump Shot,[],201566,67.36202365308804,65.93137254901961,1610612758,14,18,2026-01-22T03:23:12Z,820000,False,80.0,254.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2026-01-22T03:23:09.8Z,1,REGULAR,rebound,defensive,[],1642367,,,1610612761,14,18,2026-01-22T03:23:12Z,830000,False,,,0,,J. Mogbo REBOUND (Off:2 Def:1),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Center,,,,,,,,,82.0,3.0,1.0,2.0,,,,,,,,
