actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
74,PT05M22.00S,2025-12-12T03:22:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.068988173455978,46.07843137254902,1610612743,13,18,2025-12-12T03:23:22Z,740000,False,20.0,42.0,1,left,N. Jokić driving finger roll Layup (6 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,driving finger roll,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,,,,,,,,,,,,,6.0,J. Murray,1627750.0,3.0,,
76,PT05M05.00S,2025-12-12T03:22:26.9Z,1,REGULAR,3pt,Jump Shot,[],1631165,65.78515111695138,51.470588235294116,1610612758,13,18,2025-12-12T03:22:31Z,760000,False,7.0,269.0,1,right,MISS K. Ellis 26' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
77,PT05M01.00S,2025-12-12T03:22:30.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,18,2025-12-12T03:25:15Z,770000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT04M58.00S,2025-12-12T03:22:33.7Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,13,18,2025-12-12T03:22:42Z,780000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1631099]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Murray,1631099.0,,,,,,
79,PT04M58.00S,2025-12-12T03:22:33.7Z,1,REGULAR,steal,,[],1631099,,,1610612758,13,18,2025-12-12T03:22:36Z,790000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT04M39.00S,2025-12-12T03:22:52.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,91.14651773981603,40.19607843137255,1610612758,15,18,2025-12-12T03:24:47Z,800000,False,-49.0,31.0,1,right,R. Westbrook driving Layup (6 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.78,Made,,,,,,,,,,,,,6.0,,,,,
81,PT04M28.00S,2025-12-12T03:23:03.5Z,1,REGULAR,3pt,Jump Shot,[],203501,21.369908015768726,10.53921568627451,1610612743,15,21,2025-12-12T03:23:07Z,810000,False,197.0,148.0,1,left,T. Hardaway Jr. 24' 3PT  (3 PTS) (N. Jokić 1 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,24.69,Made,,,,,,,,,,,,,3.0,N. Jokić,203999.0,1.0,,
83,PT04M10.00S,2025-12-12T03:23:23.6Z,1,REGULAR,3pt,Jump Shot,[],201566,73.80091984231275,16.911764705882355,1610612758,15,21,2025-12-12T03:25:20Z,830000,False,-165.0,194.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
84,PT04M08.00S,2025-12-12T03:23:25.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,15,21,2025-12-12T03:25:20Z,840000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,83.0,,,,,,,,,,,,,,,,,
86,PT04M08.00S,2025-12-12T03:23:29.9Z,1,REGULAR,substitution,out,[],201566,,,1610612743,15,21,2025-12-12T03:23:46Z,860000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
