actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M45.00S,2025-12-21T03:22:39.4Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612757,13,20,2025-12-21T03:23:00Z,840000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Avdija 2 FT),"[1631099, 1630166]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,1628954.0,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
87,PT04M45.00S,2025-12-21T03:23:25.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,13,21,2025-12-21T03:23:25Z,860000,False,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
88,PT04M45.00S,2025-12-21T03:23:25.9Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,13,21,2025-12-21T03:23:57Z,870000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
89,PT04M44.00S,2025-12-21T03:23:26.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,13,21,2025-12-21T03:23:57Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,
91,PT04M36.00S,2025-12-21T03:24:10.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,68.15045992115637,71.07843137254902,1610612757,13,21,2025-12-21T03:29:23Z,900000,False,105.0,247.0,1,right,MISS D. Avdija 26' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,26.85,Missed,,,,,,,,,,,,,,,,,
92,PT04M36.00S,2025-12-21T03:24:10.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,13,21,2025-12-21T03:24:19Z,910000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,91.0,,,,,,,,,,,,,,,,
94,PT04M17.00S,2025-12-21T03:24:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,11.251642575558476,37.99019607843137,1610612758,15,21,2025-12-21T03:30:14Z,930000,False,60.0,53.0,1,left,K. Murray 8' driving bank Jump Shot (6 PTS),[1631099],1610612758.0,SAC,driving bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,8.03,Made,,,,,6.0,,,,,,,,,,,,
95,PT04M09.00S,2025-12-21T03:24:49.9Z,1,REGULAR,foul,personal,[],203471,,,1610612757,15,21,2025-12-21T03:30:31Z,940000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 1630166]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,201638.0,,,,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
97,PT04M09.00S,2025-12-21T03:25:16.7Z,1,REGULAR,foul,technical,['1freethrow'],203471,,,1610612757,15,21,2025-12-21T03:25:42Z,960000,False,,,0,,D. Schröder technical FOUL (1 Tech),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,,,,1.0,1.0,,,,,,,
98,PT04M09.00S,2025-12-21T03:25:43.2Z,1,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,15,22,2025-12-21T03:25:43Z,970000,False,,,0,,D. Avdija technical Free Throw 1 of 1 (4 PTS),[1630166],1610612757.0,POR,technical,,,Avdija,D. Avdija,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
99,PT03M55.00S,2025-12-21T03:25:57.1Z,1,REGULAR,3pt,Jump Shot,[],1631126,71.17279894875165,17.401960784313726,1610612757,15,22,2025-12-21T03:31:04Z,980000,False,-163.0,218.0,1,right,MISS C. Love 27' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,27.26,Missed,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2025-12-21T03:25:58.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612758,15,22,2025-12-21T03:31:04Z,990000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,
103,PT03M44.00S,2025-12-21T03:26:26.2Z,1,REGULAR,foul,personal,['2freethrow'],1631321,,,1610612758,15,22,2025-12-21T03:27:08Z,1020000,False,,,0,,S. Cissoko shooting personal FOUL (1 PF) (Cardwell 2 FT),"[1631321, 1642928]",1610612757.0,POR,shooting,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,1.0,0.0,Cardwell,1642928.0,,,,,
107,PT03M44.00S,2025-12-21T03:27:56.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,22,2025-12-21T03:27:56Z,1040000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M44.00S,2025-12-21T03:27:59.4Z,1,REGULAR,substitution,out,[],201942,,,1610612758,15,22,2025-12-21T03:29:40Z,1050000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M44.00S,2025-12-21T03:27:59.4Z,1,REGULAR,substitution,out,[],1641739,,,1610612758,15,22,2025-12-21T03:29:40Z,1060000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M44.00S,2025-12-21T03:27:59.4Z,1,REGULAR,substitution,in,[],1631165,,,1610612758,15,22,2025-12-21T03:29:40Z,1070000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M44.00S,2025-12-21T03:27:59.4Z,1,REGULAR,substitution,in,[],1631200,,,1610612758,15,22,2025-12-21T03:29:40Z,1080000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M44.00S,2025-12-21T03:29:48.8Z,1,REGULAR,freethrow,1 of 2,[],1642928,,,1610612758,15,22,2025-12-21T03:29:48Z,1090000,False,,,0,,MISS D. Cardwell Free Throw 1 of 2,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
113,PT03M44.00S,2025-12-21T03:29:48.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,15,22,2025-12-21T03:29:48Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,
114,PT03M44.00S,2025-12-21T03:29:48.8Z,1,REGULAR,freethrow,2 of 2,[],1642928,,,1610612758,15,22,2025-12-21T03:30:15Z,1110000,False,,,0,,MISS D. Cardwell Free Throw 2 of 2,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
115,PT03M43.00S,2025-12-21T03:29:49.8Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,15,22,2025-12-21T03:32:11Z,1120000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,
116,PT03M20.00S,2025-12-21T03:30:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,89.56964520367937,54.41176470588235,1610612757,15,22,2025-12-21T03:32:53Z,1130000,False,22.0,46.0,1,right,MISS D. Avdija driving floating Shot - blocked,"[1630166, 1642928]",1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,5.06,Missed,,,,,,,,,,,,,,,,Cardwell,1642928.0
117,PT03M20.00S,2025-12-21T03:30:30.2Z,1,REGULAR,block,,[],1642928,,,1610612757,15,22,2025-12-21T03:30:33Z,1140000,False,,,0,,D. Cardwell BLOCK (1 BLK),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
118,PT03M20.00S,2025-12-21T03:30:30.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,15,22,2025-12-21T03:30:42Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,116.0,,,,,,,,,,,,,,,,
120,PT03M02.00S,2025-12-21T03:30:54.4Z,1,REGULAR,2pt,Jump Shot,[],1642363,22.946780551905388,33.82352941176471,1610612758,17,22,2025-12-21T03:31:01Z,1170000,False,81.0,163.0,1,left,N. Clifford 18' pullup Jump Shot (7 PTS),[1642363],1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Right Center,,18.22,Made,,,,,7.0,,,,,,,,,,,,
121,PT02M43.00S,2025-12-21T03:31:17.7Z,1,REGULAR,violation,kicked ball,[],1631099,,,1610612757,17,22,2025-12-21T03:34:06Z,1180000,False,,,0,,K. Murray kicked ball VIOLATION,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
122,PT02M43.00S,2025-12-21T03:31:21.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,17,22,2025-12-21T03:31:32Z,1190000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2025-12-21T03:31:21.7Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,17,22,2025-12-21T03:31:32Z,1200000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M35.00S,2025-12-21T03:31:52.2Z,1,REGULAR,foul,personal,['2freethrow'],1631165,,,1610612757,17,22,2025-12-21T03:32:03Z,1210000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1631165, 1631321]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,1.0,0.0,Cissoko,1631321.0,,,,,
126,PT02M35.00S,2025-12-21T03:32:11.2Z,1,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,17,22,2025-12-21T03:32:11Z,1230000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
127,PT02M35.00S,2025-12-21T03:32:11.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,17,22,2025-12-21T03:32:11Z,1240000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,
128,PT02M35.00S,2025-12-21T03:32:27.3Z,1,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,17,23,2025-12-21T03:32:27Z,1250000,False,,,0,,S. Cissoko Free Throw 2 of 2 (1 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
129,PT02M15.00S,2025-12-21T03:32:49.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,17.69053876478318,62.00980392156863,1610612758,19,23,2025-12-21T03:35:32Z,1260000,False,-60.0,114.0,1,left,K. Murray 12' turnaround fadeaway Jump Shot (8 PTS),[1631099],1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,12.86,Made,,,,,8.0,,,,,,,,,,,,
130,PT01M54.00S,2025-12-21T03:33:10.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,77.08607095926413,90.44117647058823,1610612757,19,23,2025-12-21T03:35:53Z,1270000,False,202.0,163.0,1,right,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,25.97,Missed,,,,,,,,,,,,,,,,,
131,PT01M53.00S,2025-12-21T03:33:11.5Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,19,23,2025-12-21T03:36:16Z,1280000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,130.0,2.0,1.0,1.0,,,,,,,,,,,,,
132,PT01M52.00S,2025-12-21T03:33:20.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629057,94.40999984741211,50.0,1610612757,19,25,2025-12-21T03:36:22Z,1290000,False,0.0,0.0,1,right,R. Williams III tip DUNK (2 PTS),[1629057],1610612757.0,POR,tip,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,0.0,Made,,,,,2.0,,,,,,,,,,,,
133,PT01M30.00S,2025-12-21T03:33:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,11.908672798948752,40.68627450980392,1610612758,21,25,2025-12-21T03:36:56Z,1300000,False,47.0,59.0,1,left,D. Schröder 7' driving floating bank Jump Shot (2 PTS),[203471],1610612758.0,SAC,driving floating bank,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,7.55,Made,,,,,2.0,,,,,,,,,,,,
134,PT01M21.00S,2025-12-21T03:33:45.9Z,1,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612757,21,25,2025-12-21T03:34:12Z,1310000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1631099, 1631101]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,2.0,0.0,Sharpe,1631101.0,,,,,
136,PT01M21.00S,2025-12-21T03:34:18.5Z,1,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,21,25,2025-12-21T03:34:18Z,1330000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
137,PT01M21.00S,2025-12-21T03:34:18.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,21,25,2025-12-21T03:34:18Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,
138,PT01M21.00S,2025-12-21T03:34:20.7Z,1,REGULAR,substitution,out,[],1631099,,,1610612757,21,25,2025-12-21T03:34:27Z,1350000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M21.00S,2025-12-21T03:34:20.7Z,1,REGULAR,substitution,in,[],201566,,,1610612757,21,25,2025-12-21T03:34:27Z,1360000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M21.00S,2025-12-21T03:34:40.2Z,1,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,21,26,2025-12-21T03:34:40Z,1370000,False,,,0,,S. Sharpe Free Throw 2 of 2 (4 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
141,PT01M02.00S,2025-12-21T03:35:01.2Z,1,REGULAR,3pt,Jump Shot,[],203471,8.754927726675426,97.05882352941177,1610612758,24,26,2025-12-21T03:35:08Z,1380000,False,-235.0,30.0,1,left,D. Schröder 3PT  (5 PTS) (R. Westbrook 1 AST),"[203471, 201566]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,23.72,Made,,,,,5.0,R. Westbrook,201566.0,1.0,,,,,,,,,
143,PT00M47.60S,2025-12-21T03:35:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,89.04402102496715,54.166666666666664,1610612757,24,26,2025-12-21T03:38:39Z,1400000,False,21.0,50.0,1,right,MISS S. Sharpe driving reverse Layup - blocked,"[1631101, 1642928]",1610612757.0,POR,driving reverse,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,5.46,Missed,,,,,,,,,,,,,,,,Cardwell,1642928.0
144,PT00M47.60S,2025-12-21T03:35:16.4Z,1,REGULAR,block,,[],1642928,,,1610612757,24,26,2025-12-21T03:35:19Z,1410000,False,,,0,,D. Cardwell BLOCK (2 BLK),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
145,PT00M47.10S,2025-12-21T03:35:16.9Z,1,REGULAR,rebound,defensive,[],203471,,,1610612758,24,26,2025-12-21T03:35:28Z,1420000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,
147,PT00M33.30S,2025-12-21T03:35:48.2Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612758,24,26,2025-12-21T03:35:54Z,1440000,False,,,0,,D. Schröder bad pass TURNOVER (1 TO),"[203471, 1629057]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Williams III,1629057.0,,
148,PT00M33.30S,2025-12-21T03:35:48.2Z,1,REGULAR,steal,,[],1629057,,,1610612757,24,26,2025-12-21T03:35:50Z,1450000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
150,PT00M26.60S,2025-12-21T03:36:15.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612757,24,26,2025-12-21T03:36:31Z,1470000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Murray 2 FT),"[1631165, 1631200]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,2.0,0.0,Murray,1631200.0,,,,,
152,PT00M26.60S,2025-12-21T03:36:39.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631200,,,1610612757,24,27,2025-12-21T03:36:39Z,1490000,False,,,0,,K. Murray Free Throw 1 of 2 (6 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
153,PT00M26.60S,2025-12-21T03:36:40.2Z,1,REGULAR,substitution,out,[],1631126,,,1610612757,24,27,2025-12-21T03:36:46Z,1500000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M26.60S,2025-12-21T03:36:40.2Z,1,REGULAR,substitution,in,[],1641712,,,1610612757,24,27,2025-12-21T03:36:46Z,1510000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M26.60S,2025-12-21T03:36:50.3Z,1,REGULAR,substitution,out,[],1642363,,,1610612757,24,27,2025-12-21T03:36:58Z,1520000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M26.60S,2025-12-21T03:36:50.3Z,1,REGULAR,substitution,in,[],201942,,,1610612757,24,27,2025-12-21T03:36:58Z,1530000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M26.60S,2025-12-21T03:37:08.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631200,,,1610612757,24,28,2025-12-21T03:37:08Z,1540000,False,,,0,,K. Murray Free Throw 2 of 2 (7 PTS),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
158,PT00M04.40S,2025-12-21T03:37:33.0Z,1,REGULAR,2pt,Jump Shot,[],1642928,9.280551905387648,32.59803921568628,1610612758,26,28,2025-12-21T03:42:04Z,1550000,False,87.0,35.0,1,left,D. Cardwell 9' turnaround fadeaway Jump Shot (2 PTS) (R. Westbrook 2 AST),"[1642928, 201566]",1610612758.0,SAC,turnaround fadeaway,,,Cardwell,D. Cardwell,,,,,Mid-Range,8-16 Right,,9.37,Made,,,,,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,
160,PT00M00.40S,2025-12-21T03:37:41.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,63.15703022339028,51.9607843137255,1610612757,26,28,2025-12-21T03:42:37Z,1570000,False,10.0,294.0,1,right,MISS S. Sharpe 29' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,29.4,Missed,,,,,,,,,,,,,,,,,
161,PT00M00.10S,2025-12-21T03:37:42.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,26,28,2025-12-21T03:42:37Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,160.0,,,,,,,,,,,,,,,,
162,PT00M00.00S,2025-12-21T03:37:52.5Z,1,REGULAR,period,end,[],0,,,1610612757,26,28,2025-12-21T03:37:52Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612757,26,28,2025-12-21T03:40:24Z,1600000,False,,,0,,SUB out: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,out,['startperiod'],1631165,,,1610612757,26,28,2025-12-21T03:40:24Z,1610000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,26,28,2025-12-21T03:40:24Z,1620000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,out,['startperiod'],1631321,,,1610612757,26,28,2025-12-21T03:40:24Z,1630000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,in,['startperiod'],1642363,,,1610612757,26,28,2025-12-21T03:40:24Z,1640000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,in,['startperiod'],203967,,,1610612757,26,28,2025-12-21T03:40:24Z,1650000,False,,,0,,SUB in: D. Šarić,[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,26,28,2025-12-21T03:40:24Z,1660000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-21T03:38:46.2Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,26,28,2025-12-21T03:40:24Z,1670000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-21T03:40:20.3Z,2,REGULAR,period,start,[],0,,,1610612757,26,28,2025-12-21T03:40:24Z,1680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M39.00S,2025-12-21T03:40:40.5Z,2,REGULAR,3pt,Jump Shot,[],1631101,73.01248357424441,85.7843137254902,1610612757,26,31,2025-12-21T03:40:48Z,1690000,False,179.0,201.0,1,right,S. Sharpe 26' 3PT step back (7 PTS) (D. Avdija 6 AST),"[1631101, 1630166]",1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,26.92,Made,,,,,7.0,D. Avdija,1630166.0,6.0,,,,,,,,,
174,PT11M18.00S,2025-12-21T03:41:02.1Z,2,REGULAR,2pt,Jump Shot,[],201942,14.799605781865965,75.24509803921569,1610612758,28,31,2025-12-21T03:41:12Z,1710000,False,-126.0,87.0,1,left,D. DeRozan 15' pullup Jump Shot (4 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,15.31,Made,,,,,4.0,,,,,,,,,,,,
176,PT10M50.00S,2025-12-21T03:41:30.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,60.528909329829176,76.9607843137255,1610612757,28,31,2025-12-21T03:44:46Z,1730000,False,135.0,319.0,1,right,MISS D. Avdija 34' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,34.59,Missed,,,,,,,,,,,,,,,,,
177,PT10M48.00S,2025-12-21T03:41:32.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,28,31,2025-12-21T03:44:46Z,1740000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,
