actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-11T02:10:26.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-11T02:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-11T02:10:29.4Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,0,0,2026-03-11T02:10:29Z,40000,False,,,0,,Jump Ball M. Raynaud vs. J. Huff: Tip to P. Achiuwa,"[1630173, 1642875, 1630643]",1610612758.0,SAC,startperiod,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Huff,1630643.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-03-11T02:10:40.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,90.75229960578186,50.0,1610612758,2,0,2026-03-11T02:10:47Z,70000,False,0.0,34.0,1,right,M. Raynaud cutting DUNK (2 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.44,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2026-03-11T02:10:57.1Z,1,REGULAR,3pt,Jump Shot,[],1630174,18.74178712220762,96.81372549019608,1610612754,2,3,2026-03-11T02:11:02Z,90000,False,-234.0,124.0,1,left,A. Nesmith 26' 3PT  (3 PTS) (K. Jones 1 AST),"[1630174, 1642880]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,26.48,Made,3.0,K. Jones,1642880.0,1.0,,,,,,,,,,,,,,
11,PT11M16.00S,2026-03-11T02:11:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,89.96386333771353,54.166666666666664,1610612758,4,3,2026-03-11T02:11:16Z,110000,False,21.0,42.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2026-03-11T02:11:25.1Z,1,REGULAR,2pt,Jump Shot,[],1641716,20.844283837056505,31.61764705882353,1610612754,4,3,2026-03-11T02:16:08Z,120000,False,92.0,143.0,1,left,MISS J. Walker 17' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,17.03,Missed,,,,,,,,,,,,,,,,,,
13,PT10M56.00S,2026-03-11T02:11:29.1Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,4,3,2026-03-11T02:11:34Z,130000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M50.00S,2026-03-11T02:11:35.3Z,1,REGULAR,2pt,Jump Shot,[],201566,82.60512483574244,75.73529411764706,1610612758,4,3,2026-03-11T02:17:01Z,140000,False,129.0,111.0,1,right,MISS R. Westbrook 17' fadeaway Shot,[201566],1610612758.0,SAC,fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,17.0,Missed,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2026-03-11T02:11:39.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,4,3,2026-03-11T02:11:53Z,150000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,16-24 Right Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M42.00S,2026-03-11T02:11:43.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630174,5.075558475689881,30.392156862745097,1610612754,4,3,2026-03-11T02:12:06Z,160000,False,98.0,-5.0,1,left,MISS A. Nesmith 9' floating Shot,[1630174],1610612754.0,IND,floating,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,9.81,Missed,,,,,,,,,,,,,,,,,,
