actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
18,PT10M50.00S,2026-04-11T02:12:36.7Z,1,REGULAR,2pt,Jump Shot,[],1631342,81.8166885676741,31.61764705882353,1610612758,2,6,2026-04-11T02:12:58Z,180000,False,-92.0,118.0,1,right,D. Plowden 14' driving floating Jump Shot (2 PTS) (P. Achiuwa 1 AST),"[1631342, 1630173]",1610612758.0,SAC,driving floating,,,Plowden,D. Plowden,,,,,Mid-Range,8-16 Left,14.99,Made,2.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
19,PT10M50.00S,2026-04-11T02:12:39.9Z,1,REGULAR,foul,personal,['1freethrow'],1630611,,,1610612758,2,6,2026-04-11T02:12:50Z,190000,False,,,0,,G. Santos shooting personal FOUL (1 PF) (Plowden 1 FT),"[1630611, 1631342]",1610612744.0,GSW,shooting,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1146.0,1.0,0.0,Plowden,1631342.0,,,,,,,,,
21,PT10M50.00S,2026-04-11T02:13:05.5Z,1,REGULAR,freethrow,1 of 1,[],1631342,,,1610612758,3,6,2026-04-11T02:13:05Z,210000,False,,,0,,D. Plowden Free Throw 1 of 1 (3 PTS),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2026-04-11T02:13:31.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,19.267411300919843,46.568627450980394,1610612744,3,6,2026-04-11T02:13:37Z,220000,False,17.0,129.0,1,left,MISS K. Porziņģis 12' fadeaway Shot,[204001],1610612744.0,GSW,fadeaway,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,12.97,Missed,,,,,,,,,,,,,,,,,,
23,PT10M26.00S,2026-04-11T02:13:33.3Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,3,6,2026-04-11T02:13:37Z,230000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,
28,PT10M17.00S,2026-04-11T02:13:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642269,90.88370565045992,44.6078431372549,1610612758,3,6,2026-04-11T02:21:27Z,245000,False,-27.0,33.0,1,right,MISS D. Carter Layup,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
29,PT10M16.00S,2026-04-11T02:13:57.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,3,6,2026-04-11T02:21:27Z,252500,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,28.0,,,,,
26,PT10M16.00S,2026-04-11T02:14:21.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,3,6,2026-04-11T02:14:21Z,260000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT10M16.00S,2026-04-11T02:18:21.3Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,3,6,2026-04-11T02:18:21Z,280000,False,,,0,,Jump Ball M. Raynaud vs. K. Porziņģis: Tip to P. Achiuwa,"[1630173, 1642875, 204001]",1610612758.0,SAC,challenge,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Porziņģis,204001.0,,,,,,,,,,,,,,,,,,,,,,
33,PT09M58.00S,2026-04-11T02:18:36.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630173,91.01511169513797,22.30392156862745,1610612758,5,6,2026-04-11T02:22:57Z,310000,False,-138.0,32.0,1,right,P. Achiuwa 14' driving floating Jump Shot (2 PTS) (D. Carter 1 AST),"[1630173, 1642269]",1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,14.21,Made,2.0,D. Carter,1642269.0,1.0,,,,,,,,,,,,,,
38,PT09M35.00S,2026-04-11T02:19:21.6Z,1,REGULAR,3pt,Jump Shot,[],203110,33.722076215505915,31.127450980392158,1610612744,5,9,2026-04-11T02:19:29Z,350000,False,94.0,264.0,1,left,D. Green 28' 3PT  (3 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,28.08,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
40,PT09M14.00S,2026-04-11T02:19:42.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,83.26215505913272,48.28431372549019,1610612758,7,9,2026-04-11T02:19:47Z,370000,False,-9.0,105.0,1,right,M. Raynaud 10' Hook (2 PTS) (D. Carter 2 AST),"[1642875, 1642269]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,2.0,D. Carter,1642269.0,2.0,,,,,,,,,,,,,,
42,PT09M08.00S,2026-04-11T02:19:48.9Z,1,REGULAR,turnover,lost ball,[],201939,,,1610612744,7,9,2026-04-11T02:19:55Z,390000,False,,,0,,S. Curry lost ball TURNOVER (1 TO),"[201939, 1642269]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,Carter,1642269.0,,,,,,
43,PT09M08.00S,2026-04-11T02:19:48.9Z,1,REGULAR,steal,,[],1642269,,,1610612758,7,9,2026-04-11T02:19:50Z,400000,False,,,0,,D. Carter STEAL (1 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
44,PT09M05.00S,2026-04-11T02:19:52.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642269,88.64980289093299,48.529411764705884,1610612758,9,9,2026-04-11T02:20:06Z,410000,False,-7.0,54.0,1,right,D. Carter running DUNK (2 PTS),[1642269],1610612758.0,SAC,running,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,5.47,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M53.00S,2026-04-11T02:20:03.6Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,9,9,2026-04-11T02:20:08Z,420000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1630173]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Achiuwa,1630173.0,,,,,,
46,PT08M53.00S,2026-04-11T02:20:03.6Z,1,REGULAR,steal,,[],1630173,,,1610612758,9,9,2026-04-11T02:20:06Z,430000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M49.00S,2026-04-11T02:20:08.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642363,76.16622864651774,90.19607843137256,1610612758,9,9,2026-04-11T02:27:07Z,440000,False,201.0,172.0,1,right,MISS N. Clifford 26' running 3PT,[1642363],1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
48,PT08M46.00S,2026-04-11T02:20:11.3Z,1,REGULAR,rebound,offensive,[],1642269,,,1610612758,9,9,2026-04-11T02:20:11Z,450000,False,,,0,,D. Carter REBOUND (Off:1 Def:0),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,47.0,1.0,0.0,1.0,,
49,PT08M44.00S,2026-04-11T02:20:12.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631342,64.07687253613666,41.17647058823529,1610612758,12,9,2026-04-11T02:20:17Z,460000,False,-44.0,285.0,1,right,D. Plowden 28' 3PT  (6 PTS) (D. Carter 3 AST),"[1631342, 1642269]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Center,28.86,Made,6.0,D. Carter,1642269.0,3.0,,,,,,,,,,,,,,
51,PT08M43.00S,2026-04-11T02:20:28.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,12,9,2026-04-11T02:20:28Z,480000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M19.00S,2026-04-11T02:24:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630611,11.251642575558476,39.705882352941174,1610612744,12,11,2026-04-11T02:24:23Z,500000,False,51.0,53.0,1,left,G. Santos 7' driving floating Jump Shot (2 PTS),[1630611],1610612744.0,GSW,driving floating,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,2.0,,,,,,,,,,,,,,,,,
54,PT08M04.00S,2026-04-11T02:24:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,81.553876478318,43.627450980392155,1610612758,14,11,2026-04-11T02:29:16Z,510000,False,-32.0,121.0,1,right,P. Achiuwa 12' floating Jump Shot (4 PTS) (N. Clifford 1 AST),"[1630173, 1642363]",1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,4.0,N. Clifford,1642363.0,1.0,,,,,,,,,,,,,,
56,PT07M53.00S,2026-04-11T02:24:39.0Z,1,REGULAR,3pt,Jump Shot,[],1641764,32.670827858081466,44.11764705882353,1610612744,14,11,2026-04-11T02:29:42Z,530000,False,29.0,255.0,1,left,MISS B. Podziemski 25' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
57,PT07M52.00S,2026-04-11T02:24:40.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,14,11,2026-04-11T02:29:57Z,540000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,
58,PT07M42.00S,2026-04-11T02:24:50.1Z,1,REGULAR,3pt,Jump Shot,[],1630173,66.04796320630749,33.57843137254902,1610612758,14,11,2026-04-11T02:24:56Z,550000,False,-82.0,267.0,1,right,MISS P. Achiuwa 27' 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,27.9,Missed,,,,,,,,,,,,,,,,,,
59,PT07M38.00S,2026-04-11T02:24:54.1Z,1,REGULAR,rebound,defensive,[],204001,,,1610612744,14,11,2026-04-11T02:24:56Z,560000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:2),[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,
60,PT07M31.00S,2026-04-11T02:25:00.9Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,14,11,2026-04-11T02:25:05Z,570000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1642269]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Carter,1642269.0,,,,,,
61,PT07M31.00S,2026-04-11T02:25:00.9Z,1,REGULAR,steal,,[],1642269,,,1610612758,14,11,2026-04-11T02:25:03Z,580000,False,,,0,,D. Carter STEAL (2 STL),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M23.00S,2026-04-11T02:25:09.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642363,89.70105124835742,55.88235294117647,1610612758,14,11,2026-04-11T02:25:16Z,590000,False,29.0,44.0,1,right,MISS N. Clifford driving Layup,[1642363],1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
63,PT07M20.00S,2026-04-11T02:25:12.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,11,2026-04-11T02:25:16Z,600000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,62.0,1.0,1.0,0.0,,
64,PT07M08.00S,2026-04-11T02:25:23.2Z,1,REGULAR,3pt,Jump Shot,[],1641764,13.485545335085414,98.2843137254902,1610612744,14,14,2026-04-11T02:25:27Z,610000,False,-241.0,74.0,1,left,B. Podziemski 25' 3PT  (3 PTS) (D. Green 1 AST),"[1641764, 203110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,25.26,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
66,PT06M49.00S,2026-04-11T02:25:43.1Z,1,REGULAR,turnover,lost ball,[],1642269,,,1610612758,14,14,2026-04-11T02:25:48Z,630000,False,,,0,,D. Carter lost ball TURNOVER (1 TO),"[1642269, 1641764]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,,,,
67,PT06M49.00S,2026-04-11T02:25:43.1Z,1,REGULAR,steal,,[],1641764,,,1610612744,14,14,2026-04-11T02:34:46Z,640000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2026-04-11T02:25:51.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,10.726018396846255,3.1862745098039214,1610612744,14,17,2026-04-11T02:34:16Z,650000,False,234.0,48.0,1,left,B. Podziemski 3PT pullup (6 PTS) (G. Santos 2 AST),"[1641764, 1630611]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,23.9,Made,6.0,G. Santos,1630611.0,2.0,,,,,,,,,,,,,,
70,PT06M40.00S,2026-04-11T02:26:05.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612758,14,17,2026-04-11T02:26:04Z,670000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,out,[],1642363,,,1610612758,14,17,2026-04-11T02:27:31Z,680000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,out,[],1642269,,,1610612758,14,17,2026-04-11T02:27:31Z,690000,False,,,0,,SUB out: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,out,[],1641764,,,1610612758,14,17,2026-04-11T02:27:31Z,700000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,out,[],204001,,,1610612758,14,17,2026-04-11T02:27:31Z,710000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612744.0,GSW,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,out,[],1630611,,,1610612758,14,17,2026-04-11T02:27:31Z,720000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,in,[],1630165,,,1610612758,14,17,2026-04-11T02:27:31Z,730000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,14,17,2026-04-11T02:27:31Z,740000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612758,14,17,2026-04-11T02:27:31Z,750000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,in,[],1629001,,,1610612758,14,17,2026-04-11T02:27:31Z,760000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M40.00S,2026-04-11T02:26:28.3Z,1,REGULAR,substitution,in,[],201143,,,1610612758,14,17,2026-04-11T02:27:31Z,770000,False,,,0,,SUB in: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2026-04-11T02:27:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630165,70.51576872536137,14.950980392156863,1610612758,14,17,2026-04-11T02:27:55Z,780000,False,-175.0,225.0,1,right,MISS K. Hayes 28' 3PT,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,28.49,Missed,,,,,,,,,,,,,,,,,,
82,PT06M22.00S,2026-04-11T02:27:54.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,14,17,2026-04-11T02:27:55Z,790000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,
84,PT06M04.00S,2026-04-11T02:28:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,10.726018396846255,44.11764705882353,1610612744,14,17,2026-04-11T02:28:35Z,810000,False,29.0,48.0,1,left,MISS G. Payton II cutting Layup - blocked,"[1627780, 1630173]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
85,PT06M04.00S,2026-04-11T02:28:27.4Z,1,REGULAR,block,,[],1630173,,,1610612744,14,17,2026-04-11T02:28:30Z,820000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT06M03.00S,2026-04-11T02:28:28.4Z,1,REGULAR,rebound,offensive,[],203110,,,1610612744,14,17,2026-04-11T02:35:50Z,830000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,84.0,2.0,1.0,1.0,,
87,PT05M59.00S,2026-04-11T02:28:33.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201143,31.488173455978973,29.901960784313726,1610612744,14,17,2026-04-11T02:36:10Z,840000,False,100.0,243.0,1,left,MISS A. Horford 26' pullup 3PT,[201143],1610612744.0,GSW,pullup,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
88,PT05M58.00S,2026-04-11T02:28:34.0Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,14,17,2026-04-11T02:36:21Z,850000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,87.0,2.0,2.0,0.0,,
89,PT05M49.00S,2026-04-11T02:28:43.3Z,1,REGULAR,3pt,Jump Shot,[],1628370,77.7431011826544,92.8921568627451,1610612758,17,17,2026-04-11T02:36:39Z,860000,False,214.0,157.0,1,right,M. Monk 26' 3PT pullup (3 PTS) (P. Achiuwa 2 AST),"[1628370, 1630173]",1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,26.56,Made,3.0,P. Achiuwa,1630173.0,2.0,,,,,,,,,,,,,,
91,PT05M29.00S,2026-04-11T02:29:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201143,9.937582128777924,44.36274509803921,1610612744,17,17,2026-04-11T02:29:09Z,880000,False,28.0,41.0,1,left,MISS A. Horford cutting Layup,[201143],1610612744.0,GSW,cutting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
92,PT05M27.00S,2026-04-11T02:29:04.8Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612758,17,17,2026-04-11T02:29:09Z,890000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,91.0,1.0,1.0,0.0,,
