actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-11-08T03:10:14.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-08T03:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-08T03:10:17.6Z,1,REGULAR,jumpball,recovered,[],1642349,,,1610612760,0,0,2025-11-08T03:10:17Z,40000,False,,,0,,Jump Ball C. Holmgren vs. D. Eubanks: Tip to A. Mitchell,"[1642349, 1631096, 1629234]",1610612760.0,OKC,startperiod,A. Mitchell,1642349.0,Mitchell,A. Mitchell,Holmgren,1631096.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-08T03:10:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,9.411957950065702,48.77450980392157,1610612760,0,2,2025-11-08T03:10:37Z,70000,False,6.0,36.0,1,left,C. Wallace driving finger roll Layup (2 PTS) (A. Mitchell 1 AST),"[1641717, 1642349]",1610612760.0,OKC,driving finger roll,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.65,Made,2.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2025-11-08T03:10:39.9Z,1,REGULAR,2pt,Jump Shot,[],203471,78.0059132720105,52.20588235294118,1610612758,0,2,2025-11-08T03:10:55Z,90000,False,11.0,154.0,1,right,MISS D. Schröder 15' Jump Shot - blocked,"[203471, 1628983]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,15.46,Missed,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
10,PT11M33.00S,2025-11-08T03:10:39.9Z,1,REGULAR,block,,[],1628983,,,1610612758,0,2,2025-11-08T03:10:45Z,100000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M33.00S,2025-11-08T03:10:39.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,0,2,2025-11-08T03:10:55Z,110000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,9.0,,,,,,,,,,,
13,PT11M25.00S,2025-11-08T03:11:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,89.17542706964521,60.78431372549019,1610612758,0,2,2025-11-08T03:11:26Z,130000,False,54.0,49.0,1,right,MISS R. Westbrook 7' driving Layup - blocked,"[201566, 1628392]",1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,7.3,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,,,,
16,PT11M25.00S,2025-11-08T03:11:05.2Z,1,REGULAR,block,,[],1628392,,,1610612758,0,2,2025-11-08T03:12:49Z,135000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M22.00S,2025-11-08T03:11:08.2Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,0,2,2025-11-08T03:12:49Z,140000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,
15,PT11M15.00S,2025-11-08T03:11:13.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631096,27.283180026281208,38.23529411764706,1610612760,0,4,2025-11-08T03:13:30Z,150000,False,59.0,204.0,1,left,C. Holmgren 21' running Jump Shot (2 PTS),[1631096],1610612760.0,OKC,running,,,Holmgren,C. Holmgren,,,,,Mid-Range,16-24 Center,21.23,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M59.00S,2025-11-08T03:11:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.06636005256242,38.72549019607843,1610612758,2,4,2025-11-08T03:11:39Z,160000,False,-56.0,22.0,1,right,D. Eubanks 6' Layup (2 PTS) (D. Schröder 1 AST),"[1629234, 203471]",1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,2.0,D. Schröder,203471.0,1.0,,,,,,,,,,,,,,
18,PT10M52.00S,2025-11-08T03:11:45.2Z,1,REGULAR,foul,offensive,[],1628392,,,1610612760,2,4,2025-11-08T03:14:35Z,170000,False,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 203471]",1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,1.0,0.0,Schröder,203471.0,,,
20,PT10M52.00S,2025-11-08T03:11:45.2Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612760,2,4,2025-11-08T03:11:45Z,190000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,,,,1.0,,
