actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-27T01:10:30.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-27T01:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-10-27T01:10:33.5Z,1,REGULAR,jumpball,recovered,[],1631165,,,1610612758,0,0,2025-10-27T01:10:33Z,40000,False,,,0,,Jump Ball D. Sabonis vs. D. Ayton: Tip to K. Ellis,"[1631165, 1627734, 1629028]",1610612758.0,SAC,startperiod,K. Ellis,1631165.0,Ellis,K. Ellis,Sabonis,1627734.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M55.00S,2025-10-27T01:10:34.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631165,6.652431011826544,49.50980392156863,1610612758,2,0,2025-10-27T01:10:54Z,70000,False,2.0,10.0,1,left,K. Ellis driving DUNK (2 PTS),[1631165],1610612758.0,SAC,driving,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M32.00S,2025-10-27T01:10:57.7Z,1,REGULAR,2pt,Jump Shot,[],1629060,73.27529566360053,56.86274509803921,1610612747,2,2,2025-10-27T01:11:04Z,80000,False,34.0,199.0,1,right,R. Hachimura 20' pullup Jump Shot (2 PTS) (D. Ayton 1 AST),"[1629060, 1629028]",1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,20.16,Made,2.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
10,PT11M07.00S,2025-10-27T01:11:22.3Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,2,2,2025-10-27T01:17:42Z,100000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1629216]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Vincent,1629216.0,,,,,,,,,,,
11,PT11M07.00S,2025-10-27T01:11:22.3Z,1,REGULAR,steal,,[],1629216,,,1610612747,2,2,2025-10-27T01:14:48Z,110000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
12,PT11M03.00S,2025-10-27T01:11:27.6Z,1,REGULAR,turnover,bad pass,[],1629216,,,1610612747,2,2,2025-10-27T01:12:18Z,120000,False,,,0,,G. Vincent bad pass TURNOVER (1 TO),"[1629216, 1631165]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Ellis,1631165.0,,,,,,,,,,,
13,PT11M03.00S,2025-10-27T01:11:27.6Z,1,REGULAR,steal,,[],1631165,,,1610612758,2,2,2025-10-27T01:11:29Z,130000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2025-10-27T01:11:32.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,11.251642575558476,3.431372549019608,1610612758,5,2,2025-10-27T01:11:45Z,140000,False,233.0,53.0,1,left,Z. LaVine 3PT running (3 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,23.88,Made,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
16,PT10M43.00S,2025-10-27T01:11:46.7Z,1,REGULAR,3pt,Jump Shot,[],1630559,68.15045992115637,84.31372549019608,1610612747,5,2,2025-10-27T01:11:51Z,160000,False,172.0,247.0,1,right,MISS A. Reaves 30' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,30.07,Missed,,,,,,,,,,,,,,,,,,
