actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
18,PT10M24.00S,2026-02-07T03:14:04.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202695,28.86005256241787,21.07843137254902,1610612746,2,0,2026-02-07T03:15:48Z,180000,False,145.0,219.0,1,left,MISS K. Leonard 26' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2026-02-07T03:14:07.2Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,2,0,2026-02-07T03:14:15Z,190000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,
20,PT10M18.00S,2026-02-07T03:14:13.8Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612758,2,0,2026-02-07T03:14:33Z,200000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Westbrook 2 FT),"[201572, 201566]",1610612746.0,LAC,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,1.0,0.0,Westbrook,201566.0,,,,,,,,
22,PT10M18.00S,2026-02-07T03:14:38.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612758,3,0,2026-02-07T03:14:38Z,220000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
23,PT10M18.00S,2026-02-07T03:14:38.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612758,3,0,2026-02-07T03:15:02Z,230000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
24,PT10M15.00S,2026-02-07T03:14:41.5Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,0,2026-02-07T03:15:02Z,240000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT10M04.00S,2026-02-07T03:15:09.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,15.193823915900131,40.44117647058824,1610612746,3,0,2026-02-07T03:16:43Z,250000,False,48.0,90.0,1,left,MISS J. Collins 10' turnaround Hook,[1628381],1610612746.0,LAC,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.22,Missed,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2026-02-07T03:15:12.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,3,0,2026-02-07T03:15:16Z,260000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,
27,PT09M53.00S,2026-02-07T03:15:22.2Z,1,REGULAR,foul,personal,[],1627884,,,1610612758,3,0,2026-02-07T03:15:55Z,270000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 201566]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201638.0,1.0,0.0,Westbrook,201566.0,,,,,,,,
29,PT09M49.00S,2026-02-07T03:15:45.6Z,1,REGULAR,foul,personal,['2freethrow'],202695,,,1610612758,3,0,2026-02-07T03:15:58Z,290000,False,,,0,,K. Leonard shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202695, 201942]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left,,,,,,,,203593.0,1.0,0.0,DeRozan,201942.0,,,,,,,,
31,PT09M49.00S,2026-02-07T03:16:11.4Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,3,0,2026-02-07T03:16:11Z,310000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M49.00S,2026-02-07T03:16:11.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,3,0,2026-02-07T03:16:11Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,
33,PT09M49.00S,2026-02-07T03:16:28.3Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,4,0,2026-02-07T03:16:28Z,330000,False,,,0,,D. DeRozan Free Throw 2 of 2 (1 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M34.00S,2026-02-07T03:16:44.9Z,1,REGULAR,turnover,bad pass,[],202695,,,1610612746,4,0,2026-02-07T03:16:50Z,340000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 201942]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,
35,PT09M34.00S,2026-02-07T03:16:44.9Z,1,REGULAR,steal,,[],201942,,,1610612758,4,0,2026-02-07T03:16:46Z,350000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M27.00S,2026-02-07T03:16:52.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,83.78777923784494,37.00980392156863,1610612758,4,0,2026-02-07T03:17:00Z,360000,False,-65.0,100.0,1,right,MISS D. DeRozan 11' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,11.92,Missed,,,,,,,,,,,,,,,,,,
37,PT09M25.00S,2026-02-07T03:16:54.6Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,4,0,2026-02-07T03:17:00Z,370000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,
38,PT09M19.00S,2026-02-07T03:17:01.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627884,4.812746386333772,3.6764705882352944,1610612746,4,0,2026-02-07T03:18:48Z,380000,False,232.0,-7.0,1,left,MISS D. Jones Jr. running 3PT,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
39,PT09M18.00S,2026-02-07T03:17:02.1Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612746,4,0,2026-02-07T03:18:48Z,390000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,
40,PT09M17.00S,2026-02-07T03:17:08.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628381,5.590000152587891,50.0,1610612746,4,2,2026-02-07T03:18:53Z,400000,False,0.0,0.0,1,left,J. Collins tip Layup (2 PTS),[1628381],1610612746.0,LAC,tip,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M57.00S,2026-02-07T03:17:21.6Z,1,REGULAR,3pt,Jump Shot,[],1629631,83.26215505913272,96.56862745098039,1610612758,4,2,2026-02-07T03:19:16Z,410000,False,233.0,105.0,1,right,MISS D. Hunter 25' step back 3PT,[1629631],1610612758.0,SAC,step back,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
42,PT08M53.00S,2026-02-07T03:17:25.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612746,4,2,2026-02-07T03:17:28Z,420000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,
43,PT08M44.00S,2026-02-07T03:17:35.1Z,1,REGULAR,3pt,Jump Shot,[],202695,27.94021024967148,76.22549019607843,1610612746,4,2,2026-02-07T03:19:42Z,430000,False,-131.0,210.0,1,left,MISS K. Leonard 24' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
44,PT08M41.00S,2026-02-07T03:17:38.1Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,4,2,2026-02-07T03:17:40Z,440000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,
45,PT08M24.00S,2026-02-07T03:17:54.8Z,1,REGULAR,3pt,Jump Shot,[],203897,65.52233902759527,59.068627450980394,1610612758,4,2,2026-02-07T03:18:00Z,450000,False,45.0,272.0,1,right,MISS Z. LaVine 27' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
46,PT08M22.00S,2026-02-07T03:17:56.8Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,4,2,2026-02-07T03:18:00Z,460000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,
47,PT08M16.00S,2026-02-07T03:18:04.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202695,5.075558475689881,50.98039215686274,1610612746,4,4,2026-02-07T03:20:16Z,470000,False,-5.0,-5.0,1,left,K. Leonard running Layup (2 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,,,,,,,,,,,,,,,,,
48,PT08M02.00S,2026-02-07T03:18:17.8Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,4,4,2026-02-07T03:18:26Z,480000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,,,,,1.0,,,,,,,
49,PT07M43.00S,2026-02-07T03:18:46.3Z,1,REGULAR,turnover,lost ball,[],1627884,,,1610612746,4,4,2026-02-07T03:18:51Z,490000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 201942]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,
50,PT07M43.00S,2026-02-07T03:18:46.3Z,1,REGULAR,steal,,[],201942,,,1610612758,4,4,2026-02-07T03:18:48Z,500000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2026-02-07T03:19:05.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642875,86.5473061760841,53.67647058823529,1610612758,6,4,2026-02-07T03:19:11Z,510000,False,18.0,74.0,1,right,M. Raynaud 7' floating Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,2.0,,,,,,,,,,,,,R. Westbrook,201566.0,1.0,,
53,PT07M08.00S,2026-02-07T03:19:21.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,12.434296977660972,57.84313725490197,1610612746,6,6,2026-02-07T03:19:26Z,530000,False,-39.0,64.0,1,left,K. Leonard 7' turnaround Hook (4 PTS),[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.54,Made,4.0,,,,,,,,,,,,,,,,,
54,PT06M55.00S,2026-02-07T03:19:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,81.15965834428384,34.55882352941176,1610612758,8,6,2026-02-07T03:19:41Z,540000,False,-77.0,125.0,1,right,Z. LaVine 14' pullup Jump Shot (2 PTS) (M. Raynaud 1 AST),"[203897, 1642875]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,14.66,Made,2.0,,,,,,,,,,,,,M. Raynaud,1642875.0,1.0,,
56,PT06M35.00S,2026-02-07T03:19:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,14.931011826544022,59.068627450980394,1610612746,8,6,2026-02-07T03:26:56Z,560000,False,-45.0,88.0,1,left,MISS B. Lopez 9' driving floating Shot - blocked,"[201572, 201942]",1610612746.0,LAC,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,9.89,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
57,PT06M35.00S,2026-02-07T03:19:54.7Z,1,REGULAR,block,,[],201942,,,1610612746,8,6,2026-02-07T03:19:57Z,570000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M32.00S,2026-02-07T03:19:57.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,8,6,2026-02-07T03:28:32Z,580000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,
59,PT06M31.00S,2026-02-07T03:19:59.3Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612758,8,6,2026-02-07T03:20:23Z,590000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (LaVine 2 FT),"[1627884, 203897]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628954.0,2.0,0.0,LaVine,203897.0,,,,,,,,
61,PT06M31.00S,2026-02-07T03:20:19.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,8,6,2026-02-07T03:20:19Z,610000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,out,[],1629631,,,1610612758,8,6,2026-02-07T03:23:30Z,620000,False,,,0,,SUB out: D. Hunter,[1629631],1610612758.0,SAC,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,out,[],201942,,,1610612758,8,6,2026-02-07T03:23:30Z,630000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,out,[],1627884,,,1610612758,8,6,2026-02-07T03:23:30Z,640000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,in,[],1642363,,,1610612758,8,6,2026-02-07T03:23:30Z,650000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,in,[],1642928,,,1610612758,8,6,2026-02-07T03:23:30Z,660000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2026-02-07T03:20:26.0Z,1,REGULAR,substitution,in,[],1642920,,,1610612758,8,6,2026-02-07T03:23:30Z,670000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2026-02-07T03:23:56.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612758,9,6,2026-02-07T03:24:19Z,680000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
69,PT06M31.00S,2026-02-07T03:23:56.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612758,10,6,2026-02-07T03:24:19Z,690000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
70,PT06M10.00S,2026-02-07T03:24:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,16.770696452036795,42.64705882352941,1610612746,10,8,2026-02-07T03:25:16Z,700000,False,37.0,105.0,1,left,K. Dunn 11' floating Jump Shot (2 PTS) (K. Leonard 1 AST),"[1627739, 202695]",1610612746.0,LAC,floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,2.0,,,,,,,,,,,,,K. Leonard,202695.0,1.0,,
72,PT05M54.00S,2026-02-07T03:24:53.5Z,1,REGULAR,3pt,Jump Shot,[],203897,78.66294349540078,8.333333333333332,1610612758,10,8,2026-02-07T03:25:01Z,720000,False,-208.0,148.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2026-02-07T03:24:58.5Z,1,REGULAR,rebound,defensive,[],1642920,,,1610612746,10,8,2026-02-07T03:25:01Z,730000,False,,,0,,K. Sanders REBOUND (Off:0 Def:1),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
74,PT05M43.00S,2026-02-07T03:25:04.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",202695,6.258212877792378,49.01960784313725,1610612746,10,10,2026-02-07T03:27:20Z,740000,False,5.0,6.0,1,left,K. Leonard running DUNK (6 PTS) (J. Collins 1 AST),"[202695, 1628381]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.8,Made,6.0,,,,,,,,,,,,,J. Collins,1628381.0,1.0,,
76,PT05M27.00S,2026-02-07T03:25:20.1Z,1,REGULAR,3pt,Jump Shot,[],201566,70.51576872536137,24.019607843137255,1610612758,10,10,2026-02-07T03:27:44Z,760000,False,-130.0,225.0,1,right,MISS R. Westbrook 25' step back 3PT,[201566],1610612758.0,SAC,step back,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2026-02-07T03:25:20.1Z,1,REGULAR,rebound,offensive,[],1642928,,,1610612758,10,10,2026-02-07T03:25:29Z,770000,False,,,0,,D. Cardwell REBOUND (Off:1 Def:0),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Left Center,,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,
81,PT05M17.00S,2026-02-07T03:26:15.6Z,1,REGULAR,turnover,offensive goaltending,[],1642928,,,1610612758,10,10,2026-02-07T03:26:44Z,810000,False,,,0,,D. Cardwell offensive goaltending TURNOVER (1 TO),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,203593.0,,,,,1.0,,,,,,,
82,PT05M17.00S,2026-02-07T03:26:30.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,10,10,2026-02-07T03:26:30Z,820000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
