actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-08T03:10:29.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-08T03:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-08T03:10:32.7Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612758,0,0,2026-02-08T03:10:32Z,40000,False,,,0,,Jump Ball M. Raynaud vs. J. Allen: Tip to R. Westbrook,"[201566, 1642875, 1628386]",1610612758.0,SAC,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,Raynaud,1642875.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-02-08T03:10:50.5Z,1,REGULAR,3pt,Jump Shot,[],201566,85.89027595269383,5.147058823529411,1610612758,3,0,2026-02-08T03:10:54Z,70000,False,-224.0,80.0,1,right,R. Westbrook 3PT  (3 PTS) (N. Clifford 1 AST),"[201566, 1642363]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,23.82,Made,3.0,N. Clifford,1642363.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2026-02-08T03:11:04.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.652431011826544,52.69607843137255,1610612739,3,2,2026-02-08T03:11:09Z,90000,False,-13.0,10.0,1,left,J. Allen cutting Layup (2 PTS) (J. Harden 1 AST),"[1628386, 201935]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.68,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
11,PT11M07.00S,2026-02-08T03:11:24.3Z,1,REGULAR,2pt,Jump Shot,[],201942,74.32654402102497,42.8921568627451,1610612758,3,2,2026-02-08T03:12:03Z,110000,False,-36.0,189.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.21,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2026-02-08T03:11:27.3Z,1,REGULAR,rebound,offensive,[],1631342,,,1610612758,3,2,2026-02-08T03:12:03Z,120000,False,,,0,,D. Plowden REBOUND (Off:1 Def:0),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Mid-Range,16-24 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT10M54.00S,2026-02-08T03:11:34.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642363,91.80354796320631,58.333333333333336,1610612758,5,2,2026-02-08T03:11:39Z,130000,False,42.0,25.0,1,right,N. Clifford bank Jump Shot (2 PTS) (D. DeRozan 1 AST),"[1642363, 201942]",1610612758.0,SAC,bank,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
15,PT10M39.00S,2026-02-08T03:11:49.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,5,2,2026-02-08T03:11:52Z,150000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1642363]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Clifford,1642363.0,,,,,,,
16,PT10M39.00S,2026-02-08T03:11:49.0Z,1,REGULAR,steal,,[],1642363,,,1610612758,5,2,2026-02-08T03:11:51Z,160000,False,,,0,,N. Clifford STEAL (1 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
17,PT10M37.00S,2026-02-08T03:11:51.8Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,5,2,2026-02-08T03:11:56Z,170000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1628378]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,
