actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
194,PT10M38.00S,2026-02-05T03:41:02.0Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612763,35,33,2026-02-05T03:41:02Z,1940000,False,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
195,PT10M24.00S,2026-02-05T03:41:19.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,10.988830486202366,47.794117647058826,1610612758,35,33,2026-02-05T03:41:28Z,1950000,False,11.0,51.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 1630583]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.2,Missed,,,,,,,,,Aldama,1630583.0,,,
196,PT10M24.00S,2026-02-05T03:41:19.3Z,2,REGULAR,block,,[],1630583,,,1610612758,35,33,2026-02-05T03:41:22Z,1960000,False,,,0,,S. Aldama BLOCK (2 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M24.00S,2026-02-05T03:41:19.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,35,33,2026-02-05T03:41:28Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,195.0,,,,,,,,
199,PT10M16.00S,2026-02-05T03:41:46.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627734,13.61695137976347,51.225490196078425,1610612758,37,33,2026-02-05T03:53:09Z,1990000,False,-6.0,75.0,1,left,D. Sabonis 7' driving floating bank Jump Shot (12 PTS),[1627734],1610612758.0,SAC,driving floating bank,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.57,Made,12.0,,,,,,,,,,,,
200,PT10M16.00S,2026-02-05T03:41:52.2Z,2,REGULAR,foul,personal,['1freethrow'],1630583,,,1610612758,37,33,2026-02-05T03:42:11Z,2000000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Sabonis 1 FT),"[1630583, 1627734]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
202,PT10M16.00S,2026-02-05T03:42:16.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,38,33,2026-02-05T03:42:16Z,2020000,False,,,0,,D. Sabonis Free Throw 1 of 1 (13 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
203,PT09M53.00S,2026-02-05T03:42:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,88.64980289093299,56.61764705882353,1610612763,38,35,2026-02-05T03:54:06Z,2030000,False,33.0,54.0,1,right,T. Jerome 6' driving Layup (8 PTS) (C. Coward 2 AST),"[1629660, 1642907]",1610612763.0,MEM,driving,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.35,Made,8.0,C. Coward,1642907.0,2.0,,,,,,,,,
204,PT09M37.00S,2026-02-05T03:42:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.411957950065702,52.69607843137255,1610612758,38,35,2026-02-05T03:42:58Z,2040000,False,-13.0,36.0,1,left,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,3.84,Missed,,,,,,,,,,,,,
205,PT09M35.00S,2026-02-05T03:42:57.7Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,38,35,2026-02-05T03:42:58Z,2050000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,
206,PT09M27.00S,2026-02-05T03:43:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,90.75229960578186,60.78431372549019,1610612763,38,37,2026-02-05T03:43:09Z,2060000,False,54.0,34.0,1,right,K. Caldwell-Pope 6' pullup bank Jump Shot (6 PTS) (T. Jerome 2 AST),"[203484, 1629660]",1610612763.0,MEM,pullup bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.39,Made,6.0,T. Jerome,1629660.0,2.0,,,,,,,,,
208,PT09M09.00S,2026-02-05T03:43:23.2Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,38,37,2026-02-05T03:43:29Z,2080000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 1630583]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Aldama,1630583.0
209,PT09M09.00S,2026-02-05T03:43:23.2Z,2,REGULAR,steal,,[],1630583,,,1610612763,38,37,2026-02-05T03:43:25Z,2090000,False,,,0,,S. Aldama STEAL (1 STL),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
210,PT09M07.00S,2026-02-05T03:43:28.8Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612763,38,37,2026-02-05T03:43:43Z,2100000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Aldama 2 FT),"[203897, 1630583]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Aldama,1630583.0,,,,,,,,,,,,,,,
212,PT09M07.00S,2026-02-05T03:43:57.9Z,2,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1630583,,,1610612763,38,37,2026-02-05T04:00:40Z,2125000,False,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
213,PT09M07.00S,2026-02-05T03:43:57.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,38,37,2026-02-05T04:00:40Z,2132500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,
314,PT09M07.00S,2026-02-05T03:44:15.1Z,2,REGULAR,substitution,out,[],1628370,,,1610612763,38,37,2026-02-05T04:00:58Z,2134375,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT09M07.00S,2026-02-05T03:44:15.1Z,2,REGULAR,substitution,in,[],201566,,,1610612763,38,37,2026-02-05T04:00:58Z,2135312,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M07.00S,2026-02-05T03:43:57.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630583,,,1610612763,38,38,2026-02-05T04:00:40Z,2136250,False,,,0,,S. Aldama Free Throw 2 of 2 (4 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
217,PT08M59.00S,2026-02-05T03:44:32.4Z,2,REGULAR,3pt,Jump Shot,[],203897,30.962549277266753,28.186274509803923,1610612758,38,38,2026-02-05T03:57:44Z,2155000,False,109.0,239.0,1,left,MISS Z. LaVine 26' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,26.23,Missed,,,,,,,,,,,,,
218,PT08M57.00S,2026-02-05T03:44:34.4Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,38,38,2026-02-05T03:57:44Z,2157500,False,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,217.0,6.0,4.0,2.0,,,,,
219,PT08M56.00S,2026-02-05T03:44:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,9.543363994743759,55.88235294117647,1610612758,40,38,2026-02-05T03:44:55Z,2190000,False,-29.0,37.0,1,left,D. Sabonis putback Layup (15 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.74,Made,15.0,,,,,,,,,,,,
220,PT08M56.00S,2026-02-05T03:44:41.1Z,2,REGULAR,foul,personal,['1freethrow'],1641713,,,1610612758,40,38,2026-02-05T03:45:08Z,2200000,False,,,0,,G. Jackson shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1641713, 1627734]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,203591.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,,,,
222,PT08M56.00S,2026-02-05T03:45:09.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,41,38,2026-02-05T03:45:09Z,2220000,False,,,0,,D. Sabonis Free Throw 1 of 1 (16 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
223,PT08M41.00S,2026-02-05T03:45:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,90.3580814717477,53.431372549019606,1610612763,41,40,2026-02-05T03:45:28Z,2230000,False,17.0,38.0,1,right,K. Caldwell-Pope driving Layup (8 PTS) (T. Jerome 3 AST),"[203484, 1629660]",1610612763.0,MEM,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,4.18,Made,8.0,T. Jerome,1629660.0,3.0,,,,,,,,,
225,PT08M30.00S,2026-02-05T03:45:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,8.886333771353483,62.00980392156863,1610612758,43,40,2026-02-05T03:58:56Z,2250000,False,-60.0,31.0,1,left,M. Raynaud 6' floating Jump Shot (4 PTS) (D. Sabonis 1 AST),"[1642875, 1627734]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.75,Made,4.0,D. Sabonis,1627734.0,1.0,,,,,,,,,
227,PT08M19.00S,2026-02-05T03:45:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,89.30683311432325,60.5392156862745,1610612763,43,40,2026-02-05T03:59:23Z,2270000,False,53.0,48.0,1,right,MISS T. Jerome 7' driving Layup,[1629660],1610612763.0,MEM,driving,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.13,Missed,,,,,,,,,,,,,
228,PT08M18.00S,2026-02-05T03:45:49.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,43,40,2026-02-05T03:59:23Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,227.0,,,,,,,,
230,PT08M10.00S,2026-02-05T03:46:11.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629660,82.60512483574244,67.15686274509804,1610612763,43,42,2026-02-05T03:59:54Z,2300000,False,86.0,111.0,1,right,T. Jerome 14' driving floating Jump Shot (10 PTS) (C. Coward 3 AST),"[1629660, 1642907]",1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,14.03,Made,10.0,C. Coward,1642907.0,3.0,,,,,,,,,
232,PT07M56.00S,2026-02-05T03:46:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.280551905387648,59.55882352941176,1610612758,45,42,2026-02-05T04:01:49Z,2320000,False,-48.0,35.0,1,left,D. Sabonis driving Layup (18 PTS) (D. Carter 1 AST),"[1627734, 1642269]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.91,Made,18.0,D. Carter,1642269.0,1.0,,,,,,,,,
234,PT07M49.00S,2026-02-05T03:46:33.5Z,2,REGULAR,3pt,Jump Shot,[],1629660,68.67608409986859,75.98039215686273,1610612763,45,45,2026-02-05T04:02:21Z,2340000,False,130.0,242.0,1,right,T. Jerome 27' 3PT pullup (13 PTS) (K. Caldwell-Pope 2 AST),"[1629660, 203484]",1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,27.46,Made,13.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,
235,PT07M47.00S,2026-02-05T03:46:46.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,45,45,2026-02-05T03:48:19Z,2350000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2026-02-05T03:47:56.5Z,2,REGULAR,substitution,out,[],1642907,,,1610612758,45,45,2026-02-05T03:49:38Z,2360000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M47.00S,2026-02-05T03:47:56.5Z,2,REGULAR,substitution,out,[],1641713,,,1610612758,45,45,2026-02-05T03:49:38Z,2370000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M47.00S,2026-02-05T03:47:56.5Z,2,REGULAR,substitution,in,[],1642914,,,1610612758,45,45,2026-02-05T03:49:38Z,2380000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M47.00S,2026-02-05T03:47:56.5Z,2,REGULAR,substitution,in,[],1642942,,,1610612758,45,45,2026-02-05T03:49:38Z,2390000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M33.00S,2026-02-05T03:49:56.0Z,2,REGULAR,3pt,Jump Shot,[],1642269,33.196452036793694,49.754901960784316,1610612758,45,45,2026-02-05T03:50:03Z,2400000,False,1.0,260.0,1,left,MISS D. Carter 25' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Center,,,,,,25.95,Missed,,,,,,,,,,,,,
241,PT07M30.00S,2026-02-05T03:49:59.0Z,2,REGULAR,rebound,defensive,[],203484,,,1610612763,45,45,2026-02-05T03:50:03Z,2410000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,240.0,1.0,1.0,0.0,,,,,
242,PT07M28.00S,2026-02-05T03:50:02.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629660,88.25558475689881,55.63725490196079,1610612763,45,45,2026-02-05T04:03:58Z,2420000,False,28.0,58.0,1,right,MISS T. Jerome 6' running Layup - blocked,"[1629660, 1642269]",1610612763.0,MEM,running,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.44,Missed,,,,,,,,,Carter,1642269.0,,,
243,PT07M28.00S,2026-02-05T03:50:02.0Z,2,REGULAR,block,,[],1642269,,,1610612763,45,45,2026-02-05T03:50:04Z,2430000,False,,,0,,D. Carter BLOCK (1 BLK),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT07M27.00S,2026-02-05T03:50:03.0Z,2,REGULAR,rebound,defensive,[],1642269,,,1610612758,45,45,2026-02-05T04:03:58Z,2440000,False,,,0,,D. Carter REBOUND (Off:0 Def:1),[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,242.0,1.0,1.0,0.0,,,,,
245,PT07M22.00S,2026-02-05T03:50:09.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201566,5.075558475689881,95.58823529411765,1610612758,45,45,2026-02-05T04:04:20Z,2450000,False,-228.0,-5.0,1,left,MISS R. Westbrook running 3PT,[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,22.8,Missed,,,,,,,,,,,,,
246,PT07M20.00S,2026-02-05T03:50:11.3Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,45,45,2026-02-05T04:04:20Z,2460000,False,,,0,,J. Small REBOUND (Off:1 Def:3),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,245.0,4.0,3.0,1.0,,,,,
247,PT07M13.00S,2026-02-05T03:50:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,89.96386333771353,53.431372549019606,1610612763,45,47,2026-02-05T03:50:20Z,2470000,False,17.0,42.0,1,right,K. Caldwell-Pope running Layup (10 PTS) (J. Small 2 AST),"[203484, 1642914]",1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.52,Made,10.0,J. Small,1642914.0,2.0,,,,,,,,,
249,PT07M08.00S,2026-02-05T03:50:23.1Z,2,REGULAR,foul,personal,['2freethrow'],203484,,,1610612758,45,47,2026-02-05T03:50:34Z,2490000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (LaVine 2 FT),"[203484, 203897]",1610612763.0,MEM,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
251,PT07M08.00S,2026-02-05T03:50:52.9Z,2,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,46,47,2026-02-05T03:50:52Z,2510000,False,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
252,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,out,[],1629660,,,1610612758,46,47,2026-02-05T03:51:06Z,2520000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,out,[],203484,,,1610612758,46,47,2026-02-05T03:51:06Z,2530000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,out,[],1630583,,,1610612758,46,47,2026-02-05T03:51:06Z,2540000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,in,[],1642377,,,1610612758,46,47,2026-02-05T03:51:06Z,2550000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,in,[],1641765,,,1610612758,46,47,2026-02-05T03:51:06Z,2560000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M08.00S,2026-02-05T03:50:53.8Z,2,REGULAR,substitution,in,[],1642285,,,1610612758,46,47,2026-02-05T03:51:06Z,2570000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M08.00S,2026-02-05T03:51:18.3Z,2,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,47,47,2026-02-05T03:51:18Z,2580000,False,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
259,PT06M56.00S,2026-02-05T03:51:33.4Z,2,REGULAR,3pt,Jump Shot,[],1642914,69.20170827858082,24.264705882352942,1610612763,47,47,2026-02-05T04:05:19Z,2590000,False,-129.0,237.0,1,right,MISS J. Small 26' pullup 3PT,[1642914],1610612763.0,MEM,pullup,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,26.97,Missed,,,,,,,,,,,,,
260,PT06M55.00S,2026-02-05T03:51:34.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,47,47,2026-02-05T03:51:47Z,2600000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,259.0,,,,,,,,
261,PT06M55.00S,2026-02-05T03:51:39.2Z,2,REGULAR,foul,personal,[],1642377,,,1610612758,47,47,2026-02-05T03:52:09Z,2610000,False,,,0,,J. Wells loose ball personal FOUL (2 PF),"[1642377, 201566]",1610612763.0,MEM,loose ball,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,202056.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
263,PT06M43.00S,2026-02-05T03:52:10.6Z,2,REGULAR,3pt,Jump Shot,[],1642875,30.436925098554536,32.84313725490196,1610612758,47,47,2026-02-05T04:05:46Z,2630000,False,86.0,234.0,1,left,MISS M. Raynaud 24' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,24.89,Missed,,,,,,,,,,,,,
264,PT06M41.00S,2026-02-05T03:52:12.6Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612763,47,47,2026-02-05T04:05:46Z,2640000,False,,,0,,O. Prosper REBOUND (Off:1 Def:2),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,263.0,3.0,2.0,1.0,,,,,
265,PT06M25.00S,2026-02-05T03:52:26.4Z,2,REGULAR,turnover,lost ball,[],1642377,,,1610612763,47,47,2026-02-05T03:52:30Z,2650000,False,,,0,,J. Wells lost ball TURNOVER (1 TO),"[1642377, 1627734]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Sabonis,1627734.0
266,PT06M25.00S,2026-02-05T03:52:26.4Z,2,REGULAR,steal,,[],1627734,,,1610612758,47,47,2026-02-05T03:52:29Z,2660000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
267,PT06M21.00S,2026-02-05T03:52:31.9Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,47,47,2026-02-05T03:52:40Z,2670000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,200834.0,,,,,,,,,,,,,,,,,2.0,,
268,PT05M56.00S,2026-02-05T03:53:00.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642285,83.52496714848883,67.8921568627451,1610612763,47,49,2026-02-05T03:53:03Z,2680000,False,89.0,102.0,1,right,C. Spencer 13' turnaround fadeaway Jump Shot (7 PTS),[1642285],1610612763.0,MEM,turnaround fadeaway,,,Spencer,C. Spencer,,,,,Mid-Range,8-16 Right,,,,,,13.6,Made,7.0,,,,,,,,,,,,
269,PT05M44.00S,2026-02-05T03:53:14.1Z,2,REGULAR,2pt,Jump Shot,[],203897,20.45006570302234,60.78431372549019,1610612758,47,49,2026-02-05T04:07:27Z,2690000,False,-54.0,140.0,1,left,MISS Z. LaVine 14' Jump Shot,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,,,,,,14.97,Missed,,,,,,,,,,,,,
270,PT05M42.00S,2026-02-05T03:53:16.1Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,47,49,2026-02-05T04:07:27Z,2700000,False,,,0,,J. Small REBOUND (Off:1 Def:4),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,269.0,5.0,4.0,1.0,,,,,
271,PT05M36.00S,2026-02-05T03:53:20.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642377,87.59855453350855,96.07843137254902,1610612763,47,49,2026-02-05T03:53:25Z,2710000,False,230.0,64.0,1,right,MISS J. Wells running 3PT,[1642377],1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,,,,,,23.92,Missed,,,,,,,,,,,,,
272,PT05M34.00S,2026-02-05T03:53:22.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,47,49,2026-02-05T03:53:25Z,2720000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,271.0,7.0,5.0,2.0,,,,,
273,PT05M27.00S,2026-02-05T03:53:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642269,10.068988173455978,51.225490196078425,1610612758,49,49,2026-02-05T03:53:36Z,2730000,False,-6.0,42.0,1,left,D. Carter running finger roll Layup (4 PTS) (R. Westbrook 3 AST),"[1642269, 201566]",1610612758.0,SAC,running finger roll,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,,,,,,4.25,Made,4.0,R. Westbrook,201566.0,3.0,,,,,,,,,
275,PT05M16.00S,2026-02-05T03:53:40.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,81.42247043363994,45.588235294117645,1610612763,49,49,2026-02-05T04:08:31Z,2750000,False,-22.0,122.0,1,right,MISS C. Spencer 12' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.41,Missed,,,,,,,,,,,,,
