actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-27T03:10:14.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-27T03:10:14Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M52.00S,2025-11-27T03:10:22.3Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2025-11-27T03:10:22Z,40000,False,,,0,,Jump Ball M. Williams vs. D. Eubanks: Tip to D. Booker,"[1626164, 1631109, 1629234]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Williams,1631109.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2025-11-27T03:10:37.2Z,1,REGULAR,3pt,Jump Shot,[],1626220,67.75008212877792,81.15042892156863,1610612756,0,0,2025-11-27T03:10:45Z,70000,False,156.0,251.0,1,right,MISS R. O'Neale 29' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,29.51,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-11-27T03:10:40.2Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,0,0,2025-11-27T03:11:03Z,80000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-11-27T03:10:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,81.8166885676741,55.14705882352941,1610612756,0,2,2025-11-27T03:10:48Z,90000,False,26.0,118.0,1,right,D. Brooks 12' Jump Shot (2 PTS) (M. Williams 1 AST),"[1628415, 1631109]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.12,Made,,,,,2.0,M. Williams,1631109.0,1.0,,,,,,,,,,
11,PT11M26.00S,2025-11-27T03:10:48.2Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612758,0,2,2025-11-27T03:14:26Z,110000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1631221]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,,
12,PT11M26.00S,2025-11-27T03:10:48.2Z,1,REGULAR,steal,,[],1631221,,,1610612756,0,2,2025-11-27T03:10:50Z,120000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M23.00S,2025-11-27T03:10:53.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,68.80749014454665,22.058823529411764,1610612756,0,5,2025-11-27T03:11:59Z,130000,False,-140.0,241.0,1,right,D. Brooks 27' 3PT  (5 PTS) (C. Gillespie 1 AST),"[1628415, 1631221]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,27.83,Made,,,,,5.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,
15,PT11M03.00S,2025-11-27T03:11:13.8Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612758,0,5,2025-11-27T03:11:23Z,150000,False,,,0,,Z. LaVine step out-of-bounds TURNOVER (2 TO),[203897],1610612758.0,SAC,step,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2.0,,,1151.0,,,,,,
16,PT10M55.00S,2025-11-27T03:11:35.6Z,1,REGULAR,foul,personal,[],1631099,,,1610612756,0,5,2025-11-27T03:11:47Z,160000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 1626164]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1662.0,1.0,0.0,Booker,1626164.0,,
18,PT10M42.00S,2025-11-27T03:12:03.1Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612756,0,5,2025-11-27T03:12:34Z,180000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Brooks 2 FT),"[201942, 1628415]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1151.0,1.0,0.0,Brooks,1628415.0,,
