actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M28.00S,2026-01-21T03:11:59.2Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,2,0,2026-01-21T03:12:01Z,170000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,16.0,3.0,3.0,0.0,,,,,,,,,,,,,,
18,PT10M19.00S,2026-01-21T03:12:07.5Z,1,REGULAR,3pt,Jump Shot,[],201566,31.882391590013142,55.392156862745104,1610612758,2,0,2026-01-21T03:12:14Z,180000,False,-27.0,247.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,24.87,Missed,,,,,,,,,,,,,,,,,,
19,PT10M17.00S,2026-01-21T03:12:09.5Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,2,0,2026-01-21T03:14:36Z,190000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT10M10.00S,2026-01-21T03:12:15.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,90.22667542706965,47.05882352941176,1610612748,2,0,2026-01-21T03:51:18Z,195000,False,-15.0,39.0,1,right,MISS A. Wiggins driving Layup - blocked,"[203952, 201566]",1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,Westbrook,201566.0,,,,,
58,PT10M10.00S,2026-01-21T03:12:15.1Z,1,REGULAR,block,,[],201566,,,1610612748,2,0,2026-01-21T03:19:06Z,197500,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
59,PT10M09.00S,2026-01-21T03:12:16.1Z,1,REGULAR,rebound,offensive,[],1641796,,,1610612748,2,0,2026-01-21T03:51:18Z,198750,False,,,0,,P. Larsson REBOUND (Off:1 Def:0),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M04.00S,2026-01-21T03:12:22.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,69.59592641261499,74.75490196078431,1610612748,2,3,2026-01-21T03:19:06Z,200000,False,124.0,233.0,1,right,D. Mitchell 26' 3PT  (3 PTS) (P. Larsson 1 AST),"[1630558, 1641796]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.41,Made,,,,,,,,3.0,P. Larsson,1641796.0,1.0,,,,,,,
22,PT09M47.00S,2026-01-21T03:12:39.1Z,1,REGULAR,2pt,Jump Shot,[],203897,21.632720105124836,55.63725490196079,1610612758,2,3,2026-01-21T03:12:44Z,220000,False,-28.0,151.0,1,left,MISS Z. LaVine 15' turnaround Shot,[203897],1610612758.0,SAC,turnaround,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Center,15.34,Missed,,,,,,,,,,,,,,,,,,
23,PT09M46.00S,2026-01-21T03:12:40.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,3,2026-01-21T03:15:27Z,230000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M41.00S,2026-01-21T03:12:48.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,64.33968462549278,43.38235294117647,1610612748,2,6,2026-01-21T03:15:59Z,240000,False,-33.0,283.0,1,right,N. Powell 28' 3PT running pullup (3 PTS) (D. Mitchell 1 AST),"[1626181, 1630558]",1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,28.46,Made,,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,
26,PT09M24.00S,2026-01-21T03:13:02.5Z,1,REGULAR,2pt,Jump Shot,[],201942,20.844283837056505,55.88235294117647,1610612758,2,6,2026-01-21T03:13:08Z,260000,False,-29.0,143.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,14.64,Missed,,,,,,,,,,,,,,,,,,
27,PT09M22.00S,2026-01-21T03:13:04.5Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,6,2026-01-21T03:13:08Z,270000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M13.00S,2026-01-21T03:13:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,90.75229960578186,55.63725490196079,1610612748,2,8,2026-01-21T03:13:20Z,280000,False,28.0,34.0,1,right,P. Larsson driving Layup (2 PTS) (B. Adebayo 1 AST),"[1641796, 1628389]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,
30,PT08M53.00S,2026-01-21T03:13:33.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,9.543363994743759,44.6078431372549,1610612758,2,8,2026-01-21T03:13:38Z,300000,False,27.0,37.0,1,left,MISS M. Raynaud Hook,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
31,PT08M53.00S,2026-01-21T03:13:33.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,2,8,2026-01-21T03:13:38Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT08M49.00S,2026-01-21T03:13:57.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,3.892904073587385,62.254901960784316,1610612758,2,8,2026-01-21T03:14:01Z,330000,False,-61.0,-16.0,1,left,MISS D. DeRozan 6' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,,,,,,,,,,
34,PT08M46.00S,2026-01-21T03:14:00.3Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,2,8,2026-01-21T03:14:01Z,340000,False,,,0,,P. Larsson REBOUND (Off:1 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT08M43.00S,2026-01-21T03:14:03.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,69.99014454664915,79.16666666666666,1610612748,2,8,2026-01-21T04:18:43Z,350000,False,146.0,230.0,1,right,MISS N. Powell 27' running pullup 3PT,[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2026-01-21T03:14:07.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,2,8,2026-01-21T03:14:10Z,360000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M36.00S,2026-01-21T03:14:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642875,5.601182654402102,46.32352941176471,1610612758,4,8,2026-01-21T03:14:17Z,370000,False,18.0,0.0,1,left,M. Raynaud running finger roll Layup (2 PTS) (P. Achiuwa 1 AST),"[1642875, 1630173]",1610612758.0,SAC,running finger roll,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,2.0,P. Achiuwa,1630173.0,1.0,,,,,,,
39,PT08M23.00S,2026-01-21T03:14:27.0Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,4,8,2026-01-21T03:14:35Z,390000,False,,,0,,N. Powell step out-of-bounds TURNOVER (1 TO),[1626181],1610612748.0,MIA,step,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,1626300.0,,,,
40,PT07M59.00S,2026-01-21T03:15:05.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642875,8.360709592641262,53.92156862745098,1610612758,4,8,2026-01-21T03:20:00Z,400000,False,-20.0,26.0,1,left,MISS M. Raynaud driving Hook - blocked,"[1642875, 1628389]",1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,Adebayo,1628389.0,,,,,
41,PT07M59.00S,2026-01-21T03:15:05.6Z,1,REGULAR,block,,[],1628389,,,1610612758,4,8,2026-01-21T03:15:08Z,410000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT07M58.00S,2026-01-21T03:15:06.6Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,4,8,2026-01-21T03:20:00Z,420000,False,,,0,,P. Larsson REBOUND (Off:1 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,40.0,3.0,2.0,1.0,,,,,,,,,,,,,,
43,PT07M52.00S,2026-01-21T03:15:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203952,91.01511169513797,50.49019607843137,1610612748,4,10,2026-01-21T03:15:15Z,430000,False,2.0,32.0,1,right,A. Wiggins running Layup (2 PTS) (P. Larsson 2 AST),"[203952, 1641796]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,,2.0,P. Larsson,1641796.0,2.0,,,,,,,
45,PT07M40.00S,2026-01-21T03:15:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.863994743758213,46.07843137254902,1610612758,6,10,2026-01-21T03:15:26Z,450000,False,20.0,3.0,1,left,Z. LaVine driving reverse Layup (4 PTS),[203897],1610612758.0,SAC,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,4.0,,,,,,,,,,
46,PT07M28.00S,2026-01-21T03:15:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.40932982917214,43.13725490196079,1610612748,6,10,2026-01-21T03:20:42Z,460000,False,-34.0,28.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
47,PT07M26.00S,2026-01-21T03:15:38.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,6,10,2026-01-21T03:20:42Z,470000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M19.00S,2026-01-21T03:15:43.8Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,6,10,2026-01-21T03:15:50Z,480000,False,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1641796]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Larsson,1641796.0,,,,,,,,,,,
49,PT07M19.00S,2026-01-21T03:15:43.8Z,1,REGULAR,steal,,[],1641796,,,1610612748,6,10,2026-01-21T03:28:11Z,490000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2026-01-21T03:15:48.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,91.67214191852825,46.568627450980394,1610612748,6,12,2026-01-21T03:22:42Z,500000,False,-17.0,26.0,1,right,B. Adebayo running DUNK (2 PTS) (P. Larsson 3 AST),"[1628389, 1641796]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,2.0,P. Larsson,1641796.0,3.0,,,,,,,
52,PT06M52.00S,2026-01-21T03:16:09.2Z,1,REGULAR,3pt,Jump Shot,[],201566,31.09395532194481,31.61764705882353,1610612758,6,12,2026-01-21T03:16:18Z,520000,False,92.0,240.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
53,PT06M48.00S,2026-01-21T03:16:13.2Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,6,12,2026-01-21T03:16:18Z,530000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M47.00S,2026-01-21T03:16:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,92.32917214191852,50.0,1610612748,6,14,2026-01-21T03:16:22Z,540000,False,0.0,20.0,1,right,P. Larsson running Layup (4 PTS) (D. Mitchell 2 AST),"[1641796, 1630558]",1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,4.0,D. Mitchell,1630558.0,2.0,,,,,,,
56,PT06M47.00S,2026-01-21T03:16:22.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,14,2026-01-21T03:16:22Z,560000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,out,[],1642875,,,1610612758,6,14,2026-01-21T03:19:17Z,570000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,out,[],1628389,,,1610612758,6,14,2026-01-21T03:19:17Z,580000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,out,[],1641796,,,1610612758,6,14,2026-01-21T03:19:17Z,590000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,6,14,2026-01-21T03:19:17Z,600000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,in,[],1631170,,,1610612758,6,14,2026-01-21T03:19:17Z,610000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M47.00S,2026-01-21T03:16:33.8Z,1,REGULAR,substitution,in,[],1631107,,,1610612758,6,14,2026-01-21T03:19:17Z,620000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M32.00S,2026-01-21T03:19:38.1Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,6,14,2026-01-21T03:19:50Z,630000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,,,,3.0,,,,,,,,,1626300.0,,,,
67,PT06M20.00S,2026-01-21T03:19:55.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,84.1819973718791,12.009803921568627,1610612748,6,14,2026-01-21T03:20:02Z,640000,False,-190.0,96.0,1,right,MISS N. Powell 21' pullup Shot,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left,21.3,Missed,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2026-01-21T03:19:57.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,6,14,2026-01-21T03:23:39Z,650000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M10.00S,2026-01-21T03:20:06.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,6.652431011826544,47.794117647058826,1610612758,8,14,2026-01-21T03:23:57Z,660000,False,11.0,10.0,1,left,R. Westbrook running Layup (2 PTS),[201566],1610612758.0,SAC,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,2.0,,,,,,,,,,
70,PT06M04.00S,2026-01-21T03:20:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,90.48948751642575,49.50980392156863,1610612748,8,14,2026-01-21T03:24:29Z,670000,False,-2.0,37.0,1,right,MISS N. Jović driving Layup,[1631107],1610612748.0,MIA,driving,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
71,PT06M03.00S,2026-01-21T03:20:14.7Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,8,14,2026-01-21T03:24:29Z,680000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,70.0,1.0,0.0,1.0,,,,,,,,,,,,,,
72,PT06M02.00S,2026-01-21T03:20:18.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631170,94.40999984741211,50.0,1610612748,8,16,2026-01-21T03:24:35Z,690000,False,0.0,0.0,1,right,J. Jaquez Jr. tip Layup (2 PTS),[1631170],1610612748.0,MIA,tip,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,2.0,,,,,,,,,,
73,PT05M41.00S,2026-01-21T03:20:36.6Z,1,REGULAR,2pt,Jump Shot,[],201942,3.679369250985545,89.72886029411765,1610612758,8,16,2026-01-21T03:25:06Z,700000,False,-199.0,-18.0,1,left,MISS D. DeRozan 19' Jump Shot,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left,19.94,Missed,,,,,,,,,,,,,,,,,,
74,PT05M39.00S,2026-01-21T03:20:38.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,8,16,2026-01-21T04:25:38Z,710000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Left,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT05M37.00S,2026-01-21T03:20:46.3Z,1,REGULAR,foul,personal,[],201566,,,1610612748,8,16,2026-01-21T03:20:55Z,720000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1630558]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Mitchell,1630558.0
77,PT05M37.00S,2026-01-21T03:20:57.1Z,1,REGULAR,substitution,out,[],201942,,,1610612748,8,16,2026-01-21T03:21:05Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M37.00S,2026-01-21T03:20:57.1Z,1,REGULAR,substitution,out,[],201566,,,1610612748,8,16,2026-01-21T03:21:05Z,750000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M37.00S,2026-01-21T03:20:57.1Z,1,REGULAR,substitution,in,[],1642363,,,1610612748,8,16,2026-01-21T03:21:05Z,760000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M37.00S,2026-01-21T03:20:57.1Z,1,REGULAR,substitution,in,[],203471,,,1610612748,8,16,2026-01-21T03:21:05Z,770000,False,,,0,,SUB in: D. Schröder,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M33.00S,2026-01-21T03:21:11.4Z,1,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612748,8,16,2026-01-21T03:21:21Z,780000,False,,,0,,N. Powell lost ball out-of-bounds TURNOVER (2 TO),[1626181],1610612748.0,MIA,lost ball,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,2.0,,,,,,,,,1626300.0,,,,
