actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-24T03:10:49.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-24T03:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-24T03:10:53.2Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,0,0,2025-12-24T03:10:53Z,40000,False,,,0,,Jump Ball M. Raynaud vs. J. Duren: Tip to P. Achiuwa,"[1630173, 1642875, 1631105]",1610612758.0,SAC,startperiod,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-12-24T03:11:05.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,10.988830486202366,51.9607843137255,1610612758,2,0,2025-12-24T03:11:29Z,70000,False,-10.0,51.0,1,left,P. Achiuwa driving Hook (2 PTS) (K. Murray 1 AST),"[1630173, 1631099]",1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2025-12-24T03:11:22.8Z,1,REGULAR,2pt,Jump Shot,[],202699,83.52496714848883,66.17647058823529,1610612765,2,0,2025-12-24T03:11:43Z,90000,False,81.0,102.0,1,right,MISS T. Harris 13' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,13.05,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2025-12-24T03:11:24.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,2,0,2025-12-24T03:11:43Z,100000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M07.00S,2025-12-24T03:11:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,17.69053876478318,34.31372549019608,1610612758,2,0,2025-12-24T03:12:02Z,110000,False,78.0,114.0,1,left,MISS R. Westbrook 13' step back Shot,[201566],1610612758.0,SAC,step back,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Right,13.82,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2025-12-24T03:11:41.8Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,0,2025-12-24T03:11:46Z,120000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M01.00S,2025-12-24T03:11:47.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629130,72.22404730617609,81.61764705882352,1610612765,2,3,2025-12-24T03:11:55Z,130000,False,158.0,209.0,1,right,D. Robinson 26' 3PT running (3 PTS) (C. Cunningham 1 AST),"[1629130, 1630595]",1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.17,Made,3.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
15,PT10M39.00S,2025-12-24T03:12:10.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,10.200394218134035,41.17647058823529,1610612758,2,3,2025-12-24T03:12:49Z,150000,False,44.0,43.0,1,left,MISS M. Raynaud 6' bank Hook,[1642875],1610612758.0,SAC,bank,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
16,PT10M37.00S,2025-12-24T03:12:12.2Z,1,REGULAR,rebound,offensive,[],201566,,,1610612758,2,3,2025-12-24T03:12:23Z,160000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
