actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
24,PT09M46.00S,2026-03-04T04:14:59.4Z,1,REGULAR,3pt,Jump Shot,[],201566,3.235873850197109,2.696078431372549,1610612758,4,6,2026-03-04T04:15:03Z,240000,False,237.0,-22.0,1,left,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.75,Missed,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2026-03-04T04:15:02.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,4,6,2026-03-04T04:15:03Z,250000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,Achiuwa,P. Achiuwa,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M43.00S,2026-03-04T04:15:04.4Z,1,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612758,4,6,2026-03-04T04:15:13Z,260000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1631221, 1630173]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,,Gillespie,C. Gillespie,,,,,,,,,,,2530.0,1.0,0.0,Achiuwa,1630173.0,,
28,PT09M43.00S,2026-03-04T04:15:29.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630173,,,1610612758,5,6,2026-03-04T04:15:29Z,280000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (3 PTS),[1630173],1610612758.0,SAC,,,,,,,,,,Made,3.0,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2026-03-04T04:15:47.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630173,,,1610612758,6,6,2026-03-04T04:15:47Z,290000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (4 PTS),[1630173],1610612758.0,SAC,,,,,,,,,,Made,4.0,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
30,PT09M25.00S,2026-03-04T04:16:07.4Z,1,REGULAR,turnover,lost ball,[],1631109,,,1610612756,6,6,2026-03-04T04:16:11Z,300000,False,,,0,,M. Williams lost ball TURNOVER (1 TO),"[1631109, 201566]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams,M. Williams,,,,,,,,1.0,Westbrook,201566.0,,,,,,,
31,PT09M25.00S,2026-03-04T04:16:07.4Z,1,REGULAR,steal,,[],201566,,,1610612758,6,6,2026-03-04T04:16:09Z,310000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2026-03-04T04:16:12.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642875,5.732588699080158,54.65686274509803,1610612758,8,6,2026-03-04T04:16:26Z,320000,False,-23.0,1.0,1,left,M. Raynaud running alley-oop Layup (2 PTS) (R. Westbrook 2 AST),"[1642875, 201566]",1610612758.0,SAC,running alley-oop,,,,,,Restricted Area,0-8 Center,2.33,Made,2.0,Raynaud,M. Raynaud,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
34,PT09M15.00S,2026-03-04T04:16:20.8Z,1,REGULAR,foul,personal,[],201942,,,1610612756,8,6,2026-03-04T04:16:34Z,340000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1626164]",1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,,DeRozan,D. DeRozan,,,,,,,,,,,203592.0,1.0,0.0,Booker,1626164.0,,
36,PT09M08.00S,2026-03-04T04:16:40.6Z,1,REGULAR,turnover,bad pass,[],1630224,,,1610612756,8,6,2026-03-04T04:16:45Z,360000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 201566]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Center,,,,Green,J. Green,,,,,,,,1.0,Westbrook,201566.0,,,,,,,
37,PT09M08.00S,2026-03-04T04:16:40.6Z,1,REGULAR,steal,,[],201566,,,1610612758,8,6,2026-03-04T04:16:42Z,370000,False,,,0,,R. Westbrook STEAL (2 STL),[201566],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Center,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
38,PT09M03.00S,2026-03-04T04:16:44.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,5.732588699080158,49.01960784313725,1610612758,10,6,2026-03-04T04:16:53Z,380000,False,5.0,1.0,1,left,P. Achiuwa running DUNK (6 PTS) (R. Westbrook 3 AST),"[1630173, 201566]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,0.51,Made,6.0,Achiuwa,P. Achiuwa,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
40,PT08M46.00S,2026-03-04T04:17:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.5407358738502,55.392156862745104,1610612756,10,6,2026-03-04T04:21:46Z,400000,False,27.0,27.0,1,right,MISS J. Green driving reverse Layup,[1630224],1610612756.0,PHX,driving reverse,,,,,,Restricted Area,0-8 Center,3.82,Missed,,Green,J. Green,,,,,,,,,,,,,,,,,
41,PT08M45.00S,2026-03-04T04:17:03.4Z,1,REGULAR,rebound,offensive,[],1631109,,,1610612756,10,6,2026-03-04T04:21:46Z,410000,False,,,0,,M. Williams REBOUND (Off:1 Def:0),[1631109],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Williams,M. Williams,,,,40.0,1.0,0.0,1.0,,,,,,,,,,
42,PT08M44.00S,2026-03-04T04:17:06.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,91.67214191852825,49.50980392156863,1610612756,10,8,2026-03-04T04:21:51Z,420000,False,-2.0,26.0,1,right,M. Williams tip Layup (2 PTS),[1631109],1610612756.0,PHX,tip,,,,,,Restricted Area,0-8 Center,2.59,Made,2.0,Williams,M. Williams,,,,,,,,,,,,,,,,,
43,PT08M32.00S,2026-03-04T04:17:15.8Z,1,REGULAR,3pt,Jump Shot,[],1642363,10.33180026281209,95.58823529411765,1610612758,10,8,2026-03-04T04:17:24Z,430000,False,-228.0,45.0,1,left,MISS N. Clifford 3PT,[1642363],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.22,Missed,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2026-03-04T04:17:15.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,10,8,2026-03-04T04:17:24Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,,,,,,,,,43.0,,,,,,,,,,,,,
46,PT08M15.00S,2026-03-04T04:17:39.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.08607095926413,64.4607843137255,1610612756,10,8,2026-03-04T04:17:56Z,460000,False,72.0,163.0,1,right,MISS D. Booker 17' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,,,,Mid-Range,16-24 Right Center,17.82,Missed,,Booker,D. Booker,,,,,,,,,,,,,,,,,
47,PT08M13.00S,2026-03-04T04:17:41.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,10,8,2026-03-04T04:18:47Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,46.0,,,,,,,,,,,,,
49,PT07M58.00S,2026-03-04T04:18:03.4Z,1,REGULAR,turnover,bad pass,[],1642875,,,1610612758,10,8,2026-03-04T04:18:13Z,490000,False,,,0,,M. Raynaud bad pass TURNOVER (1 TO),"[1642875, 1630224]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Raynaud,M. Raynaud,,,,,,,,1.0,Green,1630224.0,,,,,,,
50,PT07M58.00S,2026-03-04T04:18:03.4Z,1,REGULAR,steal,,[],1630224,,,1610612756,10,8,2026-03-04T04:18:05Z,500000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Green,J. Green,,,,,,,,,,,,,,,,,
53,PT07M56.00S,2026-03-04T04:18:16.3Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612756,10,8,2026-03-04T04:18:26Z,530000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Green 2 FT),"[1642875, 1630224]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Raynaud,M. Raynaud,,,,,,,,,,,2530.0,1.0,0.0,Green,1630224.0,,
55,PT07M56.00S,2026-03-04T04:18:43.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612756,10,9,2026-03-04T04:18:43Z,550000,False,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630224],1610612756.0,PHX,,,,,,,,,,Made,1.0,Green,J. Green,,,,,,,,,,,,,,,,,
56,PT07M56.00S,2026-03-04T04:19:00.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612756,10,10,2026-03-04T04:19:00Z,560000,False,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612756.0,PHX,,,,,,,,,,Made,2.0,Green,J. Green,,,,,,,,,,,,,,,,,
57,PT07M43.00S,2026-03-04T04:19:14.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,17.821944809461236,56.372549019607845,1610612758,10,10,2026-03-04T04:19:19Z,570000,False,-32.0,115.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
58,PT07M40.00S,2026-03-04T04:19:17.1Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,10,10,2026-03-04T04:19:19Z,580000,False,,,0,,M. Williams REBOUND (Off:1 Def:1),[1631109],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Williams,M. Williams,,,,57.0,2.0,1.0,1.0,,,,,,,,,,
59,PT07M36.00S,2026-03-04T04:19:20.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,93.9060446780552,3.6764705882352944,1610612756,10,13,2026-03-04T04:19:31Z,590000,False,-232.0,5.0,1,right,D. Booker 3PT running (3 PTS) (J. Green 1 AST),"[1626164, 1630224]",1610612756.0,PHX,running,,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,Booker,D. Booker,J. Green,1630224.0,1.0,,,,,,,,,,,,,,
61,PT07M24.00S,2026-03-04T04:19:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,14.536793692509855,45.83333333333333,1610612758,12,13,2026-03-04T04:19:38Z,610000,False,21.0,84.0,1,left,M. Raynaud 8' floating Jump Shot (4 PTS) (D. DeRozan 1 AST),"[1642875, 201942]",1610612758.0,SAC,floating,,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,4.0,Raynaud,M. Raynaud,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
63,PT07M07.00S,2026-03-04T04:19:50.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631109,89.30683311432325,63.48039215686274,1610612756,12,13,2026-03-04T04:24:03Z,630000,False,67.0,48.0,1,right,MISS M. Williams 8' driving Hook,[1631109],1610612756.0,PHX,driving,,,,,,In The Paint (Non-RA),8-16 Right,8.27,Missed,,Williams,M. Williams,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2026-03-04T04:19:53.8Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,12,13,2026-03-04T04:19:56Z,650000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Clifford,N. Clifford,,,,63.0,1.0,1.0,0.0,,,,,,,,,,
66,PT06M51.00S,2026-03-04T04:20:06.0Z,1,REGULAR,2pt,Jump Shot,[],1630173,9.280551905387648,33.33333333333333,1610612758,14,13,2026-03-04T04:24:36Z,660000,False,83.0,35.0,1,left,P. Achiuwa 9' driving floating bank Jump Shot (8 PTS) (N. Clifford 1 AST),"[1630173, 1642363]",1610612758.0,SAC,driving floating bank,,,,,,Mid-Range,8-16 Right,9.02,Made,8.0,Achiuwa,P. Achiuwa,N. Clifford,1642363.0,1.0,,,,,,,,,,,,,,
68,PT06M45.00S,2026-03-04T04:20:16.4Z,1,REGULAR,foul,personal,[],1630173,,,1610612756,14,13,2026-03-04T04:25:08Z,680000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 1626164]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1628484.0,1.0,0.0,Booker,1626164.0,,
70,PT06M45.00S,2026-03-04T04:20:30.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,14,13,2026-03-04T04:20:38Z,700000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2026-03-04T04:20:50.3Z,1,REGULAR,substitution,out,[],1630173,,,1610612756,14,13,2026-03-04T04:23:53Z,710000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2026-03-04T04:20:50.3Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,14,13,2026-03-04T04:23:53Z,720000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,,,,,,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,
73,PT06M45.00S,2026-03-04T04:20:50.3Z,1,REGULAR,substitution,in,[],1631342,,,1610612756,14,13,2026-03-04T04:23:53Z,730000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,,,,,,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,
74,PT06M45.00S,2026-03-04T04:20:50.3Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,14,13,2026-03-04T04:23:53Z,740000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
76,PT06M27.00S,2026-03-04T04:24:09.4Z,1,REGULAR,3pt,Jump Shot,[],1626220,65.65374507227332,73.0392156862745,1610612756,14,13,2026-03-04T04:24:29Z,750000,False,115.0,270.0,1,right,MISS R. O'Neale 29' 3PT,[1626220],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,29.39,Missed,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,
77,PT06M24.00S,2026-03-04T04:24:12.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,14,13,2026-03-04T04:24:12Z,760000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Westbrook,R. Westbrook,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT06M05.00S,2026-03-04T04:24:31.1Z,1,REGULAR,3pt,Jump Shot,[],1631342,6.652431011826544,5.392156862745098,1610612758,14,13,2026-03-04T04:24:39Z,770000,False,223.0,10.0,1,left,MISS D. Plowden 3PT,[1631342],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,22.32,Missed,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,
79,PT06M01.00S,2026-03-04T04:24:35.1Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,14,13,2026-03-04T04:26:14Z,780000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,,O'Neale,R. O'Neale,,,,78.0,2.0,2.0,0.0,,,,,,,,,,
80,PT05M44.00S,2026-03-04T04:24:51.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,89.17542706964521,96.32352941176471,1610612756,14,13,2026-03-04T04:24:56Z,790000,False,232.0,49.0,1,right,MISS G. Allen 3PT,[1628960],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,23.68,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2026-03-04T04:24:54.6Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,14,13,2026-03-04T04:24:56Z,800000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,Raynaud,M. Raynaud,,,,80.0,1.0,1.0,0.0,,,,,,,,,,
82,PT05M35.00S,2026-03-04T04:25:00.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",201566,7.966491458607096,62.5,1610612758,14,13,2026-03-04T04:26:59Z,810000,False,-62.0,22.0,1,left,MISS R. Westbrook 6' running pullup Shot,[201566],1610612758.0,SAC,running pullup,,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
83,PT05M33.00S,2026-03-04T04:25:02.8Z,1,REGULAR,rebound,defensive,[],1631109,,,1610612756,14,13,2026-03-04T04:25:09Z,820000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams,M. Williams,,,,82.0,3.0,2.0,1.0,,,,,,,,,,
84,PT05M23.00S,2026-03-04T04:25:13.4Z,1,REGULAR,turnover,lost ball,[],1630224,,,1610612756,14,13,2026-03-04T04:25:18Z,830000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 201566]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,J. Green,,,,,,,,2.0,Westbrook,201566.0,,,,,,,
85,PT05M23.00S,2026-03-04T04:25:13.4Z,1,REGULAR,steal,,[],201566,,,1610612758,14,13,2026-03-04T04:25:15Z,840000,False,,,0,,R. Westbrook STEAL (3 STL),[201566],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2026-03-04T04:25:26.9Z,1,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612758,14,13,2026-03-04T04:25:41Z,850000,False,,,0,,J. Green shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630224, 201942]",1610612756.0,PHX,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Green,J. Green,,,,,,,,,,,2530.0,1.0,0.0,DeRozan,201942.0,,
88,PT05M11.00S,2026-03-04T04:25:52.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612758,14,13,2026-03-04T04:25:52Z,870000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612758.0,SAC,,,,,,,,,,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,
89,PT05M11.00S,2026-03-04T04:25:52.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,14,13,2026-03-04T04:25:52Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,
90,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612758,14,13,2026-03-04T04:26:06Z,890000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,,,,,,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,
91,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,out,[],1630224,,,1610612758,14,13,2026-03-04T04:26:06Z,900000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
92,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,out,[],1631109,,,1610612758,14,13,2026-03-04T04:26:06Z,910000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,,,,,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,
93,PT05M11.00S,2026-03-04T04:25:53.3Z,1,REGULAR,substitution,in,[],1642345,,,1610612758,14,13,2026-03-04T04:26:06Z,920000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,,,,,,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,
