actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
32,PT08M15.00S,2026-03-22T22:14:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,9.543363994743759,56.86274509803921,1610612758,8,6,2026-03-22T22:16:29Z,310000,False,-34.0,37.0,1,left,P. Achiuwa putback Layup (4 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,4.0,,,,,,,,,,,,,,,,,
33,PT07M56.00S,2026-03-22T22:14:42.2Z,1,REGULAR,3pt,Jump Shot,[],1642849,68.01905387647832,28.186274509803923,1610612751,8,9,2026-03-22T22:14:46Z,320000,False,-109.0,248.0,1,right,N. Traore 27' 3PT  (3 PTS) (D. Powell 1 AST),"[1642849, 1642962]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,27.1,Made,3.0,D. Powell,1642962.0,1.0,,,,,,,,,,,,,,
35,PT07M35.00S,2026-03-22T22:15:02.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,8.229303547963205,58.57843137254902,1610612758,8,9,2026-03-22T22:17:02Z,340000,False,-43.0,25.0,1,left,MISS M. Raynaud floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
36,PT07M31.00S,2026-03-22T22:15:07.2Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,8,9,2026-03-22T22:15:07Z,350000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,35.0,3.0,1.0,2.0,,,,,,,,,,
37,PT07M31.00S,2026-03-22T22:15:07.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,8,9,2026-03-22T22:36:27Z,360000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
38,PT07M30.00S,2026-03-22T22:15:08.2Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,8,9,2026-03-22T22:36:27Z,370000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT07M25.00S,2026-03-22T22:15:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642962,90.75229960578186,59.068627450980394,1610612751,8,9,2026-03-22T22:15:18Z,380000,False,45.0,34.0,1,right,MISS D. Powell running Layup,[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.69,Missed,,,,,,,,,,,,,,,,,,
40,PT07M23.00S,2026-03-22T22:15:13.9Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612758,8,9,2026-03-22T22:15:13Z,390000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,
41,PT07M19.00S,2026-03-22T22:15:18.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642363,28.33442838370565,24.019607843137255,1610612758,11,9,2026-03-22T22:15:24Z,400000,False,130.0,214.0,1,left,N. Clifford 25' 3PT running (3 PTS) (K. Hayes 1 AST),"[1642363, 1630165]",1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,25.02,Made,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
43,PT07M04.00S,2026-03-22T22:15:34.1Z,1,REGULAR,3pt,Jump Shot,[],1642874,66.83639947437582,26.225490196078432,1610612751,11,12,2026-03-22T22:15:37Z,420000,False,-119.0,259.0,1,right,D. Wolf 28' 3PT  (5 PTS) (N. Traore 2 AST),"[1642874, 1642849]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,28.52,Made,5.0,N. Traore,1642849.0,2.0,,,,,,,,,,,,,,
46,PT06M40.00S,2026-03-22T22:15:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,7.30946123521682,58.08823529411765,1610612758,13,12,2026-03-22T22:19:11Z,450000,False,-40.0,16.0,1,left,M. Raynaud cutting Layup (6 PTS) (D. DeRozan 2 AST),"[1642875, 201942]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,4.35,Made,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
48,PT06M28.00S,2026-03-22T22:16:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,89.43823915900131,58.333333333333336,1610612751,13,12,2026-03-22T22:16:13Z,470000,False,42.0,47.0,1,right,MISS N. Traore 6' driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,6.27,Missed,,,,,,,,,,,,,,,,,,
49,PT06M26.00S,2026-03-22T22:16:11.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,13,12,2026-03-22T22:16:13Z,480000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,48.0,4.0,2.0,2.0,,,,,,,,,,
51,PT06M23.00S,2026-03-22T22:16:15.7Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612758,13,12,2026-03-22T22:16:41Z,500000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1629611, 1630173]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,1.0,0.0,Achiuwa,1630173.0,,
53,PT06M23.00S,2026-03-22T22:16:41.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,13,12,2026-03-22T22:16:41Z,520000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M23.00S,2026-03-22T22:16:45.0Z,1,REGULAR,substitution,out,[],1642962,,,1610612758,13,12,2026-03-22T22:19:23Z,530000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M23.00S,2026-03-22T22:16:45.0Z,1,REGULAR,substitution,out,[],1642849,,,1610612758,13,12,2026-03-22T22:19:23Z,540000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M23.00S,2026-03-22T22:16:45.0Z,1,REGULAR,substitution,in,[],1641869,,,1610612758,13,12,2026-03-22T22:19:23Z,550000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M23.00S,2026-03-22T22:16:45.0Z,1,REGULAR,substitution,in,[],1642879,,,1610612758,13,12,2026-03-22T22:19:23Z,560000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M23.00S,2026-03-22T22:19:45.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612758,13,12,2026-03-22T22:19:45Z,570000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT06M23.00S,2026-03-22T22:19:45.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,13,12,2026-03-22T22:19:45Z,580000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,
60,PT06M23.00S,2026-03-22T22:19:58.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612758,14,12,2026-03-22T22:19:58Z,590000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (5 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
61,PT06M07.00S,2026-03-22T22:20:18.3Z,1,REGULAR,3pt,Jump Shot,[],1642879,92.46057818659659,95.34313725490196,1610612751,14,12,2026-03-22T22:20:24Z,600000,False,227.0,18.0,1,right,MISS B. Saraf 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2026-03-22T22:20:22.3Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612751,14,12,2026-03-22T22:37:00Z,610000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,61.0,1.0,0.0,1.0,,,,,,,,,,
63,PT05M57.00S,2026-03-22T22:20:28.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629611,90.09526938239159,65.68627450980392,1610612751,14,12,2026-03-22T22:21:30Z,620000,False,78.0,41.0,1,right,MISS T. Mann 8' step back Shot,[1629611],1610612751.0,BKN,step back,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,8.83,Missed,,,,,,,,,,,,,,,,,,
64,PT05M54.00S,2026-03-22T22:20:31.1Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,14,12,2026-03-22T22:20:32Z,630000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
65,PT05M40.00S,2026-03-22T22:20:46.6Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612758,14,12,2026-03-22T22:20:53Z,640000,False,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612758.0,SAC,bad pass,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1628484.0,1.0,,,,,,,,
66,PT05M40.00S,2026-03-22T22:20:50.3Z,1,REGULAR,substitution,out,[],1629611,,,1610612751,14,12,2026-03-22T22:20:53Z,650000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M40.00S,2026-03-22T22:20:50.3Z,1,REGULAR,substitution,in,[],1630623,,,1610612751,14,12,2026-03-22T22:20:53Z,660000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M19.00S,2026-03-22T22:21:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642874,90.75229960578186,60.5392156862745,1610612751,14,12,2026-03-22T22:21:29Z,670000,False,53.0,34.0,1,right,MISS D. Wolf 6' driving Layup,[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
69,PT05M17.00S,2026-03-22T22:21:27.5Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,14,12,2026-03-22T22:21:29Z,680000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,,
70,PT05M07.00S,2026-03-22T22:21:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,11.514454664914586,53.431372549019606,1610612758,16,12,2026-03-22T22:23:11Z,690000,False,-17.0,56.0,1,left,M. Raynaud floating Jump Shot (8 PTS) (D. DeRozan 3 AST),"[1642875, 201942]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,8.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
72,PT04M50.00S,2026-03-22T22:21:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,90.3580814717477,45.34313725490196,1610612751,16,14,2026-03-22T22:21:59Z,710000,False,-23.0,38.0,1,right,D. Wolf driving reverse Layup (7 PTS) (B. Saraf 1 AST),"[1642874, 1642879]",1610612751.0,BKN,driving reverse,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,7.0,B. Saraf,1642879.0,1.0,,,,,,,,,,,,,,
74,PT04M35.00S,2026-03-22T22:22:09.1Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,16,14,2026-03-22T22:22:12Z,730000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1630533]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Williams,1630533.0,,,,,,
75,PT04M35.00S,2026-03-22T22:22:09.1Z,1,REGULAR,steal,,[],1630533,,,1610612751,16,14,2026-03-22T22:22:11Z,740000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT04M29.00S,2026-03-22T22:22:15.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642879,90.22667542706965,48.77450980392157,1610612751,16,16,2026-03-22T22:22:21Z,750000,False,-6.0,39.0,1,right,B. Saraf running Layup (2 PTS) (Z. Williams 2 AST),"[1642879, 1630533]",1610612751.0,BKN,running,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,3.99,Made,2.0,Z. Williams,1630533.0,2.0,,,,,,,,,,,,,,
78,PT04M29.00S,2026-03-22T22:22:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,16,16,2026-03-22T22:22:27Z,770000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1642363,,,1610612758,16,16,2026-03-22T22:25:31Z,780000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1630165,,,1610612758,16,16,2026-03-22T22:25:31Z,790000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1630173,,,1610612758,16,16,2026-03-22T22:25:31Z,800000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],201942,,,1610612758,16,16,2026-03-22T22:25:31Z,810000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1642875,,,1610612758,16,16,2026-03-22T22:25:31Z,820000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1630533,,,1610612758,16,16,2026-03-22T22:25:31Z,830000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,out,[],1642874,,,1610612758,16,16,2026-03-22T22:25:31Z,840000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2026-03-22T22:22:29.1Z,1,REGULAR,substitution,in,[],203926,,,1610612758,16,16,2026-03-22T22:25:31Z,850000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
