actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-12T02:10:22.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-12T02:10:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-01-12T02:10:26.2Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,0,0,2026-01-12T02:10:26Z,40000,False,,,0,,Jump Ball M. Raynaud vs. A. Sengun: Tip to P. Achiuwa,"[1630173, 1642875, 1630578]",1610612758.0,SAC,startperiod,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2026-01-12T02:10:44.7Z,1,REGULAR,2pt,Jump Shot,[],203897,83.39356110381078,76.9607843137255,1610612758,2,0,2026-01-12T02:10:55Z,70000,False,135.0,104.0,1,right,Z. LaVine 17' fadeaway Jump Shot (2 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,17.0,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
8,PT11M15.00S,2026-01-12T02:11:06.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,29.77989487516426,77.94117647058823,1610612745,2,0,2026-01-12T02:11:35Z,80000,False,-140.0,227.0,1,left,MISS A. Holiday 26' pullup 3PT,[1628988],1610612745.0,HOU,pullup,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
9,PT11M12.00S,2026-01-12T02:11:09.0Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,2,0,2026-01-12T02:12:09Z,90000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Left Center,,,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,
10,PT11M03.00S,2026-01-12T02:11:18.3Z,1,REGULAR,3pt,Jump Shot,[],203897,66.44218134034165,67.15686274509804,1610612758,5,0,2026-01-12T02:11:25Z,100000,False,86.0,263.0,1,right,Z. LaVine 27' 3PT  (5 PTS) (R. Westbrook 1 AST),"[203897, 201566]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,27.65,Made,5.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
12,PT10M50.00S,2026-01-12T02:11:32.3Z,1,REGULAR,3pt,Jump Shot,[],201142,29.38567674113009,20.34313725490196,1610612745,5,0,2026-01-12T02:11:40Z,120000,False,148.0,224.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
13,PT10M46.00S,2026-01-12T02:11:36.3Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,5,0,2026-01-12T02:13:22Z,130000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,
15,PT10M36.00S,2026-01-12T02:11:45.5Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,5,0,2026-01-12T02:11:51Z,140000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1630578]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Sengun,1630578.0,,,,,,,
16,PT10M36.00S,2026-01-12T02:11:45.5Z,1,REGULAR,steal,,[],1630578,,,1610612745,5,0,2026-01-12T02:11:47Z,150000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
