actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT10M40.00S,2025-11-10T02:11:47.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,2,2025-11-10T02:11:48Z,150000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M26.00S,2025-11-10T02:12:02.7Z,1,REGULAR,3pt,Jump Shot,[],201942,77.34888304862024,10.53921568627451,1610612758,6,2,2025-11-10T02:12:12Z,160000,False,-197.0,160.0,1,right,D. DeRozan 25' 3PT  (3 PTS) (D. Schröder 1 AST),"[201942, 203471]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,,,3.0,D. Schröder,203471.0,1.0,,,,,,,,
18,PT10M26.00S,2025-11-10T02:12:06.8Z,1,REGULAR,foul,personal,['1freethrow'],203944,,,1610612758,6,2,2025-11-10T02:15:47Z,180000,False,,,0,,J. Randle flagrant-type-1 personal FOUL (1 PF) (DeRozan 1 FT),"[203944, 201942]",1610612750.0,MIN,flagrant-type-1,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1629178.0,1.0,0.0,DeRozan,201942.0,,,
21,PT10M26.00S,2025-11-10T02:14:20.9Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,7,2,2025-11-10T02:16:00Z,210000,False,,,0,,D. DeRozan flagrant Free Throw 1 of 1 (4 PTS),[201942],1610612758.0,SAC,flagrant,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
22,PT10M17.00S,2025-11-10T02:14:47.2Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612758,7,2,2025-11-10T02:14:53Z,220000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1630162]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0
23,PT10M17.00S,2025-11-10T02:14:47.2Z,1,REGULAR,steal,,[],1630162,,,1610612750,7,2,2025-11-10T02:14:51Z,230000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT10M11.00S,2025-11-10T02:14:52.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203497,4.155716162943495,48.28431372549019,1610612750,7,4,2025-11-10T02:27:20Z,240000,False,9.0,-13.0,1,left,R. Gobert running alley-oop DUNK (4 PTS) (A. Edwards 1 AST),"[203497, 1630162]",1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,4.0,A. Edwards,1630162.0,1.0,,,,,,,,
26,PT09M57.00S,2025-11-10T02:15:06.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.67214191852825,56.127450980392155,1610612758,7,4,2025-11-10T02:17:23Z,260000,False,31.0,26.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,,
27,PT09M55.00S,2025-11-10T02:15:08.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,4,2025-11-10T02:15:10Z,270000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M46.00S,2025-11-10T02:15:16.7Z,1,REGULAR,3pt,Jump Shot,[],1630162,17.427726675427067,6.862745098039216,1610612750,7,4,2025-11-10T02:15:44Z,280000,False,216.0,111.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.27,Missed,,,,,,,,,,,,,,,,,,
29,PT09M42.00S,2025-11-10T02:15:20.7Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,7,4,2025-11-10T02:15:23Z,290000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M38.00S,2025-11-10T02:15:25.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203897,92.19776609724047,47.30392156862745,1610612758,7,4,2025-11-10T02:21:10Z,300000,False,-13.0,21.0,1,right,MISS Z. LaVine running Layup - blocked,"[203897, 203497]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
83,PT09M38.00S,2025-11-10T02:15:25.1Z,1,REGULAR,block,,[],203497,,,1610612758,7,4,2025-11-10T02:25:44Z,307500,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT09M38.00S,2025-11-10T02:15:25.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,7,4,2025-11-10T02:21:10Z,315000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT09M25.00S,2025-11-10T02:15:48.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.469776609724048,51.470588235294116,1610612750,7,6,2025-11-10T02:15:55Z,330000,False,-7.0,-1.0,1,left,R. Gobert cutting DUNK (6 PTS) (J. McDaniels 1 AST),"[203497, 1630183]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,6.0,J. McDaniels,1630183.0,1.0,,,,,,,,
35,PT09M07.00S,2025-11-10T02:16:06.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.67214191852825,46.568627450980394,1610612758,9,6,2025-11-10T02:16:12Z,350000,False,-17.0,26.0,1,right,D. Sabonis Layup (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,2.0,,,,,,,,,,,
36,PT08M43.00S,2025-11-10T02:16:29.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,31.61957950065703,52.450980392156865,1610612750,9,9,2025-11-10T02:28:37Z,360000,False,-12.0,245.0,1,left,D. DiVincenzo 24' 3PT pullup (3 PTS) (J. McDaniels 2 AST),"[1628978, 1630183]",1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,24.5,Made,,,,,,,3.0,J. McDaniels,1630183.0,2.0,,,,,,,,
38,PT08M21.00S,2025-11-10T02:16:52.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,79.84559789750328,41.42156862745098,1610612758,9,9,2025-11-10T02:34:32Z,380000,False,-43.0,137.0,1,right,MISS Z. LaVine 14' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,14.36,Missed,,,,,,,,,,,,,,,,,,
39,PT08M18.00S,2025-11-10T02:16:55.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,9,9,2025-11-10T02:16:55Z,390000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,,
40,PT08M16.00S,2025-11-10T02:16:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,91.5407358738502,48.28431372549019,1610612758,11,9,2025-11-10T02:34:42Z,400000,False,-9.0,27.0,1,right,P. Achiuwa driving Layup (2 PTS),[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,2.0,,,,,,,,,,,
41,PT08M05.00S,2025-11-10T02:17:07.6Z,1,REGULAR,2pt,Jump Shot,[],1630183,5.601182654402102,70.58823529411765,1610612750,11,11,2025-11-10T02:35:17Z,410000,False,-103.0,0.0,1,left,J. McDaniels 10' pullup Jump Shot (2 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,10.29,Made,,,,,,,2.0,,,,,,,,,,,
42,PT07M44.00S,2025-11-10T02:17:29.0Z,1,REGULAR,3pt,Jump Shot,[],1627734,69.59592641261499,25.0,1610612758,11,11,2025-11-10T02:17:35Z,420000,False,-125.0,233.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
43,PT07M44.00S,2025-11-10T02:17:29.0Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,11,11,2025-11-10T02:17:35Z,430000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M38.00S,2025-11-10T02:17:37.9Z,1,REGULAR,foul,personal,['3freethrow'],203471,,,1610612750,11,11,2025-11-10T02:17:53Z,440000,False,,,0,,D. Schröder shooting personal FOUL (1 PF) (DiVincenzo 3 FT),"[203471, 1628978]",1610612758.0,SAC,shooting,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1629178.0,1.0,0.0,DiVincenzo,1628978.0,,,
46,PT07M38.00S,2025-11-10T02:18:03.0Z,1,REGULAR,freethrow,1 of 3,['fastbreak'],1628978,,,1610612750,11,12,2025-11-10T02:18:03Z,460000,False,,,0,,D. DiVincenzo Free Throw 1 of 3 (4 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
47,PT07M38.00S,2025-11-10T02:18:17.5Z,1,REGULAR,freethrow,2 of 3,['fastbreak'],1628978,,,1610612750,11,13,2025-11-10T02:18:17Z,470000,False,,,0,,D. DiVincenzo Free Throw 2 of 3 (5 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
48,PT07M38.00S,2025-11-10T02:18:29.9Z,1,REGULAR,freethrow,3 of 3,['fastbreak'],1628978,,,1610612750,11,14,2025-11-10T02:18:29Z,480000,False,,,0,,D. DiVincenzo Free Throw 3 of 3 (6 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
49,PT07M22.00S,2025-11-10T02:18:48.3Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612758,11,14,2025-11-10T02:18:52Z,490000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1628978]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
50,PT07M22.00S,2025-11-10T02:18:48.3Z,1,REGULAR,steal,,[],1628978,,,1610612750,11,14,2025-11-10T02:18:50Z,500000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
51,PT07M17.00S,2025-11-10T02:18:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203944,6.1268068331143235,51.9607843137255,1610612750,11,16,2025-11-10T02:27:00Z,510000,False,-10.0,5.0,1,left,J. Randle cutting DUNK (2 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,cutting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
53,PT07M00.00S,2025-11-10T02:19:09.7Z,1,REGULAR,3pt,Jump Shot,[],201942,95.0886990801577,95.09803921568627,1610612758,14,16,2025-11-10T02:19:14Z,530000,False,225.0,-6.0,1,right,D. DeRozan 3PT  (7 PTS) (Z. LaVine 1 AST),"[201942, 203897]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,22.56,Made,,,,,,,7.0,Z. LaVine,203897.0,1.0,,,,,,,,
55,PT06M49.00S,2025-11-10T02:19:22.3Z,1,REGULAR,foul,personal,[],1630173,,,1610612750,14,16,2025-11-10T02:21:18Z,550000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 203944]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1629178.0,1.0,0.0,Randle,203944.0,,,
84,PT06M49.00S,2025-11-10T02:21:04.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,14,16,2025-11-10T02:26:08Z,565000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2025-11-10T02:22:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.411957950065702,48.28431372549019,1610612750,14,18,2025-11-10T02:43:07Z,570000,False,9.0,36.0,1,left,J. Randle driving floating Jump Shot (4 PTS),[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,4.0,,,,,,,,,,,
59,PT06M22.00S,2025-11-10T02:22:59.1Z,1,REGULAR,2pt,Jump Shot,[],203471,79.58278580814718,64.70588235294117,1610612758,14,18,2025-11-10T02:39:23Z,580000,False,74.0,139.0,1,right,MISS D. Schröder 15' pullup Shot,[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Center,15.76,Missed,,,,,,,,,,,,,,,,,,
60,PT06M22.00S,2025-11-10T02:22:59.1Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,14,18,2025-11-10T02:23:06Z,590000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,,,59.0,4.0,2.0,2.0,,,,,,,,,,,,,,
61,PT06M18.00S,2025-11-10T02:23:02.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203471,68.54467805519053,71.56862745098039,1610612758,14,18,2025-11-10T02:23:08Z,600000,False,108.0,243.0,1,right,MISS D. Schröder 26' 3PT,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
62,PT06M14.00S,2025-11-10T02:23:06.7Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,14,18,2025-11-10T02:23:08Z,610000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT06M08.00S,2025-11-10T02:23:12.3Z,1,REGULAR,3pt,Jump Shot,[],1630162,27.94021024967148,25.49019607843137,1610612750,14,18,2025-11-10T02:40:15Z,620000,False,123.0,210.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
64,PT06M00.00S,2025-11-10T02:23:20.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,14,18,2025-11-10T02:48:05Z,630000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M52.00S,2025-11-10T02:23:28.2Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,14,18,2025-11-10T02:23:33Z,640000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 203497]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0
66,PT05M52.00S,2025-11-10T02:23:28.2Z,1,REGULAR,steal,,[],203497,,,1610612750,14,18,2025-11-10T02:23:30Z,650000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
67,PT05M47.00S,2025-11-10T02:23:33.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,14.011169513797633,50.49019607843137,1610612750,14,20,2025-11-10T03:00:20Z,660000,False,-2.0,79.0,1,left,J. Randle 7' driving floating bank Jump Shot (6 PTS),[203944],1610612750.0,MIN,driving floating bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,,,6.0,,,,,,,,,,,
68,PT05M27.00S,2025-11-10T02:23:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.88370565045992,43.872549019607845,1610612758,14,20,2025-11-10T03:01:20Z,670000,False,-31.0,33.0,1,right,MISS D. Sabonis driving Hook,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
69,PT05M25.00S,2025-11-10T02:23:55.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,14,20,2025-11-10T02:23:57Z,680000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,,
70,PT05M14.00S,2025-11-10T02:24:06.5Z,1,REGULAR,3pt,Jump Shot,[],203944,25.837713534822605,82.1078431372549,1610612750,14,20,2025-11-10T02:24:13Z,690000,False,-161.0,190.0,1,left,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
71,PT05M09.00S,2025-11-10T02:24:11.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,14,20,2025-11-10T02:24:13Z,700000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M02.00S,2025-11-10T02:24:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,94.03745072273325,37.254901960784316,1610612758,14,20,2025-11-10T02:24:23Z,710000,False,-64.0,4.0,1,right,MISS D. DeRozan 6' floating Shot,[201942],1610612758.0,SAC,floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.38,Missed,,,,,,,,,,,,,,,,,,
73,PT05M00.00S,2025-11-10T02:24:20.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,14,20,2025-11-10T02:24:23Z,720000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT04M49.00S,2025-11-10T02:24:30.8Z,1,REGULAR,2pt,Jump Shot,[],1630162,9.280551905387648,76.47058823529412,1610612750,14,20,2025-11-10T02:24:37Z,730000,False,-132.0,35.0,1,left,MISS A. Edwards 13' turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,13.69,Missed,,,,,,,,,,,,,,,,,,
75,PT04M46.00S,2025-11-10T02:24:33.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,14,20,2025-11-10T02:24:37Z,740000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT04M43.00S,2025-11-10T02:24:37.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630173,92.46057818659659,49.50980392156863,1610612758,16,20,2025-11-10T02:45:07Z,750000,False,-2.0,18.0,1,right,P. Achiuwa running DUNK (4 PTS) (Z. LaVine 2 AST),"[1630173, 203897]",1610612758.0,SAC,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,4.0,Z. LaVine,203897.0,2.0,,,,,,,,
78,PT04M32.00S,2025-11-10T02:24:48.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,20.318659658344284,9.313725490196079,1610612750,16,20,2025-11-10T02:24:53Z,770000,False,203.0,138.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
79,PT04M29.00S,2025-11-10T02:24:51.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,20,2025-11-10T02:24:53Z,780000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
