actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
20,PT09M56.00S,2026-03-20T02:12:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612758,4,6,2026-03-20T02:12:40Z,200000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1642845, 201566]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628951.0,1.0,0.0,Westbrook,201566.0,,,,,
22,PT09M56.00S,2026-03-20T02:12:46.7Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,4,6,2026-03-20T02:13:04Z,220000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT09M56.00S,2026-03-20T02:12:46.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,4,6,2026-03-20T02:13:04Z,230000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,
24,PT09M56.00S,2026-03-20T02:12:46.7Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,4,6,2026-03-20T02:13:04Z,240000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2026-03-20T02:12:48.7Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,4,6,2026-03-20T02:14:00Z,250000,False,,,0,,A. Bona REBOUND (Off:0 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
26,PT09M43.00S,2026-03-20T02:13:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,90.3580814717477,57.59803921568627,1610612755,4,6,2026-03-20T02:13:24Z,260000,False,38.0,38.0,1,right,MISS V. Edgecombe driving reverse Layup,[1642845],1610612755.0,PHI,driving reverse,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2026-03-20T02:13:14.4Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,4,6,2026-03-20T02:13:24Z,270000,False,,,0,,D. Barlow REBOUND (Off:1 Def:0),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,
28,PT09M40.00S,2026-03-20T02:13:16.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631230,87.59855453350855,53.67647058823529,1610612755,4,8,2026-03-20T02:14:41Z,280000,False,18.0,64.0,1,right,D. Barlow 6' putback DUNK (2 PTS),[1631230],1610612755.0,PHI,putback,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2026-03-20T02:13:31.1Z,1,REGULAR,3pt,Jump Shot,[],1631342,29.911300919842315,22.058823529411764,1610612758,7,8,2026-03-20T02:13:40Z,290000,False,140.0,229.0,1,left,D. Plowden 26' 3PT  (5 PTS) (M. Raynaud 2 AST),"[1631342, 1642875]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,26.8,Made,5.0,M. Raynaud,1642875.0,2.0,,,,,,,,,,,,,,
31,PT09M06.00S,2026-03-20T02:13:49.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,81.42247043363994,55.63725490196079,1610612755,7,10,2026-03-20T02:13:59Z,310000,False,28.0,122.0,1,right,J. Edwards 12' turnaround fadeaway Jump Shot (8 PTS),[1642348],1610612755.0,PHI,turnaround fadeaway,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.53,Made,8.0,,,,,,,,,,,,,,,,,
32,PT08M48.00S,2026-03-20T02:14:08.7Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,7,10,2026-03-20T02:14:16Z,320000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203593.0,,,,,1.0,,,,
33,PT08M35.00S,2026-03-20T02:14:29.2Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612755,7,10,2026-03-20T02:14:41Z,330000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Bona 2 FT),"[1642875, 1641737]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Bona,1641737.0,,,,,
35,PT08M35.00S,2026-03-20T02:14:59.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641737,,,1610612755,7,11,2026-03-20T02:14:59Z,350000,False,,,0,,A. Bona Free Throw 1 of 2 (1 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
36,PT08M35.00S,2026-03-20T02:15:16.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641737,,,1610612755,7,12,2026-03-20T02:15:16Z,360000,False,,,0,,A. Bona Free Throw 2 of 2 (2 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
37,PT08M24.00S,2026-03-20T02:15:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,10.068988173455978,49.01960784313725,1610612758,9,12,2026-03-20T02:17:21Z,370000,False,5.0,42.0,1,left,M. Raynaud Layup (4 PTS) (R. Westbrook 2 AST),"[1642875, 201566]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,4.24,Made,4.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
39,PT08M15.00S,2026-03-20T02:15:37.9Z,1,REGULAR,2pt,Jump Shot,[],1629656,86.67871222076215,73.2843137254902,1610612755,9,14,2026-03-20T02:15:49Z,390000,False,116.0,73.0,1,right,Q. Grimes 13' step back Jump Shot (2 PTS),[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,13.72,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M06.00S,2026-03-20T02:15:47.8Z,1,REGULAR,3pt,Jump Shot,[],1631342,20.45006570302234,7.107843137254902,1610612758,12,14,2026-03-20T02:15:57Z,400000,False,214.0,140.0,1,left,D. Plowden 25' 3PT  (8 PTS) (R. Westbrook 3 AST),"[1631342, 201566]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,25.6,Made,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,
42,PT07M55.00S,2026-03-20T02:15:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642348,89.56964520367937,44.36274509803921,1610612755,12,16,2026-03-20T02:19:02Z,420000,False,-28.0,46.0,1,right,J. Edwards driving reverse Layup (10 PTS) (Q. Grimes 2 AST),"[1642348, 1629656]",1610612755.0,PHI,driving reverse,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,10.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,
43,PT07M43.00S,2026-03-20T02:16:10.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,6.783837056504599,58.57843137254902,1610612758,14,16,2026-03-20T02:19:41Z,430000,False,-43.0,11.0,1,left,P. Achiuwa turnaround Hook (2 PTS),[1630173],1610612758.0,SAC,turnaround,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,2.0,,,,,,,,,,,,,,,,,
45,PT07M31.00S,2026-03-20T02:16:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,83.13074901445466,47.549019607843135,1610612755,14,18,2026-03-20T02:19:51Z,450000,False,-12.0,106.0,1,right,V. Edgecombe 10' driving floating Jump Shot (2 PTS),[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,10.68,Made,2.0,,,,,,,,,,,,,,,,,
46,PT07M18.00S,2026-03-20T02:16:36.1Z,1,REGULAR,3pt,Jump Shot,[],201566,32.276609724047304,69.36274509803921,1610612758,14,18,2026-03-20T02:16:42Z,460000,False,-97.0,251.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
47,PT07M13.00S,2026-03-20T02:16:41.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,14,18,2026-03-20T02:16:42Z,470000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,
48,PT07M08.00S,2026-03-20T02:16:45.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629656,88.78120893561103,47.794117647058826,1610612755,14,20,2026-03-20T02:21:07Z,480000,False,-11.0,53.0,1,right,Q. Grimes running Layup (4 PTS),[1629656],1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,4.0,,,,,,,,,,,,,,,,,
49,PT06M45.00S,2026-03-20T02:17:08.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,8.360709592641262,50.98039215686274,1610612758,16,20,2026-03-20T02:17:13Z,490000,False,-5.0,26.0,1,left,P. Achiuwa cutting DUNK (4 PTS) (R. Westbrook 4 AST),"[1630173, 201566]",1610612758.0,SAC,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.66,Made,4.0,R. Westbrook,201566.0,4.0,,,,,,,,,,,,,,
51,PT06M33.00S,2026-03-20T02:17:19.6Z,1,REGULAR,3pt,Jump Shot,[],1642845,66.96780551905388,22.794117647058822,1610612755,16,23,2026-03-20T02:17:26Z,510000,False,-136.0,258.0,1,right,V. Edgecombe 29' 3PT pullup (5 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,29.17,Made,5.0,,,,,,,,,,,,,,,,,
52,PT06M19.00S,2026-03-20T02:17:34.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,6.521024967148489,50.98039215686274,1610612758,18,23,2026-03-20T02:17:40Z,520000,False,-5.0,9.0,1,left,M. Raynaud cutting DUNK (6 PTS) (D. DeRozan 1 AST),"[1642875, 201942]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.01,Made,6.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
54,PT06M00.00S,2026-03-20T02:17:53.5Z,1,REGULAR,3pt,Jump Shot,[],1642348,77.21747700394218,9.068627450980392,1610612755,18,26,2026-03-20T02:17:57Z,540000,False,-205.0,162.0,1,right,J. Edwards 26' 3PT  (13 PTS) (Q. Grimes 3 AST),"[1642348, 1629656]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,26.09,Made,13.0,Q. Grimes,1629656.0,3.0,,,,,,,,,,,,,,
56,PT06M00.00S,2026-03-20T02:18:01.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,18,26,2026-03-20T02:18:01Z,560000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M00.00S,2026-03-20T02:19:52.7Z,1,REGULAR,substitution,out,[],1630173,,,1610612758,18,26,2026-03-20T02:20:47Z,570000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M00.00S,2026-03-20T02:19:52.7Z,1,REGULAR,substitution,out,[],1631342,,,1610612758,18,26,2026-03-20T02:20:47Z,580000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M00.00S,2026-03-20T02:19:52.7Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,18,26,2026-03-20T02:20:47Z,590000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M00.00S,2026-03-20T02:19:52.7Z,1,REGULAR,substitution,in,[],1642928,,,1610612758,18,26,2026-03-20T02:20:47Z,600000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M44.00S,2026-03-20T02:21:16.6Z,1,REGULAR,3pt,Jump Shot,[],201566,30.831143232588698,76.9607843137255,1610612758,21,26,2026-03-20T02:21:41Z,610000,False,-135.0,237.0,1,left,R. Westbrook 27' 3PT  (3 PTS) (D. DeRozan 2 AST),"[201566, 201942]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,27.29,Made,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,
64,PT05M21.00S,2026-03-20T02:21:39.0Z,1,REGULAR,3pt,Jump Shot,[],1642845,85.75886990801577,99.01960784313727,1610612755,21,29,2026-03-20T02:21:47Z,630000,False,245.0,81.0,1,right,V. Edgecombe 25' 3PT  (8 PTS) (J. Edwards 1 AST),"[1642845, 1642348]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,25.83,Made,8.0,J. Edwards,1642348.0,1.0,,,,,,,,,,,,,,
66,PT05M05.00S,2026-03-20T02:21:56.5Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,21,29,2026-03-20T02:22:32Z,650000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,,,,,,,,203593.0,,,,,2.0,,,,
67,PT04M48.00S,2026-03-20T02:22:19.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642348,69.85873850197109,82.35294117647058,1610612755,21,29,2026-03-20T02:22:27Z,660000,False,162.0,231.0,1,right,MISS J. Edwards 28' 3PT,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,28.19,Missed,,,,,,,,,,,,,,,,,,
68,PT04M44.00S,2026-03-20T02:22:22.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,21,29,2026-03-20T02:22:22Z,670000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,
69,PT04M38.00S,2026-03-20T02:22:29.2Z,1,REGULAR,3pt,Jump Shot,[],201566,28.728646517739815,81.12745098039215,1610612758,21,29,2026-03-20T02:22:34Z,680000,False,-156.0,218.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
70,PT04M34.00S,2026-03-20T02:22:33.2Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,21,29,2026-03-20T02:22:34Z,690000,False,,,0,,A. Bona REBOUND (Off:0 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,
71,PT04M30.00S,2026-03-20T02:22:36.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,70.51576872536137,17.892156862745097,1610612755,21,29,2026-03-20T02:24:47Z,700000,False,-161.0,225.0,1,right,MISS Q. Grimes 27' running pullup 3PT,[1629656],1610612755.0,PHI,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
72,PT04M27.00S,2026-03-20T02:22:39.9Z,1,REGULAR,rebound,offensive,[],1642845,,,1610612755,21,29,2026-03-20T02:22:48Z,710000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:0),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,,,
73,PT04M26.00S,2026-03-20T02:22:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,89.43823915900131,52.69607843137255,1610612755,21,31,2026-03-20T02:25:25Z,720000,False,13.0,47.0,1,right,Q. Grimes cutting finger roll Layup (6 PTS) (V. Edgecombe 2 AST),"[1629656, 1642845]",1610612755.0,PHI,cutting finger roll,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,6.0,V. Edgecombe,1642845.0,2.0,,,,,,,,,,,,,,
75,PT03M58.00S,2026-03-20T02:23:10.4Z,1,REGULAR,3pt,Jump Shot,[],1642875,33.98488830486202,62.5,1610612758,24,31,2026-03-20T02:23:13Z,740000,False,-62.0,267.0,1,left,M. Raynaud 27' 3PT  (9 PTS) (D. DeRozan 3 AST),"[1642875, 201942]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,27.42,Made,9.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,,
77,PT03M50.00S,2026-03-20T02:23:19.7Z,1,REGULAR,foul,personal,[],201566,,,1610612755,24,31,2026-03-20T02:23:35Z,760000,False,,,0,,R. Westbrook personal FOUL (1 PF),"[201566, 1629656]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202901.0,1.0,0.0,Grimes,1629656.0,,,,,
79,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,out,[],201942,,,1610612755,24,31,2026-03-20T02:23:46Z,780000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,out,[],201566,,,1610612755,24,31,2026-03-20T02:23:46Z,790000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,out,[],1642875,,,1610612755,24,31,2026-03-20T02:23:46Z,800000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,out,[],1631230,,,1610612755,24,31,2026-03-20T02:23:46Z,810000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,out,[],1641737,,,1610612755,24,31,2026-03-20T02:23:46Z,820000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,in,[],1630165,,,1610612755,24,31,2026-03-20T02:23:46Z,830000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,in,[],203926,,,1610612755,24,31,2026-03-20T02:23:46Z,840000,False,,,0,,SUB in: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,in,[],1630173,,,1610612755,24,31,2026-03-20T02:23:46Z,850000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,in,[],1631133,,,1610612755,24,31,2026-03-20T02:23:46Z,860000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M50.00S,2026-03-20T02:23:31.4Z,1,REGULAR,substitution,in,[],203083,,,1610612755,24,31,2026-03-20T02:23:46Z,870000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M43.00S,2026-03-20T02:23:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,88.91261498028909,50.98039215686274,1610612755,24,33,2026-03-20T02:24:00Z,880000,False,5.0,52.0,1,right,A. Drummond cutting Layup (2 PTS) (Q. Grimes 4 AST),"[203083, 1629656]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,2.0,Q. Grimes,1629656.0,4.0,,,,,,,,,,,,,,
