actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M45.00S,2025-10-25T02:12:51.1Z,1,REGULAR,2pt,Jump Shot,[],203897,82.86793692509855,71.56862745098039,1610612758,0,5,2025-10-25T02:12:59Z,160000,False,108.0,109.0,1,right,MISS Z. LaVine 15' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,,,,15.29,Missed,,,,,,,,,,,,,,,
17,PT10M43.00S,2025-10-25T02:12:53.1Z,1,REGULAR,rebound,offensive,[],1642403,,,1610612758,0,5,2025-10-25T02:12:59Z,170000,False,,,0,,I. Jones REBOUND (Off:1 Def:0),[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,Mid-Range,8-16 Right,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,,
18,PT10M39.00S,2025-10-25T02:12:57.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203471,90.3580814717477,37.254901960784316,1610612758,2,5,2025-10-25T05:38:53Z,180000,False,-64.0,38.0,1,right,D. Schröder 7' driving floating bank Jump Shot (2 PTS) (I. Jones 1 AST),"[203471, 1642403]",1610612758.0,SAC,driving floating bank,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,7.42,Made,,,,,2.0,I. Jones,1642403.0,1.0,,,,,,,
20,PT10M26.00S,2025-10-25T02:13:13.5Z,1,REGULAR,foul,personal,[],1627734,,,1610612762,2,5,2025-10-25T02:13:26Z,200000,False,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 1628374]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203593.0,1.0,0.0,Markkanen,1628374.0,,
22,PT10M19.00S,2025-10-25T02:13:41.8Z,1,REGULAR,foul,personal,['2freethrow'],1642403,,,1610612762,2,5,2025-10-25T02:13:53Z,220000,False,,,0,,I. Jones shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1642403, 1628374]",1610612758.0,SAC,shooting,,,Jones,I. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Markkanen,1628374.0,,
24,PT10M19.00S,2025-10-25T02:14:04.8Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,2,6,2025-10-25T02:14:04Z,240000,False,,,0,,L. Markkanen Free Throw 1 of 2 (1 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
25,PT10M19.00S,2025-10-25T02:14:20.4Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,2,7,2025-10-25T02:14:20Z,250000,False,,,0,,L. Markkanen Free Throw 2 of 2 (2 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
26,PT10M04.00S,2025-10-25T02:14:37.0Z,1,REGULAR,2pt,Jump Shot,[],201942,83.52496714848883,73.77450980392157,1610612758,4,7,2025-10-25T02:14:42Z,260000,False,119.0,102.0,1,right,D. DeRozan 15' pullup Jump Shot (2 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,15.69,Made,,,,,2.0,,,,,,,,,,
27,PT09M48.00S,2025-10-25T02:14:53.0Z,1,REGULAR,turnover,bad pass,[],1631117,,,1610612762,4,7,2025-10-25T02:14:56Z,270000,False,,,0,,W. Kessler bad pass TURNOVER (2 TO),"[1631117, 203471]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,2.0,Schröder,203471.0,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2025-10-25T02:14:53.0Z,1,REGULAR,steal,,[],203471,,,1610612758,4,7,2025-10-25T02:14:55Z,280000,False,,,0,,D. Schröder STEAL (2 STL),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
29,PT09M45.00S,2025-10-25T02:14:59.3Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612758,4,7,2025-10-25T02:15:06Z,290000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (1 TO),[203471],1610612758.0,SAC,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,,,,1627964.0,,,,,,
30,PT09M36.00S,2025-10-25T02:15:15.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642271,28.203022339027594,22.30392156862745,1610612762,4,10,2025-10-25T02:15:22Z,300000,False,138.0,213.0,1,left,K. Filipowski 25' 3PT  (5 PTS) (K. George 2 AST),"[1642271, 1641718]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,,25.37,Made,,,,,5.0,K. George,1641718.0,2.0,,,,,,,
32,PT09M22.00S,2025-10-25T02:15:29.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,87.99277266754271,39.46078431372549,1610612758,4,10,2025-10-25T02:15:38Z,320000,False,-53.0,60.0,1,right,MISS D. Schröder 8' driving bank Shot,[203471],1610612758.0,SAC,driving bank,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,8.02,Missed,,,,,,,,,,,,,,,
33,PT09M18.00S,2025-10-25T02:15:32.8Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,4,10,2025-10-25T02:15:32Z,330000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,
34,PT08M59.00S,2025-10-25T02:15:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.35676741130092,32.59803921568628,1610612762,4,10,2025-10-25T02:16:03Z,340000,False,87.0,242.0,1,left,MISS L. Markkanen 25' step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,25.74,Missed,,,,,,,,,,,,,,,
35,PT08M54.00S,2025-10-25T02:15:56.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,4,10,2025-10-25T02:27:03Z,350000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M51.00S,2025-10-25T02:16:02.9Z,1,REGULAR,foul,personal,[],1641718,,,1610612758,4,10,2025-10-25T02:16:31Z,360000,False,,,0,,K. George personal FOUL (1 PF),"[1641718, 203897]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,203593.0,1.0,0.0,LaVine,203897.0,,
38,PT08M51.00S,2025-10-25T02:16:12.4Z,1,REGULAR,substitution,out,[],1642403,,,1610612758,4,10,2025-10-25T02:16:22Z,380000,False,,,0,,SUB out: I. Jones,[1642403],1610612758.0,SAC,,,,Jones,I. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M51.00S,2025-10-25T02:16:12.4Z,1,REGULAR,substitution,in,[],203967,,,1610612758,4,10,2025-10-25T02:16:22Z,390000,False,,,0,,SUB in: D. Šarić,[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M40.00S,2025-10-25T02:16:45.1Z,1,REGULAR,3pt,Jump Shot,[],203897,80.89684625492772,5.88235294117647,1610612758,7,10,2025-10-25T02:16:51Z,400000,False,-221.0,127.0,1,right,Z. LaVine 25' 3PT  (3 PTS) (D. Schröder 1 AST),"[203897, 203471]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,25.46,Made,,,,,3.0,D. Schröder,203471.0,1.0,,,,,,,
42,PT08M38.00S,2025-10-25T02:16:58.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,7,10,2025-10-25T02:16:58Z,420000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M35.00S,2025-10-25T02:19:47.8Z,1,REGULAR,foul,personal,[],203471,,,1610612762,7,10,2025-10-25T02:20:52Z,440000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 1641718]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,1627964.0,1.0,0.0,George,1641718.0,,
46,PT08M20.00S,2025-10-25T02:20:18.5Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,7,10,2025-10-25T02:20:23Z,460000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 201942]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1627964.0,1.0,0.0,DeRozan,201942.0,,
48,PT08M20.00S,2025-10-25T02:20:18.5Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,7,10,2025-10-25T02:20:18Z,480000,False,,,0,,W. Kessler offensive foul TURNOVER (3 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Left,3.0,,,,,,,,,,,,,1627964.0,,,,,,
50,PT08M01.00S,2025-10-25T02:20:52.7Z,1,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612758,7,10,2025-10-25T02:21:11Z,490000,False,,,0,,K. Filipowski shooting personal FOUL (1 PF) (Šarić 2 FT),"[1642271, 203967]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Šarić,203967.0,,
52,PT08M01.00S,2025-10-25T02:21:15.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203967,,,1610612758,8,10,2025-10-25T02:21:15Z,510000,False,,,0,,D. Šarić Free Throw 1 of 2 (1 PTS),[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
53,PT08M01.00S,2025-10-25T02:21:32.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203967,,,1610612758,9,10,2025-10-25T02:21:32Z,520000,False,,,0,,D. Šarić Free Throw 2 of 2 (2 PTS),[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
54,PT07M53.00S,2025-10-25T02:21:41.7Z,1,REGULAR,turnover,lost ball,[],1629004,,,1610612762,9,10,2025-10-25T02:21:50Z,530000,False,,,0,,S. Mykhailiuk lost ball TURNOVER (1 TO),"[1629004, 201942]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,1.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,
55,PT07M53.00S,2025-10-25T02:21:41.7Z,1,REGULAR,steal,,[],201942,,,1610612758,9,10,2025-10-25T02:21:50Z,540000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
56,PT07M41.00S,2025-10-25T02:21:52.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203967,93.64323258869908,3.9215686274509802,1610612758,9,10,2025-10-25T02:21:56Z,550000,False,-230.0,7.0,1,right,MISS D. Šarić 3PT,[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
57,PT07M39.00S,2025-10-25T02:21:54.9Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,9,10,2025-10-25T02:21:54Z,560000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,
58,PT07M36.00S,2025-10-25T02:21:58.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641718,28.07161629434954,22.058823529411764,1610612762,9,10,2025-10-25T03:31:38Z,570000,False,140.0,211.0,1,left,MISS K. George 25' running pullup 3PT,[1641718],1610612762.0,UTA,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,25.34,Missed,,,,,,,,,,,,,,,
59,PT07M33.00S,2025-10-25T02:22:01.0Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612762,9,10,2025-10-25T02:22:01Z,580000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:0),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,,,,,,58.0,1.0,0.0,1.0,,,,,,,,,,,
60,PT07M32.00S,2025-10-25T02:22:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629004,7.835085413929041,48.28431372549019,1610612762,9,10,2025-10-25T03:31:53Z,590000,False,9.0,21.0,1,left,MISS S. Mykhailiuk putback Layup,[1629004],1610612762.0,UTA,putback,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,,,,,
61,PT07M32.00S,2025-10-25T02:22:01.8Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,9,10,2025-10-25T02:22:18Z,600000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,
62,PT07M20.00S,2025-10-25T02:22:13.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,9,12,2025-10-25T02:22:13Z,610000,False,0.0,0.0,1,left,L. Markkanen putback DUNK (4 PTS),[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,4.0,,,,,,,,,,
63,PT07M17.00S,2025-10-25T02:22:17.2Z,1,REGULAR,3pt,Jump Shot,[],203897,64.86530880420499,62.00980392156863,1610612758,9,12,2025-10-25T02:22:22Z,620000,False,60.0,278.0,1,right,MISS Z. LaVine 28' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,28.42,Missed,,,,,,,,,,,,,,,
64,PT07M15.00S,2025-10-25T02:22:19.2Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,9,12,2025-10-25T02:22:22Z,630000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,,
65,PT06M58.00S,2025-10-25T02:22:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,10.988830486202366,37.254901960784316,1610612762,9,14,2025-10-25T02:22:44Z,640000,False,64.0,51.0,1,left,K. George 8' driving bank Jump Shot (2 PTS),[1641718],1610612762.0,UTA,driving bank,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,8.15,Made,,,,,2.0,,,,,,,,,,
66,PT06M39.00S,2025-10-25T02:22:54.5Z,1,REGULAR,3pt,Jump Shot,[],203897,92.72339027595268,4.6568627450980395,1610612758,12,14,2025-10-25T02:23:00Z,650000,False,-227.0,16.0,1,right,Z. LaVine 3PT  (6 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,22.73,Made,,,,,6.0,D. DeRozan,201942.0,1.0,,,,,,,
68,PT06M27.00S,2025-10-25T02:23:07.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,7.703679369250986,50.0,1610612762,12,16,2025-10-25T02:23:15Z,670000,False,0.0,20.0,1,left,L. Markkanen cutting DUNK (6 PTS) (K. George 3 AST),"[1628374, 1641718]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,1.99,Made,,,,,6.0,K. George,1641718.0,3.0,,,,,,,
70,PT06M14.00S,2025-10-25T02:23:19.8Z,1,REGULAR,2pt,Jump Shot,[],203471,88.12417871222075,82.35294117647058,1610612758,14,16,2025-10-25T02:23:27Z,690000,False,162.0,59.0,1,right,D. Schröder 17' pullup Jump Shot (4 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,,,,17.23,Made,,,,,4.0,,,,,,,,,,
71,PT05M54.00S,2025-10-25T02:23:39.8Z,1,REGULAR,3pt,Jump Shot,[],1629004,4.155716162943495,96.81372549019608,1610612762,14,16,2025-10-25T02:23:45Z,700000,False,-234.0,-13.0,1,left,MISS S. Mykhailiuk 3PT,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,,,,23.45,Missed,,,,,,,,,,,,,,,
72,PT05M50.00S,2025-10-25T02:23:43.4Z,1,REGULAR,rebound,defensive,[],203967,,,1610612758,14,16,2025-10-25T02:23:43Z,710000,False,,,0,,D. Šarić REBOUND (Off:0 Def:1),[203967],1610612758.0,SAC,,,,Šarić,D. Šarić,,,,,Left Corner 3,24+ Left,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,
73,PT05M49.00S,2025-10-25T02:23:48.0Z,1,REGULAR,turnover,out-of-bounds,[],203471,,,1610612758,14,16,2025-10-25T02:23:57Z,720000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612758.0,SAC,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,203593.0,,,,,,
75,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,out,[],201942,,,1610612762,14,16,2025-10-25T02:24:25Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612762,14,16,2025-10-25T02:24:25Z,750000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,out,[],1629004,,,1610612762,14,16,2025-10-25T02:24:25Z,760000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,14,16,2025-10-25T02:24:25Z,770000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,in,[],1628370,,,1610612762,14,16,2025-10-25T02:24:25Z,780000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,in,[],1629234,,,1610612762,14,16,2025-10-25T02:24:25Z,790000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,in,[],1641729,,,1610612762,14,16,2025-10-25T02:24:25Z,810000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2025-10-25T02:23:51.9Z,1,REGULAR,substitution,in,[],1642846,,,1610612762,14,16,2025-10-25T02:24:25Z,820000,False,,,0,,SUB in: A. Bailey,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M37.00S,2025-10-25T02:24:28.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,22.026938239159,91.42156862745098,1610612762,14,16,2025-10-25T02:34:03Z,830000,False,-207.0,155.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,25.84,Missed,,,,,,,,,,,,,,,
85,PT05M37.00S,2025-10-25T02:24:28.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,14,16,2025-10-25T02:35:51Z,840000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,84.0,,,,,,,,,,,,,,
87,PT05M36.00S,2025-10-25T02:24:36.1Z,1,REGULAR,substitution,out,[],1628374,,,1610612758,14,16,2025-10-25T02:24:39Z,860000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M36.00S,2025-10-25T02:24:36.1Z,1,REGULAR,substitution,in,[],1641707,,,1610612758,14,16,2025-10-25T02:24:39Z,870000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M20.00S,2025-10-25T02:24:53.1Z,1,REGULAR,turnover,lost ball,[],203471,,,1610612758,14,16,2025-10-25T02:25:30Z,880000,False,,,0,,D. Schröder lost ball TURNOVER (3 TO),"[203471, 1631117]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,3.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,
