actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-18T02:10:30.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-18T02:10:30Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-03-18T02:10:34.7Z,1,REGULAR,jumpball,recovered,[],1630173,,,1610612758,0,0,2026-03-18T02:10:34Z,40000,False,,,0,,Jump Ball M. Raynaud vs. V. Wembanyama: Tip to P. Achiuwa,"[1630173, 1642875, 1641705]",1610612758.0,SAC,startperiod,P. Achiuwa,1630173.0,Achiuwa,P. Achiuwa,Raynaud,1642875.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-03-18T02:10:49.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,15.850854139290407,48.529411764705884,1610612758,0,0,2026-03-18T02:10:59Z,70000,False,7.0,96.0,1,left,MISS M. Raynaud 9' driving Hook,[1642875],1610612758.0,SAC,driving,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,9.68,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-03-18T02:10:52.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,0,0,2026-03-18T02:10:54Z,80000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-03-18T02:11:02.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,92.46057818659659,48.529411764705884,1610612759,0,2,2026-03-18T02:11:33Z,90000,False,-7.0,18.0,1,right,V. Wembanyama driving DUNK (2 PTS) (S. Castle 1 AST),"[1641705, 1642264]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,S. Castle,1642264.0,1.0,,,,,,,,,,
11,PT11M07.00S,2026-03-18T02:11:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,6.521024967148489,55.63725490196079,1610612758,2,2,2026-03-18T02:11:30Z,110000,False,-28.0,9.0,1,left,R. Westbrook driving Layup (2 PTS),[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,2.0,,,,,,,,,,,,,
12,PT10M49.00S,2026-03-18T02:11:41.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.32917214191852,51.225490196078425,1610612759,2,4,2026-03-18T02:11:46Z,120000,False,6.0,20.0,1,right,H. Barnes driving Layup (2 PTS) (J. Champagnie 1 AST),"[203084, 1630577]",1610612759.0,SAS,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.05,Made,,,,,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
14,PT10M27.00S,2026-03-18T02:12:03.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,15.193823915900131,39.21568627450981,1610612758,4,4,2026-03-18T02:12:08Z,140000,False,54.0,90.0,1,left,M. Raynaud 10' floating Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.52,Made,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,
16,PT10M10.00S,2026-03-18T02:12:19.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,84.44480946123521,47.794117647058826,1610612759,4,4,2026-03-18T02:12:24Z,160000,False,-11.0,94.0,1,right,MISS S. Castle 9' fadeaway Shot,[1642264],1610612759.0,SAS,fadeaway,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,9.43,Missed,,,,,,,,,,,,,,,,,,
17,PT10M08.00S,2026-03-18T02:12:21.2Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,4,4,2026-03-18T02:12:24Z,170000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT09M59.00S,2026-03-18T02:12:30.8Z,1,REGULAR,2pt,Jump Shot,[],1642363,18.084756898817346,27.941176470588236,1610612758,4,4,2026-03-18T02:12:35Z,180000,False,110.0,117.0,1,left,MISS N. Clifford 16' pullup Shot,[1642363],1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Right Center,16.12,Missed,,,,,,,,,,,,,,,,,,
19,PT09M56.00S,2026-03-18T02:12:33.8Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,4,4,2026-03-18T02:12:35Z,190000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT09M43.00S,2026-03-18T02:12:46.1Z,1,REGULAR,3pt,Jump Shot,[],1642264,67.23061760840999,28.431372549019606,1610612759,4,7,2026-03-18T02:12:51Z,200000,False,-108.0,256.0,1,right,S. Castle 27' 3PT  (3 PTS) (H. Barnes 1 AST),"[1642264, 203084]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,27.73,Made,,,,,3.0,H. Barnes,203084.0,1.0,,,,,,,,,,
22,PT09M22.00S,2026-03-18T02:13:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642363,9.806176084099869,63.725490196078425,1610612758,4,7,2026-03-18T02:13:11Z,220000,False,-69.0,40.0,1,left,MISS N. Clifford 7' bank Shot,[1642363],1610612758.0,SAC,bank,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,,
23,PT09M21.00S,2026-03-18T02:13:08.2Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,4,7,2026-03-18T02:13:11Z,230000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M16.00S,2026-03-18T02:13:13.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,91.67214191852825,3.431372549019608,1610612759,4,7,2026-03-18T02:13:20Z,240000,False,-233.0,26.0,1,right,MISS J. Champagnie running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
25,PT09M12.00S,2026-03-18T02:13:17.6Z,1,REGULAR,rebound,defensive,[],1642363,,,1610612758,4,7,2026-03-18T02:13:20Z,250000,False,,,0,,N. Clifford REBOUND (Off:0 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M04.00S,2026-03-18T02:13:25.1Z,1,REGULAR,3pt,Jump Shot,[],1642875,31.35676741130092,57.84313725490197,1610612758,4,7,2026-03-18T02:13:31Z,260000,False,-39.0,242.0,1,left,MISS M. Raynaud 24' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,24.55,Missed,,,,,,,,,,,,,,,,,,
27,PT09M02.00S,2026-03-18T02:13:27.1Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,4,7,2026-03-18T02:13:31Z,270000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT08M57.00S,2026-03-18T02:13:33.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,88.78120893561103,96.56862745098039,1610612759,4,10,2026-03-18T02:15:12Z,280000,False,233.0,53.0,1,right,H. Barnes 3PT running (5 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612759.0,SAS,running,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,5.0,D. Fox,1628368.0,1.0,,,,,,,,,,
30,PT08M35.00S,2026-03-18T02:13:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642875,6.389618922470433,43.38235294117647,1610612758,4,10,2026-03-18T02:13:59Z,300000,False,33.0,8.0,1,left,MISS M. Raynaud alley-oop Layup,[1642875],1610612758.0,SAC,alley-oop,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
31,PT08M34.00S,2026-03-18T02:13:56.1Z,1,REGULAR,rebound,offensive,[],201566,,,1610612758,4,10,2026-03-18T02:13:56Z,310000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:0),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT08M29.00S,2026-03-18T02:14:00.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201942,18.610381077529567,37.745098039215684,1610612758,4,10,2026-03-18T02:16:05Z,320000,False,61.0,122.0,1,left,MISS D. DeRozan 13' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,13.69,Missed,,,,,,,,,,,,,,,,,,
