actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
20,PT10M42.00S,2026-01-07T04:15:13.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,3,2,2026-01-07T04:15:17Z,200000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,
21,PT10M42.00S,2026-01-07T04:15:13.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,3,2,2026-01-07T04:15:21Z,210000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
22,PT10M40.00S,2026-01-07T04:15:15.4Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,3,2,2026-01-07T04:15:21Z,220000,False,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M35.00S,2026-01-07T04:15:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.11760840998686,52.94117647058824,1610612742,3,4,2026-01-07T04:15:34Z,230000,False,15.0,12.0,1,right,A. Davis driving Layup (2 PTS) (C. Flagg 1 AST),"[203076, 1642843]",1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,C. Flagg,1642843.0,1.0,,,,,,,,,,,,,,
24,PT10M23.00S,2026-01-07T04:15:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630173,24.52365308804205,16.42156862745098,1610612758,6,4,2026-01-07T04:15:51Z,240000,False,168.0,178.0,1,left,P. Achiuwa 24' 3PT  (3 PTS) (Z. LaVine 2 AST),"[1630173, 203897]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,24.47,Made,3.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
26,PT10M00.00S,2026-01-07T04:15:56.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,91.01511169513797,50.0,1610612742,6,6,2026-01-07T04:16:05Z,260000,False,0.0,32.0,1,right,A. Davis driving DUNK (4 PTS) (C. Flagg 2 AST),"[203076, 1642843]",1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.2,Made,4.0,C. Flagg,1642843.0,2.0,,,,,,,,,,,,,,
28,PT09M36.00S,2026-01-07T04:16:19.8Z,1,REGULAR,2pt,Jump Shot,[],201566,21.369908015768726,37.745098039215684,1610612758,8,6,2026-01-07T04:16:28Z,280000,False,61.0,148.0,1,left,R. Westbrook 16' pullup Jump Shot (2 PTS),[201566],1610612758.0,SAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,16.06,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M19.00S,2026-01-07T04:16:39.0Z,1,REGULAR,turnover,traveling,[],1630230,,,1610612742,8,6,2026-01-07T04:16:48Z,290000,False,,,0,,N. Marshall traveling TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,,1179.0,,,,,,
30,PT09M10.00S,2026-01-07T04:17:03.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642875,17.0335085413929,52.450980392156865,1610612758,10,6,2026-01-07T04:17:15Z,300000,False,-12.0,108.0,1,left,M. Raynaud 10' floating Jump Shot (2 PTS) (R. Westbrook 1 AST),"[1642875, 201566]",1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
32,PT08M57.00S,2026-01-07T04:17:16.0Z,1,REGULAR,2pt,Jump Shot,[],1642843,81.42247043363994,77.20588235294117,1610612742,10,6,2026-01-07T04:18:42Z,320000,False,136.0,122.0,1,right,MISS C. Flagg 18' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Right Center,18.28,Missed,,,,,,,,,,,,,,,,,,
33,PT08M57.00S,2026-01-07T04:17:16.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,10,6,2026-01-07T04:17:26Z,330000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,32.0,2.0,1.0,1.0,,,,,,,
35,PT08M48.00S,2026-01-07T04:17:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612758,10,6,2026-01-07T04:17:36Z,340000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (LaVine 2 FT),"[1629655, 203897]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,1.0,0.0,LaVine,203897.0,,
37,PT08M48.00S,2026-01-07T04:17:55.8Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,11,6,2026-01-07T04:17:55Z,360000,False,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT08M48.00S,2026-01-07T04:18:12.2Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,12,6,2026-01-07T04:18:12Z,370000,False,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M28.00S,2026-01-07T04:18:34.4Z,1,REGULAR,3pt,Jump Shot,[],1631108,97.05978975032852,99.01960784313727,1610612742,12,9,2026-01-07T04:20:13Z,380000,False,245.0,-25.0,1,right,M. Christie 24' 3PT step back (5 PTS) (A. Davis 1 AST),"[1631108, 203076]",1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,24.64,Made,5.0,A. Davis,203076.0,1.0,,,,,,,,,,,,,,
41,PT08M02.00S,2026-01-07T04:19:01.0Z,1,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612758,12,9,2026-01-07T04:20:56Z,400000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1630230, 201566]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,203591.0,1.0,0.0,Westbrook,201566.0,,
43,PT08M02.00S,2026-01-07T04:19:33.1Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,12,9,2026-01-07T04:21:01Z,420000,False,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
44,PT08M02.00S,2026-01-07T04:19:33.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,12,9,2026-01-07T04:21:01Z,430000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,
45,PT08M02.00S,2026-01-07T04:19:33.1Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,13,9,2026-01-07T04:21:01Z,440000,False,,,0,,R. Westbrook Free Throw 2 of 2 (3 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
46,PT07M47.00S,2026-01-07T04:20:07.4Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612742,13,9,2026-01-07T04:22:13Z,450000,False,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1642875]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Raynaud,1642875.0,,,,,,,,,,,
47,PT07M47.00S,2026-01-07T04:20:07.4Z,1,REGULAR,steal,,[],1642875,,,1610612758,13,9,2026-01-07T04:20:09Z,460000,False,,,0,,M. Raynaud STEAL (1 STL),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M43.00S,2026-01-07T04:20:11.5Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612758,13,9,2026-01-07T04:20:18Z,470000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1630230]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Marshall,1630230.0,,,,,,,,,,,
49,PT07M43.00S,2026-01-07T04:20:11.5Z,1,REGULAR,steal,,[],1630230,,,1610612742,13,9,2026-01-07T04:23:58Z,480000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M38.00S,2026-01-07T04:20:17.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,90.62089356110381,49.01960784313725,1610612742,13,11,2026-01-07T04:20:28Z,490000,False,-5.0,36.0,1,right,D. Gafford running DUNK (2 PTS) (C. Flagg 3 AST),"[1629655, 1642843]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.6,Made,2.0,C. Flagg,1642843.0,3.0,,,,,,,,,,,,,,
52,PT07M27.00S,2026-01-07T04:20:43.6Z,1,REGULAR,2pt,Jump Shot,[],201942,12.697109067017081,73.0392156862745,1610612758,13,11,2026-01-07T04:20:55Z,510000,False,-115.0,67.0,1,left,MISS D. DeRozan 13' turnaround Shot,[201942],1610612758.0,SAC,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,13.32,Missed,,,,,,,,,,,,,,,,,,
53,PT07M23.00S,2026-01-07T04:20:47.6Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,13,11,2026-01-07T04:20:55Z,520000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,
54,PT07M15.00S,2026-01-07T04:20:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.09526938239159,61.51960784313726,1610612742,13,11,2026-01-07T04:21:03Z,530000,False,58.0,41.0,1,right,MISS A. Davis 7' Layup,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2026-01-07T04:20:58.5Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,13,11,2026-01-07T04:20:58Z,540000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,54.0,2.0,1.0,1.0,,,,,,,
56,PT07M11.00S,2026-01-07T04:21:00.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,69.07030223390277,25.735294117647058,1610612742,13,11,2026-01-07T04:21:08Z,550000,False,-121.0,238.0,1,right,MISS M. Christie 26' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2026-01-07T04:21:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,13,11,2026-01-07T04:21:03Z,560000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,56.0,,,,,,,,,,
63,PT07M10.00S,2026-01-07T04:21:18.2Z,1,REGULAR,substitution,out,[],1642843,,,1610612742,13,11,2026-01-07T04:24:46Z,575000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M10.00S,2026-01-07T04:21:18.2Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,13,11,2026-01-07T04:24:46Z,577500,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M10.00S,2026-01-07T04:21:18.2Z,1,REGULAR,substitution,in,[],202691,,,1610612742,13,11,2026-01-07T04:24:46Z,578750,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M10.00S,2026-01-07T04:21:18.2Z,1,REGULAR,substitution,in,[],1630314,,,1610612742,13,11,2026-01-07T04:24:46Z,579375,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M03.00S,2026-01-07T04:21:30.9Z,1,REGULAR,turnover,lost ball,[],203076,,,1610612742,13,11,2026-01-07T04:26:21Z,580000,False,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 201942]",1610612742.0,DAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,DeRozan,201942.0,,,,,,,,,,,
60,PT07M03.00S,2026-01-07T04:21:30.9Z,1,REGULAR,steal,,[],201942,,,1610612758,13,11,2026-01-07T04:21:32Z,590000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2026-01-07T04:21:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,29.6484888304862,72.54901960784314,1610612758,13,11,2026-01-07T04:26:31Z,600000,False,-113.0,226.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
62,PT06M56.00S,2026-01-07T04:21:42.6Z,1,REGULAR,rebound,defensive,[],203076,,,1610612742,13,11,2026-01-07T04:26:31Z,610000,False,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,
374,PT06M48.00S,2026-01-07T04:22:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,80.50262812089356,43.13725490196079,1610612742,13,11,2026-01-07T05:25:19Z,612500,False,-34.0,131.0,1,right,MISS A. Davis 13' driving Layup - blocked,"[203076, 203897]",1610612742.0,DAL,driving,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,13.52,Missed,,,,,,,,,,,,,,,,,LaVine,203897.0
375,PT06M48.00S,2026-01-07T04:22:26.7Z,1,REGULAR,block,,[],203897,,,1610612742,13,11,2026-01-07T05:24:23Z,613750,False,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT06M46.00S,2026-01-07T04:22:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,13,11,2026-01-07T05:24:37Z,614375,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,374.0,,,,,,,,,,
67,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,out,[],1630173,,,1610612742,13,11,2026-01-07T04:25:15Z,620000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,13,11,2026-01-07T04:25:15Z,640000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,in,[],1642363,,,1610612742,13,11,2026-01-07T04:25:15Z,650000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,in,[],1631165,,,1610612742,13,11,2026-01-07T04:25:15Z,660000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,in,[],1630230,,,1610612742,13,11,2026-01-07T04:25:15Z,670000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M46.00S,2026-01-07T04:24:48.3Z,1,REGULAR,substitution,out,[],201942,,,1610612742,13,11,2026-01-07T04:25:31Z,680000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT06M46.00S,2026-01-07T04:25:12.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,11,2026-01-07T04:36:05Z,685000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M32.00S,2026-01-07T04:25:37.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,70.12155059132719,18.627450980392158,1610612742,13,11,2026-01-07T05:24:23Z,690000,False,-157.0,228.0,1,right,MISS M. Christie 27' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,27.71,Missed,,,,,,,,,,,,,,,,,,
75,PT06M30.00S,2026-01-07T04:25:39.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,13,11,2026-01-07T04:27:12Z,700000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,
76,PT06M18.00S,2026-01-07T04:25:52.9Z,1,REGULAR,3pt,Jump Shot,[],203897,29.517082785808146,71.81372549019608,1610612758,13,11,2026-01-07T04:27:45Z,710000,False,-109.0,225.0,1,left,MISS Z. LaVine 25' step back 3PT,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
77,PT06M16.00S,2026-01-07T04:25:54.9Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,13,11,2026-01-07T04:27:45Z,720000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,
78,PT06M06.00S,2026-01-07T04:26:02.8Z,1,REGULAR,3pt,Jump Shot,[],202691,93.64323258869908,96.56862745098039,1610612742,13,14,2026-01-07T04:30:34Z,730000,False,233.0,7.0,1,right,K. Thompson 3PT  (3 PTS) (N. Marshall 1 AST),"[202691, 1630230]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.29,Made,3.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,
80,PT05M51.00S,2026-01-07T04:26:20.5Z,1,REGULAR,foul,offensive,[],1642875,,,1610612758,13,14,2026-01-07T04:26:48Z,750000,False,,,0,,M. Raynaud offensive FOUL (1 PF),"[1642875, 203076]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,1.0,0.0,Davis,203076.0,,
82,PT05M51.00S,2026-01-07T04:26:20.5Z,1,REGULAR,turnover,offensive foul,[],1642875,,,1610612758,13,14,2026-01-07T04:26:20Z,770000,False,,,0,,M. Raynaud offensive foul TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,203591.0,,,,,,
84,PT05M41.00S,2026-01-07T04:26:53.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202691,73.53810775295663,48.28431372549019,1610612742,13,14,2026-01-07T04:27:02Z,780000,False,-9.0,196.0,1,right,MISS K. Thompson 19' Jump Shot,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,19.64,Missed,,,,,,,,,,,,,,,,,,
