actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M18.00S,2025-04-08T23:12:30.2Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,4,4,2025-04-08T23:12:43Z,160000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M11.00S,2025-04-08T23:12:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,33.722076215505915,68.62745098039215,1610612764,4,7,2025-04-08T23:12:47Z,170000,False,-93.0,264.0,1,left,J. Champagnie 28' 3PT  (3 PTS) (B. Carrington 2 AST),"[1630551, 1642267]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,28.04,Made,3.0,B. Carrington,1642267.0,2.0,,,,,,,,,,,,,,
20,PT09M58.00S,2025-04-08T23:12:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.56307490144546,50.49019607843137,1610612754,6,7,2025-04-08T23:14:44Z,190000,False,2.0,-1.0,1,right,P. Siakam driving Layup (6 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.29,Made,6.0,,,,,,,,,,,,,,,,,
21,PT09M39.00S,2025-04-08T23:13:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630551,23.340998685939553,90.19607843137256,1610612764,6,10,2025-04-08T23:13:14Z,200000,False,-201.0,167.0,1,left,J. Champagnie 26' 3PT  (6 PTS) (J. Poole 1 AST),"[1630551, 1629673]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.13,Made,6.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
23,PT09M26.00S,2025-04-08T23:13:22.2Z,1,REGULAR,3pt,Jump Shot,[],1629614,73.9323258869908,10.53921568627451,1610612754,6,10,2025-04-08T23:13:33Z,220000,False,-197.0,193.0,1,right,MISS A. Nembhard 27' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,,,,,,,,,,,,,,,,,
24,PT09M19.00S,2025-04-08T23:13:29.2Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,6,10,2025-04-08T23:20:50Z,230000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M13.00S,2025-04-08T23:13:35.8Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,6,10,2025-04-08T23:13:47Z,240000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,,,,,,,,,
26,PT09M01.00S,2025-04-08T23:13:56.1Z,1,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,6,10,2025-04-08T23:14:00Z,250000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,2882.0,,,,,,
27,PT08M52.00S,2025-04-08T23:14:10.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,31.488173455978973,73.2843137254902,1610612764,6,13,2025-04-08T23:14:15Z,260000,False,-116.0,243.0,1,left,J. Poole 26' 3PT  (5 PTS) (A. Sarr 1 AST),"[1629673, 1642259]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.99,Made,5.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
29,PT08M48.00S,2025-04-08T23:14:16.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,6,13,2025-04-08T23:14:16Z,280000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT08M29.00S,2025-04-08T23:17:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.85479632063075,48.529411764705884,1610612754,6,13,2025-04-08T23:17:31Z,290000,False,-7.0,15.0,1,right,MISS A. Nembhard driving Layup,[1629614],1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
31,PT08M26.00S,2025-04-08T23:17:29.0Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,6,13,2025-04-08T23:17:29Z,300000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,30.0,1.0,0.0,1.0,,,,,,,,,,
32,PT08M25.00S,2025-04-08T23:17:30.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,91.67214191852825,49.50980392156863,1610612754,6,13,2025-04-08T23:17:43Z,310000,False,-2.0,26.0,1,right,MISS M. Turner putback Layup - blocked,"[1626167, 1642267]",1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,Carrington,1642267.0,,,,
33,PT08M25.00S,2025-04-08T23:17:30.9Z,1,REGULAR,block,,[],1642267,,,1610612754,6,13,2025-04-08T23:17:33Z,320000,False,,,0,,B. Carrington BLOCK (1 BLK),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M24.00S,2025-04-08T23:17:31.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,6,13,2025-04-08T23:18:58Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,32.0,,,,,,,,,,,,,
35,PT08M24.00S,2025-04-08T23:17:34.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,6,13,2025-04-08T23:18:04Z,340000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,202053.0,,,,,,
36,PT08M17.00S,2025-04-08T23:17:59.6Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612764,6,13,2025-04-08T23:18:18Z,350000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1630169]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Haliburton,1630169.0,,,,,,,
37,PT08M17.00S,2025-04-08T23:17:59.6Z,1,REGULAR,steal,,[],1630169,,,1610612754,6,13,2025-04-08T23:18:00Z,360000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M11.00S,2025-04-08T23:18:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,95.6143232588699,51.71568627450981,1610612754,8,13,2025-04-08T23:18:14Z,370000,False,9.0,-11.0,1,right,P. Siakam running Layup (8 PTS) (T. Haliburton 1 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.42,Made,8.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
40,PT07M49.00S,2025-04-08T23:18:27.8Z,1,REGULAR,3pt,Jump Shot,[],1642267,5.601182654402102,3.6764705882352944,1610612764,8,13,2025-04-08T23:18:31Z,390000,False,232.0,0.0,1,left,MISS B. Carrington 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
41,PT07M46.00S,2025-04-08T23:18:30.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,8,13,2025-04-08T23:18:31Z,400000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT07M39.00S,2025-04-08T23:18:37.6Z,1,REGULAR,2pt,Jump Shot,[],1627783,76.16622864651774,45.83333333333333,1610612754,8,13,2025-04-08T23:22:02Z,410000,False,-21.0,172.0,1,right,MISS P. Siakam 17' step back Shot,[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,17.28,Missed,,,,,,,,,,,,,,,,,,
43,PT07M35.00S,2025-04-08T23:18:41.6Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,8,13,2025-04-08T23:18:41Z,420000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Center,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT07M27.00S,2025-04-08T23:18:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,4.944152431011826,48.03921568627451,1610612764,8,15,2025-04-08T23:18:52Z,430000,False,10.0,-6.0,1,left,A. Sarr driving Layup (4 PTS),[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1.15,Made,4.0,,,,,,,,,,,,,,,,,
45,PT07M13.00S,2025-04-08T23:19:07.7Z,1,REGULAR,foul,personal,[],1630551,,,1610612754,8,15,2025-04-08T23:19:12Z,440000,False,,,0,,J. Champagnie personal FOUL (1 PF),"[1630551, 1626167]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,2882.0,,,1.0,0.0,Turner,1626167.0
47,PT07M05.00S,2025-04-08T23:19:27.7Z,1,REGULAR,2pt,Jump Shot,[],1626167,76.95466491458606,46.07843137254902,1610612754,10,15,2025-04-08T23:19:31Z,460000,False,-20.0,164.0,1,right,M. Turner 16' Jump Shot (2 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,16.53,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
49,PT06M47.00S,2025-04-08T23:19:46.3Z,1,REGULAR,3pt,Jump Shot,[],1642259,30.699737187910642,19.607843137254903,1610612764,10,15,2025-04-08T23:19:50Z,480000,False,152.0,236.0,1,left,MISS A. Sarr 28' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,28.08,Missed,,,,,,,,,,,,,,,,,,
50,PT06M45.00S,2025-04-08T23:19:48.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,10,15,2025-04-08T23:20:09Z,490000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,
51,PT06M37.00S,2025-04-08T23:19:56.9Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612754,10,15,2025-04-08T23:20:06Z,500000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (Turner 2 FT),"[1642267, 1626167]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202053.0,,,1.0,0.0,Turner,1626167.0
53,PT06M37.00S,2025-04-08T23:20:24.7Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,10,15,2025-04-08T23:20:24Z,520000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
54,PT06M37.00S,2025-04-08T23:20:24.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,10,15,2025-04-08T23:20:24Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,
55,PT06M37.00S,2025-04-08T23:20:25.4Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,10,15,2025-04-08T23:20:32Z,540000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M37.00S,2025-04-08T23:20:25.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,10,15,2025-04-08T23:20:32Z,550000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M37.00S,2025-04-08T23:20:25.4Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,10,15,2025-04-08T23:20:32Z,560000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M37.00S,2025-04-08T23:20:25.4Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,10,15,2025-04-08T23:20:32Z,570000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M37.00S,2025-04-08T23:20:53.1Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,11,15,2025-04-08T23:20:53Z,580000,False,,,0,,M. Turner Free Throw 2 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
60,PT06M26.00S,2025-04-08T23:21:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,7.440867279894875,49.01960784313725,1610612764,11,15,2025-04-08T23:23:58Z,590000,False,5.0,17.0,1,left,MISS J. Poole driving floating bank Shot,[1629673],1610612764.0,WAS,driving floating bank,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,,,,,
61,PT06M24.00S,2025-04-08T23:21:07.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,11,15,2025-04-08T23:21:12Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,60.0,,,,,,,,,,,,,
62,PT06M24.00S,2025-04-08T23:21:09.4Z,1,REGULAR,foul,personal,[],1629673,,,1610612754,11,15,2025-04-08T23:21:32Z,610000,False,,,0,,J. Poole loose ball personal FOUL (1 PF),"[1629673, 1626167]",1610612764.0,WAS,loose ball,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202053.0,,,1.0,0.0,Turner,1626167.0
64,PT06M24.00S,2025-04-08T23:21:18.4Z,1,REGULAR,substitution,out,[],1642273,,,1610612754,11,15,2025-04-08T23:21:25Z,630000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M24.00S,2025-04-08T23:21:18.4Z,1,REGULAR,substitution,in,[],1641732,,,1610612754,11,15,2025-04-08T23:21:25Z,640000,False,,,0,,SUB in: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2025-04-08T23:21:42.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,66.04796320630749,38.48039215686275,1610612754,11,15,2025-04-08T23:21:46Z,650000,False,-58.0,267.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
67,PT06M09.00S,2025-04-08T23:21:47.1Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,11,15,2025-04-08T23:21:46Z,660000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,
68,PT05M59.00S,2025-04-08T23:21:57.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,6.258212877792378,48.529411764705884,1610612764,11,17,2025-04-08T23:25:26Z,670000,False,7.0,6.0,1,left,J. Champagnie cutting DUNK (8 PTS) (J. Poole 2 AST),"[1630551, 1629673]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.97,Made,8.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
70,PT05M50.00S,2025-04-08T23:22:06.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,75.64060446780552,89.4607843137255,1610612754,11,17,2025-04-08T23:22:11Z,690000,False,197.0,176.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2025-04-08T23:22:10.2Z,1,REGULAR,rebound,defensive,[],1641732,,,1610612764,11,17,2025-04-08T23:22:11Z,700000,False,,,0,,C. Jones REBOUND (Off:0 Def:1),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT05M36.00S,2025-04-08T23:22:19.9Z,1,REGULAR,3pt,Jump Shot,[],1629673,29.911300919842315,12.5,1610612764,11,17,2025-04-08T23:22:24Z,710000,False,188.0,229.0,1,left,MISS J. Poole 29' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,29.57,Missed,,,,,,,,,,,,,,,,,,
73,PT05M33.00S,2025-04-08T23:22:22.9Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,11,17,2025-04-08T23:22:24Z,720000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M24.00S,2025-04-08T23:22:33.3Z,1,REGULAR,foul,personal,['2freethrow'],1641732,,,1610612754,11,17,2025-04-08T23:22:41Z,730000,False,,,0,,C. Jones shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1641732, 1631097]",1610612764.0,WAS,shooting,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1151.0,,,1.0,0.0,Mathurin,1631097.0
76,PT05M24.00S,2025-04-08T23:23:10.3Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,12,17,2025-04-08T23:23:36Z,750000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
77,PT05M24.00S,2025-04-08T23:23:10.9Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,12,17,2025-04-08T23:23:16Z,760000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M24.00S,2025-04-08T23:23:10.9Z,1,REGULAR,substitution,in,[],1628418,,,1610612754,12,17,2025-04-08T23:23:16Z,770000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M24.00S,2025-04-08T23:23:10.3Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,12,17,2025-04-08T23:23:36Z,780000,False,,,0,,MISS B. Mathurin Free Throw 2 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M22.00S,2025-04-08T23:23:12.3Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,12,17,2025-04-08T23:23:36Z,790000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,
81,PT05M12.00S,2025-04-08T23:23:46.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,9.806176084099869,49.01960784313725,1610612764,12,19,2025-04-08T23:27:15Z,800000,False,5.0,40.0,1,left,A. Sarr driving Hook (6 PTS) (B. Carrington 3 AST),"[1642259, 1642267]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,4.0,Made,6.0,B. Carrington,1642267.0,3.0,,,,,,,,,,,,,,
83,PT04M58.00S,2025-04-08T23:24:03.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612754,12,19,2025-04-08T23:24:09Z,820000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Toppin 2 FT),"[1642259, 1630167]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,,,1.0,0.0,Toppin,1630167.0
85,PT04M58.00S,2025-04-08T23:24:32.6Z,1,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,13,19,2025-04-08T23:24:56Z,840000,False,,,0,,O. Toppin Free Throw 1 of 2 (1 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
