actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
57,PT07M50.00S,2025-02-21T00:19:35.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627783,14.586070959264134,26.692708333333343,1610612754,4,12,2025-02-21T00:20:13Z,560000,False,117.0,85.0,1,left,P. Siakam 14' turnaround fadeaway Jump Shot (2 PTS) (M. Turner 1 AST),"[1627783, 1626167]",1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,14.4,Made,,,,,2.0,M. Turner,1626167.0,1.0,,,,,,,
59,PT07M34.00S,2025-02-21T00:19:52.8Z,1,REGULAR,2pt,Jump Shot,[],1630217,83.18002628120894,74.73192401960785,1610612763,4,12,2025-02-21T00:20:31Z,580000,False,124.0,106.0,1,right,MISS D. Bane 16' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,16.26,Missed,,,,,,,,,,,,,,,
60,PT07M32.00S,2025-02-21T00:19:54.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,4,12,2025-02-21T00:20:31Z,590000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,
61,PT07M25.00S,2025-02-21T00:20:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,25.312089356110377,84.80392156862744,1610612754,7,12,2025-02-21T00:20:41Z,600000,False,-174.0,185.0,1,left,A. Nesmith 25' 3PT running (3 PTS) (T. Haliburton 1 AST),"[1630174, 1630169]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,25.43,Made,,,,,3.0,T. Haliburton,1630169.0,1.0,,,,,,,
63,PT07M09.00S,2025-02-21T00:20:16.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,84.23127463863338,54.53431372549019,1610612763,7,14,2025-02-21T00:20:57Z,620000,False,23.0,96.0,1,right,J. Jackson Jr. 9' turnaround Hook (4 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,9.84,Made,,,,,4.0,,,,,,,,,,
64,PT06M52.00S,2025-02-21T00:20:34.1Z,1,REGULAR,turnover,lost ball,[],1627783,,,1610612754,7,14,2025-02-21T00:21:18Z,630000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1642377]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,1.0,Wells,1642377.0,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2025-02-21T00:20:34.1Z,1,REGULAR,steal,,[],1642377,,,1610612763,7,14,2025-02-21T00:20:37Z,640000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M46.00S,2025-02-21T00:20:41.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641744,65.85496057818659,37.47702205882353,1610612763,7,14,2025-02-21T00:21:41Z,650000,False,-63.0,268.0,1,right,MISS Z. Edey 27' running 3PT,[1641744],1610612763.0,MEM,running,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,27.57,Missed,,,,,,,,,,,,,,,
67,PT06M43.00S,2025-02-21T00:20:44.1Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,7,14,2025-02-21T00:21:41Z,660000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,66.0,1.0,0.0,1.0,,,,,,,,,,,
68,PT06M38.00S,2025-02-21T00:20:49.8Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,7,14,2025-02-21T00:22:10Z,670000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (1 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,2003.0,,,,,,
69,PT06M38.00S,2025-02-21T00:20:51.9Z,1,REGULAR,substitution,out,[],1630217,,,1610612754,7,14,2025-02-21T00:21:08Z,680000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M38.00S,2025-02-21T00:20:51.9Z,1,REGULAR,substitution,out,[],1628991,,,1610612754,7,14,2025-02-21T00:21:08Z,690000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2025-02-21T00:20:51.9Z,1,REGULAR,substitution,in,[],1630583,,,1610612754,7,14,2025-02-21T00:21:08Z,700000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M38.00S,2025-02-21T00:20:51.9Z,1,REGULAR,substitution,in,[],1631246,,,1610612754,7,14,2025-02-21T00:21:08Z,710000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2025-02-21T00:21:24.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,34.498193166885684,50.24126838235294,1610612754,7,14,2025-02-21T00:24:27Z,720000,False,-1.0,272.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,27.18,Missed,,,,,,,,,,,,,,,
74,PT06M27.00S,2025-02-21T00:21:26.2Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,7,14,2025-02-21T00:24:27Z,730000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT06M13.00S,2025-02-21T00:21:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.0197109067017,47.10094975490197,1610612763,7,14,2025-02-21T00:24:51Z,740000,False,-14.0,88.0,1,right,MISS J. Morant 8' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,8.95,Missed,,,,,,,,,,,,,,,
76,PT06M11.00S,2025-02-21T00:21:42.5Z,1,REGULAR,rebound,offensive,[],1631246,,,1610612763,7,14,2025-02-21T00:24:51Z,750000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,,
77,PT06M07.00S,2025-02-21T00:21:45.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,93.77463863337714,95.34313725490196,1610612763,7,17,2025-02-21T00:21:49Z,760000,False,227.0,6.0,1,right,S. Aldama 3PT  (3 PTS) (V. Williams Jr. 1 AST),"[1630583, 1631246]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,,,,22.68,Made,,,,,3.0,V. Williams Jr.,1631246.0,1.0,,,,,,,
79,PT05M57.00S,2025-02-21T00:21:56.0Z,1,REGULAR,3pt,Jump Shot,[],1626167,28.728646517739815,76.9607843137255,1610612754,7,17,2025-02-21T00:25:16Z,780000,False,-135.0,218.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,25.59,Missed,,,,,,,,,,,,,,,
80,PT05M55.00S,2025-02-21T00:21:58.0Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,7,17,2025-02-21T00:25:16Z,790000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,79.0,3.0,2.0,1.0,,,,,,,,,,,
81,PT05M46.00S,2025-02-21T00:22:11.9Z,1,REGULAR,foul,personal,['3freethrow'],1629614,,,1610612763,7,17,2025-02-21T00:25:30Z,800000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Wells 3 FT),"[1629614, 1642377]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,1628485.0,1.0,0.0,Wells,1642377.0,,
83,PT05M46.00S,2025-02-21T00:22:34.7Z,1,REGULAR,freethrow,1 of 3,[],1642377,,,1610612763,7,18,2025-02-21T00:22:34Z,820000,False,,,0,,J. Wells Free Throw 1 of 3 (3 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
84,PT05M46.00S,2025-02-21T00:22:53.2Z,1,REGULAR,freethrow,2 of 3,[],1642377,,,1610612763,7,19,2025-02-21T00:22:53Z,830000,False,,,0,,J. Wells Free Throw 2 of 3 (4 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
