actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M47.00S,2024-11-28T00:12:05.9Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,0,2,2024-11-28T00:12:07Z,180000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT10M40.00S,2024-11-28T00:12:12.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,90.88370565045992,47.30392156862745,1610612754,2,2,2024-11-28T00:14:43Z,190000,False,-13.0,33.0,1,right,P. Siakam Hook (2 PTS) (Q. Jackson 1 AST),"[1627783, 1631245]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,3.58,Made,,,,,2.0,Q. Jackson,1631245.0,1.0,,,,
21,PT10M28.00S,2024-11-28T00:12:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.915243101182654,50.73529411764706,1610612757,2,4,2024-11-28T00:12:29Z,210000,False,-4.0,13.0,1,left,D. Avdija driving Layup (2 PTS) (A. Simons 1 AST),"[1630166, 1629014]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,1.3,Made,,,,,2.0,A. Simons,1629014.0,1.0,,,,
23,PT10M10.00S,2024-11-28T00:12:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,90.88370565045992,59.80392156862745,1610612754,4,4,2024-11-28T00:12:46Z,230000,False,49.0,33.0,1,right,M. Turner bank Jump Shot (2 PTS) (P. Siakam 1 AST),"[1626167, 1627783]",1610612754.0,IND,bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.92,Made,,,,,2.0,P. Siakam,1627783.0,1.0,,,,
25,PT09M54.00S,2024-11-28T00:12:58.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,8.886333771353483,47.05882352941176,1610612757,4,4,2024-11-28T00:13:02Z,250000,False,15.0,31.0,1,left,MISS D. Ayton Hook,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,3.43,Missed,,,,,,,,,,,,
26,PT09M52.00S,2024-11-28T00:13:00.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,4,4,2024-11-28T00:13:02Z,260000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M44.00S,2024-11-28T00:13:09.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,65.65374507227332,46.568627450980394,1610612754,7,4,2024-11-28T00:13:13Z,270000,False,-17.0,270.0,1,right,M. Turner 27' 3PT  (5 PTS) (B. Mathurin 1 AST),"[1626167, 1631097]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,27.09,Made,,,,,5.0,B. Mathurin,1631097.0,1.0,,,,
29,PT09M29.00S,2024-11-28T00:13:23.3Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,7,4,2024-11-28T00:13:26Z,290000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 1631245]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,1.0,,,,,,,,,,,Jackson,1631245.0,,
30,PT09M29.00S,2024-11-28T00:13:23.3Z,1,REGULAR,steal,,[],1631245,,,1610612754,7,4,2024-11-28T00:13:25Z,300000,False,,,0,,Q. Jackson STEAL (1 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
31,PT09M21.00S,2024-11-28T00:13:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631245,82.07950065703022,5.637254901960785,1610612754,7,4,2024-11-28T00:13:36Z,310000,False,-222.0,116.0,1,right,MISS Q. Jackson 25' 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,25.03,Missed,,,,,,,,,,,,
32,PT09M18.00S,2024-11-28T00:13:35.4Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,7,4,2024-11-28T00:13:35Z,320000,False,,,0,,M. Turner REBOUND (Off:1 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,
33,PT09M15.00S,2024-11-28T00:13:38.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630169,64.60249671484888,30.392156862745097,1610612754,7,4,2024-11-28T00:13:48Z,330000,False,-98.0,280.0,1,right,MISS T. Haliburton 29' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,29.68,Missed,,,,,,,,,,,,
34,PT09M11.00S,2024-11-28T00:13:42.3Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,7,4,2024-11-28T00:13:50Z,340000,False,,,0,,M. Turner REBOUND (Off:2 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,33.0,2.0,0.0,2.0,,,,,,,,
35,PT09M08.00S,2024-11-28T00:13:44.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626167,93.38042049934296,94.11764705882352,1610612754,7,4,2024-11-28T00:13:55Z,350000,False,221.0,10.0,1,right,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,,,,,22.08,Missed,,,,,,,,,,,,
36,PT09M08.00S,2024-11-28T00:13:44.9Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612754,7,4,2024-11-28T00:13:55Z,360000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,
38,PT08M50.00S,2024-11-28T00:14:25.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631245,72.88107752956637,26.47058823529412,1610612754,7,4,2024-11-28T00:21:14Z,380000,False,-118.0,202.0,1,right,MISS Q. Jackson 23' step back Shot,[1631245],1610612754.0,IND,step back,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,23.41,Missed,,,,,,,,,,,,
39,PT08M48.00S,2024-11-28T00:14:27.5Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,7,4,2024-11-28T00:21:14Z,390000,False,,,0,,M. Turner REBOUND (Off:3 Def:0),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,38.0,3.0,0.0,3.0,,,,,,,,
40,PT08M44.00S,2024-11-28T00:14:31.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630169,64.99671484888306,60.049019607843135,1610612754,7,4,2024-11-28T00:14:35Z,400000,False,50.0,277.0,1,right,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,28.1,Missed,,,,,,,,,,,,
41,PT08M42.00S,2024-11-28T00:14:33.1Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,7,4,2024-11-28T00:14:35Z,410000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,
42,PT08M32.00S,2024-11-28T00:14:43.6Z,1,REGULAR,2pt,Jump Shot,[],1631101,15.456636005256241,68.87254901960785,1610612757,7,6,2024-11-28T00:14:48Z,420000,False,-94.0,93.0,1,left,S. Sharpe 13' fadeaway Jump Shot (4 PTS),[1631101],1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,13.24,Made,,,,,4.0,,,,,,,
43,PT08M08.00S,2024-11-28T00:15:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,92.59198423127464,48.77450980392157,1610612754,7,6,2024-11-28T00:15:10Z,430000,False,-6.0,17.0,1,right,MISS M. Turner driving finger roll Layup,[1626167],1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,1.82,Missed,,,,,,,,,,,,
44,PT08M06.00S,2024-11-28T00:15:09.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,7,6,2024-11-28T00:15:10Z,440000,False,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
45,PT08M02.00S,2024-11-28T00:15:13.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,28.86005256241787,80.14705882352942,1610612757,7,6,2024-11-28T00:15:19Z,450000,False,-151.0,219.0,1,left,MISS D. Avdija 26' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,26.57,Missed,,,,,,,,,,,,
46,PT07M59.00S,2024-11-28T00:15:16.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,7,6,2024-11-28T00:15:19Z,460000,False,,,0,,M. Turner REBOUND (Off:3 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,45.0,4.0,1.0,3.0,,,,,,,,
47,PT07M52.00S,2024-11-28T00:15:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.1688567674113,51.225490196078425,1610612754,9,6,2024-11-28T00:23:19Z,470000,False,6.0,2.0,1,right,P. Siakam alley-oop Layup (4 PTS) (T. Haliburton 1 AST),"[1627783, 1630169]",1610612754.0,IND,alley-oop,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,0.65,Made,,,,,4.0,T. Haliburton,1630169.0,1.0,,,,
49,PT07M31.00S,2024-11-28T00:15:43.8Z,1,REGULAR,3pt,Jump Shot,[],1629014,25.443495400788436,86.76470588235294,1610612757,9,9,2024-11-28T00:15:48Z,490000,False,-184.0,187.0,1,left,A. Simons 26' 3PT step back (3 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,26.2,Made,,,,,3.0,,,,,,,
50,PT07M20.00S,2024-11-28T00:15:55.5Z,1,REGULAR,turnover,lost ball,[],1630169,,,1610612754,9,9,2024-11-28T00:16:00Z,500000,False,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 1641739]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,1.0,,,,,,,,,,,Camara,1641739.0,,
51,PT07M20.00S,2024-11-28T00:15:55.5Z,1,REGULAR,steal,,[],1641739,,,1610612757,9,9,2024-11-28T00:15:58Z,510000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
52,PT07M16.00S,2024-11-28T00:16:04.2Z,1,REGULAR,foul,personal,[],1631097,,,1610612757,9,9,2024-11-28T00:16:14Z,520000,False,,,0,,B. Mathurin loose ball personal FOUL (1 PF),"[1631097, 1629028]",1610612754.0,IND,loose ball,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,1628485.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,,,,,,,
54,PT07M09.00S,2024-11-28T00:16:35.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,31.750985545335087,73.2843137254902,1610612757,9,9,2024-11-28T00:16:39Z,540000,False,-116.0,246.0,1,left,MISS S. Sharpe 27' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,27.21,Missed,,,,,,,,,,,,
55,PT07M05.00S,2024-11-28T00:16:39.5Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,9,9,2024-11-28T00:16:39Z,550000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,
56,PT07M02.00S,2024-11-28T00:16:41.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629014,35.8245729303548,46.81372549019608,1610612757,9,9,2024-11-28T00:16:47Z,560000,False,16.0,284.0,1,left,MISS A. Simons 28' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,28.47,Missed,,,,,,,,,,,,
57,PT06M58.00S,2024-11-28T00:16:45.4Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,9,9,2024-11-28T00:16:47Z,570000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,
58,PT06M50.00S,2024-11-28T00:16:53.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,5.206964520367937,97.30392156862744,1610612757,9,9,2024-11-28T00:17:00Z,580000,False,-237.0,-4.0,1,left,MISS S. Sharpe step back 3PT,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,23.65,Missed,,,,,,,,,,,,
59,PT06M48.00S,2024-11-28T00:16:55.7Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,9,9,2024-11-28T00:17:00Z,590000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M40.00S,2024-11-28T00:17:03.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,65.91655716162943,46.568627450980394,1610612754,9,9,2024-11-28T00:17:08Z,600000,False,-17.0,268.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,26.85,Missed,,,,,,,,,,,,
61,PT06M37.00S,2024-11-28T00:17:06.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,9,9,2024-11-28T00:17:08Z,610000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,
62,PT06M34.00S,2024-11-28T00:17:11.6Z,1,REGULAR,foul,personal,[],1631245,,,1610612757,9,9,2024-11-28T00:17:16Z,620000,False,,,0,,Q. Jackson personal FOUL (1 PF),"[1631245, 1630166]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Above the Break 3,16-24 Center,202026.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
64,PT06M34.00S,2024-11-28T00:17:17.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,9,9,2024-11-28T00:17:17Z,640000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2024-11-28T00:19:49.3Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,9,9,2024-11-28T00:20:13Z,650000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2024-11-28T00:19:49.3Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,9,9,2024-11-28T00:20:13Z,660000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M34.00S,2024-11-28T00:19:49.3Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,9,9,2024-11-28T00:20:13Z,670000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M34.00S,2024-11-28T00:19:49.3Z,1,REGULAR,substitution,in,[],1631133,,,1610612757,9,9,2024-11-28T00:20:13Z,680000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M17.00S,2024-11-28T00:20:37.1Z,1,REGULAR,turnover,bad pass,[],1641739,,,1610612757,9,9,2024-11-28T00:20:41Z,690000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),"[1641739, 1631245]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Right,,,,,,2.0,,,,,,,,,,,Jackson,1631245.0,,
70,PT06M17.00S,2024-11-28T00:20:37.1Z,1,REGULAR,steal,,[],1631245,,,1610612754,9,9,2024-11-28T00:20:38Z,700000,False,,,0,,Q. Jackson STEAL (2 STL),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2024-11-28T00:20:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,92.85479632063075,49.50980392156863,1610612754,9,9,2024-11-28T00:20:44Z,710000,False,-2.0,15.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,1.49,Missed,,,,,,,,,,,,
72,PT06M11.00S,2024-11-28T00:20:42.8Z,1,REGULAR,rebound,offensive,[],1631245,,,1610612754,9,9,2024-11-28T00:20:42Z,720000,False,,,0,,Q. Jackson REBOUND (Off:1 Def:0),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,71.0,1.0,0.0,1.0,,,,,,,,
73,PT06M11.00S,2024-11-28T00:20:42.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1631245,94.40999984741211,50.0,1610612754,9,9,2024-11-28T00:20:56Z,730000,False,0.0,0.0,1,right,MISS Q. Jackson tip Layup,[1631245],1610612754.0,IND,tip,,,Jackson,Q. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
74,PT06M09.00S,2024-11-28T00:20:44.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,9,9,2024-11-28T00:20:56Z,740000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,
75,PT06M05.00S,2024-11-28T00:20:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,5.601182654402102,51.71568627450981,1610612757,9,9,2024-11-28T00:28:16Z,750000,False,-9.0,0.0,1,left,MISS J. Walker Layup,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Missed,,,,,,,,,,,,
76,PT06M01.00S,2024-11-28T00:20:53.5Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,9,9,2024-11-28T00:20:55Z,760000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,75.0,3.0,2.0,1.0,,,,,,,,
77,PT06M01.00S,2024-11-28T00:20:52.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630166,5.590000152587891,50.0,1610612757,9,11,2024-11-28T00:21:04Z,770000,False,0.0,0.0,1,left,D. Avdija tip Layup (4 PTS),[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,4.0,,,,,,,
78,PT05M43.00S,2024-11-28T00:21:09.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,66.44218134034165,10.049019607843137,1610612754,12,11,2024-11-28T00:21:13Z,780000,False,-200.0,263.0,1,right,T. Haliburton 33' 3PT pullup (3 PTS) (P. Siakam 2 AST),"[1630169, 1627783]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,33.02,Made,,,,,3.0,P. Siakam,1627783.0,2.0,,,,
79,PT05M23.00S,2024-11-28T00:21:30.4Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,12,11,2024-11-28T00:21:33Z,790000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630169]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,Haliburton,1630169.0,,
80,PT05M23.00S,2024-11-28T00:21:30.4Z,1,REGULAR,steal,,[],1630169,,,1610612754,12,11,2024-11-28T00:21:32Z,800000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
82,PT05M20.00S,2024-11-28T00:21:37.7Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612754,12,11,2024-11-28T00:21:44Z,810000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Jackson 2 FT),"[1641739, 1631245]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,202026.0,2.0,0.0,Jackson,1631245.0,,,,,,,,,,,,,,,
