actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-04-04T23:10:51.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-04T23:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-04-04T23:10:55.2Z,1,REGULAR,jumpball,recovered,[],1630548,,,1610612762,0,0,2025-04-04T23:10:55Z,40000,False,,,0,,Jump Ball K. Filipowski vs. M. Turner: Tip to J. Juzang,"[1630548, 1642271, 1626167]",1610612762.0,UTA,startperiod,J. Juzang,1630548.0,Juzang,J. Juzang,Filipowski,1642271.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M54.00S,2025-04-04T23:10:58.9Z,1,REGULAR,3pt,Jump Shot,[],1641729,95.26938239159001,96.54564950980392,1610612762,0,0,2025-04-04T23:11:22Z,70000,False,233.0,-8.0,1,right,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
8,PT11M50.00S,2025-04-04T23:11:02.9Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,0,0,2025-04-04T23:11:22Z,80000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M41.00S,2025-04-04T23:11:10.7Z,1,REGULAR,3pt,Jump Shot,[],1630169,36.4323258869908,31.839767156862735,1610612754,0,0,2025-04-04T23:11:47Z,90000,False,91.0,290.0,1,left,MISS T. Haliburton 30' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,30.39,Missed,,,,,,,,,,,,,,,,,,
10,PT11M39.00S,2025-04-04T23:11:12.7Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,0,0,2025-04-04T23:11:47Z,100000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M25.00S,2025-04-04T23:11:26.0Z,1,REGULAR,3pt,Jump Shot,[],1630548,73.85019710906701,9.290747549019613,1610612762,0,3,2025-04-04T23:12:04Z,120000,False,-204.0,193.0,1,right,J. Juzang 28' 3PT  (3 PTS) (I. Collier 1 AST),"[1630548, 1642268]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,28.07,Made,,,,,3.0,I. Collier,1642268.0,1.0,,,,,,,,,,
14,PT11M04.00S,2025-04-04T23:11:48.8Z,1,REGULAR,foul,personal,[],1630548,,,1610612754,0,3,2025-04-04T23:12:24Z,140000,False,,,0,,J. Juzang personal FOUL (1 PF),"[1630548, 1629614]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1148.0,1.0,0.0,Nembhard,1629614.0,,,,,
16,PT11M00.00S,2025-04-04T23:12:06.5Z,1,REGULAR,2pt,Jump Shot,[],1626167,15.850854139290407,23.774509803921568,1610612754,0,3,2025-04-04T23:12:11Z,160000,False,131.0,96.0,1,left,MISS M. Turner 16' bank Shot,[1626167],1610612754.0,IND,bank,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,16.28,Missed,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2025-04-04T23:12:08.5Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,0,3,2025-04-04T23:12:37Z,170000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M50.00S,2025-04-04T23:12:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,91.32720105124835,44.33976715686274,1610612762,0,3,2025-04-04T23:13:18Z,180000,False,-28.0,29.0,1,right,MISS I. Collier turnaround Shot,[1642268],1610612762.0,UTA,turnaround,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
19,PT10M49.00S,2025-04-04T23:12:17.5Z,1,REGULAR,rebound,offensive,[],1641729,,,1610612762,0,3,2025-04-04T23:13:18Z,190000,False,,,0,,B. Sensabaugh REBOUND (Off:1 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,,,
20,PT10M49.00S,2025-04-04T23:12:20.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641729,92.77266754270697,54.51133578431372,1610612762,0,3,2025-04-04T23:13:37Z,200000,False,23.0,15.0,1,right,MISS B. Sensabaugh tip Layup,[1641729],1610612762.0,UTA,tip,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
21,PT10M48.00S,2025-04-04T23:12:21.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,3,2025-04-04T23:13:37Z,210000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M41.00S,2025-04-04T23:12:25.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,26.806833114323254,84.04564950980392,1610612754,0,3,2025-04-04T23:14:16Z,220000,False,-170.0,199.0,1,left,MISS T. Haliburton 26' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
23,PT10M37.00S,2025-04-04T23:12:29.1Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,0,3,2025-04-04T23:15:18Z,230000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT10M36.00S,2025-04-04T23:12:32.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,12.483574244415237,53.61136642156863,1610612754,0,3,2025-04-04T23:43:27Z,240000,False,-18.0,65.0,1,left,MISS P. Siakam 6' floating Shot,[1627783],1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
25,PT10M35.00S,2025-04-04T23:12:33.5Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,0,3,2025-04-04T23:15:27Z,250000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT10M34.00S,2025-04-04T23:12:35.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,8.278580814717472,52.79564950980392,1610612754,2,3,2025-04-04T23:15:32Z,260000,False,-14.0,25.0,1,left,P. Siakam tip Layup (2 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,2.0,,,,,,,,,,,,,
