actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
84,PT04M54.00S,2025-01-09T00:23:18.5Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,17,12,2025-01-09T00:26:37Z,830000,False,,,0,,N. Vučević REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Vučević,N. Vučević,83.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
85,PT04M51.00S,2025-01-09T00:23:20.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202696,94.40999984741211,50.0,1610612741,17,14,2025-01-09T00:27:38Z,840000,False,0.0,0.0,1,right,N. Vučević putback Layup (4 PTS),[202696],1610612741.0,CHI,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,Vučević,N. Vučević,,,,,,,,4.0,,,,,,,,,,,
86,PT04M51.00S,2025-01-09T00:23:28.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,17,14,2025-01-09T00:23:28Z,850000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M51.00S,2025-01-09T00:25:45.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,17,14,2025-01-09T00:26:03Z,860000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
88,PT04M51.00S,2025-01-09T00:25:45.5Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,17,14,2025-01-09T00:26:03Z,870000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,
89,PT04M29.00S,2025-01-09T00:26:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.61695137976347,41.66666666666667,1610612754,19,14,2025-01-09T00:28:53Z,880000,False,42.0,75.0,1,left,A. Nembhard 8' driving floating Jump Shot (4 PTS) (T. Haliburton 3 AST),"[1629614, 1630169]",1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.63,Made,Nembhard,A. Nembhard,,,,,,,,4.0,T. Haliburton,1630169.0,3.0,,,,,,,,
90,PT04M10.00S,2025-01-09T00:26:55.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,92.85479632063075,55.14705882352941,1610612741,19,14,2025-01-09T00:29:19Z,890000,False,26.0,15.0,1,right,MISS N. Vučević turnaround bank Hook,[202696],1610612741.0,CHI,turnaround bank,,,,,,Restricted Area,0-8 Center,2.96,Missed,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,
91,PT04M08.00S,2025-01-09T00:26:57.4Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,19,14,2025-01-09T00:26:59Z,900000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Toppin,O. Toppin,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
92,PT03M54.00S,2025-01-09T00:27:11.7Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,19,14,2025-01-09T00:27:14Z,910000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1628366]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,Haliburton,T. Haliburton,,,,,1.0,Ball,1628366.0,,,,,,,,,,,,
93,PT03M54.00S,2025-01-09T00:27:11.7Z,1,REGULAR,steal,,[],1628366,,,1610612741,19,14,2025-01-09T00:27:13Z,920000,False,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
94,PT03M51.00S,2025-01-09T00:27:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628366,90.88370565045992,50.73529411764706,1610612741,19,16,2025-01-09T00:27:20Z,930000,False,4.0,33.0,1,right,L. Ball running Layup (2 PTS),[1628366],1610612741.0,CHI,running,,,,,,Restricted Area,0-8 Center,3.34,Made,Ball,L. Ball,,,,,,,,2.0,,,,,,,,,,,
95,PT03M34.00S,2025-01-09T00:27:33.3Z,1,REGULAR,3pt,Jump Shot,[],1628418,3.630091984231275,94.6078431372549,1610612754,19,16,2025-01-09T00:28:11Z,940000,False,-223.0,-18.0,1,left,MISS T. Bryant 3PT,[1628418],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,22.38,Missed,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,
96,PT03M32.00S,2025-01-09T00:27:35.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,19,16,2025-01-09T00:28:11Z,950000,False,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,Giddey,J. Giddey,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
97,PT03M25.00S,2025-01-09T00:27:42.2Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,19,16,2025-01-09T01:13:31Z,960000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (3 TO),[1630581],1610612741.0,CHI,bad pass,,,,,,Mid-Range,16-24 Left,,,Giddey,J. Giddey,,,,,3.0,,,,,,,1193.0,,,,,,,
98,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,19,16,2025-01-09T00:28:02Z,970000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,
99,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,19,16,2025-01-09T00:28:02Z,980000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,
100,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,out,[],1628418,,,1610612754,19,16,2025-01-09T00:28:02Z,990000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,,,,,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,
101,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612754,19,16,2025-01-09T00:28:02Z,1000000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
102,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,in,[],1642402,,,1610612754,19,16,2025-01-09T00:28:02Z,1010000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,,,,,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,
103,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,in,[],204456,,,1610612754,19,16,2025-01-09T00:28:02Z,1020000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
104,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,19,16,2025-01-09T00:28:02Z,1030000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2025-01-09T00:27:44.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612754,19,16,2025-01-09T00:28:02Z,1040000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
106,PT03M01.00S,2025-01-09T00:28:34.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612754,19,16,2025-01-09T00:28:39Z,1050000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628487.0,,,,,,,
107,PT02M52.00S,2025-01-09T00:28:51.8Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,19,16,2025-01-09T00:28:55Z,1060000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1630169]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,LaVine,Z. LaVine,,,,,1.0,Haliburton,1630169.0,,,,,,,,,,,,
108,PT02M52.00S,2025-01-09T00:28:51.8Z,1,REGULAR,steal,,[],1630169,,,1610612754,19,16,2025-01-09T00:28:53Z,1070000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,
109,PT02M49.00S,2025-01-09T00:28:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,6.783837056504599,50.0,1610612754,19,16,2025-01-09T00:29:04Z,1080000,False,0.0,11.0,1,left,MISS T. Haliburton running reverse Layup - blocked,"[1630169, 1628366]",1610612754.0,IND,running reverse,,,,,,Restricted Area,0-8 Center,1.13,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,Ball,1628366.0,
158,PT02M49.00S,2025-01-09T00:28:55.3Z,1,REGULAR,block,,[],1628366,,,1610612754,19,16,2025-01-09T00:36:25Z,1085000,False,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
110,PT02M45.00S,2025-01-09T00:28:59.3Z,1,REGULAR,rebound,offensive,[],1641767,,,1610612754,19,16,2025-01-09T00:36:25Z,1090000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:0),[1641767],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Sheppard,B. Sheppard,109.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
111,PT02M45.00S,2025-01-09T00:28:58.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641767,5.590000152587891,50.0,1610612754,21,16,2025-01-09T00:35:20Z,1100000,False,0.0,0.0,1,left,B. Sheppard putback Layup (2 PTS),[1641767],1610612754.0,IND,putback,,,,,,Restricted Area,0-8 Center,0.0,Made,Sheppard,B. Sheppard,,,,,,,,2.0,,,,,,,,,,,
112,PT02M28.00S,2025-01-09T00:29:14.8Z,1,REGULAR,3pt,Jump Shot,[],1629632,69.85873850197109,12.745098039215685,1610612741,21,16,2025-01-09T00:29:20Z,1110000,False,-186.0,231.0,1,right,MISS C. White 29' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,29.66,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
113,PT02M24.00S,2025-01-09T00:29:18.8Z,1,REGULAR,rebound,offensive,[],1641763,,,1610612741,21,16,2025-01-09T00:29:20Z,1120000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Phillips,J. Phillips,112.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
114,PT02M23.00S,2025-01-09T00:29:19.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,71.04139290407359,17.892156862745097,1610612741,21,16,2025-01-09T00:29:26Z,1130000,False,-161.0,220.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,27.21,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
115,PT02M19.00S,2025-01-09T00:29:23.9Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,21,16,2025-01-09T00:29:26Z,1140000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,McConnell,T. McConnell,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
116,PT02M06.00S,2025-01-09T00:29:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,2.0532194480946124,95.09803921568627,1610612754,21,16,2025-01-09T00:29:46Z,1150000,False,-225.0,-33.0,1,left,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,22.79,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,
117,PT02M04.00S,2025-01-09T00:29:38.6Z,1,REGULAR,rebound,offensive,[],204456,,,1610612754,21,16,2025-01-09T00:29:46Z,1160000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,,,McConnell,T. McConnell,116.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
118,PT02M03.00S,2025-01-09T00:29:40.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],204456,11.908672798948752,16.666666666666664,1610612754,21,16,2025-01-09T00:29:49Z,1170000,False,167.0,59.0,1,left,MISS T. McConnell 17' Jump Shot,[204456],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right,17.7,Missed,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,
119,PT02M02.00S,2025-01-09T00:29:41.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,16,2025-01-09T00:29:53Z,1180000,False,,,0,,N. Vučević REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right,,,Vučević,N. Vučević,118.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
120,PT01M55.00S,2025-01-09T00:29:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.19776609724047,50.0,1610612741,21,18,2025-01-09T00:29:52Z,1190000,False,0.0,21.0,1,right,C. White driving finger roll Layup (2 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.08,Made,White,C. White,,,,,,,,2.0,,,,,,,,,,,
121,PT01M48.00S,2025-01-09T00:29:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,7.5722733245729295,49.26470588235294,1610612754,23,18,2025-01-09T00:30:00Z,1200000,False,4.0,19.0,1,left,B. Sheppard driving finger roll Layup (4 PTS),[1641767],1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,1.91,Made,Sheppard,B. Sheppard,,,,,,,,4.0,,,,,,,,,,,
122,PT01M39.00S,2025-01-09T00:30:08.2Z,1,REGULAR,foul,personal,[],1641767,,,1610612741,23,18,2025-01-09T00:30:30Z,1210000,False,,,0,,B. Sheppard personal FOUL (1 PF),"[1641767, 203897]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,,,Sheppard,B. Sheppard,,,,,,,,,,,,1627962.0,1.0,0.0,LaVine,203897.0,,,
124,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,out,[],1630169,,,1610612741,23,18,2025-01-09T00:30:35Z,1230000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,
125,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,23,18,2025-01-09T00:30:35Z,1240000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,
126,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,out,[],203897,,,1610612741,23,18,2025-01-09T00:30:35Z,1250000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
127,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,out,[],202696,,,1610612741,23,18,2025-01-09T00:30:35Z,1260000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,,,,,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,
128,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,in,[],1641716,,,1610612741,23,18,2025-01-09T00:30:35Z,1270000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,
129,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,in,[],1630188,,,1610612741,23,18,2025-01-09T00:30:35Z,1280000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,,,,,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,
130,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,23,18,2025-01-09T00:30:35Z,1290000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,,,,,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,
131,PT01M39.00S,2025-01-09T00:30:12.7Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,23,18,2025-01-09T00:30:35Z,1300000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
133,PT01M24.00S,2025-01-09T00:30:59.0Z,1,REGULAR,3pt,Jump Shot,[],1641763,80.50262812089356,95.09803921568627,1610612741,23,18,2025-01-09T00:31:05Z,1310000,False,225.0,131.0,1,right,MISS J. Phillips 26' 3PT,[1641763],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,26.07,Missed,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,
134,PT01M22.00S,2025-01-09T00:31:01.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,23,18,2025-01-09T00:31:05Z,1320000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,,133.0,,,,,,,,,,,,,,,,,,
136,PT01M06.00S,2025-01-09T00:31:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,6.915243101182654,47.794117647058826,1610612754,25,18,2025-01-09T00:31:35Z,1340000,False,11.0,13.0,1,left,J. Walker driving finger roll Layup (2 PTS),[1641716],1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,1.67,Made,Walker,J. Walker,,,,,,,,2.0,,,,,,,,,,,
137,PT00M54.20S,2025-01-09T00:31:41.1Z,1,REGULAR,2pt,Jump Shot,[],1630172,77.87450722733246,38.970588235294116,1610612741,25,18,2025-01-09T00:31:46Z,1350000,False,-55.0,155.0,1,right,MISS P. Williams 16' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,,,,Mid-Range,16-24 Left Center,16.5,Missed,Williams,P. Williams,,,,,,,,,,,,,,,,,,,
138,PT00M52.00S,2025-01-09T00:31:43.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,25,18,2025-01-09T00:31:46Z,1360000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left Center,,,Toppin,O. Toppin,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
139,PT00M36.60S,2025-01-09T00:32:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,11.251642575558476,54.90196078431373,1610612754,27,18,2025-01-09T00:32:04Z,1370000,False,-25.0,53.0,1,left,T. McConnell turnaround fadeaway Jump Shot (2 PTS),[204456],1610612754.0,IND,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,McConnell,T. McConnell,,,,,,,,2.0,,,,,,,,,,,
140,PT00M36.60S,2025-01-09T00:32:02.2Z,1,REGULAR,foul,personal,['1freethrow'],1631207,,,1610612754,27,18,2025-01-09T00:32:11Z,1380000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (McConnell 1 FT),"[1631207, 204456]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Terry,D. Terry,,,,,,,,,,,,1628487.0,1.0,0.0,McConnell,204456.0,,,
142,PT00M36.60S,2025-01-09T00:32:27.7Z,1,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,28,18,2025-01-09T00:32:27Z,1400000,False,,,0,,T. McConnell Free Throw 1 of 1 (3 PTS),[204456],1610612754.0,IND,,,,,,,,,,Made,McConnell,T. McConnell,,,,,,,,3.0,,,,,,,,,,,
143,PT00M25.90S,2025-01-09T00:32:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641763,89.30683311432325,49.26470588235294,1610612741,28,18,2025-01-09T00:38:30Z,1410000,False,-4.0,48.0,1,right,MISS J. Phillips driving floating Shot,[1641763],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,
144,PT00M23.80S,2025-01-09T00:32:42.5Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,28,18,2025-01-09T00:38:30Z,1420000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Smith,J. Smith,143.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
145,PT00M22.70S,2025-01-09T00:32:43.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,72.7496714848883,87.00980392156863,1610612741,28,18,2025-01-09T00:32:48Z,1430000,False,185.0,204.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.52,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
146,PT00M22.70S,2025-01-09T00:32:43.6Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,28,18,2025-01-09T00:32:48Z,1440000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,Sheppard,B. Sheppard,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
147,PT00M03.20S,2025-01-09T00:33:05.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641763,,,1610612754,28,18,2025-01-09T00:33:16Z,1450000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Freeman 2 FT),"[1641763, 1642402]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Phillips,J. Phillips,,,,,,,,,,,,1627962.0,1.0,0.0,Freeman,1642402.0,,,
149,PT00M03.20S,2025-01-09T00:33:33.4Z,1,REGULAR,freethrow,1 of 2,[],1642402,,,1610612754,28,18,2025-01-09T00:33:33Z,1470000,False,,,0,,MISS E. Freeman Free Throw 1 of 2,[1642402],1610612754.0,IND,,,,,,,,,,Missed,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,
150,PT00M03.20S,2025-01-09T00:33:33.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,28,18,2025-01-09T00:33:33Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,,,,,
151,PT00M03.20S,2025-01-09T00:33:49.3Z,1,REGULAR,freethrow,2 of 2,[],1642402,,,1610612754,29,18,2025-01-09T00:33:49Z,1490000,False,,,0,,E. Freeman Free Throw 2 of 2 (1 PTS),[1642402],1610612754.0,IND,,,,,,,,,,Made,Freeman,E. Freeman,,,,,,,,1.0,,,,,,,,,,,
153,PT00M00.00S,2025-01-09T00:34:48.6Z,1,REGULAR,period,end,[],0,,,1610612741,29,18,2025-01-09T00:34:48Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-09T00:36:06.3Z,2,REGULAR,substitution,out,['startperiod'],1642402,,,1610612741,29,18,2025-01-09T00:36:24Z,1520000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,,,,,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-09T00:36:06.3Z,2,REGULAR,substitution,out,['startperiod'],1641763,,,1610612741,29,18,2025-01-09T00:36:24Z,1530000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,,,,,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-09T00:36:06.3Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612741,29,18,2025-01-09T00:36:24Z,1540000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-09T00:36:06.3Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,29,18,2025-01-09T00:36:24Z,1550000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-09T00:36:36.8Z,2,REGULAR,period,start,[],0,,,1610612754,29,18,2025-01-09T00:36:36Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M40.00S,2025-01-09T00:36:56.7Z,2,REGULAR,3pt,Jump Shot,[],1641716,31.225361366622867,65.44117647058823,1610612754,32,18,2025-01-09T00:37:04Z,1570000,False,-77.0,241.0,1,left,J. Walker 25' 3PT  (5 PTS) (P. Siakam 2 AST),"[1641716, 1627783]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,25.31,Made,Walker,J. Walker,,,,,,,,5.0,P. Siakam,1627783.0,2.0,,,,,,,,
162,PT11M19.00S,2025-01-09T00:37:15.9Z,2,REGULAR,2pt,Jump Shot,[],1629632,85.3646517739816,20.098039215686274,1610612741,32,18,2025-01-09T00:37:20Z,1590000,False,-150.0,85.0,1,right,MISS C. White 17' pullup bank Shot,[1629632],1610612741.0,CHI,pullup bank,,,,,,Mid-Range,16-24 Left,17.2,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
163,PT11M17.00S,2025-01-09T00:37:17.9Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,32,18,2025-01-09T00:37:20Z,1600000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left,,,Walker,J. Walker,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
