actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT10M27.00S,2025-02-12T00:36:56.7Z,1,REGULAR,rebound,offensive,[],1628418,,,1610612754,0,5,2025-02-12T00:36:56Z,230000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,
25,PT10M26.00S,2025-02-12T00:36:57.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628418,93.64323258869908,48.529411764705884,1610612754,2,5,2025-02-12T00:37:03Z,240000,False,-7.0,7.0,1,right,T. Bryant putback Layup (2 PTS),[1628418],1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,,,,,
26,PT10M12.00S,2025-02-12T00:37:13.1Z,1,REGULAR,foul,personal,[],1630174,,,1610612752,2,5,2025-02-12T00:37:17Z,250000,False,,,0,,A. Nesmith personal FOUL (1 PF),"[1630174, 1628973]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1630886.0,1.0,0.0,Brunson,1628973.0
28,PT10M00.00S,2025-02-12T00:37:47.5Z,1,REGULAR,3pt,Jump Shot,[],1628973,32.670827858081466,66.17647058823529,1610612752,2,5,2025-02-12T00:40:33Z,270000,False,-81.0,255.0,1,left,MISS J. Brunson 26' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
29,PT09M57.00S,2025-02-12T00:37:50.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,2,5,2025-02-12T00:37:52Z,280000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,28.0,2.0,0.0,2.0,,,,,,,
30,PT09M48.00S,2025-02-12T00:37:59.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,7.5722733245729295,72.54901960784314,1610612752,2,5,2025-02-12T00:38:04Z,290000,False,-113.0,19.0,1,left,MISS J. Brunson 11' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,11.42,Missed,,,,,,,,,,,,,,,,,,
31,PT09M46.00S,2025-02-12T00:38:01.9Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,2,5,2025-02-12T00:38:04Z,300000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,
32,PT09M30.00S,2025-02-12T00:38:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629614,92.06636005256242,3.1862745098039214,1610612754,2,5,2025-02-12T00:38:22Z,310000,False,-234.0,22.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
33,PT09M27.00S,2025-02-12T00:38:21.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,2,5,2025-02-12T00:38:22Z,320000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,
35,PT09M18.00S,2025-02-12T00:38:30.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,35.56176084099869,37.5,1610612752,2,5,2025-02-12T00:38:36Z,340000,False,62.0,282.0,1,left,MISS K. Towns 28' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,28.86,Missed,,,,,,,,,,,,,,,,,,
36,PT09M14.00S,2025-02-12T00:38:34.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,2,5,2025-02-12T00:44:39Z,350000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,
37,PT08M58.00S,2025-02-12T00:38:49.8Z,1,REGULAR,3pt,Jump Shot,[],1629614,66.17936925098554,41.66666666666667,1610612754,2,5,2025-02-12T00:38:54Z,360000,False,-42.0,265.0,1,right,MISS A. Nembhard 26' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
38,PT08M56.00S,2025-02-12T00:38:51.8Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,2,5,2025-02-12T00:38:54Z,370000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,37.0,3.0,3.0,0.0,,,,,,,
39,PT08M46.00S,2025-02-12T00:39:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.046649145860711,47.549019607843135,1610612752,2,7,2025-02-12T00:39:05Z,380000,False,12.0,14.0,1,left,K. Towns driving Layup (2 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M37.00S,2025-02-12T00:39:11.1Z,1,REGULAR,2pt,Jump Shot,[],1630169,86.28449408672799,73.0392156862745,1610612754,4,7,2025-02-12T00:43:16Z,390000,False,115.0,76.0,1,right,T. Haliburton 13' turnaround fadeaway Jump Shot (2 PTS) (P. Siakam 1 AST),"[1630169, 1627783]",1610612754.0,IND,turnaround fadeaway,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,13.82,Made,2.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
41,PT08M28.00S,2025-02-12T00:39:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,9.806176084099869,46.568627450980394,1610612752,4,9,2025-02-12T00:39:23Z,400000,False,17.0,40.0,1,left,J. Hart driving finger roll Layup (5 PTS),[1628404],1610612752.0,NYK,driving finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,4.33,Made,5.0,,,,,,,,,,,,,,,,,
42,PT08M24.00S,2025-02-12T00:39:26.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,71.82982917214193,19.362745098039216,1610612754,4,9,2025-02-12T00:40:36Z,410000,False,-153.0,212.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
43,PT08M22.00S,2025-02-12T00:39:28.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,4,9,2025-02-12T00:40:36Z,420000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,42.0,2.0,1.0,1.0,,,,,,,
44,PT08M09.00S,2025-02-12T00:39:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,10.33180026281209,39.705882352941174,1610612752,4,9,2025-02-12T00:40:11Z,430000,False,51.0,45.0,1,left,MISS M. Bridges 6' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
45,PT08M07.00S,2025-02-12T00:39:42.1Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,4,9,2025-02-12T00:40:11Z,440000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,
46,PT08M00.00S,2025-02-12T00:39:53.5Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612754,4,9,2025-02-12T00:39:57Z,450000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1628973, 1629614]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Nembhard,1629614.0
48,PT08M00.00S,2025-02-12T00:40:16.1Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,5,9,2025-02-12T00:40:16Z,470000,False,,,0,,A. Nembhard Free Throw 1 of 2 (1 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT08M00.00S,2025-02-12T00:40:31.1Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,6,9,2025-02-12T00:40:31Z,480000,False,,,0,,A. Nembhard Free Throw 2 of 2 (2 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M44.00S,2025-02-12T00:40:54.4Z,1,REGULAR,2pt,Jump Shot,[],1628973,6.258212877792378,79.65686274509804,1610612752,6,9,2025-02-12T00:40:59Z,490000,False,-148.0,6.0,1,left,MISS J. Brunson 14' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,14.84,Missed,,,,,,,,,,,,,,,,,,
52,PT07M41.00S,2025-02-12T00:40:57.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,6,9,2025-02-12T00:40:59Z,500000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,51.0,3.0,3.0,0.0,,,,,,,
53,PT07M34.00S,2025-02-12T00:41:03.8Z,1,REGULAR,turnover,bad pass,[],1627783,,,1610612754,6,9,2025-02-12T00:41:07Z,510000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1626157]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Towns,1626157.0,,,,,,,,,,,
54,PT07M34.00S,2025-02-12T00:41:03.8Z,1,REGULAR,steal,,[],1626157,,,1610612752,6,9,2025-02-12T00:41:05Z,520000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M28.00S,2025-02-12T00:41:10.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630173,14.273981603153747,50.0,1610612752,6,9,2025-02-12T00:46:24Z,530000,False,0.0,82.0,1,left,MISS P. Achiuwa 8' driving floating Shot,[1630173],1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,8.17,Missed,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2025-02-12T00:41:14.1Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612754,6,9,2025-02-12T00:41:15Z,540000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,55.0,2.0,1.0,1.0,,,,,,,
57,PT07M21.00S,2025-02-12T00:41:16.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,76.5604467805519,91.17647058823529,1610612754,9,9,2025-02-12T00:41:21Z,550000,False,206.0,168.0,1,right,T. Haliburton 26' 3PT running pullup (5 PTS) (T. Bryant 1 AST),"[1630169, 1628418]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.56,Made,5.0,T. Bryant,1628418.0,1.0,,,,,,,,,,,,,,
59,PT07M08.00S,2025-02-12T00:41:32.3Z,1,REGULAR,foul,personal,[],1630174,,,1610612752,9,9,2025-02-12T00:42:04Z,570000,False,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 1628973]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1630886.0,2.0,0.0,Brunson,1628973.0
61,PT07M08.00S,2025-02-12T00:41:39.9Z,1,REGULAR,substitution,out,[],1630174,,,1610612752,9,9,2025-02-12T00:41:46Z,590000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M08.00S,2025-02-12T00:41:39.9Z,1,REGULAR,substitution,in,[],1631097,,,1610612752,9,9,2025-02-12T00:41:46Z,600000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2025-02-12T00:42:02.0Z,1,REGULAR,2pt,Jump Shot,[],1628969,14.4053876478318,25.735294117647058,1610612752,9,11,2025-02-12T00:42:06Z,610000,False,121.0,83.0,1,left,M. Bridges 14' pullup Jump Shot (2 PTS) (J. Brunson 1 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,14.69,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
65,PT06M53.00S,2025-02-12T00:42:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,90.62089356110381,47.05882352941176,1610612754,11,11,2025-02-12T00:48:09Z,630000,False,-15.0,36.0,1,right,T. Bryant cutting Layup (4 PTS) (T. Haliburton 1 AST),"[1628418, 1630169]",1610612754.0,IND,cutting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,3.86,Made,4.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
67,PT06M26.00S,2025-02-12T00:42:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,6.389618922470433,53.67647058823529,1610612752,11,13,2025-02-12T00:42:44Z,650000,False,-18.0,8.0,1,left,P. Achiuwa turnaround Jump Shot (2 PTS),[1630173],1610612752.0,NYK,turnaround,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.99,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2025-02-12T00:42:50.7Z,1,REGULAR,foul,personal,[],1628969,,,1610612754,11,13,2025-02-12T00:43:01Z,660000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1630169]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Haliburton,1630169.0
70,PT06M18.00S,2025-02-12T00:43:00.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,11,13,2025-02-12T00:43:00Z,680000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M18.00S,2025-02-12T00:45:34.9Z,1,REGULAR,substitution,out,[],1628418,,,1610612754,11,13,2025-02-12T00:46:19Z,690000,False,,,0,,SUB out: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M18.00S,2025-02-12T00:45:34.9Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,11,13,2025-02-12T00:46:19Z,700000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M10.00S,2025-02-12T00:46:47.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630167,86.94152431011827,56.372549019607845,1610612754,13,13,2025-02-12T00:49:23Z,710000,False,32.0,70.0,1,right,O. Toppin 7' driving Hook (2 PTS) (T. Haliburton 2 AST),"[1630167, 1630169]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,7.71,Made,2.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,
75,PT05M45.00S,2025-02-12T00:47:12.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628973,15.062417871222076,46.32352941176471,1610612752,13,13,2025-02-12T00:49:45Z,730000,False,18.0,89.0,1,left,MISS J. Brunson 9' turnaround Hook,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.1,Missed,,,,,,,,,,,,,,,,,,
76,PT05M42.00S,2025-02-12T00:47:15.3Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,13,13,2025-02-12T00:47:16Z,740000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,
77,PT05M37.00S,2025-02-12T00:47:20.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,92.72339027595268,94.85294117647058,1610612754,16,13,2025-02-12T00:47:24Z,750000,False,224.0,16.0,1,right,P. Siakam 3PT running (3 PTS) (T. Haliburton 3 AST),"[1627783, 1630169]",1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,22.49,Made,3.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
79,PT05M12.00S,2025-02-12T00:47:44.6Z,1,REGULAR,3pt,Jump Shot,[],1630173,8.886333771353483,1.715686274509804,1610612752,16,13,2025-02-12T00:47:49Z,770000,False,241.0,31.0,1,left,MISS P. Achiuwa 24' 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,24.34,Missed,,,,,,,,,,,,,,,,,,
80,PT05M10.00S,2025-02-12T00:47:46.6Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,16,13,2025-02-12T00:47:49Z,780000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,
81,PT05M06.00S,2025-02-12T00:47:51.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,91.5407358738502,47.30392156862745,1610612754,16,13,2025-02-12T00:47:56Z,790000,False,-13.0,27.0,1,right,MISS O. Toppin running Layup - blocked,"[1630167, 1630173]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,Achiuwa,1630173.0,,,,,
82,PT05M06.00S,2025-02-12T00:47:51.5Z,1,REGULAR,block,,[],1630173,,,1610612754,16,13,2025-02-12T00:47:53Z,800000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2025-02-12T00:47:53.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,16,13,2025-02-12T00:47:56Z,810000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,81.0,3.0,2.0,1.0,,,,,,,
