actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-22T21:11:06.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-22T21:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-03-22T21:11:09.2Z,1,REGULAR,jumpball,recovered,[],1631213,,,1610612751,0,0,2025-03-22T21:11:09Z,40000,False,,,0,,Jump Ball N. Claxton vs. M. Turner: Tip to T. Martin,"[1631213, 1629651, 1626167]",1610612751.0,BKN,startperiod,T. Martin,1631213.0,Martin,T. Martin,Claxton,1629651.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2025-03-22T21:11:29.9Z,1,REGULAR,3pt,Jump Shot,[],1630592,32.40801576872536,22.30392156862745,1610612751,0,0,2025-03-22T21:11:34Z,70000,False,138.0,252.0,1,left,MISS J. Wilson 28' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,28.76,Missed,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2025-03-22T21:11:32.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,0,0,2025-03-22T21:11:34Z,80000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-03-22T21:11:37.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,94.56307490144546,3.1862745098039214,1610612754,0,0,2025-03-22T21:11:41Z,90000,False,-234.0,-1.0,1,right,MISS P. Siakam running 3PT,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2025-03-22T21:11:40.1Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,0,0,2025-03-22T21:11:41Z,100000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M15.00S,2025-03-22T21:11:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630553,18.610381077529567,94.6078431372549,1610612751,0,0,2025-03-22T21:11:57Z,110000,False,-223.0,122.0,1,left,MISS K. Johnson 25' 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
12,PT11M11.00S,2025-03-22T21:11:55.4Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,0,0,2025-03-22T21:12:07Z,120000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M05.00S,2025-03-22T21:12:01.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,23.340998685939553,92.40196078431373,1610612751,0,0,2025-03-22T21:12:05Z,130000,False,-212.0,167.0,1,left,MISS T. Martin 26' pullup 3PT,[1631213],1610612751.0,BKN,pullup,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,26.98,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2025-03-22T21:12:04.5Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,0,0,2025-03-22T21:12:05Z,140000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
