actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-11-16T00:10:52.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-11-16T00:10:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-11-16T00:10:53.8Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612754,0,0,2024-11-16T00:10:53Z,40000,False,,,0,,Jump Ball M. Turner vs. B. Adebayo: Tip to P. Siakam,"[1627783, 1626167, 1628389]",1610612754.0,IND,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Turner,1626167.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M31.00S,2024-11-16T00:11:20.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,78.0059132720105,95.58823529411765,1610612754,0,0,2024-11-16T00:11:25Z,70000,False,228.0,154.0,1,right,MISS T. Haliburton 27' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
8,PT11M26.00S,2024-11-16T00:11:25.1Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,0,0,2024-11-16T00:11:25Z,80000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M15.00S,2024-11-16T00:11:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,15.588042049934298,45.588235294117645,1610612748,0,0,2024-11-16T00:11:39Z,90000,False,22.0,94.0,1,left,MISS B. Adebayo 9' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
10,PT11M12.00S,2024-11-16T00:11:38.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,0,0,2024-11-16T00:11:39Z,100000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT10M58.00S,2024-11-16T00:11:53.2Z,1,REGULAR,3pt,Jump Shot,[],1631097,68.67608409986859,66.66666666666666,1610612754,0,0,2024-11-16T00:11:57Z,110000,False,83.0,242.0,1,right,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
12,PT10M56.00S,2024-11-16T00:11:55.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-11-16T00:11:57Z,120000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M48.00S,2024-11-16T00:12:03.9Z,1,REGULAR,2pt,Layup,[],1629639,9.149145860709593,29.411764705882355,1610612748,0,0,2024-11-16T00:14:52Z,130000,False,103.0,34.0,1,left,MISS T. Herro 10' driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,10.82,Missed,,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2024-11-16T00:12:07.9Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,0,0,2024-11-16T00:12:08Z,140000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M34.00S,2024-11-16T00:12:17.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,66.3107752956636,62.5,1610612754,0,0,2024-11-16T00:12:21Z,150000,False,62.0,264.0,1,right,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
16,PT10M30.00S,2024-11-16T00:12:21.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-11-16T00:12:21Z,160000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
17,PT10M11.00S,2024-11-16T00:12:39.6Z,1,REGULAR,3pt,Jump Shot,[],1626179,6.1268068331143235,96.07843137254902,1610612748,0,0,2024-11-16T00:12:43Z,170000,False,-230.0,5.0,1,left,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
18,PT10M08.00S,2024-11-16T00:12:42.6Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,0,0,2024-11-16T00:12:43Z,180000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT09M55.00S,2024-11-16T00:12:55.7Z,1,REGULAR,2pt,Jump Shot,[],1630169,75.3777923784494,34.80392156862745,1610612754,0,0,2024-11-16T00:13:00Z,190000,False,-76.0,179.0,1,right,MISS T. Haliburton 19' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,19.44,Missed,,,,,,,,,,,,,,,,,,
20,PT09M51.00S,2024-11-16T00:12:59.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,0,0,2024-11-16T00:13:00Z,200000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT09M41.00S,2024-11-16T00:13:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,5.469776609724048,49.50980392156863,1610612748,0,2,2024-11-16T00:13:15Z,210000,False,2.0,-1.0,1,left,H. Highsmith Layup (2 PTS) (K. Love 1 AST),"[1629312, 201567]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,2.0,K. Love,201567.0,1.0,,,,,,,,,,
23,PT09M34.00S,2024-11-16T00:13:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.19776609724047,51.470588235294116,1610612754,2,2,2024-11-16T00:13:23Z,230000,False,7.0,21.0,1,right,B. Mathurin driving Layup (2 PTS) (T. Haliburton 1 AST),"[1631097, 1630169]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,
25,PT09M23.00S,2024-11-16T00:13:28.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.258212877792378,44.6078431372549,1610612748,2,4,2024-11-16T00:13:31Z,250000,False,27.0,6.0,1,left,T. Rozier driving finger roll Layup (2 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M10.00S,2024-11-16T00:13:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,81.553876478318,44.11764705882353,1610612754,2,4,2024-11-16T00:14:42Z,260000,False,-29.0,121.0,1,right,MISS M. Turner 12' driving floating Shot,[1626167],1610612754.0,IND,driving floating,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.44,Missed,,,,,,,,,,,,,,,,,,
27,PT09M07.00S,2024-11-16T00:13:43.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,4,2024-11-16T00:13:45Z,270000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M05.00S,2024-11-16T00:13:46.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629312,7.046649145860711,50.49019607843137,1610612748,2,6,2024-11-16T00:13:53Z,280000,False,-2.0,14.0,1,left,H. Highsmith running DUNK (4 PTS) (B. Adebayo 1 AST),"[1629312, 1628389]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,4.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
30,PT09M04.00S,2024-11-16T00:13:50.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,2,6,2024-11-16T00:13:50Z,300000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT08M42.00S,2024-11-16T00:17:24.4Z,1,REGULAR,3pt,Jump Shot,[],1641767,68.54467805519053,24.019607843137255,1610612754,5,6,2024-11-16T00:17:30Z,310000,False,-130.0,243.0,1,right,B. Sheppard 27' 3PT bank (3 PTS) (T. Haliburton 2 AST),"[1641767, 1630169]",1610612754.0,IND,bank,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,27.57,Made,,,,,3.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,
