actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
90,PT05M34.00S,2024-11-24T22:25:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,17.0335085413929,47.05882352941176,1610612764,14,12,2024-11-24T22:25:08Z,900000,False,15.0,108.0,1,left,M. Brogdon 10' driving floating Jump Shot (4 PTS),[1627763],1610612764.0,WAS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.86,Made,,,,,,4.0,,,,,,,
91,PT05M24.00S,2024-11-24T22:25:15.6Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612754,14,12,2024-11-24T22:25:30Z,910000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Brown 2 FT),"[1642259, 1629650]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Brown,1629650.0,,,,,,,,,,,,,,,
93,PT05M24.00S,2024-11-24T22:25:43.4Z,1,REGULAR,freethrow,1 of 2,[],1629650,,,1610612754,14,12,2024-11-24T22:25:43Z,930000,False,,,0,,MISS M. Brown Free Throw 1 of 2,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
94,PT05M24.00S,2024-11-24T22:25:43.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,14,12,2024-11-24T22:25:43Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,
95,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,out,[],1631097,,,1610612754,14,12,2024-11-24T22:26:08Z,950000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,out,[],1631245,,,1610612754,14,12,2024-11-24T22:26:08Z,960000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,out,[],1627763,,,1610612754,14,12,2024-11-24T22:26:08Z,970000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,out,[],1642259,,,1610612754,14,12,2024-11-24T22:26:08Z,980000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,14,12,2024-11-24T22:26:08Z,990000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,in,[],204456,,,1610612754,14,12,2024-11-24T22:26:08Z,1000000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,in,[],1642267,,,1610612754,14,12,2024-11-24T22:26:08Z,1010000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M24.00S,2024-11-24T22:25:44.1Z,1,REGULAR,substitution,in,[],202685,,,1610612754,14,12,2024-11-24T22:26:08Z,1020000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M24.00S,2024-11-24T22:26:09.2Z,1,REGULAR,freethrow,2 of 2,[],1629650,,,1610612754,15,12,2024-11-24T22:26:09Z,1030000,False,,,0,,M. Brown Free Throw 2 of 2 (9 PTS),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,Made,,,,,,9.0,,,,,,,
104,PT05M14.00S,2024-11-24T22:26:22.9Z,1,REGULAR,turnover,out-of-bounds,[],202685,,,1610612764,15,12,2024-11-24T22:26:29Z,1040000,False,,,0,,J. Valančiūnas lost ball out-of-bounds TURNOVER (1 TO),[202685],1610612764.0,WAS,lost ball,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,1.0,,,,,,,,
106,PT05M06.00S,2024-11-24T22:26:33.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,92.32917214191852,48.28431372549019,1610612754,15,12,2024-11-24T22:28:16Z,1060000,False,-9.0,20.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,2.14,Missed,,,,,,,,,,,,,
107,PT05M03.00S,2024-11-24T22:26:36.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,15,12,2024-11-24T22:28:16Z,1070000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,
108,PT04M58.00S,2024-11-24T22:26:40.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,9.543363994743759,48.28431372549019,1610612764,15,14,2024-11-24T22:26:47Z,1080000,False,9.0,37.0,1,left,K. Kuzma running finger roll Layup (4 PTS),[1628398],1610612764.0,WAS,running finger roll,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,3.82,Made,,,,,,4.0,,,,,,,
110,PT04M44.00S,2024-11-24T22:26:54.5Z,1,REGULAR,2pt,Jump Shot,[],1630169,94.03745072273325,77.69607843137256,1610612754,15,14,2024-11-24T22:26:59Z,1100000,False,138.0,4.0,1,right,MISS T. Haliburton 13' fadeaway Shot,[1630169],1610612754.0,IND,fadeaway,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,13.85,Missed,,,,,,,,,,,,,
111,PT04M41.00S,2024-11-24T22:26:57.5Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,15,14,2024-11-24T22:26:59Z,1110000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,
112,PT04M25.00S,2024-11-24T22:27:13.6Z,1,REGULAR,3pt,Jump Shot,[],1630557,35.56176084099869,35.78431372549019,1610612764,15,14,2024-11-24T22:27:20Z,1120000,False,71.0,282.0,1,left,MISS C. Kispert 29' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,29.06,Missed,,,,,,,,,,,,,
113,PT04M23.00S,2024-11-24T22:27:15.6Z,1,REGULAR,rebound,offensive,[],202685,,,1610612764,15,14,2024-11-24T22:31:31Z,1130000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,112.0,2.0,1.0,1.0,,,,,,,,,
114,PT04M22.00S,2024-11-24T22:27:20.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642267,5.590000152587891,50.0,1610612764,15,16,2024-11-24T22:32:11Z,1140000,False,0.0,0.0,1,left,C. Carrington Layup (2 PTS) (J. Valančiūnas 1 AST),"[1642267, 202685]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,2.0,,,J. Valančiūnas,202685.0,1.0,,
115,PT04M09.00S,2024-11-24T22:27:32.1Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612754,15,16,2024-11-24T22:27:39Z,1150000,False,,,0,,J. Valančiūnas shooting personal FOUL (1 PF) (Brown 2 FT),"[202685, 1629650]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,Brown,1629650.0,,,,,,,,,,,,,,,
117,PT04M09.00S,2024-11-24T22:28:17.5Z,1,REGULAR,freethrow,1 of 2,[],1629650,,,1610612754,16,16,2024-11-24T22:28:17Z,1170000,False,,,0,,M. Brown Free Throw 1 of 2 (10 PTS),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,Made,,,,,,10.0,,,,,,,
118,PT04M09.00S,2024-11-24T22:28:19.4Z,1,REGULAR,substitution,out,[],1628398,,,1610612754,16,16,2024-11-24T22:28:24Z,1180000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M09.00S,2024-11-24T22:28:19.4Z,1,REGULAR,substitution,in,[],1642273,,,1610612754,16,16,2024-11-24T22:28:24Z,1190000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M09.00S,2024-11-24T22:28:39.6Z,1,REGULAR,freethrow,2 of 2,[],1629650,,,1610612754,17,16,2024-11-24T22:28:39Z,1200000,False,,,0,,M. Brown Free Throw 2 of 2 (11 PTS),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,Made,,,,,,11.0,,,,,,,
122,PT03M59.00S,2024-11-24T22:28:51.2Z,1,REGULAR,3pt,Jump Shot,[],1642273,2.8416557161629434,95.58823529411765,1610612764,17,19,2024-11-24T22:28:57Z,1210000,False,-228.0,-26.0,1,left,K. George 3PT pullup (3 PTS) (C. Carrington 1 AST),"[1642273, 1642267]",1610612764.0,WAS,pullup,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,22.94,Made,,,,,,3.0,,,C. Carrington,1642267.0,1.0,,
124,PT03M45.00S,2024-11-24T22:29:03.9Z,1,REGULAR,2pt,Jump Shot,[],1630169,81.94809461235218,80.63725490196079,1610612754,17,19,2024-11-24T22:33:34Z,1230000,False,153.0,117.0,1,right,MISS T. Haliburton 19' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,19.29,Missed,,,,,,,,,,,,,
125,PT03M45.00S,2024-11-24T22:29:03.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,17,19,2024-11-24T22:29:07Z,1240000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,,,,124.0,3.0,2.0,1.0,,,,,,,,,
126,PT03M37.00S,2024-11-24T22:29:12.5Z,1,REGULAR,2pt,Jump Shot,[],1642273,21.632720105124836,26.715686274509803,1610612764,17,19,2024-11-24T22:29:16Z,1250000,False,116.0,151.0,1,left,MISS K. George 19' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,19.05,Missed,,,,,,,,,,,,,
127,PT03M34.00S,2024-11-24T22:29:15.5Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612754,17,19,2024-11-24T22:29:16Z,1260000,False,,,0,,M. Brown REBOUND (Off:1 Def:2),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,126.0,3.0,2.0,1.0,,,,,,,,,
128,PT03M28.00S,2024-11-24T22:29:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",204456,95.6143232588699,48.529411764705884,1610612754,19,19,2024-11-24T22:29:27Z,1270000,False,-7.0,-11.0,1,right,T. McConnell running Layup (2 PTS),[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,,,,,,2.0,,,,,,,
129,PT03M03.00S,2024-11-24T22:29:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,33.722076215505915,23.284313725490197,1610612764,19,22,2024-11-24T22:29:51Z,1280000,False,134.0,264.0,1,left,C. Kispert 29' 3PT  (3 PTS) (B. Coulibaly 1 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,29.63,Made,,,,,,3.0,,,B. Coulibaly,1641731.0,1.0,,
131,PT02M48.00S,2024-11-24T22:30:01.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,93.11760840998686,49.26470588235294,1610612754,21,22,2024-11-24T22:30:05Z,1300000,False,-4.0,12.0,1,right,O. Toppin cutting DUNK (4 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,1.27,Made,,,,,,4.0,,,T. McConnell,204456.0,1.0,,
133,PT02M42.00S,2024-11-24T22:30:08.1Z,1,REGULAR,3pt,Jump Shot,[],1642267,32.802233902759525,67.64705882352942,1610612764,21,22,2024-11-24T22:30:12Z,1320000,False,-88.0,256.0,1,left,MISS C. Carrington 27' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,27.06,Missed,,,,,,,,,,,,,
134,PT02M40.00S,2024-11-24T22:30:10.1Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,21,22,2024-11-24T22:30:12Z,1330000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,
136,PT02M40.00S,2024-11-24T22:30:15.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,21,22,2024-11-24T22:30:15Z,1350000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,21,22,2024-11-24T22:32:38Z,1360000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,out,[],1629650,,,1610612754,21,22,2024-11-24T22:32:38Z,1370000,False,,,0,,SUB out: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,out,[],1641731,,,1610612754,21,22,2024-11-24T22:32:38Z,1380000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,21,22,2024-11-24T22:32:38Z,1390000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,21,22,2024-11-24T22:32:38Z,1400000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M40.00S,2024-11-24T22:32:21.9Z,1,REGULAR,substitution,in,[],1630264,,,1610612754,21,22,2024-11-24T22:32:38Z,1410000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M19.00S,2024-11-24T22:33:31.4Z,1,REGULAR,3pt,Jump Shot,[],1627783,66.44218134034165,55.392156862745104,1610612754,21,22,2024-11-24T22:33:35Z,1420000,False,27.0,263.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,26.43,Missed,,,,,,,,,,,,,
144,PT02M15.00S,2024-11-24T22:33:35.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,21,22,2024-11-24T22:33:35Z,1430000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,143.0,4.0,3.0,1.0,,,,,,,,,
145,PT01M57.00S,2024-11-24T22:33:52.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,11.383048620236531,38.72549019607843,1610612764,21,24,2024-11-24T22:33:57Z,1440000,False,56.0,55.0,1,left,K. George 7' driving Layup (5 PTS) (C. Kispert 1 AST),"[1642273, 1630557]",1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.84,Made,,,,,,5.0,,,C. Kispert,1630557.0,1.0,,
147,PT01M41.00S,2024-11-24T22:34:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.9862023653088,50.245098039215684,1610612754,23,24,2024-11-24T22:34:12Z,1460000,False,1.0,13.0,1,right,P. Siakam reverse Layup (2 PTS) (B. Mathurin 2 AST),"[1627783, 1631097]",1610612754.0,IND,reverse,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,,,,,,2.0,,,B. Mathurin,1631097.0,2.0,,
149,PT01M27.00S,2024-11-24T22:34:23.4Z,1,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,23,24,2024-11-24T22:34:28Z,1480000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (2 TO),[1642273],1610612764.0,WAS,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Right Center,1627534.0,,,,,,,,,,,2.0,,,,,,,,
150,PT01M17.00S,2024-11-24T22:34:40.8Z,1,REGULAR,turnover,bad pass,[],204456,,,1610612754,23,24,2024-11-24T22:34:44Z,1490000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 202685]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,,,,,,,Valančiūnas,202685.0
151,PT01M17.00S,2024-11-24T22:34:40.8Z,1,REGULAR,steal,,[],202685,,,1610612764,23,24,2024-11-24T22:34:41Z,1500000,False,,,0,,J. Valančiūnas STEAL (1 STL),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
152,PT01M13.00S,2024-11-24T22:34:49.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630264,8.360709592641262,50.73529411764706,1610612764,23,26,2024-11-24T22:35:05Z,1510000,False,-4.0,26.0,1,left,A. Gill running Layup (2 PTS) (C. Carrington 2 AST),"[1630264, 1642267]",1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,2.64,Made,,,,,,2.0,,,C. Carrington,1642267.0,2.0,,
154,PT01M13.00S,2024-11-24T22:34:53.9Z,1,REGULAR,foul,personal,['1freethrow'],204456,,,1610612764,23,26,2024-11-24T22:35:00Z,1530000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Gill 1 FT),"[204456, 1630264]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2002.0,1.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
156,PT01M13.00S,2024-11-24T22:35:00.7Z,1,REGULAR,substitution,out,[],1641716,,,1610612764,23,26,2024-11-24T22:35:30Z,1550000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M13.00S,2024-11-24T22:35:00.7Z,1,REGULAR,substitution,in,[],1642277,,,1610612764,23,26,2024-11-24T22:35:30Z,1560000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M13.00S,2024-11-24T22:35:29.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630264,,,1610612764,23,26,2024-11-24T22:35:31Z,1570000,False,,,0,,MISS A. Gill Free Throw 1 of 1,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
159,PT01M11.00S,2024-11-24T22:35:31.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,23,26,2024-11-24T22:35:31Z,1580000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,
160,PT01M03.00S,2024-11-24T22:35:40.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612754,23,26,2024-11-24T22:35:47Z,1590000,False,,,0,,J. Valančiūnas personal FOUL (2 PF) (Furphy 2 FT),"[202685, 1642277]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,2002.0,2.0,0.0,Furphy,1642277.0,,,,,,,,,,,,,,,
162,PT01M03.00S,2024-11-24T22:36:03.4Z,1,REGULAR,freethrow,1 of 2,[],1642277,,,1610612754,24,26,2024-11-24T22:36:03Z,1610000,False,,,0,,J. Furphy Free Throw 1 of 2 (1 PTS),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,Made,,,,,,1.0,,,,,,,
163,PT01M03.00S,2024-11-24T22:36:19.3Z,1,REGULAR,freethrow,2 of 2,[],1642277,,,1610612754,25,26,2024-11-24T22:36:19Z,1620000,False,,,0,,J. Furphy Free Throw 2 of 2 (2 PTS),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,Made,,,,,,2.0,,,,,,,
164,PT00M46.20S,2024-11-24T22:36:39.3Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,25,26,2024-11-24T22:36:44Z,1630000,False,,,0,,C. Carrington lost ball out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,lost ball,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Right Center,2003.0,,,,,,,,,,,1.0,,,,,,,,
165,PT00M32.00S,2024-11-24T22:36:59.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,68.54467805519053,73.52941176470588,1610612754,28,26,2024-11-24T22:37:04Z,1640000,False,118.0,243.0,1,right,B. Mathurin 27' 3PT pullup (5 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,,,27.01,Made,,,,,,5.0,,,,,,,
166,PT00M20.50S,2024-11-24T22:37:15.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612764,28,26,2024-11-24T22:37:21Z,1650000,False,,,0,,P. Siakam personal FOUL (2 PF) (George 2 FT),"[1627783, 1642273]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,2003.0,2.0,0.0,George,1642273.0,,,,,,,,,,,,,,,
168,PT00M20.50S,2024-11-24T22:37:41.8Z,1,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,28,27,2024-11-24T22:37:41Z,1670000,False,,,0,,K. George Free Throw 1 of 2 (6 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,Made,,,,,,6.0,,,,,,,
169,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,out,[],1627783,,,1610612764,28,27,2024-11-24T22:37:52Z,1680000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,out,[],202685,,,1610612764,28,27,2024-11-24T22:37:52Z,1690000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,28,27,2024-11-24T22:37:52Z,1700000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,in,[],1641716,,,1610612764,28,27,2024-11-24T22:37:52Z,1710000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,in,[],1641731,,,1610612764,28,27,2024-11-24T22:37:52Z,1720000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M20.50S,2024-11-24T22:37:42.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612764,28,27,2024-11-24T22:37:52Z,1730000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M20.50S,2024-11-24T22:38:06.3Z,1,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,28,28,2024-11-24T22:38:06Z,1740000,False,,,0,,K. George Free Throw 2 of 2 (7 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,Made,,,,,,7.0,,,,,,,
176,PT00M04.40S,2024-11-24T22:38:25.2Z,1,REGULAR,3pt,Jump Shot,[],1641716,92.85479632063075,3.1862745098039214,1610612754,31,28,2024-11-24T22:38:32Z,1750000,False,-234.0,15.0,1,right,J. Walker 3PT  (3 PTS) (T. McConnell 2 AST),"[1641716, 204456]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,,,23.46,Made,,,,,,3.0,,,T. McConnell,204456.0,2.0,,
