actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
25,PT10M16.00S,2024-11-30T01:13:37.0Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,3,1,2024-11-30T01:13:37Z,250000,False,,,0,,M. Turner Free Throw 1 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
26,PT10M16.00S,2024-11-30T01:13:53.9Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,4,1,2024-11-30T01:13:53Z,260000,False,,,0,,M. Turner Free Throw 2 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
27,PT10M01.00S,2024-11-30T01:14:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,33.98488830486202,36.27450980392157,1610612765,4,4,2024-11-30T01:14:13Z,270000,False,69.0,267.0,1,left,C. Cunningham 27' 3PT  (3 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,27.57,Made,,,,,,,3.0,J. Duren,1631105.0,1.0,,,,,,,,
29,PT09M48.00S,2024-11-30T01:14:21.9Z,1,REGULAR,3pt,Jump Shot,[],1630169,63.9454664914586,50.0,1610612754,7,4,2024-11-30T01:14:26Z,290000,False,0.0,286.0,1,right,T. Haliburton 28' 3PT pullup (3 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,28.64,Made,,,,,,,3.0,M. Turner,1626167.0,1.0,,,,,,,,
31,PT09M41.00S,2024-11-30T01:14:33.2Z,1,REGULAR,turnover,backcourt,[],203501,,,1610612765,7,4,2024-11-30T01:14:43Z,310000,False,,,0,,T. Hardaway Jr. backcourt TURNOVER (1 TO),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2004.0,,,,,1.0,,
32,PT09M30.00S,2024-11-30T01:14:58.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,91.93495400788436,97.30392156862744,1610612754,7,4,2024-11-30T01:15:03Z,320000,False,237.0,23.0,1,right,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
33,PT09M27.00S,2024-11-30T01:15:01.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,7,4,2024-11-30T01:15:03Z,330000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,
34,PT09M16.00S,2024-11-30T01:15:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,6.258212877792378,51.225490196078425,1610612765,7,6,2024-11-30T01:15:15Z,340000,False,-6.0,6.0,1,left,T. Hardaway Jr. driving finger roll Layup (2 PTS),[203501],1610612765.0,DET,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,2.0,,,,,,,,,,,
35,PT08M57.00S,2024-11-30T01:15:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.27792378449409,58.08823529411765,1610612754,9,6,2024-11-30T01:15:58Z,350000,False,40.0,29.0,1,right,T. Haliburton driving floating bank Jump Shot (5 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.0,Made,,,,,,,5.0,,,,,,,,,,,
36,PT08M36.00S,2024-11-30T01:15:51.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,8.09789750328515,47.05882352941176,1610612765,9,8,2024-11-30T01:15:55Z,360000,False,15.0,24.0,1,left,T. Harris cutting DUNK (2 PTS) (C. Cunningham 1 AST),"[202699, 1630595]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,
38,PT08M19.00S,2024-11-30T01:16:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,86.15308804204993,43.872549019607845,1610612754,11,8,2024-11-30T01:16:12Z,380000,False,-31.0,78.0,1,right,P. Siakam 8' turnaround fadeaway Jump Shot (2 PTS),[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.35,Made,,,,,,,2.0,,,,,,,,,,,
39,PT08M05.00S,2024-11-30T01:16:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630595,30.56833114323259,60.5392156862745,1610612765,11,11,2024-11-30T01:16:27Z,390000,False,-53.0,235.0,1,left,C. Cunningham 24' 3PT pullup (6 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,24.06,Made,,,,,,,6.0,,,,,,,,,,,
40,PT07M46.00S,2024-11-30T01:16:42.3Z,1,REGULAR,3pt,Jump Shot,[],1631097,67.36202365308804,34.068627450980394,1610612754,14,11,2024-11-30T01:16:45Z,400000,False,-80.0,254.0,1,right,B. Mathurin 26' 3PT pullup (3 PTS) (M. Turner 2 AST),"[1631097, 1626167]",1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,26.65,Made,,,,,,,3.0,M. Turner,1626167.0,2.0,,,,,,,,
41,PT07M33.00S,2024-11-30T01:16:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,9.017739816031538,45.09803921568628,1610612765,14,11,2024-11-30T01:17:00Z,410000,False,25.0,32.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
42,PT07M29.00S,2024-11-30T01:16:59.6Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,14,11,2024-11-30T01:17:00Z,420000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,
43,PT07M21.00S,2024-11-30T01:17:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.93495400788436,51.71568627450981,1610612754,16,11,2024-11-30T01:17:09Z,430000,False,9.0,23.0,1,right,B. Mathurin driving finger roll Layup (5 PTS),[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,5.0,,,,,,,,,,,
44,PT07M21.00S,2024-11-30T01:17:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,16,11,2024-11-30T01:17:09Z,440000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M09.00S,2024-11-30T01:20:24.8Z,1,REGULAR,foul,offensive,[],1631105,,,1610612765,16,11,2024-11-30T01:20:32Z,460000,False,,,0,,J. Duren offensive FOUL (2 PF),"[1631105, 1631245]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,2.0,0.0,Jackson,1631245.0,,,
49,PT07M09.00S,2024-11-30T01:20:24.8Z,1,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,16,11,2024-11-30T01:20:24Z,480000,False,,,0,,J. Duren offensive foul TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,,,,,1.0,,
50,PT07M09.00S,2024-11-30T01:20:35.7Z,1,REGULAR,substitution,out,[],1631105,,,1610612754,16,11,2024-11-30T01:20:54Z,490000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M09.00S,2024-11-30T01:20:35.7Z,1,REGULAR,substitution,out,[],1631093,,,1610612754,16,11,2024-11-30T01:20:54Z,500000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M09.00S,2024-11-30T01:20:35.7Z,1,REGULAR,substitution,in,[],1630191,,,1610612754,16,11,2024-11-30T01:20:54Z,510000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M09.00S,2024-11-30T01:20:35.7Z,1,REGULAR,substitution,in,[],1627736,,,1610612754,16,11,2024-11-30T01:20:54Z,520000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M03.00S,2024-11-30T01:21:11.7Z,1,REGULAR,foul,offensive,[],1631097,,,1610612754,16,11,2024-11-30T01:21:16Z,530000,False,,,0,,B. Mathurin offensive FOUL (1 PF),"[1631097, 203501]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Hardaway Jr.,203501.0,,,
56,PT07M03.00S,2024-11-30T01:21:11.7Z,1,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,16,11,2024-11-30T01:21:11Z,550000,False,,,0,,B. Mathurin offensive foul TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
57,PT06M45.00S,2024-11-30T01:21:39.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203501,9.149145860709593,1.715686274509804,1610612765,16,14,2024-11-30T01:21:44Z,560000,False,241.0,34.0,1,left,T. Hardaway Jr. 24' 3PT  (5 PTS) (C. Cunningham 2 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,24.37,Made,,,,,,,5.0,C. Cunningham,1630595.0,2.0,,,,,,,,
59,PT06M30.00S,2024-11-30T01:21:57.5Z,1,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,16,14,2024-11-30T01:22:03Z,580000,False,,,0,,B. Mathurin lost ball out-of-bounds TURNOVER (2 TO),[1631097],1610612754.0,IND,lost ball,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,2004.0,,,,,2.0,,
60,PT06M18.00S,2024-11-30T01:22:16.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202699,6.783837056504599,73.2843137254902,1610612765,16,16,2024-11-30T01:24:59Z,590000,False,-116.0,11.0,1,left,T. Harris 11' driving floating Jump Shot (4 PTS) (C. Cunningham 3 AST),"[202699, 1630595]",1610612765.0,DET,driving floating,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,11.69,Made,,,,,,,4.0,C. Cunningham,1630595.0,3.0,,,,,,,,
62,PT06M18.00S,2024-11-30T01:22:18.7Z,1,REGULAR,foul,personal,['1freethrow'],1631245,,,1610612765,16,16,2024-11-30T01:22:25Z,610000,False,,,0,,Q. Jackson shooting personal FOUL (1 PF) (Harris 1 FT),"[1631245, 202699]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2004.0,1.0,0.0,Harris,202699.0,,,
65,PT06M18.00S,2024-11-30T01:22:25.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612765,16,16,2024-11-30T01:23:18Z,640000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2024-11-30T01:22:25.5Z,1,REGULAR,substitution,in,[],1630167,,,1610612765,16,16,2024-11-30T01:23:18Z,650000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M18.00S,2024-11-30T01:22:25.5Z,1,REGULAR,substitution,in,[],1641716,,,1610612765,16,16,2024-11-30T01:23:18Z,660000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M18.00S,2024-11-30T01:22:25.5Z,1,REGULAR,substitution,out,[],1631097,,,1610612765,16,16,2024-11-30T01:23:18Z,670000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2024-11-30T01:22:56.1Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],202699,,,1610612765,16,17,2024-11-30T01:22:56Z,680000,False,,,0,,T. Harris Free Throw 1 of 1 (5 PTS),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
70,PT06M02.00S,2024-11-30T01:23:13.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,87.20433639947439,36.51960784313725,1610612754,16,17,2024-11-30T01:25:36Z,690000,False,-67.0,68.0,1,right,MISS M. Turner 9' turnaround fadeaway Shot,[1626167],1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,9.56,Missed,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2024-11-30T01:23:19.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,16,17,2024-11-30T01:23:21Z,700000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,
72,PT05M51.00S,2024-11-30T01:23:23.7Z,1,REGULAR,3pt,Jump Shot,[],203501,9.280551905387648,4.901960784313726,1610612765,16,17,2024-11-30T01:26:34Z,710000,False,225.0,35.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2024-11-30T01:23:25.7Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,16,17,2024-11-30T01:23:30Z,720000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,
74,PT05M45.00S,2024-11-30T01:23:30.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,68.01905387647832,78.43137254901961,1610612754,16,17,2024-11-30T01:23:36Z,730000,False,142.0,248.0,1,right,MISS T. Haliburton 28' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,28.6,Missed,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2024-11-30T01:23:33.7Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,16,17,2024-11-30T01:23:36Z,740000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,
76,PT05M31.00S,2024-11-30T01:23:45.5Z,1,REGULAR,foul,personal,[],1631245,,,1610612765,16,17,2024-11-30T01:23:56Z,750000,False,,,0,,Q. Jackson personal FOUL (2 PF),"[1631245, 1630595]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627962.0,2.0,0.0,Cunningham,1630595.0,,,
78,PT05M31.00S,2024-11-30T01:23:53.8Z,1,REGULAR,substitution,out,[],1631245,,,1610612765,16,17,2024-11-30T01:23:57Z,770000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2024-11-30T01:23:53.8Z,1,REGULAR,substitution,out,[],203501,,,1610612765,16,17,2024-11-30T01:23:57Z,780000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2024-11-30T01:23:53.8Z,1,REGULAR,substitution,in,[],204456,,,1610612765,16,17,2024-11-30T01:23:57Z,790000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M31.00S,2024-11-30T01:23:53.8Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,16,17,2024-11-30T01:23:57Z,800000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M23.00S,2024-11-30T01:24:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,11.777266754270697,47.05882352941176,1610612765,16,19,2024-11-30T01:24:28Z,810000,False,15.0,58.0,1,left,C. Cunningham 6' driving Layup (8 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.0,Made,,,,,,,8.0,,,,,,,,,,,
84,PT05M08.00S,2024-11-30T01:25:10.7Z,1,REGULAR,foul,personal,[],1630191,,,1610612754,16,19,2024-11-30T01:25:21Z,830000,False,,,0,,I. Stewart personal FOUL (1 PF),"[1630191, 1630169]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2004.0,1.0,0.0,Haliburton,1630169.0,,,
86,PT04M59.00S,2024-11-30T01:25:28.4Z,1,REGULAR,turnover,traveling,[],1626167,,,1610612754,16,19,2024-11-30T01:25:34Z,850000,False,,,0,,M. Turner traveling TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2004.0,,,,,1.0,,
87,PT04M39.00S,2024-11-30T01:25:57.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630595,13.87976346911958,49.754901960784316,1610612765,16,19,2024-11-30T01:26:03Z,860000,False,1.0,78.0,1,left,MISS C. Cunningham 7' turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
88,PT04M35.00S,2024-11-30T01:26:01.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,16,19,2024-11-30T01:26:03Z,870000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,3.0,3.0,0.0,,,,,,,,,,,,
