actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M35.00S,2025-02-27T00:18:22.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,70.90998685939553,17.401960784313726,1610612761,6,9,2025-02-27T00:18:26Z,250000,False,-163.0,221.0,1,right,MISS R. Barrett 27' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,27.45,Missed,,,,,,,,,,,,,,,,,,
26,PT09M31.00S,2025-02-27T00:18:26.2Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,6,9,2025-02-27T00:18:26Z,260000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M18.00S,2025-02-27T00:18:38.1Z,1,REGULAR,3pt,Jump Shot,[],1630169,29.77989487516426,10.53921568627451,1610612754,9,9,2025-02-27T00:42:08Z,270000,False,197.0,227.0,1,left,T. Haliburton 30' 3PT step back (6 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,30.11,Made,,,,,,,6.0,,,,,,,,,,,
28,PT09M01.00S,2025-02-27T00:18:55.1Z,1,REGULAR,2pt,Jump Shot,[],1627751,87.07293035479631,22.30392156862745,1610612761,9,9,2025-02-27T00:19:47Z,280000,False,-138.0,69.0,1,right,MISS J. Poeltl 15' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,15.47,Missed,,,,,,,,,,,,,,,,,,
29,PT08M59.00S,2025-02-27T00:18:57.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,9,9,2025-02-27T00:18:58Z,290000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M53.00S,2025-02-27T00:19:02.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629614,24.917871222076215,87.74509803921569,1610612754,9,9,2025-02-27T00:20:08Z,300000,False,-189.0,182.0,1,left,MISS A. Nembhard 26' running 3PT,[1629614],1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
31,PT08M52.00S,2025-02-27T00:19:03.5Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,9,9,2025-02-27T00:19:05Z,310000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M42.00S,2025-02-27T00:19:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.04402102496715,50.73529411764706,1610612761,9,9,2025-02-27T00:20:34Z,320000,False,4.0,50.0,1,right,MISS R. Barrett driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
33,PT08M39.00S,2025-02-27T00:19:17.3Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,9,9,2025-02-27T00:19:17Z,330000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M34.00S,2025-02-27T00:19:22.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,34.641918528252305,31.862745098039213,1610612754,12,9,2025-02-27T00:21:18Z,340000,False,91.0,273.0,1,left,M. Turner 28' 3PT  (6 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,28.78,Made,,,,,,,6.0,T. Haliburton,1630169.0,2.0,,,,,,,,
36,PT08M05.00S,2025-02-27T00:19:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,92.85479632063075,52.450980392156865,1610612761,12,9,2025-02-27T00:19:57Z,360000,False,12.0,15.0,1,right,MISS I. Quickley driving finger roll Layup,[1630193],1610612761.0,TOR,driving finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
37,PT08M04.00S,2025-02-27T00:19:52.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,12,9,2025-02-27T00:19:57Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
38,PT08M04.00S,2025-02-27T00:19:58.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,12,9,2025-02-27T00:20:03Z,380000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,201639.0,,,,,,,,,,,,,
39,PT07M55.00S,2025-02-27T00:20:15.9Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,12,9,2025-02-27T00:20:18Z,390000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1630534]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,Agbaji,1630534.0,,
40,PT07M55.00S,2025-02-27T00:20:15.9Z,1,REGULAR,steal,,[],1630534,,,1610612761,12,9,2025-02-27T00:20:17Z,400000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
41,PT07M50.00S,2025-02-27T00:20:22.7Z,1,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612761,12,9,2025-02-27T00:20:56Z,410000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Quickley 2 FT),"[1626167, 1630193]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Quickley,1630193.0,,,,
43,PT07M50.00S,2025-02-27T00:20:55.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630193,,,1610612761,12,10,2025-02-27T00:21:15Z,430000,False,,,0,,I. Quickley Free Throw 1 of 2 (5 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
44,PT07M50.00S,2025-02-27T00:20:55.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630193,,,1610612761,12,10,2025-02-27T00:21:15Z,440000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2025-02-27T00:20:56.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,12,10,2025-02-27T00:21:15Z,450000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M32.00S,2025-02-27T00:21:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.30946123521682,49.754901960784316,1610612754,14,10,2025-02-27T00:21:34Z,460000,False,1.0,16.0,1,left,P. Siakam driving finger roll Layup (2 PTS) (A. Nesmith 1 AST),"[1627783, 1630174]",1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,2.0,A. Nesmith,1630174.0,1.0,,,,,,,,
48,PT07M09.00S,2025-02-27T00:21:53.9Z,1,REGULAR,3pt,Jump Shot,[],1641711,70.51576872536137,78.67647058823529,1610612761,14,10,2025-02-27T00:21:58Z,480000,False,143.0,225.0,1,right,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
49,PT07M05.00S,2025-02-27T00:21:57.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,14,10,2025-02-27T00:21:58Z,490000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT06M57.00S,2025-02-27T00:22:05.6Z,1,REGULAR,3pt,Jump Shot,[],1630174,31.882391590013142,73.0392156862745,1610612754,14,10,2025-02-27T00:22:10Z,500000,False,-115.0,247.0,1,left,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,27.27,Missed,,,,,,,,,,,,,,,,,,
51,PT06M55.00S,2025-02-27T00:22:07.6Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,14,10,2025-02-27T00:22:22Z,510000,False,,,0,,G. Dick REBOUND (Off:0 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT06M48.00S,2025-02-27T00:22:15.3Z,1,REGULAR,3pt,Jump Shot,[],1630534,68.80749014454665,16.911764705882355,1610612761,14,10,2025-02-27T00:22:20Z,520000,False,-165.0,241.0,1,right,MISS O. Agbaji 29' pullup 3PT,[1630534],1610612761.0,TOR,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,29.21,Missed,,,,,,,,,,,,,,,,,,
53,PT06M44.00S,2025-02-27T00:22:19.3Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,14,10,2025-02-27T00:22:20Z,530000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT06M39.00S,2025-02-27T00:22:23.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,7.440867279894875,49.26470588235294,1610612754,14,10,2025-02-27T00:22:32Z,540000,False,4.0,17.0,1,left,MISS P. Siakam running Layup,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
55,PT06M37.00S,2025-02-27T00:22:25.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,14,10,2025-02-27T00:22:32Z,550000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M26.00S,2025-02-27T00:22:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.1688567674113,50.98039215686274,1610612761,14,12,2025-02-27T00:22:43Z,560000,False,5.0,2.0,1,right,J. Poeltl cutting Layup (4 PTS) (G. Dick 2 AST),"[1627751, 1641711]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,4.0,G. Dick,1641711.0,2.0,,,,,,,,
58,PT06M20.00S,2025-02-27T00:22:45.6Z,1,REGULAR,foul,offensive,[],1629614,,,1610612754,14,12,2025-02-27T00:22:50Z,580000,False,,,0,,A. Nembhard offensive FOUL (1 PF),"[1629614, 1641711]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,,,,,1627964.0,,,,,,1.0,0.0,Dick,1641711.0,,,,
60,PT06M20.00S,2025-02-27T00:22:45.6Z,1,REGULAR,turnover,offensive foul,[],1629614,,,1610612754,14,12,2025-02-27T00:22:45Z,600000,False,,,0,,A. Nembhard offensive foul TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,,,,,,,1627964.0,2.0,,,,,,,,,,,,
61,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,out,[],1630174,,,1610612761,14,12,2025-02-27T00:23:12Z,610000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,out,[],1627783,,,1610612761,14,12,2025-02-27T00:23:12Z,620000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,14,12,2025-02-27T00:23:12Z,630000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,out,[],1630534,,,1610612761,14,12,2025-02-27T00:23:12Z,640000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,in,[],1631097,,,1610612761,14,12,2025-02-27T00:23:12Z,650000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,in,[],1630167,,,1610612761,14,12,2025-02-27T00:23:12Z,660000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,in,[],1642367,,,1610612761,14,12,2025-02-27T00:23:12Z,670000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M20.00S,2025-02-27T00:22:56.6Z,1,REGULAR,substitution,in,[],1631115,,,1610612761,14,12,2025-02-27T00:23:12Z,680000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M03.00S,2025-02-27T00:23:40.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642367,87.99277266754271,47.794117647058826,1610612761,14,12,2025-02-27T00:23:47Z,690000,False,-11.0,60.0,1,right,MISS J. Mogbo 6' turnaround Shot,[1642367],1610612761.0,TOR,turnaround,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
70,PT05M59.00S,2025-02-27T00:23:44.6Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,14,12,2025-02-27T00:23:47Z,700000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,
71,PT05M54.00S,2025-02-27T00:23:49.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641711,77.7431011826544,29.901960784313726,1610612761,14,12,2025-02-27T00:23:54Z,710000,False,-100.0,157.0,1,right,MISS G. Dick 18' pullup Shot - blocked,"[1641711, 1630169]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Mid-Range,16-24 Left Center,18.62,Missed,,,,,,,,,,,,,,,,,Haliburton,1630169.0
72,PT05M54.00S,2025-02-27T00:23:49.5Z,1,REGULAR,block,,[],1630169,,,1610612761,14,12,2025-02-27T00:23:51Z,720000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
73,PT05M50.00S,2025-02-27T00:23:53.5Z,1,REGULAR,rebound,offensive,[],1631115,,,1610612761,14,12,2025-02-27T00:23:54Z,730000,False,,,0,,O. Robinson REBOUND (Off:1 Def:0),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Mid-Range,16-24 Left Center,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,
74,PT05M49.00S,2025-02-27T00:23:53.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631115,94.56307490144546,52.20588235294118,1610612761,14,12,2025-02-27T00:23:59Z,740000,False,11.0,-1.0,1,right,MISS O. Robinson putback Layup,[1631115],1610612761.0,TOR,putback,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2025-02-27T00:23:53.7Z,1,REGULAR,rebound,defensive,[],1630167,,,1610612754,14,12,2025-02-27T00:23:59Z,750000,False,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,
76,PT05M40.00S,2025-02-27T00:24:07.3Z,1,REGULAR,foul,personal,[],1641711,,,1610612754,14,12,2025-02-27T00:24:12Z,760000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 1630167]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,,,,,,,201639.0,,,,,,1.0,0.0,Toppin,1630167.0,,,,
78,PT05M40.00S,2025-02-27T00:24:14.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,14,12,2025-02-27T00:24:23Z,780000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M40.00S,2025-02-27T00:24:14.2Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,14,12,2025-02-27T00:24:23Z,790000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M33.00S,2025-02-27T00:24:40.6Z,1,REGULAR,3pt,Jump Shot,[],1630167,29.122864651773984,13.725490196078432,1610612754,14,12,2025-02-27T00:24:44Z,800000,False,181.0,221.0,1,left,MISS O. Toppin 28' 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,28.61,Missed,,,,,,,,,,,,,,,,,,
81,PT05M30.00S,2025-02-27T00:24:43.6Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,14,12,2025-02-27T00:24:44Z,810000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,80.0,3.0,2.0,1.0,,,,,,,,,,,,,,
82,PT05M28.00S,2025-02-27T00:24:45.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,30.831143232588698,74.50980392156863,1610612754,17,12,2025-02-27T00:24:50Z,820000,False,-123.0,237.0,1,left,T. Haliburton 26' 3PT  (9 PTS) (M. Turner 1 AST),"[1630169, 1626167]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,9.0,M. Turner,1626167.0,1.0,,,,,,,,
