actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-02-23T22:10:29.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-02-23T22:10:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-02-23T22:10:30.8Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-02-23T22:10:30Z,40000,False,,,0,,Jump Ball I. Zubac vs. M. Turner: Tip to J. Harden,"[201935, 1627826, 1626167]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2025-02-23T22:10:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,82.7365308804205,45.83333333333333,1610612746,0,0,2025-02-23T22:10:46Z,70000,False,-21.0,110.0,1,right,MISS D. Jones Jr. 11' floating Shot,[1627884],1610612746.0,LAC,floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-02-23T22:10:45.7Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,0,2025-02-23T22:10:46Z,80000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M29.00S,2025-02-23T22:10:59.0Z,1,REGULAR,turnover,lost ball,[],1629614,,,1610612754,0,0,2025-02-23T22:11:01Z,90000,False,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1627739]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,,
10,PT11M29.00S,2025-02-23T22:10:59.0Z,1,REGULAR,steal,,[],1627739,,,1610612746,0,0,2025-02-23T22:11:00Z,100000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2025-02-23T22:11:10.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,90.3580814717477,4.166666666666666,1610612746,0,0,2025-02-23T22:11:14Z,110000,False,-229.0,38.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
12,PT11M15.00S,2025-02-23T22:11:13.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,0,0,2025-02-23T22:11:14Z,120000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,11.0,2.0,2.0,0.0,,,,,,,,,,,,,,
13,PT11M02.00S,2025-02-23T22:11:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,6.783837056504599,54.41176470588235,1610612754,2,0,2025-02-23T22:12:20Z,130000,False,-22.0,11.0,1,left,A. Nembhard driving finger roll Layup (2 PTS) (M. Turner 1 AST),"[1629614, 1626167]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,2.0,M. Turner,1626167.0,1.0,,,,,,,
15,PT10M55.00S,2025-02-23T22:11:33.5Z,1,REGULAR,turnover,bad pass,[],1627884,,,1610612746,2,0,2025-02-23T22:11:36Z,150000,False,,,0,,D. Jones Jr. bad pass TURNOVER (1 TO),"[1627884, 1629614]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,,
16,PT10M55.00S,2025-02-23T22:11:33.5Z,1,REGULAR,steal,,[],1629614,,,1610612754,2,0,2025-02-23T22:11:34Z,160000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
17,PT10M41.00S,2025-02-23T22:11:47.7Z,1,REGULAR,turnover,bad pass,[],1626167,,,1610612754,2,0,2025-02-23T22:11:50Z,170000,False,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1627884]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Jones Jr.,1627884.0,,,,,,,,,,,
18,PT10M41.00S,2025-02-23T22:11:47.7Z,1,REGULAR,steal,,[],1627884,,,1610612746,2,0,2025-02-23T22:11:49Z,180000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
19,PT10M31.00S,2025-02-23T22:11:58.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627739,75.1149802890933,84.31372549019608,1610612746,2,0,2025-02-23T22:12:04Z,190000,False,172.0,181.0,1,right,MISS K. Dunn 24' 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,24.97,Missed,,,,,,,,,,,,,,,,,,
20,PT10M27.00S,2025-02-23T22:12:02.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,2,0,2025-02-23T22:12:04Z,200000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,19.0,,,,,,,,,,,,,,,,,
22,PT10M05.00S,2025-02-23T22:12:35.6Z,1,REGULAR,3pt,Jump Shot,[],1627783,24.655059132720105,85.29411764705883,1610612754,2,0,2025-02-23T22:12:39Z,220000,False,-176.0,179.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
