actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-06T00:10:33.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-06T00:10:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-06T00:10:35.2Z,1,REGULAR,jumpball,recovered,[],1642846,,,1610612762,0,0,2026-03-06T00:10:35Z,40000,False,,,0,,Jump Ball K. Filipowski vs. J. Reese: Tip to A. Bailey,"[1642846, 1642271, 1642882]",1610612762.0,UTA,startperiod,A. Bailey,1642846.0,Bailey,A. Bailey,Filipowski,1642271.0,Reese,1642882.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2026-03-06T00:10:54.6Z,1,REGULAR,2pt,Jump Shot,[],1642268,79.05716162943496,62.254901960784316,1610612762,0,2,2026-03-06T00:11:00Z,70000,False,61.0,144.0,1,right,I. Collier 15' pullup Jump Shot (2 PTS),[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,15.69,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M16.00S,2026-03-06T00:11:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,4.28712220762155,46.07843137254902,1610612764,2,2,2026-03-06T00:11:22Z,80000,False,20.0,-12.0,1,left,T. Young driving finger roll Layup (2 PTS),[1629027],1610612764.0,WAS,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,,,,,,,,,,,,,,,,,
9,PT11M02.00S,2026-03-06T00:11:30.2Z,1,REGULAR,2pt,Jump Shot,[],1642846,80.89684625492772,82.35294117647058,1610612762,2,4,2026-03-06T00:11:36Z,90000,False,162.0,127.0,1,right,A. Bailey 20' pullup Jump Shot (2 PTS) (I. Collier 1 AST),"[1642846, 1642268]",1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,16-24 Right Center,20.58,Made,2.0,I. Collier,1642268.0,1.0,,,,,,,,,,,,,,
11,PT10M41.00S,2026-03-06T00:11:51.8Z,1,REGULAR,turnover,lost ball,[],1642882,,,1610612764,2,4,2026-03-06T00:11:58Z,110000,False,,,0,,J. Reese lost ball TURNOVER (1 TO),"[1642882, 1642846]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Bailey,1642846.0,,,,,,,,,,,
12,PT10M41.00S,2026-03-06T00:11:51.8Z,1,REGULAR,steal,,[],1642846,,,1610612762,2,4,2026-03-06T00:11:54Z,120000,False,,,0,,A. Bailey STEAL (1 STL),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M35.00S,2026-03-06T00:11:57.4Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,2,4,2026-03-06T00:12:01Z,130000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1641731]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Coulibaly,1641731.0,,,,,,,,,,,
14,PT10M35.00S,2026-03-06T00:11:57.4Z,1,REGULAR,steal,,[],1641731,,,1610612764,2,4,2026-03-06T00:11:59Z,140000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
15,PT10M29.00S,2026-03-06T00:12:02.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642848,32.53942181340342,45.83333333333333,1610612764,5,4,2026-03-06T00:12:09Z,150000,False,21.0,253.0,1,left,T. Johnson 25' 3PT running (3 PTS) (B. Coulibaly 1 AST),"[1642848, 1641731]",1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,25.43,Made,3.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
17,PT10M10.00S,2026-03-06T00:12:29.8Z,1,REGULAR,foul,personal,['2freethrow'],1641778,,,1610612762,5,4,2026-03-06T00:12:34Z,170000,False,,,0,,L. Black shooting personal FOUL (1 PF) (Bailey 2 FT),"[1641778, 1642846]",1610612764.0,WAS,shooting,,,Black,L. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,1.0,0.0,Bailey,1642846.0,,,,,,
19,PT10M10.00S,2026-03-06T00:12:57.5Z,1,REGULAR,freethrow,1 of 2,[],1642846,,,1610612762,5,5,2026-03-06T00:12:57Z,190000,False,,,0,,A. Bailey Free Throw 1 of 2 (3 PTS),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2026-03-06T00:12:57.5Z,1,REGULAR,freethrow,2 of 2,[],1642846,,,1610612762,5,5,2026-03-06T00:13:18Z,200000,False,,,0,,MISS A. Bailey Free Throw 2 of 2,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M08.00S,2026-03-06T00:12:59.5Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,5,5,2026-03-06T00:13:18Z,210000,False,,,0,,J. Reese REBOUND (Off:0 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,
22,PT10M00.00S,2026-03-06T00:13:24.6Z,1,REGULAR,3pt,Jump Shot,[],1641778,3.7614980289093296,95.09803921568627,1610612764,8,5,2026-03-06T00:13:29Z,220000,False,-225.0,-17.0,1,left,L. Black 3PT step back (3 PTS) (T. Young 1 AST),"[1641778, 1629027]",1610612764.0,WAS,step back,,,Black,L. Black,,,,,Left Corner 3,24+ Left,22.61,Made,3.0,T. Young,1629027.0,1.0,,,,,,,,,,,,,,
24,PT09M43.00S,2026-03-06T00:13:40.8Z,1,REGULAR,3pt,Jump Shot,[],1642271,66.96780551905388,36.51960784313725,1610612762,8,8,2026-03-06T00:13:45Z,240000,False,-67.0,258.0,1,right,K. Filipowski 26' 3PT  (3 PTS) (I. Collier 2 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,26.67,Made,3.0,I. Collier,1642268.0,2.0,,,,,,,,,,,,,,
26,PT09M28.00S,2026-03-06T00:13:55.6Z,1,REGULAR,3pt,Jump Shot,[],1641778,19.66162943495401,94.11764705882352,1610612764,8,8,2026-03-06T00:14:03Z,260000,False,-221.0,132.0,1,left,MISS L. Black 25' 3PT,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
27,PT09M27.00S,2026-03-06T00:13:56.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,8,8,2026-03-06T00:14:03Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,26.0,,,,,
28,PT09M27.00S,2026-03-06T00:14:01.3Z,1,REGULAR,foul,personal,[],1629723,,,1610612764,8,8,2026-03-06T00:14:10Z,280000,False,,,0,,J. Konchar loose ball personal FOUL (1 PF),"[1629723, 1642882]",1610612762.0,UTA,loose ball,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627963.0,1.0,0.0,Reese,1642882.0,,,,,,
30,PT09M19.00S,2026-03-06T00:14:27.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,39.76675427069645,63.725490196078425,1610612764,8,8,2026-03-06T00:15:30Z,300000,False,-69.0,321.0,1,left,MISS T. Young 32' pullup 3PT,[1629027],1610612764.0,WAS,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,32.85,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2026-03-06T00:14:30.7Z,1,REGULAR,rebound,defensive,[],1642271,,,1610612762,8,8,2026-03-06T00:14:32Z,310000,False,,,0,,K. Filipowski REBOUND (Off:0 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,
32,PT09M03.00S,2026-03-06T00:14:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,93.24901445466492,44.11764705882353,1610612762,8,10,2026-03-06T00:14:48Z,320000,False,-29.0,11.0,1,right,K. Filipowski Layup (5 PTS) (I. Collier 3 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.14,Made,5.0,I. Collier,1642268.0,3.0,,,,,,,,,,,,,,
34,PT08M55.00S,2026-03-06T00:14:51.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,35.69316688567674,49.50980392156863,1610612764,8,10,2026-03-06T00:16:43Z,340000,False,2.0,283.0,1,left,MISS T. Young 28' pullup 3PT,[1629027],1610612764.0,WAS,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,28.3,Missed,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2026-03-06T00:14:56.5Z,1,REGULAR,rebound,offensive,[],1641778,,,1610612764,8,10,2026-03-06T00:14:56Z,350000,False,,,0,,L. Black REBOUND (Off:1 Def:0),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,34.0,1.0,0.0,1.0,,
36,PT08M51.00S,2026-03-06T00:14:56.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641778,5.590000152587891,50.0,1610612764,8,10,2026-03-06T00:15:04Z,360000,False,0.0,0.0,1,left,MISS L. Black tip DUNK,[1641778],1610612764.0,WAS,tip,,,Black,L. Black,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
37,PT08M51.00S,2026-03-06T00:14:56.5Z,1,REGULAR,rebound,offensive,[],1642882,,,1610612764,8,10,2026-03-06T00:15:04Z,370000,False,,,0,,J. Reese REBOUND (Off:1 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,36.0,2.0,1.0,1.0,,
38,PT08M48.00S,2026-03-06T00:14:58.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641778,8.886333771353483,3.9215686274509802,1610612764,11,10,2026-03-06T00:15:02Z,380000,False,230.0,31.0,1,left,L. Black 3PT  (6 PTS) (J. Reese 1 AST),"[1641778, 1642882]",1610612764.0,WAS,,,,Black,L. Black,,,,,Right Corner 3,24+ Right,23.25,Made,6.0,J. Reese,1642882.0,1.0,,,,,,,,,,,,,,
40,PT08M30.00S,2026-03-06T00:15:17.5Z,1,REGULAR,3pt,Jump Shot,[],1629723,66.04796320630749,47.05882352941176,1610612762,11,10,2026-03-06T00:17:48Z,400000,False,-15.0,267.0,1,right,MISS J. Konchar 26' pullup 3PT,[1629723],1610612762.0,UTA,pullup,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
41,PT08M27.00S,2026-03-06T00:15:20.5Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,11,10,2026-03-06T00:15:24Z,410000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,40.0,1.0,0.0,1.0,,
42,PT08M18.00S,2026-03-06T00:15:29.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642846,94.82588699080158,3.431372549019608,1610612762,11,13,2026-03-06T00:15:34Z,420000,False,-233.0,-4.0,1,right,A. Bailey 3PT  (6 PTS) (I. Collier 4 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,23.28,Made,6.0,I. Collier,1642268.0,4.0,,,,,,,,,,,,,,
44,PT08M06.00S,2026-03-06T00:15:41.5Z,1,REGULAR,3pt,Jump Shot,[],1641731,6.389618922470433,2.450980392156863,1610612764,14,13,2026-03-06T00:15:46Z,440000,False,238.0,8.0,1,left,B. Coulibaly 3PT  (3 PTS) (T. Young 2 AST),"[1641731, 1629027]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,23.78,Made,3.0,T. Young,1629027.0,2.0,,,,,,,,,,,,,,
46,PT08M05.00S,2026-03-06T00:15:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,14,13,2026-03-06T00:15:48Z,460000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M50.00S,2026-03-06T00:19:00.5Z,1,REGULAR,3pt,Jump Shot,[],1642846,82.9993429697766,4.6568627450980395,1610612762,14,16,2026-03-06T00:19:07Z,470000,False,-227.0,107.0,1,right,A. Bailey 25' 3PT  (9 PTS) (J. Konchar 1 AST),"[1642846, 1629723]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Left Center,25.08,Made,9.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,,,,
49,PT07M34.00S,2026-03-06T00:19:16.3Z,1,REGULAR,2pt,Jump Shot,[],1642848,11.514454664914586,29.65686274509804,1610612764,14,16,2026-03-06T00:19:23Z,490000,False,102.0,56.0,1,left,MISS T. Johnson 11' driving floating Shot,[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,11.6,Missed,,,,,,,,,,,,,,,,,,
50,PT07M32.00S,2026-03-06T00:19:18.3Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,14,16,2026-03-06T00:19:23Z,500000,False,,,0,,A. Bailey REBOUND (Off:0 Def:1),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,
51,PT07M24.00S,2026-03-06T00:19:25.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,92.9862023653088,49.50980392156863,1610612762,14,18,2026-03-06T00:19:29Z,510000,False,-2.0,13.0,1,right,K. Filipowski cutting DUNK (7 PTS) (I. Collier 5 AST),"[1642271, 1642268]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,I. Collier,1642268.0,5.0,,,,,,,,,,,,,,
53,PT07M09.00S,2026-03-06T00:19:41.9Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612764,14,18,2026-03-06T00:19:56Z,530000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612764.0,WAS,bad pass,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,1630886.0,,,,,,,,,,
54,PT07M09.00S,2026-03-06T00:19:44.5Z,1,REGULAR,substitution,out,[],1642262,,,1610612762,14,18,2026-03-06T00:19:51Z,540000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2026-03-06T00:19:44.5Z,1,REGULAR,substitution,in,[],1642396,,,1610612762,14,18,2026-03-06T00:19:51Z,550000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2026-03-06T00:20:17.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642271,88.25558475689881,56.86274509803921,1610612762,14,18,2026-03-06T00:20:25Z,560000,False,34.0,58.0,1,right,MISS K. Filipowski 6' pullup bank Shot,[1642271],1610612762.0,UTA,pullup bank,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
57,PT06M46.00S,2026-03-06T00:20:19.9Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,14,18,2026-03-06T00:20:25Z,570000,False,,,0,,J. Reese REBOUND (Off:1 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,56.0,3.0,2.0,1.0,,
59,PT06M29.00S,2026-03-06T00:20:37.0Z,1,REGULAR,3pt,Jump Shot,[],1641778,4.944152431011826,3.431372549019608,1610612764,14,18,2026-03-06T00:20:42Z,590000,False,233.0,-6.0,1,left,MISS L. Black 3PT,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
60,PT06M27.00S,2026-03-06T00:20:39.0Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,14,18,2026-03-06T00:20:42Z,600000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,
61,PT06M11.00S,2026-03-06T00:20:55.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642268,91.14651773981603,62.254901960784316,1610612762,14,18,2026-03-06T00:21:01Z,610000,False,61.0,31.0,1,right,MISS I. Collier 6' driving bank Hook,[1642268],1610612762.0,UTA,driving bank,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.86,Missed,,,,,,,,,,,,,,,,,,
62,PT06M11.00S,2026-03-06T00:20:55.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,14,18,2026-03-06T00:21:01Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,61.0,,,,,
63,PT06M11.00S,2026-03-06T00:21:01.1Z,1,REGULAR,foul,personal,[],1642882,,,1610612762,14,18,2026-03-06T00:22:49Z,630000,False,,,0,,J. Reese loose ball personal FOUL (1 PF),"[1642882, 1629723]",1610612764.0,WAS,loose ball,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,,,,,,,202041.0,1.0,0.0,Konchar,1629723.0,,,,,,
65,PT05M54.00S,2026-03-06T00:21:35.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642268,95.0886990801577,46.07843137254902,1610612762,14,18,2026-03-06T00:23:26Z,650000,False,-20.0,-6.0,1,right,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
