actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-22T00:10:26.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-22T00:10:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-22T00:10:28.7Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2025-12-22T00:10:28Z,40000,False,,,0,,Jump Ball L. Kornet vs. T. Vukcevic: Tip to S. Castle,"[1642264, 1628436, 1641774]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Kornet,1628436.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-12-22T00:10:41.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,6.521024967148489,52.450980392156865,1610612759,0,2,2025-12-22T00:10:47Z,70000,False,-12.0,9.0,1,left,L. Kornet alley-oop DUNK (2 PTS) (D. Vassell 1 AST),"[1628436, 1630170]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.51,Made,2.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-12-22T00:10:56.7Z,1,REGULAR,3pt,Jump Shot,[],1642273,94.03745072273325,1.2254901960784315,1610612764,0,2,2025-12-22T00:11:07Z,90000,False,-244.0,4.0,1,right,MISS K. George 24' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2025-12-22T00:10:59.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612759,0,2,2025-12-22T00:11:07Z,100000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M11.00S,2025-12-22T00:11:14.7Z,1,REGULAR,2pt,Jump Shot,[],203084,7.178055190538765,72.54901960784314,1610612759,0,2,2025-12-22T00:12:03Z,110000,False,-113.0,15.0,1,left,MISS H. Barnes 11' driving floating Shot,[203084],1610612759.0,SAS,driving floating,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,11.37,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-12-22T00:11:16.7Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,0,2,2025-12-22T00:11:18Z,120000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M06.00S,2025-12-22T00:11:19.1Z,1,REGULAR,foul,personal,['3freethrow'],1630170,,,1610612764,0,2,2025-12-22T00:11:30Z,130000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Carrington 3 FT),"[1630170, 1642267]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629183.0,1.0,0.0,Carrington,1642267.0,,,,,
15,PT11M06.00S,2025-12-22T00:11:52.0Z,1,REGULAR,freethrow,1 of 3,[],1642267,,,1610612764,0,2,2025-12-22T00:12:07Z,150000,False,,,0,,MISS B. Carrington Free Throw 1 of 3,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
17,PT11M06.00S,2025-12-22T00:11:52.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,0,2,2025-12-22T00:12:07Z,170000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,
18,PT11M06.00S,2025-12-22T00:12:08.1Z,1,REGULAR,freethrow,2 of 3,[],1642267,,,1610612764,1,2,2025-12-22T00:12:08Z,180000,False,,,0,,B. Carrington Free Throw 2 of 3 (1 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
