actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-21T21:10:49.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-21T21:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-21T21:10:52.2Z,1,REGULAR,jumpball,recovered,[],1642349,,,1610612760,0,0,2026-03-21T21:10:52Z,40000,False,,,0,,Jump Ball C. Holmgren vs. A. Sarr: Tip to A. Mitchell,"[1642349, 1631096, 1642259]",1610612760.0,OKC,startperiod,A. Mitchell,1642349.0,Mitchell,A. Mitchell,Holmgren,1631096.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2026-03-21T21:11:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.23324572930355,58.57843137254902,1610612760,0,0,2026-03-21T21:11:17Z,70000,False,43.0,86.0,1,right,MISS S. Gilgeous-Alexander 9' turnaround Shot,[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2026-03-21T21:11:12.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,0,0,2026-03-21T21:11:17Z,80000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2026-03-21T21:11:37.2Z,1,REGULAR,3pt,Jump Shot,[],1642860,9.937582128777924,4.166666666666666,1610612764,0,0,2026-03-21T21:11:42Z,100000,False,229.0,41.0,1,left,MISS W. Riley 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
11,PT11M16.00S,2026-03-21T21:11:41.2Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,0,0,2026-03-21T21:11:42Z,110000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M08.00S,2026-03-21T21:11:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642860,7.835085413929041,47.30392156862745,1610612764,0,0,2026-03-21T21:11:55Z,120000,False,13.0,21.0,1,left,MISS W. Riley driving Layup,[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2026-03-21T21:11:50.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,0,0,2026-03-21T21:11:55Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,12.0,,,,,,,,,,,,,,,,,
15,PT10M58.00S,2026-03-21T21:12:20.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642259,21.76412614980289,49.26470588235294,1610612764,2,0,2026-03-21T21:12:25Z,150000,False,4.0,152.0,1,left,A. Sarr 15' Jump Shot (2 PTS) (W. Riley 1 AST),"[1642259, 1642860]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Center,15.21,Made,,,,,2.0,W. Riley,1642860.0,1.0,,,,,,,,,,
17,PT10M39.00S,2026-03-21T21:12:38.2Z,1,REGULAR,3pt,Jump Shot,[],1631096,93.64323258869908,4.411764705882353,1610612760,2,0,2026-03-21T21:12:43Z,170000,False,-228.0,7.0,1,right,MISS C. Holmgren 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
