actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
86,PT05M15.00S,2026-03-01T00:26:58.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,81.42247043363994,28.921568627450984,1610612761,21,18,2026-03-01T00:28:23Z,860000,False,-105.0,122.0,1,right,B. Ingram 16' pullup Jump Shot (8 PTS) (I. Quickley 1 AST),"[1627742, 1630193]",1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,16.13,Made,,,,,,,8.0,I. Quickley,1630193.0,1.0,,,,,,
88,PT05M02.00S,2026-03-01T00:27:12.3Z,1,REGULAR,2pt,Jump Shot,[],1642848,21.55059132720105,17.424938725490197,1610612764,23,18,2026-03-01T00:29:08Z,880000,False,163.0,150.0,1,left,T. Johnson 22' step back Jump Shot (4 PTS),[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,,,22.15,Made,,,,,,,4.0,,,,,,,,,
89,PT04M52.00S,2026-03-01T00:27:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.62089356110381,37.00980392156863,1610612761,23,18,2026-03-01T00:27:25Z,890000,False,-65.0,36.0,1,right,MISS R. Barrett 7' Layup - blocked,"[1629628, 1642848]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,7.42,Missed,,,,,,,,,,,,,,,Johnson,1642848.0
90,PT04M52.00S,2026-03-01T00:27:21.9Z,1,REGULAR,block,,[],1642848,,,1610612761,23,18,2026-03-01T00:27:24Z,900000,False,,,0,,T. Johnson BLOCK (1 BLK),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
91,PT04M50.00S,2026-03-01T00:27:23.9Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,23,18,2026-03-01T00:27:25Z,910000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT04M39.00S,2026-03-01T00:27:34.3Z,1,REGULAR,2pt,Jump Shot,[],1642860,21.107095926412615,39.950980392156865,1610612764,23,18,2026-03-01T00:27:46Z,920000,False,50.0,146.0,1,left,MISS W. Riley 15' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Mid-Range,8-16 Center,,,15.43,Missed,,,,,,,,,,,,,,,,
93,PT04M37.00S,2026-03-01T00:27:36.3Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,23,18,2026-03-01T00:27:46Z,930000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,
94,PT04M26.00S,2026-03-01T00:27:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.68528252299606,47.794117647058826,1610612761,23,18,2026-03-01T00:30:53Z,940000,False,-11.0,120.0,1,right,MISS B. Ingram 12' fadeaway Shot,[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,12.02,Missed,,,,,,,,,,,,,,,,
95,PT04M25.00S,2026-03-01T00:27:50.1Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,23,18,2026-03-01T00:28:58Z,950000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,94.0,2.0,1.0,1.0,,,,,,,,,,,,
96,PT04M25.00S,2026-03-01T00:27:54.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,23,18,2026-03-01T00:27:54Z,960000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,23,18,2026-03-01T00:30:33Z,980000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,23,18,2026-03-01T00:30:33Z,990000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,out,[],1630193,,,1610612764,23,18,2026-03-01T00:30:33Z,1000000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612764,23,18,2026-03-01T00:30:33Z,1010000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,in,[],1642364,,,1610612764,23,18,2026-03-01T00:30:33Z,1020000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,23,18,2026-03-01T00:30:33Z,1030000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,in,[],1642347,,,1610612764,23,18,2026-03-01T00:30:33Z,1040000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2026-03-01T00:28:59.7Z,1,REGULAR,substitution,in,[],1642419,,,1610612764,23,18,2026-03-01T00:30:33Z,1050000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M17.00S,2026-03-01T00:30:51.6Z,1,REGULAR,foul,personal,[],1630572,,,1610612764,23,18,2026-03-01T00:31:12Z,1060000,False,,,0,,S. Mamukelashvili personal FOUL (1 PF),"[1630572, 1630264]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,101284.0,,,,,,,,,,,,,,1.0,0.0,Gill,1630264.0,,
109,PT04M04.00S,2026-03-01T00:31:22.3Z,1,REGULAR,3pt,Jump Shot,[],1642364,5.338370565045992,96.32352941176471,1610612764,26,18,2026-03-01T00:31:26Z,1080000,False,-232.0,-2.0,1,left,J. Watkins 3PT  (3 PTS) (W. Riley 1 AST),"[1642364, 1642860]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,,,23.16,Made,,,,,,,3.0,W. Riley,1642860.0,1.0,,,,,,
111,PT03M37.00S,2026-03-01T00:31:49.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,92.72339027595268,42.8921568627451,1610612761,26,20,2026-03-01T00:32:14Z,1100000,False,-36.0,16.0,1,right,S. Mamukelashvili cutting Layup (2 PTS) (B. Ingram 1 AST),"[1630572, 1627742]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,3.89,Made,,,,,,,2.0,B. Ingram,1627742.0,1.0,,,,,,
113,PT03M16.00S,2026-03-01T00:32:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630264,6.652431011826544,2.696078431372549,1610612764,26,20,2026-03-01T00:32:13Z,1120000,False,237.0,10.0,1,left,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,,,23.67,Missed,,,,,,,,,,,,,,,,
114,PT03M13.00S,2026-03-01T00:32:13.6Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,26,20,2026-03-01T00:32:13Z,1130000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,
115,PT03M13.00S,2026-03-01T00:32:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,4.812746386333772,50.98039215686274,1610612764,28,20,2026-03-01T00:32:45Z,1140000,False,-5.0,-7.0,1,left,J. Champagnie putback Layup (2 PTS),[1630551],1610612764.0,WAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,0.88,Made,,,,,,,2.0,,,,,,,,,
116,PT02M57.00S,2026-03-01T00:32:29.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,82.07950065703022,35.294117647058826,1610612761,28,20,2026-03-01T00:32:42Z,1150000,False,-74.0,116.0,1,right,MISS J. Shead 13' pullup Shot,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Left,,,13.73,Missed,,,,,,,,,,,,,,,,
117,PT02M54.00S,2026-03-01T00:32:32.7Z,1,REGULAR,rebound,defensive,[],1630536,,,1610612764,28,20,2026-03-01T00:32:42Z,1160000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Left,,,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,
118,PT02M42.00S,2026-03-01T00:32:44.4Z,1,REGULAR,2pt,Jump Shot,[],1642860,13.222733245729303,30.637254901960787,1610612764,28,20,2026-03-01T00:32:52Z,1170000,False,97.0,72.0,1,left,MISS W. Riley 12' driving floating Shot,[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,Mid-Range,8-16 Right,,,12.05,Missed,,,,,,,,,,,,,,,,
119,PT02M39.00S,2026-03-01T00:32:47.4Z,1,REGULAR,rebound,defensive,[],1642419,,,1610612761,28,20,2026-03-01T00:32:52Z,1180000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,8-16 Right,,,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,
120,PT02M36.00S,2026-03-01T00:32:50.7Z,1,REGULAR,2pt,Layup,[],1642266,91.01511169513797,33.33333333333333,1610612761,28,20,2026-03-01T00:32:59Z,1190000,False,-83.0,32.0,1,right,MISS J. Walter 8' Layup - blocked,"[1642266, 1642364]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Left,,,8.92,Missed,,,,,,,,,,,,,,,Watkins,1642364.0
121,PT02M36.00S,2026-03-01T00:32:50.7Z,1,REGULAR,block,,[],1642364,,,1610612761,28,20,2026-03-01T00:32:53Z,1200000,False,,,0,,J. Watkins BLOCK (1 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
122,PT02M36.00S,2026-03-01T00:32:50.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,28,20,2026-03-01T00:41:04Z,1210000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,120.0,,,,,,,,,,,,,,,
124,PT02M36.00S,2026-03-01T00:32:55.2Z,1,REGULAR,substitution,out,[],1630536,,,1610612764,28,20,2026-03-01T00:41:04Z,1230000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M36.00S,2026-03-01T00:32:55.2Z,1,REGULAR,substitution,out,[],1627742,,,1610612764,28,20,2026-03-01T00:41:04Z,1240000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2026-03-01T00:32:55.2Z,1,REGULAR,substitution,in,[],1630702,,,1610612764,28,20,2026-03-01T00:41:04Z,1250000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M36.00S,2026-03-01T00:32:55.2Z,1,REGULAR,substitution,in,[],1630567,,,1610612764,28,20,2026-03-01T00:41:04Z,1260000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M17.00S,2026-03-01T00:36:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630702,6.258212877792378,3.431372549019608,1610612764,31,20,2026-03-01T00:36:48Z,1290000,False,233.0,6.0,1,left,J. Hardy 3PT  (3 PTS) (A. Gill 1 AST),"[1630702, 1630264]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,,,23.29,Made,,,,,,,3.0,A. Gill,1630264.0,1.0,,,,,,
133,PT01M55.00S,2026-03-01T00:37:23.7Z,1,REGULAR,3pt,Jump Shot,[],1630572,65.39093298291722,37.5,1610612761,31,20,2026-03-01T00:37:28Z,1320000,False,-62.0,273.0,1,right,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,27.99,Missed,,,,,,,,,,,,,,,,
134,PT01M51.00S,2026-03-01T00:37:27.7Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,31,20,2026-03-01T00:37:28Z,1330000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,
135,PT01M40.00S,2026-03-01T00:37:38.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,6.521024967148489,49.01960784313725,1610612764,33,20,2026-03-01T00:37:41Z,1340000,False,5.0,9.0,1,left,A. Gill Hook (2 PTS) (J. Champagnie 1 AST),"[1630264, 1630551]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,1.01,Made,,,,,,,2.0,J. Champagnie,1630551.0,1.0,,,,,,
137,PT01M23.00S,2026-03-01T00:37:55.7Z,1,REGULAR,3pt,Jump Shot,[],1642266,69.20170827858082,19.11764705882353,1610612761,33,20,2026-03-01T00:37:59Z,1360000,False,-154.0,237.0,1,right,MISS J. Walter 28' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,28.29,Missed,,,,,,,,,,,,,,,,
138,PT01M20.00S,2026-03-01T00:37:58.7Z,1,REGULAR,rebound,defensive,[],1642860,,,1610612764,33,20,2026-03-01T00:37:59Z,1370000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,
139,PT01M08.00S,2026-03-01T00:38:10.0Z,1,REGULAR,3pt,Jump Shot,[],1630551,10.85742444152431,95.83333333333334,1610612764,33,20,2026-03-01T00:38:14Z,1380000,False,-229.0,50.0,1,left,MISS J. Champagnie step back 3PT,[1630551],1610612764.0,WAS,step back,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,23.45,Missed,,,,,,,,,,,,,,,,
140,PT01M05.00S,2026-03-01T00:38:13.0Z,1,REGULAR,rebound,defensive,[],1642347,,,1610612761,33,20,2026-03-01T00:38:14Z,1390000,False,,,0,,J. Shead REBOUND (Off:0 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,,,
141,PT01M00.00S,2026-03-01T00:38:18.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642347,93.64323258869908,54.41176470588235,1610612761,33,22,2026-03-01T00:38:53Z,1400000,False,22.0,7.0,1,right,J. Shead running Layup (2 PTS),[1642347],1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,2.33,Made,,,,,,,2.0,,,,,,,,,
142,PT00M41.70S,2026-03-01T00:38:40.3Z,1,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612764,33,22,2026-03-01T00:38:46Z,1410000,False,,,0,,J. Hardy lost ball out-of-bounds TURNOVER (1 TO),[1630702],1610612764.0,WAS,lost ball,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left,101284.0,1.0,,,,,,,,,,,,,,,,,,
143,PT00M31.90S,2026-03-01T00:38:58.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,92.72339027595268,2.941176470588235,1610612761,33,25,2026-03-01T00:39:03Z,1420000,False,-235.0,16.0,1,right,J. Walter 3PT  (3 PTS) (S. Barnes 2 AST),"[1642266, 1630567]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,,,23.58,Made,,,,,,,3.0,S. Barnes,1630567.0,2.0,,,,,,
145,PT00M13.50S,2026-03-01T00:39:20.7Z,1,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612764,33,25,2026-03-01T00:39:37Z,1440000,False,,,0,,J. Hardy lost ball out-of-bounds TURNOVER (2 TO),[1630702],1610612764.0,WAS,lost ball,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,1201.0,2.0,,,,,,,,,,,,,,,,,,
147,PT00M06.60S,2026-03-01T00:40:16.4Z,1,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,33,25,2026-03-01T00:40:21Z,1460000,False,,,0,,J. Shead bad pass out-of-bounds TURNOVER (1 TO),[1642347],1610612761.0,TOR,bad pass,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Right,1201.0,1.0,,,,,,,,,,,,,,,,,,
148,PT00M00.10S,2026-03-01T00:40:34.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630264,39.635348226018394,46.81372549019608,1610612764,33,25,2026-03-01T00:40:41Z,1470000,False,16.0,320.0,1,left,MISS A. Gill 32' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,32.05,Missed,,,,,,,,,,,,,,,,
149,PT00M00.10S,2026-03-01T00:40:34.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,33,25,2026-03-01T00:40:41Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,148.0,,,,,,,,,,,,,,,
150,PT00M00.00S,2026-03-01T00:40:42.2Z,1,REGULAR,period,end,[],0,,,1610612764,33,25,2026-03-01T00:40:42Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,33,25,2026-03-01T00:43:23Z,1500000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612764,33,25,2026-03-01T00:43:23Z,1510000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612764,33,25,2026-03-01T00:43:23Z,1520000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,33,25,2026-03-01T00:43:23Z,1530000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612764,33,25,2026-03-01T00:43:23Z,1540000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-03-01T00:41:17.5Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612764,33,25,2026-03-01T00:43:23Z,1550000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-03-01T00:43:35.2Z,2,REGULAR,period,start,[],0,,,1610612761,33,25,2026-03-01T00:43:35Z,1560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M47.00S,2026-03-01T00:43:47.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.919185282523,58.333333333333336,1610612761,33,25,2026-03-01T00:43:52Z,1570000,False,42.0,99.0,1,right,MISS S. Barnes 10' Jump Shot - blocked,"[1630567, 1630551]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,10.71,Missed,,,,,,,,,,,,,,,Champagnie,1630551.0
159,PT11M47.00S,2026-03-01T00:43:47.4Z,2,REGULAR,block,,[],1630551,,,1610612761,33,25,2026-03-01T00:43:50Z,1580000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT11M44.00S,2026-03-01T00:43:50.4Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,33,25,2026-03-01T00:43:52Z,1590000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,,
161,PT11M32.00S,2026-03-01T00:44:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630702,33.327858081471746,68.13725490196079,1610612764,36,25,2026-03-01T00:44:13Z,1600000,False,-91.0,261.0,1,left,J. Hardy 27' 3PT  (6 PTS) (W. Riley 2 AST),"[1630702, 1642860]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,27.61,Made,,,,,,,6.0,W. Riley,1642860.0,2.0,,,,,,
163,PT11M18.00S,2026-03-01T00:44:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630193,70.51576872536137,77.20588235294117,1610612761,36,25,2026-03-01T00:44:19Z,1620000,False,136.0,225.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,26.27,Missed,,,,,,,,,,,,,,,,
164,PT11M16.00S,2026-03-01T00:44:17.4Z,2,REGULAR,rebound,defensive,[],1642364,,,1610612764,36,25,2026-03-01T00:44:19Z,1630000,False,,,0,,J. Watkins REBOUND (Off:0 Def:2),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,
165,PT11M06.00S,2026-03-01T00:44:28.2Z,2,REGULAR,3pt,Jump Shot,[],1642860,26.62614980289093,84.06862745098039,1610612764,36,25,2026-03-01T00:44:34Z,1640000,False,-170.0,198.0,1,left,MISS W. Riley 26' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,26.1,Missed,,,,,,,,,,,,,,,,
166,PT11M04.00S,2026-03-01T00:44:30.2Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,36,25,2026-03-01T00:44:34Z,1650000,False,,,0,,J. Battle REBOUND (Off:0 Def:2),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Left Center,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,
167,PT10M58.00S,2026-03-01T00:44:38.7Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612761,36,25,2026-03-01T00:44:44Z,1660000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630551, 1629628]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,1.0,0.0,Barrett,1629628.0,,
169,PT10M58.00S,2026-03-01T00:45:00.4Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,36,26,2026-03-01T00:45:00Z,1680000,False,,,0,,R. Barrett Free Throw 1 of 2 (2 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
170,PT10M58.00S,2026-03-01T00:45:01.2Z,2,REGULAR,substitution,out,[],1642364,,,1610612761,36,26,2026-03-01T00:45:14Z,1690000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M58.00S,2026-03-01T00:45:01.2Z,2,REGULAR,substitution,in,[],1630536,,,1610612761,36,26,2026-03-01T00:45:14Z,1700000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M58.00S,2026-03-01T00:45:00.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,36,26,2026-03-01T00:45:22Z,1710000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
173,PT10M50.00S,2026-03-01T00:45:08.4Z,2,REGULAR,rebound,offensive,[],1642419,,,1610612761,36,26,2026-03-01T00:45:22Z,1720000,False,,,0,,J. Battle REBOUND (Off:1 Def:2),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,172.0,3.0,2.0,1.0,,,,,,,,,,,,
