actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-08T19:12:13.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-08T19:12:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-02-08T19:12:15.2Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2026-02-08T19:12:15Z,40000,False,,,0,,Jump Ball B. Adebayo vs. A. Sarr: Tip to D. Mitchell,"[1630558, 1628389, 1642259]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Adebayo,1628389.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-02-08T19:12:53.7Z,1,REGULAR,3pt,Jump Shot,[],1626181,20.71287779237845,91.42156862745098,1610612748,0,0,2026-02-08T19:13:15Z,80000,False,-207.0,142.0,1,left,MISS N. Powell 25' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2026-02-08T19:12:56.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,0,0,2026-02-08T19:13:06Z,90000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M35.00S,2026-02-08T19:13:07.1Z,1,REGULAR,foul,personal,[],1642066,,,1610612764,0,0,2026-02-08T19:13:15Z,100000,False,,,0,,M. Gardner personal FOUL (1 PF),"[1642066, 1642259]",1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,0.0,Sarr,1642259.0,,,,,,,,,
12,PT11M13.00S,2026-02-08T19:13:30.8Z,1,REGULAR,3pt,Jump Shot,[],1642267,65.52233902759527,56.86274509803921,1610612764,3,0,2026-02-08T19:13:35Z,120000,False,34.0,272.0,1,right,B. Carrington 27' 3PT pullup (3 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,27.38,Made,,,,,,,,,,3.0,J. Champagnie,1630551.0,1.0,,,,,
14,PT10M58.00S,2026-02-08T19:13:46.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,11.777266754270697,52.20588235294118,1610612748,3,0,2026-02-08T19:14:08Z,140000,False,-11.0,58.0,1,left,MISS A. Wiggins driving Hook,[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
15,PT10M54.00S,2026-02-08T19:13:48.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,3,0,2026-02-08T19:13:48Z,150000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
16,PT10M46.00S,2026-02-08T19:13:58.8Z,1,REGULAR,2pt,Jump Shot,[],1630551,86.15308804204993,32.59803921568628,1610612764,3,0,2026-02-08T19:14:30Z,160000,False,-87.0,78.0,1,right,MISS J. Champagnie 11' driving floating Shot,[1630551],1610612764.0,WAS,driving floating,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,11.66,Missed,,,,,,,,,,,,,,,,,,
17,PT10M46.00S,2026-02-08T19:13:58.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,3,0,2026-02-08T19:14:04Z,170000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,16.0,,,,,,,,,,,,,,,,,
