actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
22,PT09M58.00S,2026-04-01T23:13:28.1Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,4,4,2026-04-01T23:13:28Z,200000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT09M57.00S,2026-04-01T23:13:28.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641737,7.835085413929041,47.05882352941176,1610612755,4,6,2026-04-01T23:15:55Z,210000,False,15.0,21.0,1,left,A. Bona putback DUNK (2 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.57,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M48.00S,2026-04-01T23:13:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,85.89027595269383,50.49019607843137,1610612764,4,6,2026-04-01T23:13:44Z,220000,False,2.0,80.0,1,right,MISS T. Vukcevic 8' floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
25,PT09M42.00S,2026-04-01T23:13:44.1Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,4,6,2026-04-01T23:13:44Z,230000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,
26,PT09M37.00S,2026-04-01T23:13:49.0Z,1,REGULAR,3pt,Jump Shot,[],202331,32.802233902759525,29.411764705882355,1610612755,4,6,2026-04-01T23:13:53Z,240000,False,103.0,256.0,1,left,MISS P. George 27' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.57,Missed,,,,,,,,,,,,,,,,,,
27,PT09M34.00S,2026-04-01T23:13:52.0Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,4,6,2026-04-01T23:13:53Z,250000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT09M30.00S,2026-04-01T23:13:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,66.83639947437582,75.49019607843137,1610612764,4,6,2026-04-01T23:16:51Z,260000,False,127.0,259.0,1,right,MISS T. Johnson 28' running pullup 3PT,[1642848],1610612764.0,WAS,running pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,28.89,Missed,,,,,,,,,,,,,,,,,,
29,PT09M26.00S,2026-04-01T23:14:00.8Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,4,6,2026-04-01T23:14:01Z,270000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,
30,PT09M21.00S,2026-04-01T23:14:05.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202331,7.440867279894875,43.38235294117647,1610612755,4,8,2026-04-01T23:17:27Z,280000,False,33.0,17.0,1,left,P. George running Layup (6 PTS),[202331],1610612755.0,PHI,running,,,George,P. George,,,,,Restricted Area,0-8 Center,3.74,Made,6.0,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2026-04-01T23:14:25.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641774,92.9862023653088,50.49019607843137,1610612764,6,8,2026-04-01T23:14:30Z,290000,False,2.0,13.0,1,right,T. Vukcevic cutting DUNK (2 PTS) (W. Riley 1 AST),"[1641774, 1642860]",1610612764.0,WAS,cutting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.36,Made,2.0,W. Riley,1642860.0,1.0,,,,,,,,,,,,,,
33,PT08M51.00S,2026-04-01T23:14:39.3Z,1,REGULAR,foul,technical,['1freethrow'],1641774,,,1610612755,6,8,2026-04-01T23:14:53Z,310000,False,,,0,,T. Vukcevic defensive-3-second technical FOUL (1 Tech),[1641774],1610612764.0,WAS,defensive-3-second,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203591.0,0.0,1.0,,
34,PT08M51.00S,2026-04-01T23:14:58.2Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,6,8,2026-04-01T23:14:58Z,320000,False,,,0,,MISS T. Maxey technical Free Throw 1 of 1,[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
35,PT08M51.00S,2026-04-01T23:14:58.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,6,8,2026-04-01T23:14:58Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,
36,PT08M47.00S,2026-04-01T23:15:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.652431011826544,49.50980392156863,1610612755,6,10,2026-04-01T23:15:21Z,340000,False,2.0,10.0,1,left,T. Maxey cutting Layup (2 PTS) (V. Edgecombe 2 AST),"[1630178, 1642845]",1610612755.0,PHI,cutting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,V. Edgecombe,1642845.0,2.0,,,,,,,,,,,,,,
38,PT08M35.00S,2026-04-01T23:15:32.4Z,1,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612764,6,10,2026-04-01T23:15:40Z,360000,False,,,0,,A. Bona shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1641737, 1641774]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Vukcevic,1641774.0
40,PT08M35.00S,2026-04-01T23:16:00.5Z,1,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,7,10,2026-04-01T23:16:00Z,380000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (3 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2026-04-01T23:16:13.2Z,1,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,8,10,2026-04-01T23:16:13Z,390000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (4 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2026-04-01T23:16:30.8Z,1,REGULAR,foul,personal,['2freethrow'],1642860,,,1610612755,8,10,2026-04-01T23:16:42Z,400000,False,,,0,,W. Riley shooting personal FOUL (1 PF) (George 2 FT),"[1642860, 202331]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203591.0,1.0,0.0,George,202331.0
44,PT08M20.00S,2026-04-01T23:16:58.9Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,8,11,2026-04-01T23:16:58Z,420000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
45,PT08M20.00S,2026-04-01T23:17:14.4Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,8,12,2026-04-01T23:17:14Z,430000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
46,PT08M03.00S,2026-04-01T23:17:33.2Z,1,REGULAR,3pt,Jump Shot,[],1642267,72.09264126149803,78.43137254901961,1610612764,8,12,2026-04-01T23:18:56Z,440000,False,142.0,210.0,1,right,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2026-04-01T23:17:35.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,8,12,2026-04-01T23:17:37Z,450000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,
48,PT07M57.00S,2026-04-01T23:17:42.3Z,1,REGULAR,2pt,Jump Shot,[],1630178,21.50131406044678,37.99019607843137,1610612755,8,14,2026-04-01T23:17:53Z,460000,False,60.0,150.0,1,left,T. Maxey 16' pullup Jump Shot (4 PTS) (P. George 1 AST),"[1630178, 202331]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,16.12,Made,4.0,P. George,202331.0,1.0,,,,,,,,,,,,,,
50,PT07M57.00S,2026-04-01T23:17:46.1Z,1,REGULAR,foul,personal,['1freethrow'],1642848,,,1610612755,8,14,2026-04-01T23:18:03Z,480000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Maxey 1 FT),"[1642848, 1630178]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Maxey,1630178.0
52,PT07M57.00S,2026-04-01T23:17:58.4Z,1,REGULAR,substitution,out,[],1631230,,,1610612755,8,14,2026-04-01T23:18:43Z,500000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M57.00S,2026-04-01T23:17:58.4Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,8,14,2026-04-01T23:18:43Z,510000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M57.00S,2026-04-01T23:18:20.5Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,8,15,2026-04-01T23:18:20Z,520000,False,,,0,,T. Maxey Free Throw 1 of 1 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2026-04-01T23:18:40.4Z,1,REGULAR,3pt,Jump Shot,[],1642860,72.35545335085413,81.61764705882352,1610612764,8,15,2026-04-01T23:18:45Z,530000,False,158.0,207.0,1,right,MISS W. Riley 26' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
56,PT07M36.00S,2026-04-01T23:18:43.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,8,15,2026-04-01T23:18:45Z,540000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,
57,PT07M32.00S,2026-04-01T23:18:50.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,7.966491458607096,46.07843137254902,1610612755,8,17,2026-04-01T23:19:03Z,550000,False,20.0,22.0,1,left,A. Bona Layup (4 PTS) (V. Edgecombe 3 AST),"[1641737, 1642845]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.98,Made,4.0,V. Edgecombe,1642845.0,3.0,,,,,,,,,,,,,,
59,PT07M32.00S,2026-04-01T23:18:52.6Z,1,REGULAR,foul,personal,['1freethrow'],1641774,,,1610612755,8,17,2026-04-01T23:19:05Z,570000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (Bona 1 FT),"[1641774, 1641737]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626300.0,1.0,1.0,Bona,1641737.0
61,PT07M32.00S,2026-04-01T23:19:17.2Z,1,REGULAR,freethrow,1 of 1,[],1641737,,,1610612755,8,18,2026-04-01T23:19:17Z,590000,False,,,0,,A. Bona Free Throw 1 of 1 (5 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
63,PT07M23.00S,2026-04-01T23:19:31.1Z,1,REGULAR,violation,kicked ball,[],1641737,,,1610612764,8,18,2026-04-01T23:19:39Z,610000,False,,,0,,A. Bona kicked ball VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,
65,PT07M13.00S,2026-04-01T23:19:52.6Z,1,REGULAR,3pt,Jump Shot,[],1641774,66.3107752956636,44.6078431372549,1610612764,11,18,2026-04-01T23:19:57Z,630000,False,-27.0,264.0,1,right,T. Vukcevic 26' 3PT step back (7 PTS) (T. Johnson 1 AST),"[1641774, 1642848]",1610612764.0,WAS,step back,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,26.56,Made,7.0,T. Johnson,1642848.0,1.0,,,,,,,,,,,,,,
67,PT06M57.00S,2026-04-01T23:20:10.9Z,1,REGULAR,foul,personal,['2freethrow'],1642848,,,1610612755,11,18,2026-04-01T23:20:20Z,650000,False,,,0,,T. Johnson shooting personal FOUL (2 PF) (George 2 FT),"[1642848, 202331]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,203591.0,2.0,0.0,George,202331.0
69,PT06M57.00S,2026-04-01T23:20:24.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,11,18,2026-04-01T23:20:24Z,670000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2026-04-01T23:23:22.0Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,11,19,2026-04-01T23:23:40Z,680000,False,,,0,,P. George Free Throw 1 of 2 (9 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2026-04-01T23:23:22.0Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,11,19,2026-04-01T23:23:40Z,690000,False,,,0,,MISS P. George Free Throw 2 of 2,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT06M54.00S,2026-04-01T23:23:25.0Z,1,REGULAR,rebound,defensive,[],1641774,,,1610612764,11,19,2026-04-01T23:23:40Z,700000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,71.0,1.0,1.0,0.0,,,,,
73,PT06M43.00S,2026-04-01T23:23:49.8Z,1,REGULAR,turnover,lost ball,[],1641731,,,1610612764,11,19,2026-04-01T23:23:54Z,710000,False,,,0,,B. Coulibaly lost ball TURNOVER (1 TO),"[1641731, 202331]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
74,PT06M43.00S,2026-04-01T23:23:49.8Z,1,REGULAR,steal,,[],202331,,,1610612755,11,19,2026-04-01T23:23:52Z,720000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
75,PT06M40.00S,2026-04-01T23:23:53.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642845,8.09789750328515,47.794117647058826,1610612755,11,21,2026-04-01T23:23:58Z,730000,False,11.0,24.0,1,left,V. Edgecombe running DUNK (2 PTS) (P. George 2 AST),"[1642845, 202331]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
77,PT06M30.00S,2026-04-01T23:24:07.2Z,1,REGULAR,turnover,lost ball,[],1641774,,,1610612764,11,21,2026-04-01T23:26:28Z,750000,False,,,0,,T. Vukcevic lost ball TURNOVER (1 TO),"[1641774, 202331]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
78,PT06M30.00S,2026-04-01T23:24:07.2Z,1,REGULAR,steal,,[],202331,,,1610612755,11,21,2026-04-01T23:31:43Z,760000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
79,PT06M28.00S,2026-04-01T23:24:09.7Z,1,REGULAR,turnover,bad pass,[],1642845,,,1610612755,11,21,2026-04-01T23:26:48Z,770000,False,,,0,,V. Edgecombe bad pass TURNOVER (1 TO),"[1642845, 1641731]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Center,,,,,,,1.0,Coulibaly,1641731.0,,,,,,,,,,,
80,PT06M28.00S,2026-04-01T23:24:09.7Z,1,REGULAR,steal,,[],1641731,,,1610612764,11,21,2026-04-01T23:24:11Z,780000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
81,PT06M26.00S,2026-04-01T23:24:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641731,93.24901445466492,50.245098039215684,1610612764,13,21,2026-04-01T23:27:17Z,790000,False,1.0,11.0,1,right,B. Coulibaly driving Layup (4 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.11,Made,4.0,,,,,,,,,,,,,,,,,
82,PT06M15.00S,2026-04-01T23:24:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,16.63929040735874,50.73529411764706,1610612755,13,21,2026-04-01T23:24:25Z,800000,False,-4.0,104.0,1,left,MISS T. Maxey 10' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.4,Missed,,,,,,,,,,,,,,,,,,
83,PT06M11.00S,2026-04-01T23:24:21.8Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,13,21,2026-04-01T23:24:25Z,810000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,
84,PT06M06.00S,2026-04-01T23:24:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642267,92.85479632063075,56.61764705882353,1610612764,15,21,2026-04-01T23:24:32Z,820000,False,33.0,15.0,1,right,B. Carrington running Layup (4 PTS),[1642267],1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,3.62,Made,4.0,,,,,,,,,,,,,,,,,
85,PT05M44.00S,2026-04-01T23:24:49.3Z,1,REGULAR,3pt,Jump Shot,[],202331,26.49474375821288,81.12745098039215,1610612755,15,24,2026-04-01T23:24:54Z,830000,False,-156.0,197.0,1,left,P. George 25' 3PT step back (12 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.07,Made,12.0,,,,,,,,,,,,,,,,,
