actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
83,PT04M56.00S,2026-03-03T00:25:35.0Z,1,REGULAR,substitution,out,[],1641708,,,1610612745,14,12,2026-03-03T00:25:37Z,830000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M56.00S,2026-03-03T00:25:35.0Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,14,12,2026-03-03T00:25:37Z,840000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M56.00S,2026-03-03T00:25:55.0Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,14,13,2026-03-03T00:25:55Z,850000,False,,,0,,K. Durant Free Throw 2 of 2 (7 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
86,PT04M46.00S,2026-03-03T00:26:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,14.011169513797633,34.068627450980394,1610612764,14,13,2026-03-03T00:27:06Z,860000,False,80.0,79.0,1,left,MISS T. Johnson 11' driving floating Shot,[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Right,11.24,Missed,,,,,,,,,,,,,,,,,,
87,PT04M45.00S,2026-03-03T00:26:08.2Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,14,13,2026-03-03T00:26:11Z,870000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Right,,,86.0,3.0,3.0,0.0,,,,,,,,,,,,,,
88,PT04M35.00S,2026-03-03T00:26:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,84.70762155059133,52.69607843137255,1610612745,14,13,2026-03-03T00:26:23Z,880000,False,13.0,91.0,1,right,MISS D. Finney-Smith 9' driving Layup,[1627827],1610612745.0,HOU,driving,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,9.22,Missed,,,,,,,,,,,,,,,,,,
90,PT04M32.00S,2026-03-03T00:26:22.7Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,14,13,2026-03-03T00:26:23Z,900000,False,,,0,,J. Reese REBOUND (Off:0 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Center,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT04M28.00S,2026-03-03T00:26:26.1Z,1,REGULAR,3pt,Jump Shot,[],1642273,23.866622864651774,87.99019607843137,1610612764,17,13,2026-03-03T00:26:32Z,910000,False,-190.0,172.0,1,left,K. George 25' 3PT  (8 PTS) (B. Carrington 1 AST),"[1642273, 1642267]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.62,Made,,,,,8.0,,,,,,,,B. Carrington,1642267.0,1.0,,,
93,PT04M12.00S,2026-03-03T00:26:41.5Z,1,REGULAR,2pt,Jump Shot,[],1642263,77.7431011826544,37.99019607843137,1610612745,17,15,2026-03-03T00:26:46Z,930000,False,-60.0,157.0,1,right,R. Sheppard 16' pullup Jump Shot (4 PTS),[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Left Center,16.78,Made,,,,,4.0,,,,,,,,,,,,,
94,PT04M12.00S,2026-03-03T00:26:47.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,17,15,2026-03-03T00:26:47Z,940000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,17,15,2026-03-03T00:29:38Z,950000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,17,15,2026-03-03T00:29:38Z,960000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,out,[],1642273,,,1610612764,17,15,2026-03-03T00:29:38Z,970000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,in,[],1630536,,,1610612764,17,15,2026-03-03T00:29:38Z,980000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,in,[],1642860,,,1610612764,17,15,2026-03-03T00:29:38Z,990000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M12.00S,2026-03-03T00:26:48.3Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,17,15,2026-03-03T00:29:38Z,1000000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M58.00S,2026-03-03T00:30:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612764,17,15,2026-03-03T00:30:13Z,1010000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Riley 2 FT),"[1631106, 1642860]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,0.0,Riley,1642860.0,,,,,,,,
103,PT03M58.00S,2026-03-03T00:30:30.9Z,1,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,18,15,2026-03-03T00:30:30Z,1030000,False,,,0,,W. Riley Free Throw 1 of 2 (1 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
104,PT03M58.00S,2026-03-03T00:30:42.5Z,1,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,19,15,2026-03-03T00:30:42Z,1040000,False,,,0,,W. Riley Free Throw 2 of 2 (2 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
105,PT03M42.00S,2026-03-03T00:30:59.9Z,1,REGULAR,3pt,Jump Shot,[],1631106,96.13994743758212,98.52941176470588,1610612745,19,15,2026-03-03T00:31:05Z,1050000,False,243.0,-16.0,1,right,MISS T. Eason 24' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
106,PT03M39.00S,2026-03-03T00:31:02.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,19,15,2026-03-03T00:31:05Z,1060000,False,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,105.0,1.0,0.0,1.0,,,,,,,,,,,,,,
107,PT03M37.00S,2026-03-03T00:31:05.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642263,70.38436268068331,19.852941176470587,1610612745,19,18,2026-03-03T00:31:09Z,1070000,False,-151.0,226.0,1,right,R. Sheppard 27' 3PT  (7 PTS) (C. Capela 1 AST),"[1642263, 203991]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.16,Made,,,,,7.0,,,,,,,,C. Capela,203991.0,1.0,,,
109,PT03M24.00S,2026-03-03T00:31:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,18.74178712220762,50.245098039215684,1610612764,19,18,2026-03-03T00:31:24Z,1090000,False,-1.0,124.0,1,left,MISS B. Carrington 12' driving floating Shot,[1642267],1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
110,PT03M23.00S,2026-03-03T00:31:19.4Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,19,18,2026-03-03T00:31:24Z,1100000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,109.0,2.0,2.0,0.0,,,,,,,,,,,,,,
111,PT03M19.00S,2026-03-03T00:31:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,94.30026281208936,44.85294117647059,1610612745,19,20,2026-03-03T00:31:28Z,1110000,False,-26.0,1.0,1,right,T. Eason running Layup (2 PTS),[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,2.0,,,,,,,,,,,,,
112,PT03M12.00S,2026-03-03T00:31:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,8.09789750328515,55.63725490196079,1610612764,19,20,2026-03-03T00:31:40Z,1120000,False,-28.0,24.0,1,left,MISS J. Champagnie driving Layup - blocked,"[1630551, 1642263]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,Sheppard,1642263.0,,,,,,
113,PT03M12.00S,2026-03-03T00:31:32.0Z,1,REGULAR,block,,[],1642263,,,1610612764,19,20,2026-03-03T00:31:34Z,1130000,False,,,0,,R. Sheppard BLOCK (2 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M12.00S,2026-03-03T00:31:32.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,19,20,2026-03-03T00:33:10Z,1140000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,112.0,,,,,,,,,,,,,,,,,
116,PT03M12.00S,2026-03-03T00:31:37.8Z,1,REGULAR,substitution,out,[],1642267,,,1610612745,19,20,2026-03-03T00:33:10Z,1160000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M12.00S,2026-03-03T00:31:37.8Z,1,REGULAR,substitution,out,[],1642882,,,1610612745,19,20,2026-03-03T00:33:10Z,1170000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M12.00S,2026-03-03T00:31:37.8Z,1,REGULAR,substitution,in,[],1642364,,,1610612745,19,20,2026-03-03T00:33:10Z,1180000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M12.00S,2026-03-03T00:31:37.8Z,1,REGULAR,substitution,in,[],1630702,,,1610612745,19,20,2026-03-03T00:33:10Z,1190000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M12.00S,2026-03-03T00:33:28.2Z,1,REGULAR,substitution,out,[],1627827,,,1610612745,19,20,2026-03-03T00:33:41Z,1220000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612745.0,HOU,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M12.00S,2026-03-03T00:33:28.2Z,1,REGULAR,substitution,out,[],1642263,,,1610612745,19,20,2026-03-03T00:33:41Z,1230000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M12.00S,2026-03-03T00:33:28.2Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,19,20,2026-03-03T00:33:41Z,1240000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M12.00S,2026-03-03T00:33:28.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612745,19,20,2026-03-03T00:33:41Z,1250000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M59.00S,2026-03-03T00:33:58.4Z,1,REGULAR,turnover,bad pass,[],1641708,,,1610612745,19,20,2026-03-03T00:34:05Z,1260000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1642364]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Watkins,1642364.0
127,PT02M59.00S,2026-03-03T00:33:58.4Z,1,REGULAR,steal,,[],1642364,,,1610612764,19,20,2026-03-03T00:34:01Z,1270000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M54.00S,2026-03-03T00:34:03.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630702,4.28712220762155,0.9803921568627451,1610612764,22,20,2026-03-03T00:34:08Z,1280000,False,245.0,-12.0,1,left,J. Hardy 24' 3PT running (3 PTS) (S. Cooper 1 AST),"[1630702, 1630536]",1610612764.0,WAS,running,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,24.54,Made,,,,,3.0,,,,,,,,S. Cooper,1630536.0,1.0,,,
130,PT02M38.00S,2026-03-03T00:34:20.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,93.77463863337714,47.794117647058826,1610612745,22,22,2026-03-03T00:34:59Z,1300000,False,-11.0,6.0,1,right,K. Durant driving DUNK (9 PTS) (A. Thompson 1 AST),"[201142, 1641708]",1610612745.0,HOU,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,9.0,,,,,,,,A. Thompson,1641708.0,1.0,,,
132,PT02M30.00S,2026-03-03T00:34:27.8Z,1,REGULAR,3pt,Jump Shot,[],1630551,6.783837056504599,0.9803921568627451,1610612764,22,22,2026-03-03T00:34:33Z,1320000,False,245.0,11.0,1,left,MISS J. Champagnie 24' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,24.54,Missed,,,,,,,,,,,,,,,,,,
133,PT02M30.00S,2026-03-03T00:34:27.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,22,22,2026-03-03T00:34:33Z,1330000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT02M22.00S,2026-03-03T00:34:35.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641708,93.24901445466492,43.38235294117647,1610612745,22,22,2026-03-03T00:35:35Z,1340000,False,-33.0,11.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,,,,,
135,PT02M22.00S,2026-03-03T00:34:35.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,22,22,2026-03-03T00:35:35Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,134.0,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2026-03-03T00:34:52.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201142,88.64980289093299,17.401960784313726,1610612745,22,22,2026-03-03T00:35:02Z,1370000,False,-163.0,54.0,1,right,MISS K. Durant 17' Jump Shot,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left,17.18,Missed,,,,,,,,,,,,,,,,,,
138,PT02M15.00S,2026-03-03T00:34:54.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,22,22,2026-03-03T00:35:02Z,1380000,False,,,0,,C. Capela REBOUND (Off:2 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left,,,137.0,2.0,0.0,2.0,,,,,,,,,,,,,,
139,PT02M15.00S,2026-03-03T00:34:58.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612745,22,22,2026-03-03T03:17:48Z,1390000,False,,,0,,J. Watkins shooting personal FOUL (1 PF) (Capela 2 FT),"[1642364, 203991]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,0.0,Capela,203991.0,,,,,,,,
141,PT02M15.00S,2026-03-03T00:35:19.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612745,22,23,2026-03-03T00:35:19Z,1410000,False,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
142,PT02M15.00S,2026-03-03T00:35:33.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612745,22,24,2026-03-03T00:35:33Z,1420000,False,,,0,,C. Capela Free Throw 2 of 2 (2 PTS),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
143,PT02M02.00S,2026-03-03T00:35:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630536,31.488173455978973,33.33333333333333,1610612764,25,24,2026-03-03T00:35:53Z,1430000,False,83.0,243.0,1,left,S. Cooper 25' 3PT pullup (3 PTS) (J. Watkins 1 AST),"[1630536, 1642364]",1610612764.0,WAS,pullup,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,25.74,Made,,,,,3.0,,,,,,,,J. Watkins,1642364.0,1.0,,,
145,PT01M43.00S,2026-03-03T00:36:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,86.15308804204993,43.872549019607845,1610612745,25,24,2026-03-03T00:36:25Z,1450000,False,-31.0,78.0,1,right,MISS K. Durant 8' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,8.35,Missed,,,,,,,,,,,,,,,,,,
146,PT01M42.00S,2026-03-03T00:36:07.9Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,25,24,2026-03-03T00:36:25Z,1460000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),8-16 Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M42.00S,2026-03-03T00:36:17.0Z,1,REGULAR,foul,personal,[],1641708,,,1610612764,25,24,2026-03-03T00:36:22Z,1470000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641708, 1642364]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,1.0,0.0,Watkins,1642364.0,,,,,,,,
149,PT01M42.00S,2026-03-03T00:36:28.7Z,1,REGULAR,substitution,out,[],201142,,,1610612764,25,24,2026-03-03T00:36:31Z,1490000,False,,,0,,SUB out: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M42.00S,2026-03-03T00:36:28.7Z,1,REGULAR,substitution,in,[],1630578,,,1610612764,25,24,2026-03-03T00:36:31Z,1500000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M32.00S,2026-03-03T00:36:40.5Z,1,REGULAR,3pt,Jump Shot,[],1630536,33.98488830486202,55.392156862745104,1610612764,28,24,2026-03-03T00:36:46Z,1510000,False,-27.0,267.0,1,left,S. Cooper 26' 3PT step back (6 PTS),[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Center,26.84,Made,,,,,6.0,,,,,,,,,,,,,
152,PT01M13.00S,2026-03-03T00:36:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,40.68627450980392,1610612745,28,24,2026-03-03T00:37:04Z,1520000,False,-47.0,13.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
153,PT01M10.00S,2026-03-03T00:37:02.0Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,28,24,2026-03-03T00:37:04Z,1530000,False,,,0,,C. Capela REBOUND (Off:3 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,152.0,3.0,0.0,3.0,,,,,,,,,,,,,,
154,PT01M10.00S,2026-03-03T00:37:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.9060446780552,56.86274509803921,1610612745,28,24,2026-03-03T00:38:01Z,1540000,False,34.0,5.0,1,right,MISS C. Capela tip Layup,[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
155,PT01M10.00S,2026-03-03T00:37:02.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,28,24,2026-03-03T00:37:08Z,1550000,False,,,0,,C. Capela REBOUND (Off:4 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,154.0,4.0,0.0,4.0,,,,,,,,,,,,,,
167,PT01M09.00S,2026-03-03T00:37:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,91.14651773981603,50.245098039215684,1610612745,28,24,2026-03-03T00:38:32Z,1555000,False,1.0,31.0,1,right,MISS C. Capela tip Layup,[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
168,PT01M09.00S,2026-03-03T00:37:04.2Z,1,REGULAR,rebound,offensive,[],203991,,,1610612745,28,24,2026-03-03T00:38:32Z,1557500,False,,,0,,C. Capela REBOUND (Off:5 Def:0),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,167.0,5.0,0.0,5.0,,,,,,,,,,,,,,
156,PT01M06.00S,2026-03-03T00:37:06.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612745,28,26,2026-03-03T00:38:32Z,1560000,False,0.0,0.0,1,right,C. Capela tip Layup (4 PTS),[203991],1610612745.0,HOU,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
157,PT00M58.40S,2026-03-03T00:37:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642364,12.565703022339028,41.42156862745098,1610612764,30,26,2026-03-03T00:37:20Z,1570000,False,43.0,66.0,1,left,J. Watkins 7' pullup Jump Shot (2 PTS),[1642364],1610612764.0,WAS,pullup,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,,,,,2.0,,,,,,,,,,,,,
158,PT00M42.50S,2026-03-03T00:37:33.2Z,1,REGULAR,2pt,Jump Shot,[],1631106,75.24638633377135,42.40196078431372,1610612745,30,26,2026-03-03T00:37:38Z,1580000,False,-38.0,180.0,1,right,MISS T. Eason 18' turnaround Shot,[1631106],1610612745.0,HOU,turnaround,,,Eason,T. Eason,,,,,Mid-Range,16-24 Center,18.42,Missed,,,,,,,,,,,,,,,,,,
159,PT00M40.40S,2026-03-03T00:37:35.3Z,1,REGULAR,rebound,defensive,[],1630536,,,1610612764,30,26,2026-03-03T00:37:38Z,1590000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,16-24 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT00M17.50S,2026-03-03T00:37:58.3Z,1,REGULAR,2pt,Jump Shot,[],1642860,22.026938239159,51.71568627450981,1610612764,30,26,2026-03-03T00:40:03Z,1600000,False,-9.0,155.0,1,left,MISS W. Riley 15' fadeaway Shot,[1642860],1610612764.0,WAS,fadeaway,,,Riley,W. Riley,,,,,Mid-Range,8-16 Center,15.48,Missed,,,,,,,,,,,,,,,,,,
161,PT00M14.20S,2026-03-03T00:38:01.6Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,30,26,2026-03-03T00:38:01Z,1610000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,,,160.0,4.0,4.0,0.0,,,,,,,,,,,,,,
162,PT00M03.90S,2026-03-03T00:38:12.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,65.39093298291722,72.30392156862744,1610612745,30,26,2026-03-03T00:38:38Z,1620000,False,112.0,273.0,1,right,MISS A. Holiday 29' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,29.47,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.80S,2026-03-03T00:38:15.1Z,1,REGULAR,rebound,defensive,[],1642860,,,1610612764,30,26,2026-03-03T00:38:15Z,1630000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT00M00.10S,2026-03-03T00:38:16.0Z,1,REGULAR,heave,,[],0,,,1610612764,30,26,2026-03-03T00:40:45Z,1640000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,71.35,,,,,,,,,,,,,,,,,,,
