actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M52.00S,2026-03-19T23:24:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,7.046649145860711,44.36274509803921,1610612765,9,17,2026-03-19T23:24:47Z,850000,False,28.0,14.0,1,left,MISS D. Jenkins driving Layup - blocked,"[1642450, 1642259]",1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
87,PT04M52.00S,2026-03-19T23:24:37.0Z,1,REGULAR,block,,[],1642259,,,1610612765,9,17,2026-03-19T23:24:39Z,860000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT04M52.00S,2026-03-19T23:24:37.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,9,17,2026-03-19T23:24:47Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,86.0,,,,,,,,,,,,,,,,,
103,PT04M52.00S,2026-03-19T23:24:53.0Z,1,REGULAR,substitution,out,[],1630536,,,1610612765,9,17,2026-03-19T23:26:48Z,885000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M52.00S,2026-03-19T23:24:53.0Z,1,REGULAR,substitution,in,[],1642267,,,1610612765,9,17,2026-03-19T23:26:48Z,887500,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2026-03-19T23:25:04.5Z,1,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612765,9,17,2026-03-19T23:25:12Z,890000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Duren 2 FT),"[1642259, 1631105]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2534.0,,,,,,2.0,0.0,Duren,1631105.0,,,,
92,PT04M50.00S,2026-03-19T23:25:36.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,9,17,2026-03-19T23:25:36Z,910000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT04M50.00S,2026-03-19T23:25:36.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,9,17,2026-03-19T23:25:36Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,
94,PT04M50.00S,2026-03-19T23:25:36.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,9,18,2026-03-19T23:26:13Z,930000,False,,,0,,J. Duren Free Throw 2 of 2 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
95,PT04M32.00S,2026-03-19T23:26:13.5Z,1,REGULAR,3pt,Jump Shot,[],1642259,68.54467805519053,23.52941176470588,1610612764,9,18,2026-03-19T23:28:02Z,940000,False,-132.0,243.0,1,right,MISS A. Sarr 27' pullup 3PT,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
96,PT04M30.00S,2026-03-19T23:26:17.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,9,18,2026-03-19T23:26:17Z,950000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,95.0,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2026-03-19T23:26:18.8Z,1,REGULAR,substitution,out,[],1642848,,,1610612765,9,18,2026-03-19T23:26:30Z,960000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2026-03-19T23:26:18.8Z,1,REGULAR,substitution,out,[],1642259,,,1610612765,9,18,2026-03-19T23:26:30Z,980000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2026-03-19T23:26:18.8Z,1,REGULAR,substitution,in,[],1641774,,,1610612765,9,18,2026-03-19T23:26:30Z,990000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M30.00S,2026-03-19T23:26:18.8Z,1,REGULAR,substitution,in,[],1630702,,,1610612765,9,18,2026-03-19T23:26:30Z,1000000,False,,,0,,SUB in: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M11.00S,2026-03-19T23:26:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,4.944152431011826,46.32352941176471,1610612765,9,20,2026-03-19T23:26:59Z,1020000,False,18.0,-6.0,1,left,R. Holland II Layup (2 PTS) (C. LeVert 1 AST),"[1641842, 1627747]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,,,,
108,PT03M55.00S,2026-03-19T23:27:11.8Z,1,REGULAR,foul,offensive,[],1641774,,,1610612764,9,20,2026-03-19T23:27:19Z,1040000,False,,,0,,T. Vukcevic offensive FOUL (1 PF),"[1641774, 1628989]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right,,,,,,,1628485.0,,,,,,1.0,0.0,Huerter,1628989.0,,,,
110,PT03M55.00S,2026-03-19T23:27:11.8Z,1,REGULAR,turnover,offensive foul,[],1641774,,,1610612764,9,20,2026-03-19T23:27:11Z,1060000,False,,,0,,T. Vukcevic offensive foul TURNOVER (1 TO),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right,,,,,,,1628485.0,1.0,,,,,,,,,,,,
111,PT03M55.00S,2026-03-19T23:27:20.8Z,1,REGULAR,substitution,out,[],1642450,,,1610612765,9,20,2026-03-19T23:27:25Z,1070000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M55.00S,2026-03-19T23:27:20.8Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,9,20,2026-03-19T23:27:25Z,1080000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M41.00S,2026-03-19T23:27:48.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,6.1268068331143235,51.71568627450981,1610612765,9,22,2026-03-19T23:27:52Z,1090000,False,-9.0,5.0,1,left,J. Duren DUNK (5 PTS) (C. LeVert 2 AST),"[1631105, 1627747]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,5.0,C. LeVert,1627747.0,2.0,,,,,,,,
115,PT03M26.00S,2026-03-19T23:28:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630264,95.6143232588699,97.30392156862744,1610612764,9,22,2026-03-19T23:28:21Z,1110000,False,237.0,-11.0,1,right,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
116,PT03M24.00S,2026-03-19T23:28:05.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,9,22,2026-03-19T23:28:05Z,1120000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,115.0,5.0,3.0,2.0,,,,,,,,,,,,,,
117,PT03M15.00S,2026-03-19T23:28:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,4.418528252299605,48.03921568627451,1610612765,9,24,2026-03-19T23:29:15Z,1130000,False,10.0,-11.0,1,left,J. Duren driving Layup (7 PTS) (M. Sasser 1 AST),"[1631105, 1631204]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,7.0,M. Sasser,1631204.0,1.0,,,,,,,,
119,PT03M15.00S,2026-03-19T23:28:18.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,9,24,2026-03-19T23:28:18Z,1150000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M15.00S,2026-03-19T23:28:18.7Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,9,24,2026-03-19T23:30:55Z,1160000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M15.00S,2026-03-19T23:28:18.7Z,1,REGULAR,substitution,out,[],1631105,,,1610612764,9,24,2026-03-19T23:30:55Z,1170000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M15.00S,2026-03-19T23:28:18.7Z,1,REGULAR,substitution,in,[],1642860,,,1610612764,9,24,2026-03-19T23:30:55Z,1180000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M15.00S,2026-03-19T23:28:18.7Z,1,REGULAR,substitution,in,[],1630194,,,1610612764,9,24,2026-03-19T23:30:55Z,1190000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M58.00S,2026-03-19T23:31:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.46057818659659,59.31372549019608,1610612764,9,24,2026-03-19T23:32:22Z,1200000,False,47.0,18.0,1,right,MISS J. Hardy driving Layup,[1630702],1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
125,PT02M56.00S,2026-03-19T23:31:31.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612765,9,24,2026-03-19T23:32:22Z,1210000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT02M51.00S,2026-03-19T23:31:34.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612765,9,24,2026-03-19T23:31:40Z,1220000,False,,,0,,J. Watkins shooting personal FOUL (1 PF) (Huerter 2 FT),"[1642364, 1628989]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,,,,,,1.0,0.0,Huerter,1628989.0,,,,
128,PT02M51.00S,2026-03-19T23:32:07.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628989,,,1610612765,9,25,2026-03-19T23:32:07Z,1240000,False,,,0,,K. Huerter Free Throw 1 of 2 (1 PTS),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
129,PT02M51.00S,2026-03-19T23:32:25.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628989,,,1610612765,9,26,2026-03-19T23:32:25Z,1250000,False,,,0,,K. Huerter Free Throw 2 of 2 (2 PTS),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
130,PT02M36.00S,2026-03-19T23:32:43.0Z,1,REGULAR,turnover,out-of-bounds,[],1630702,,,1610612764,9,26,2026-03-19T23:32:48Z,1260000,False,,,0,,J. Hardy bad pass out-of-bounds TURNOVER (1 TO),[1630702],1610612764.0,WAS,bad pass,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Right Center,,,,,,,1628485.0,1.0,,,,,,,,,,,,
131,PT02M21.00S,2026-03-19T23:33:01.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631204,33.85348226018397,54.41176470588235,1610612765,9,26,2026-03-19T23:33:05Z,1270000,False,-22.0,266.0,1,left,MISS M. Sasser 26' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
132,PT02M19.00S,2026-03-19T23:33:03.8Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,9,26,2026-03-19T23:33:05Z,1280000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M13.00S,2026-03-19T23:33:13.4Z,1,REGULAR,foul,personal,[],1641842,,,1610612764,9,26,2026-03-19T23:33:22Z,1290000,False,,,0,,R. Holland II personal FOUL (1 PF),"[1641842, 1642860]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,,,,,2534.0,,,,,,1.0,0.0,Riley,1642860.0,,,,
135,PT02M05.00S,2026-03-19T23:33:48.2Z,1,REGULAR,3pt,Jump Shot,[],1642860,64.99671484888306,58.57843137254902,1610612764,12,26,2026-03-19T23:33:52Z,1310000,False,43.0,277.0,1,right,W. Riley 27' 3PT pullup (3 PTS) (T. Vukcevic 1 AST),"[1642860, 1641774]",1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Center,27.98,Made,,,,,,,3.0,T. Vukcevic,1641774.0,1.0,,,,,,,,
137,PT01M48.00S,2026-03-19T23:34:05.0Z,1,REGULAR,3pt,Jump Shot,[],1628989,16.507884362680684,3.431372549019608,1610612765,12,26,2026-03-19T23:34:13Z,1330000,False,233.0,103.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
138,PT01M45.00S,2026-03-19T23:34:08.0Z,1,REGULAR,rebound,offensive,[],1641842,,,1610612765,12,26,2026-03-19T23:37:07Z,1340000,False,,,0,,R. Holland II REBOUND (Off:1 Def:0),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
140,PT01M37.00S,2026-03-19T23:34:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,6.1268068331143235,52.69607843137255,1610612765,12,28,2026-03-19T23:34:50Z,1360000,False,-13.0,5.0,1,left,K. Huerter reverse Layup (4 PTS) (M. Sasser 2 AST),"[1628989, 1631204]",1610612765.0,DET,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.44,Made,,,,,,,4.0,M. Sasser,1631204.0,2.0,,,,,,,,
142,PT01M27.00S,2026-03-19T23:34:56.5Z,1,REGULAR,foul,personal,['2freethrow'],1631204,,,1610612764,12,28,2026-03-19T23:35:01Z,1380000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Riley 2 FT),"[1631204, 1642860]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627962.0,,,,,,1.0,0.0,Riley,1642860.0,,,,
144,PT01M27.00S,2026-03-19T23:35:18.3Z,1,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,12,28,2026-03-19T23:35:18Z,1400000,False,,,0,,MISS W. Riley Free Throw 1 of 2,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT01M27.00S,2026-03-19T23:35:18.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,12,28,2026-03-19T23:35:18Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,
146,PT01M27.00S,2026-03-19T23:35:32.4Z,1,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,13,28,2026-03-19T23:35:32Z,1420000,False,,,0,,W. Riley Free Throw 2 of 2 (4 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
147,PT01M15.00S,2026-03-19T23:35:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,5.732588699080158,43.627450980392155,1610612765,13,28,2026-03-19T23:35:52Z,1430000,False,32.0,1.0,1,left,MISS R. Holland II driving Layup - blocked,"[1641842, 1630264]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,Gill,1630264.0,,
148,PT01M15.00S,2026-03-19T23:35:47.0Z,1,REGULAR,block,,[],1630264,,,1610612765,13,28,2026-03-19T23:40:18Z,1440000,False,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M11.00S,2026-03-19T23:35:51.0Z,1,REGULAR,rebound,defensive,[],1641774,,,1610612764,13,28,2026-03-19T23:40:18Z,1450000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M09.00S,2026-03-19T23:35:53.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630702,77.34888304862024,85.7843137254902,1610612764,13,28,2026-03-19T23:39:05Z,1460000,False,179.0,160.0,1,right,MISS J. Hardy 24' running 3PT,[1630702],1610612764.0,WAS,running,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,24.03,Missed,,,,,,,,,,,,,,,,,,
151,PT01M06.00S,2026-03-19T23:35:56.6Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612765,13,28,2026-03-19T23:35:57Z,1470000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT01M00.00S,2026-03-19T23:36:04.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,22.552562417871222,8.57843137254902,1610612765,13,31,2026-03-19T23:56:59Z,1480000,False,207.0,159.0,1,left,C. LeVert 26' 3PT pullup (3 PTS),[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,26.14,Made,,,,,,,3.0,,,,,,,,,,,
153,PT01M00.00S,2026-03-19T23:36:07.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630264,,,1610612765,13,31,2026-03-19T23:36:11Z,1490000,False,,,0,,A. Gill shooting personal FOUL (1 PF) (LeVert 1 FT),"[1630264, 1627747]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,,,,,,,2534.0,,,,,,1.0,0.0,LeVert,1627747.0,,,,
155,PT01M00.00S,2026-03-19T23:36:36.8Z,1,REGULAR,freethrow,1 of 1,[],1627747,,,1610612765,13,31,2026-03-19T23:36:40Z,1510000,False,,,0,,MISS C. LeVert Free Throw 1 of 1,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
156,PT01M00.00S,2026-03-19T23:36:36.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,13,31,2026-03-19T23:36:40Z,1520000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
158,PT00M47.00S,2026-03-19T23:36:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627747,,,1610612764,13,31,2026-03-20T01:35:06Z,1540000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Watkins 1 FT),"[1627747, 1642364]",1610612765.0,DET,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2534.0,,,,,,1.0,0.0,Watkins,1642364.0,,,,
182,PT00M47.00S,2026-03-19T23:37:26.6Z,1,REGULAR,freethrow,1 of 1,[],1642364,,,1610612764,14,31,2026-03-20T01:35:01Z,1570000,False,,,0,,J. Watkins Free Throw 1 of 1 (1 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
674,PT00M47.00S,2026-03-19T23:37:57.1Z,1,REGULAR,turnover,offensive goaltending,[],1630264,,,1610612764,14,31,2026-03-20T01:36:07Z,1585000,False,,,0,,A. Gill offensive goaltending TURNOVER (1 TO),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,1628485.0,1.0,,,,,,,,,,,,
164,PT00M32.40S,2026-03-19T23:38:27.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630194,4.5499342969776615,45.588235294117645,1610612765,14,33,2026-03-20T01:36:07Z,1600000,False,22.0,-10.0,1,left,P. Reed cutting DUNK (2 PTS) (C. LeVert 3 AST),"[1630194, 1627747]",1610612765.0,DET,cutting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,2.0,C. LeVert,1627747.0,3.0,,,,,,,,
166,PT00M09.10S,2026-03-19T23:38:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630702,96.5341655716163,96.07843137254902,1610612764,14,33,2026-03-19T23:39:01Z,1620000,False,230.0,-20.0,1,right,MISS J. Hardy 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Right Corner 3,24+ Right,23.13,Missed,,,,,,,,,,,,,,,,,,
167,PT00M05.90S,2026-03-19T23:38:58.0Z,1,REGULAR,rebound,defensive,[],1631204,,,1610612765,14,33,2026-03-19T23:39:01Z,1630000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT00M04.00S,2026-03-19T23:39:00.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628989,6.783837056504599,48.28431372549019,1610612765,14,35,2026-03-19T23:39:06Z,1640000,False,9.0,11.0,1,left,K. Huerter running DUNK (6 PTS) (M. Sasser 3 AST),"[1628989, 1631204]",1610612765.0,DET,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,6.0,M. Sasser,1631204.0,3.0,,,,,,,,
170,PT00M01.30S,2026-03-19T23:39:07.9Z,1,REGULAR,3pt,Jump Shot,[],1642860,67.7562417871222,70.83333333333334,1610612764,14,35,2026-03-19T23:39:12Z,1660000,False,104.0,251.0,1,right,MISS W. Riley 27' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
171,PT00M01.30S,2026-03-19T23:39:07.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,14,35,2026-03-19T23:39:12Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2026-03-19T23:39:13.4Z,1,REGULAR,period,end,[],0,,,1610612764,14,35,2026-03-19T23:39:13Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-19T23:39:19.0Z,2,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,14,35,2026-03-19T23:42:06Z,1690000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-19T23:39:19.0Z,2,REGULAR,substitution,out,['startperiod'],1628989,,,1610612764,14,35,2026-03-19T23:42:06Z,1700000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-19T23:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1630536,,,1610612764,14,35,2026-03-19T23:42:06Z,1710000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-03-19T23:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612764,14,35,2026-03-19T23:42:06Z,1720000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-03-19T23:41:58.5Z,2,REGULAR,period,start,[],0,,,1610612765,14,35,2026-03-19T23:42:06Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M38.00S,2026-03-19T23:42:19.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,3.1044678055190538,97.54901960784314,1610612765,14,38,2026-03-19T23:42:24Z,1740000,False,-238.0,-23.0,1,left,C. LeVert 3PT  (6 PTS) (P. Reed 1 AST),"[1627747, 1630194]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.88,Made,,,,,,,6.0,P. Reed,1630194.0,1.0,,,,,,,,
180,PT11M17.00S,2026-03-19T23:42:45.9Z,2,REGULAR,foul,personal,['2freethrow'],1641842,,,1610612764,14,38,2026-03-19T23:43:08Z,1760000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Vukcevic 2 FT),"[1641842, 1641774]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627962.0,,,,,,2.0,0.0,Vukcevic,1641774.0,,,,
