actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
656,PT10M49.00S,2026-02-01T23:11:43.2Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612764,0,4,2026-02-02T03:26:50Z,138750,False,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,654.0,2.0,0.0,2.0,,,,,,,,,,
14,PT10M49.00S,2026-02-01T23:11:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,93.24901445466492,53.92156862745098,1610612764,2,4,2026-02-02T03:26:50Z,140000,False,20.0,11.0,1,right,M. Bagley III putback Layup (2 PTS),[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M33.00S,2026-02-01T23:11:56.3Z,1,REGULAR,3pt,Jump Shot,[],1630173,8.09789750328515,96.32352941176471,1610612758,2,7,2026-02-01T23:12:01Z,150000,False,-232.0,24.0,1,left,P. Achiuwa 3PT  (3 PTS) (N. Clifford 2 AST),"[1630173, 1642363]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,N. Clifford,1642363.0,2.0,,,,,,,,,,,,,,
18,PT10M21.00S,2026-02-01T23:12:18.6Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,2,7,2026-02-02T03:11:36Z,180000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,204059.0,1.0,,,,,,
19,PT09M59.00S,2026-02-01T23:12:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,10.463206307490145,41.17647058823529,1610612758,2,7,2026-02-01T23:12:44Z,190000,False,44.0,46.0,1,left,MISS P. Achiuwa 6' driving Layup,[1630173],1610612758.0,SAC,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,,,,
20,PT09M57.00S,2026-02-01T23:12:39.9Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,2,7,2026-02-01T23:12:44Z,200000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT09M52.00S,2026-02-01T23:12:46.1Z,1,REGULAR,foul,personal,[],203897,,,1610612764,2,7,2026-02-01T23:13:03Z,210000,False,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1642273]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2003.0,,1.0,0.0,George,1642273.0,,
23,PT09M44.00S,2026-02-01T23:13:12.2Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612764,2,7,2026-02-01T23:13:20Z,230000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Middleton 2 FT),"[1642875, 203114]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,204059.0,,1.0,0.0,Middleton,203114.0,,
25,PT09M44.00S,2026-02-01T23:13:42.8Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,2,7,2026-02-01T23:13:42Z,250000,False,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
26,PT09M44.00S,2026-02-01T23:13:42.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,2,7,2026-02-01T23:13:42Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,
27,PT09M44.00S,2026-02-01T23:13:57.1Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,3,7,2026-02-01T23:13:57Z,270000,False,,,0,,K. Middleton Free Throw 2 of 2 (1 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT09M27.00S,2026-02-01T23:14:14.7Z,1,REGULAR,2pt,Jump Shot,[],203897,23.603810775295663,67.40196078431373,1610612758,3,7,2026-02-01T23:15:41Z,280000,False,-87.0,169.0,1,left,MISS Z. LaVine 19' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,19.04,Missed,,,,,,,,,,,,,,,,,,
29,PT09M24.00S,2026-02-01T23:14:17.7Z,1,REGULAR,rebound,offensive,[],1642875,,,1610612758,3,7,2026-02-01T23:14:19Z,290000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:0),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Mid-Range,16-24 Left Center,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,
30,PT09M23.00S,2026-02-01T23:14:19.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203897,16.770696452036795,96.07843137254902,1610612758,3,7,2026-02-01T23:14:24Z,300000,False,-230.0,105.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2026-02-01T23:14:23.1Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,3,7,2026-02-01T23:14:24Z,310000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M12.00S,2026-02-01T23:14:29.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,92.19776609724047,51.470588235294116,1610612764,5,7,2026-02-01T23:16:15Z,320000,False,7.0,21.0,1,right,M. Bagley III cutting DUNK (4 PTS) (B. Coulibaly 1 AST),"[1628963, 1641731]",1610612764.0,WAS,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.21,Made,4.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
34,PT08M55.00S,2026-02-01T23:14:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.30946123521682,45.09803921568628,1610612758,5,7,2026-02-01T23:14:54Z,340000,False,25.0,16.0,1,left,MISS P. Achiuwa reverse Layup,[1630173],1610612758.0,SAC,reverse,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
35,PT08M53.00S,2026-02-01T23:14:50.0Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,5,7,2026-02-01T23:17:07Z,350000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,34.0,1.0,0.0,1.0,,,,,,,,,,
36,PT08M53.00S,2026-02-01T23:14:53.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,5,7,2026-02-02T03:13:01Z,360000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2026-02-01T23:14:54.0Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,5,7,2026-02-01T23:17:27Z,370000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,36.0,2.0,0.0,2.0,,,,,,,,,,
38,PT08M50.00S,2026-02-01T23:14:56.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,5,9,2026-02-01T23:17:34Z,380000,False,0.0,0.0,1,left,P. Achiuwa putback DUNK (5 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
39,PT08M40.00S,2026-02-01T23:15:02.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642273,93.64323258869908,47.05882352941176,1610612764,7,9,2026-02-01T23:15:07Z,390000,False,-15.0,7.0,1,right,K. George DUNK (2 PTS) (K. Middleton 1 AST),"[1642273, 203114]",1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,
41,PT08M21.00S,2026-02-01T23:15:23.3Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612758,7,9,2026-02-01T23:15:28Z,410000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628963, 203897]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204059.0,,1.0,0.0,LaVine,203897.0,,
43,PT08M21.00S,2026-02-01T23:15:56.2Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,7,10,2026-02-01T23:15:56Z,430000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
44,PT08M21.00S,2026-02-01T23:16:21.4Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,7,11,2026-02-01T23:16:21Z,440000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
45,PT08M08.00S,2026-02-01T23:16:34.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,87.59855453350855,57.35294117647059,1610612764,9,11,2026-02-01T23:16:40Z,450000,False,37.0,64.0,1,right,M. Bagley III 7' Hook (6 PTS) (K. Middleton 2 AST),"[1628963, 203114]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,7.39,Made,6.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
47,PT07M55.00S,2026-02-01T23:16:47.8Z,1,REGULAR,2pt,Jump Shot,[],203897,6.389618922470433,87.25490196078431,1610612758,9,11,2026-02-01T23:16:54Z,470000,False,-186.0,8.0,1,left,MISS Z. LaVine 18' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,18.65,Missed,,,,,,,,,,,,,,,,,,
48,PT07M51.00S,2026-02-01T23:16:51.8Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612764,9,11,2026-02-01T23:16:54Z,480000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Left,,,,,,,47.0,3.0,1.0,2.0,,,,,,,,,,
49,PT07M48.00S,2026-02-01T23:16:55.2Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,9,11,2026-02-01T23:17:00Z,490000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1642273, 203897]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,LaVine,203897.0
50,PT07M48.00S,2026-02-01T23:16:55.2Z,1,REGULAR,steal,,[],203897,,,1610612758,9,11,2026-02-01T23:16:58Z,500000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2026-02-01T23:17:14.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630173,20.581471747700395,50.0,1610612758,9,11,2026-02-01T23:17:18Z,510000,False,0.0,141.0,1,left,MISS P. Achiuwa 14' pullup Shot,[1630173],1610612758.0,SAC,pullup,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,14.1,Missed,,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2026-02-01T23:17:17.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,9,11,2026-02-01T23:17:18Z,520000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M20.00S,2026-02-01T23:17:26.5Z,1,REGULAR,foul,personal,[],1642875,,,1610612764,9,11,2026-02-01T23:17:34Z,530000,False,,,0,,M. Raynaud personal FOUL (2 PF),"[1642875, 203114]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1629183.0,,2.0,0.0,Middleton,203114.0,,
55,PT07M20.00S,2026-02-01T23:17:37.3Z,1,REGULAR,substitution,out,[],1642875,,,1610612764,9,11,2026-02-01T23:17:42Z,550000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M20.00S,2026-02-01T23:17:37.3Z,1,REGULAR,substitution,in,[],1642928,,,1610612764,9,11,2026-02-01T23:17:42Z,560000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2026-02-01T23:17:56.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203114,92.46057818659659,62.5,1610612764,11,11,2026-02-01T23:20:19Z,570000,False,62.0,18.0,1,right,K. Middleton 6' turnaround bank Hook (3 PTS),[203114],1610612764.0,WAS,turnaround bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,3.0,,,,,,,,,,,,,,,,,
59,PT06M47.00S,2026-02-01T23:18:23.7Z,1,REGULAR,2pt,Jump Shot,[],1630173,23.078186596583443,23.774509803921568,1610612758,11,11,2026-02-01T23:18:30Z,590000,False,131.0,164.0,1,left,MISS P. Achiuwa 21' step back Shot,[1630173],1610612758.0,SAC,step back,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,21.03,Missed,,,,,,,,,,,,,,,,,,
60,PT06M43.00S,2026-02-01T23:18:27.7Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,11,11,2026-02-01T23:18:30Z,600000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT06M42.00S,2026-02-01T23:18:31.1Z,1,REGULAR,turnover,out-of-bounds,[],203114,,,1610612764,11,11,2026-02-01T23:18:40Z,610000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (1 TO),[203114],1610612764.0,WAS,lost ball,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,204059.0,1.0,,,,,,
62,PT06M42.00S,2026-02-01T23:18:38.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,11,11,2026-02-01T23:18:38Z,620000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2026-02-01T23:21:03.6Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,11,11,2026-02-01T23:21:22Z,630000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2026-02-01T23:21:03.6Z,1,REGULAR,substitution,in,[],1630264,,,1610612758,11,11,2026-02-01T23:21:22Z,640000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M30.00S,2026-02-01T23:21:43.0Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612758,11,11,2026-02-01T23:21:50Z,650000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1641731]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,,,,,Coulibaly,1641731.0
66,PT06M30.00S,2026-02-01T23:21:43.0Z,1,REGULAR,steal,,[],1641731,,,1610612764,11,11,2026-02-01T23:21:47Z,660000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2026-02-01T23:21:56.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203114,92.32917214191852,88.97058823529412,1610612764,13,11,2026-02-01T23:22:02Z,670000,False,195.0,20.0,1,right,K. Middleton 19' pullup Jump Shot (5 PTS),[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,19.59,Made,5.0,,,,,,,,,,,,,,,,,
68,PT05M54.00S,2026-02-01T23:22:18.6Z,1,REGULAR,turnover,lost ball,[],1642928,,,1610612758,13,11,2026-02-01T23:22:22Z,680000,False,,,0,,D. Cardwell lost ball TURNOVER (1 TO),"[1642928, 1630264]",1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,,,,,Gill,1630264.0
69,PT05M54.00S,2026-02-01T23:22:18.6Z,1,REGULAR,steal,,[],1630264,,,1610612764,13,11,2026-02-01T23:23:28Z,690000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
70,PT05M52.00S,2026-02-01T23:22:22.2Z,1,REGULAR,foul,personal,['2freethrow'],1642928,,,1610612764,13,11,2026-02-01T23:22:32Z,700000,False,,,0,,D. Cardwell shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1642928, 1641731]",1610612758.0,SAC,shooting,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,,1.0,0.0,Coulibaly,1641731.0,,
72,PT05M52.00S,2026-02-01T23:22:53.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641731,,,1610612764,14,11,2026-02-01T23:22:53Z,720000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
73,PT05M52.00S,2026-02-01T23:22:54.3Z,1,REGULAR,substitution,out,[],203114,,,1610612764,14,11,2026-02-01T23:23:03Z,730000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M52.00S,2026-02-01T23:22:54.3Z,1,REGULAR,substitution,out,[],201942,,,1610612764,14,11,2026-02-01T23:23:03Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2026-02-01T23:22:54.3Z,1,REGULAR,substitution,in,[],1642860,,,1610612764,14,11,2026-02-01T23:23:03Z,750000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M52.00S,2026-02-01T23:22:54.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612764,14,11,2026-02-01T23:23:03Z,760000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M52.00S,2026-02-01T23:23:17.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641731,,,1610612764,15,11,2026-02-01T23:23:17Z,770000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M30.00S,2026-02-01T23:23:40.3Z,1,REGULAR,3pt,Jump Shot,[],1628370,35.955978975032856,23.284313725490197,1610612758,15,11,2026-02-01T23:23:46Z,780000,False,134.0,285.0,1,left,MISS M. Monk 31' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,31.52,Missed,,,,,,,,,,,,,,,,,,
79,PT05M28.00S,2026-02-01T23:23:42.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,15,11,2026-02-01T23:23:46Z,790000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,78.0,,,,,,,,,,,,,
81,PT05M05.00S,2026-02-01T23:24:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,92.9862023653088,57.35294117647059,1610612764,17,11,2026-02-01T23:24:24Z,810000,False,37.0,13.0,1,right,B. Coulibaly driving finger roll Layup (4 PTS) (W. Riley 1 AST),"[1641731, 1642860]",1610612764.0,WAS,driving finger roll,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,3.92,Made,4.0,W. Riley,1642860.0,1.0,,,,,,,,,,,,,,
