actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M02.00S,2026-01-03T00:14:07.0Z,1,REGULAR,3pt,Jump Shot,[],203468,93.77463863337714,3.1862745098039214,1610612764,7,5,2026-01-03T00:18:40Z,190000,False,-234.0,6.0,1,right,C. McCollum 3PT pullup (3 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,23.42,Made,3.0,,,,,,,,,,,,,,,,,
20,PT09M56.00S,2026-01-03T00:14:15.2Z,1,REGULAR,turnover,out-of-bounds,[],1642856,,,1610612751,7,5,2026-01-03T00:14:30Z,200000,False,,,0,,E. Dëmin bad pass out-of-bounds TURNOVER (1 TO),[1642856],1610612751.0,BKN,bad pass,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627961.0,1.0,,,,,,,,
21,PT09M42.00S,2026-01-03T00:14:32.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642848,89.83245729303549,79.41176470588235,1610612764,9,5,2026-01-03T00:14:39Z,210000,False,147.0,43.0,1,right,T. Johnson 15' step back Jump Shot (2 PTS) (A. Sarr 1 AST),"[1642848, 1642259]",1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,15.33,Made,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,,,,
23,PT09M28.00S,2026-01-03T00:14:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,4.5499342969776615,50.73529411764706,1610612751,9,7,2026-01-03T00:14:53Z,230000,False,-4.0,-10.0,1,left,D. Sharpe Layup (4 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,,,,,,,,,,,,,
24,PT09M28.00S,2026-01-03T00:14:49.6Z,1,REGULAR,foul,personal,['1freethrow'],203114,,,1610612751,9,7,2026-01-03T00:14:59Z,240000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Sharpe 1 FT),"[203114, 1630549]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,1.0,0.0,Sharpe,1630549.0,,,,
26,PT09M28.00S,2026-01-03T00:15:16.5Z,1,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,9,7,2026-01-03T00:15:24Z,260000,False,,,0,,MISS D. Sharpe Free Throw 1 of 1,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT09M26.00S,2026-01-03T00:15:18.5Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,9,7,2026-01-03T00:32:08Z,270000,False,,,0,,N. Clowney REBOUND (Off:1 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,
28,PT09M23.00S,2026-01-03T00:15:21.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,25.04927726675427,13.480392156862745,1610612751,9,7,2026-01-03T00:15:28Z,280000,False,183.0,183.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2026-01-03T00:15:27.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,9,7,2026-01-03T00:15:27Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,28.0,,,,,,,,,,,,,
31,PT09M07.00S,2026-01-03T00:15:44.8Z,1,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612764,9,7,2026-01-03T00:15:54Z,310000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Middleton 2 FT),"[1642874, 203114]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,1.0,0.0,Middleton,203114.0,,,,
33,PT09M07.00S,2026-01-03T00:16:13.3Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612764,9,7,2026-01-03T00:16:13Z,330000,False,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M07.00S,2026-01-03T00:16:13.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,9,7,2026-01-03T00:16:13Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,
35,PT09M07.00S,2026-01-03T00:16:29.5Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612764,10,7,2026-01-03T00:16:29Z,350000,False,,,0,,K. Middleton Free Throw 2 of 2 (5 PTS),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
36,PT08M47.00S,2026-01-03T00:16:52.2Z,1,REGULAR,foul,offensive,[],1641730,,,1610612751,10,7,2026-01-03T00:17:01Z,360000,False,,,0,,N. Clowney charge offensive FOUL (1 PF),"[1641730, 203114]",1610612751.0,BKN,charge,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,1.0,0.0,Middleton,203114.0,,,,
38,PT08M47.00S,2026-01-03T00:16:52.2Z,1,REGULAR,turnover,offensive foul,[],1641730,,,1610612751,10,7,2026-01-03T00:16:52Z,380000,False,,,0,,N. Clowney offensive foul TURNOVER (1 TO),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,1.0,,,,,,,,
39,PT08M34.00S,2026-01-03T00:17:20.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642259,88.91261498028909,65.93137254901961,1610612764,12,7,2026-01-03T00:17:25Z,390000,False,80.0,52.0,1,right,A. Sarr 9' turnaround fadeaway Jump Shot (2 PTS),[1642259],1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,9.5,Made,2.0,,,,,,,,,,,,,,,,,
40,PT08M23.00S,2026-01-03T00:17:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.623521681997373,42.15686274509804,1610612751,12,7,2026-01-03T00:32:18Z,400000,False,39.0,29.0,1,left,MISS D. Sharpe driving Layup,[1630549],1610612751.0,BKN,driving,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,4.85,Missed,,,,,,,,,,,,,,,,,,
41,PT08M21.00S,2026-01-03T00:17:32.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,12,7,2026-01-03T00:17:35Z,410000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT08M16.00S,2026-01-03T00:17:37.1Z,1,REGULAR,3pt,Jump Shot,[],1642848,87.07293035479631,95.83333333333334,1610612764,15,7,2026-01-03T03:49:04Z,420000,False,229.0,69.0,1,right,T. Johnson 3PT pullup (5 PTS) (C. McCollum 1 AST),"[1642848, 203468]",1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,23.94,Made,5.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
44,PT07M52.00S,2026-01-03T00:18:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,6.258212877792378,52.20588235294118,1610612751,15,9,2026-01-03T00:18:06Z,440000,False,-11.0,6.0,1,left,T. Mann driving Layup (2 PTS),[1629611],1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,,,,,,,,,,,,,,,,,
45,PT07M30.00S,2026-01-03T00:18:22.8Z,1,REGULAR,2pt,Jump Shot,[],1642259,85.23324572930355,29.411764705882355,1610612764,15,9,2026-01-03T00:18:32Z,450000,False,-103.0,86.0,1,right,MISS A. Sarr 13' driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,13.43,Missed,,,,,,,,,,,,,,,,,,
46,PT07M26.00S,2026-01-03T00:18:26.8Z,1,REGULAR,rebound,offensive,[],203468,,,1610612764,15,9,2026-01-03T00:26:09Z,460000,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,45.0,1.0,0.0,1.0,,,,,,,,,,
47,PT07M26.00S,2026-01-03T00:18:27.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,66.96780551905388,16.42156862745098,1610612764,15,9,2026-01-03T03:58:08Z,470000,False,-168.0,258.0,1,right,MISS C. McCollum 30' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,30.78,Missed,,,,,,,,,,,,,,,,,,
48,PT07M23.00S,2026-01-03T00:18:30.9Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,15,9,2026-01-03T00:18:34Z,480000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,
49,PT07M19.00S,2026-01-03T00:18:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641730,8.09789750328515,49.50980392156863,1610612751,15,11,2026-01-03T00:32:37Z,490000,False,2.0,24.0,1,left,N. Clowney running Layup (2 PTS) (E. Dëmin 1 AST),"[1641730, 1642856]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,E. Dëmin,1642856.0,1.0,,,,,,,,,,,,,,
50,PT07M19.00S,2026-01-03T00:18:51.3Z,1,REGULAR,foul,personal,['1freethrow'],1641731,,,1610612751,15,11,2026-01-03T00:19:15Z,500000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Clowney 1 FT),"[1641731, 1641730]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,1.0,0.0,Clowney,1641730.0,,,,
52,PT07M19.00S,2026-01-03T00:19:00.6Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,15,11,2026-01-03T00:19:06Z,520000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M19.00S,2026-01-03T00:19:00.6Z,1,REGULAR,substitution,in,[],1630533,,,1610612751,15,11,2026-01-03T00:19:06Z,530000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2026-01-03T00:19:19.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1641730,,,1610612751,15,12,2026-01-03T00:32:29Z,540000,False,,,0,,N. Clowney Free Throw 1 of 1 (3 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2026-01-03T00:19:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1642856,,,1610612764,15,12,2026-01-03T00:19:36Z,550000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1642856, 1641731]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1627961.0,,1.0,0.0,Coulibaly,1641731.0,,,,
57,PT07M12.00S,2026-01-03T00:19:51.2Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,16,12,2026-01-03T00:19:51Z,570000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
58,PT07M12.00S,2026-01-03T00:20:04.8Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,17,12,2026-01-03T00:20:04Z,580000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
59,PT07M01.00S,2026-01-03T00:20:17.0Z,1,REGULAR,3pt,Jump Shot,[],1641730,29.77989487516426,69.85294117647058,1610612751,17,12,2026-01-03T00:20:21Z,590000,False,-99.0,227.0,1,left,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2026-01-03T00:20:19.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,17,12,2026-01-03T00:20:21Z,600000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,59.0,2.0,2.0,0.0,,,,,,,,,,
61,PT06M56.00S,2026-01-03T00:20:23.8Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612764,17,12,2026-01-03T00:20:30Z,610000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1641730]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Clowney,1641730.0,,
62,PT06M56.00S,2026-01-03T00:20:23.8Z,1,REGULAR,steal,,[],1641730,,,1610612751,17,12,2026-01-03T00:34:38Z,620000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
63,PT06M53.00S,2026-01-03T00:20:26.8Z,1,REGULAR,turnover,lost ball,[],1642874,,,1610612751,17,12,2026-01-03T00:34:00Z,630000,False,,,0,,D. Wolf lost ball TURNOVER (1 TO),"[1642874, 1641731]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,Coulibaly,1641731.0,,
64,PT06M53.00S,2026-01-03T00:20:26.8Z,1,REGULAR,steal,,[],1641731,,,1610612764,17,12,2026-01-03T00:20:49Z,640000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2026-01-03T00:20:29.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203468,73.53810775295663,14.705882352941178,1610612764,20,12,2026-01-03T00:20:36Z,650000,False,-176.0,196.0,1,right,C. McCollum 26' 3PT running (6 PTS) (B. Coulibaly 1 AST),"[203468, 1641731]",1610612764.0,WAS,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.39,Made,6.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
67,PT06M48.00S,2026-01-03T00:20:35.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,20,12,2026-01-03T00:20:35Z,670000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M34.00S,2026-01-03T00:23:49.6Z,1,REGULAR,3pt,Jump Shot,[],1630533,26.49474375821288,14.950980392156863,1610612751,20,15,2026-01-03T00:23:55Z,680000,False,175.0,197.0,1,left,Z. Williams 26' 3PT  (3 PTS) (E. Dëmin 2 AST),"[1630533, 1642856]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,26.33,Made,3.0,E. Dëmin,1642856.0,2.0,,,,,,,,,,,,,,
70,PT06M19.00S,2026-01-03T00:24:03.9Z,1,REGULAR,2pt,Jump Shot,[],1642259,69.72733245729303,52.20588235294118,1610612764,20,15,2026-01-03T00:34:26Z,700000,False,11.0,232.0,1,right,MISS A. Sarr 23' pullup Shot,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Center,23.24,Missed,,,,,,,,,,,,,,,,,,
71,PT06M17.00S,2026-01-03T00:24:05.9Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,20,15,2026-01-03T00:24:09Z,710000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Center,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,
72,PT06M06.00S,2026-01-03T00:24:17.6Z,1,REGULAR,3pt,Jump Shot,[],1630533,23.47240473061761,87.99019607843137,1610612751,20,15,2026-01-03T00:24:24Z,720000,False,-190.0,168.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
73,PT06M02.00S,2026-01-03T00:24:21.6Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,20,15,2026-01-03T00:24:24Z,730000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,
74,PT05M53.00S,2026-01-03T00:24:29.7Z,1,REGULAR,2pt,Jump Shot,[],203468,75.3777923784494,52.450980392156865,1610612764,22,15,2026-01-03T00:24:36Z,740000,False,12.0,179.0,1,right,C. McCollum 17' step back Jump Shot (8 PTS) (B. Coulibaly 2 AST),"[203468, 1641731]",1610612764.0,WAS,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,17.93,Made,8.0,B. Coulibaly,1641731.0,2.0,,,,,,,,,,,,,,
76,PT05M28.00S,2026-01-03T00:24:56.0Z,1,REGULAR,2pt,Jump Shot,[],1629611,20.581471747700395,63.48039215686274,1610612751,22,15,2026-01-03T00:25:04Z,760000,False,-67.0,141.0,1,left,MISS T. Mann 15' turnaround fadeaway Shot - blocked,"[1629611, 1641731]",1610612751.0,BKN,turnaround fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,15.63,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
77,PT05M28.00S,2026-01-03T00:24:56.0Z,1,REGULAR,block,,[],1641731,,,1610612751,22,15,2026-01-03T00:25:00Z,770000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M23.00S,2026-01-03T00:25:01.0Z,1,REGULAR,rebound,defensive,[],203468,,,1610612764,22,15,2026-01-03T00:25:04Z,780000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,,,
79,PT05M22.00S,2026-01-03T00:25:03.4Z,1,REGULAR,foul,personal,[],1642874,,,1610612764,22,15,2026-01-03T00:25:20Z,790000,False,,,0,,D. Wolf personal FOUL (2 PF),"[1642874, 203114]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628171.0,,2.0,0.0,Middleton,203114.0,,,,
81,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,22,15,2026-01-03T00:25:22Z,810000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,out,[],203114,,,1610612764,22,15,2026-01-03T00:25:22Z,820000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,out,[],1642856,,,1610612764,22,15,2026-01-03T00:25:22Z,830000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,22,15,2026-01-03T00:25:22Z,840000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,in,[],1630551,,,1610612764,22,15,2026-01-03T00:25:22Z,850000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2026-01-03T00:25:10.9Z,1,REGULAR,substitution,in,[],1642849,,,1610612764,22,15,2026-01-03T00:25:22Z,860000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
