actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-10T00:10:49.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-10T00:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2026-01-10T00:10:51.9Z,1,REGULAR,jumpball,recovered,[],1642273,,,1610612764,0,0,2026-01-10T00:10:51Z,40000,False,,,0,,Jump Ball A. Sarr vs. D. Queen: Tip to K. George,"[1642273, 1642259, 1642852]",1610612764.0,WAS,startperiod,K. George,1642273.0,George,K. George,Sarr,1642259.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-01-10T00:11:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,90.09526938239159,50.98039215686274,1610612764,0,0,2026-01-10T00:11:11Z,70000,False,5.0,41.0,1,right,MISS T. Johnson finger roll Layup,[1642848],1610612764.0,WAS,finger roll,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2026-01-10T00:11:06.7Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,0,0,2026-01-10T00:11:11Z,80000,False,,,0,,D. Queen REBOUND (Off:0 Def:1),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2026-01-10T00:11:13.0Z,1,REGULAR,3pt,Jump Shot,[],1642847,18.347568988173457,7.352941176470589,1610612740,0,3,2026-01-10T00:11:17Z,90000,False,213.0,120.0,1,left,J. Fears 24' 3PT  (3 PTS) (D. Queen 1 AST),"[1642847, 1642852]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,24.47,Made,,,,,3.0,D. Queen,1642852.0,1.0,,,,,,,,,,
11,PT11M17.00S,2026-01-10T00:11:32.6Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612764,0,3,2026-01-10T00:11:36Z,110000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1630530]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Murphy III,1630530.0,,,,,,,
12,PT11M17.00S,2026-01-10T00:11:32.6Z,1,REGULAR,steal,,[],1630530,,,1610612740,0,3,2026-01-10T00:11:34Z,120000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M10.00S,2026-01-10T00:11:39.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,20.581471747700395,93.87254901960785,1610612740,0,6,2026-01-10T00:11:44Z,130000,False,-219.0,141.0,1,left,T. Murphy III 26' 3PT  (3 PTS) (B. McGowens 1 AST),"[1630530, 1631121]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.08,Made,,,,,3.0,B. McGowens,1631121.0,1.0,,,,,,,,,,
15,PT11M02.00S,2026-01-10T00:11:47.8Z,1,REGULAR,2pt,Jump Shot,[],203114,84.1819973718791,17.892156862745097,1610612764,2,6,2026-01-10T00:11:53Z,150000,False,-161.0,96.0,1,right,K. Middleton 18' pullup Jump Shot (2 PTS) (K. George 1 AST),"[203114, 1642273]",1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,18.71,Made,,,,,2.0,K. George,1642273.0,1.0,,,,,,,,,,
17,PT10M41.00S,2026-01-10T00:12:07.2Z,1,REGULAR,2pt,Jump Shot,[],1642852,21.632720105124836,25.245098039215684,1610612740,2,8,2026-01-10T00:12:16Z,170000,False,124.0,151.0,1,left,D. Queen 19' pullup Jump Shot (2 PTS),[1642852],1610612740.0,NOP,pullup,,,Queen,D. Queen,,,,,Mid-Range,16-24 Right Center,19.51,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M26.00S,2026-01-10T00:12:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,92.46057818659659,38.23529411764706,1610612764,4,8,2026-01-10T00:12:27Z,180000,False,-59.0,18.0,1,right,B. Coulibaly 6' driving floating bank Jump Shot (2 PTS),[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M17.00S,2026-01-10T00:12:32.1Z,1,REGULAR,turnover,lost ball,[],1642847,,,1610612740,4,8,2026-01-10T00:12:35Z,200000,False,,,0,,J. Fears lost ball TURNOVER (1 TO),"[1642847, 1642848]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Johnson,1642848.0,,,,,,,
21,PT10M17.00S,2026-01-10T00:12:32.1Z,1,REGULAR,steal,,[],1642848,,,1610612764,4,8,2026-01-10T00:12:33Z,210000,False,,,0,,T. Johnson STEAL (1 STL),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2026-01-10T00:12:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642273,92.59198423127464,56.61764705882353,1610612764,6,8,2026-01-10T00:12:44Z,220000,False,33.0,17.0,1,right,K. George driving Layup (2 PTS) (B. Coulibaly 1 AST),"[1642273, 1641731]",1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,2.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,
24,PT09M54.00S,2026-01-10T00:12:55.1Z,1,REGULAR,3pt,Jump Shot,[],1630530,33.196452036793694,47.05882352941176,1610612740,6,8,2026-01-10T00:13:01Z,240000,False,15.0,260.0,1,left,MISS T. Murphy III 25' bank 3PT,[1630530],1610612740.0,NOP,bank,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2026-01-10T00:13:00.1Z,1,REGULAR,rebound,defensive,[],1642273,,,1610612764,6,8,2026-01-10T00:13:01Z,250000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M43.00S,2026-01-10T00:13:06.2Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1642259,93.11760840998686,54.65686274509803,1610612764,6,8,2026-01-10T00:17:11Z,260000,False,23.0,12.0,1,right,MISS A. Sarr turnaround Hook,[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2026-01-10T00:13:08.2Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,6,8,2026-01-10T00:13:10Z,270000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M31.00S,2026-01-10T00:13:18.4Z,1,REGULAR,3pt,Jump Shot,[],1642852,4.5499342969776615,3.431372549019608,1610612740,6,8,2026-01-10T00:13:22Z,280000,False,233.0,-10.0,1,left,MISS D. Queen 3PT,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
29,PT09M29.00S,2026-01-10T00:13:20.4Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,6,8,2026-01-10T00:13:22Z,290000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
