actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-07T00:11:22.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-07T00:11:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2026-01-07T00:11:24.3Z,1,REGULAR,jumpball,recovered,[],1641710,,,1610612753,0,0,2026-01-07T00:11:24Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. A. Sarr: Tip to A. Black,"[1641710, 1628976, 1642259]",1610612753.0,ORL,startperiod,A. Black,1641710.0,Black,A. Black,Carter Jr.,1628976.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2026-01-07T00:11:34.9Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,0,0,2026-01-07T00:11:41Z,70000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1641731]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,1.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,,,
8,PT11M46.00S,2026-01-07T00:11:34.9Z,1,REGULAR,steal,,[],1641731,,,1610612764,0,0,2026-01-07T00:11:36Z,80000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
9,PT11M44.00S,2026-01-07T00:11:37.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,92.19776609724047,49.26470588235294,1610612764,2,0,2026-01-07T00:11:52Z,90000,False,-4.0,21.0,1,right,B. Coulibaly running DUNK (2 PTS),[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,2.11,Made,2.0,,,,,,,,,,,,,,
10,PT11M23.00S,2026-01-07T00:11:57.8Z,1,REGULAR,3pt,Jump Shot,[],1641783,31.225361366622867,66.66666666666666,1610612753,2,3,2026-01-07T00:12:03Z,100000,False,-83.0,241.0,1,left,T. da Silva 25' 3PT  (3 PTS) (P. Banchero 1 AST),"[1641783, 1631094]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,25.5,Made,3.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,
12,PT11M02.00S,2026-01-07T00:12:18.9Z,1,REGULAR,3pt,Jump Shot,[],203114,71.69842312746385,81.61764705882352,1610612764,5,3,2026-01-07T00:12:25Z,120000,False,158.0,214.0,1,right,K. Middleton 26' 3PT  (3 PTS) (A. Sarr 1 AST),"[203114, 1642259]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,26.57,Made,3.0,A. Sarr,1642259.0,1.0,,,,,,,,,,,
14,PT10M45.00S,2026-01-07T00:12:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628976,9.411957950065702,3.9215686274509802,1610612753,5,3,2026-01-07T00:12:40Z,140000,False,230.0,36.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,23.32,Missed,,,,,,,,,,,,,,,
15,PT10M43.00S,2026-01-07T00:12:38.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,5,3,2026-01-07T00:12:40Z,150000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Right Corner 3,24+ Right,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
16,PT10M32.00S,2026-01-07T00:12:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,86.28449408672799,49.50980392156863,1610612764,7,3,2026-01-07T00:12:54Z,160000,False,-2.0,76.0,1,right,B. Coulibaly 7' driving Layup (4 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Made,4.0,,,,,,,,,,,,,,
