actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-21T00:11:40.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-21T00:11:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-21T00:11:44.2Z,1,REGULAR,jumpball,recovered,[],204456,,,1610612754,0,0,2026-02-21T00:11:44Z,40000,False,,,0,,Jump Ball J. Huff vs. T. Vukcevic: Tip to T. McConnell,"[204456, 1630643, 1641774]",1610612754.0,IND,startperiod,T. McConnell,204456.0,McConnell,T. McConnell,Huff,1630643.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-02-21T00:11:59.2Z,1,REGULAR,3pt,Jump Shot,[],1642880,83.78777923784494,97.30392156862744,1610612754,0,0,2026-02-21T00:12:03Z,70000,False,237.0,100.0,1,right,MISS K. Jones 25' 3PT,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-02-21T00:12:02.2Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,0,0,2026-02-21T00:12:03Z,80000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-02-21T00:12:18.4Z,1,REGULAR,turnover,lost ball,[],1641731,,,1610612764,0,0,2026-02-21T00:12:22Z,90000,False,,,0,,B. Coulibaly lost ball TURNOVER (1 TO),"[1641731, 1641767]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Sheppard,1641767.0,,,,,,,,,,,
10,PT11M21.00S,2026-02-21T00:12:18.4Z,1,REGULAR,steal,,[],1641767,,,1610612754,0,0,2026-02-21T00:12:20Z,100000,False,,,0,,B. Sheppard STEAL (1 STL),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
11,PT11M15.00S,2026-02-21T00:12:24.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630643,67.23061760840999,54.166666666666664,1610612754,0,3,2026-02-21T00:13:01Z,110000,False,21.0,256.0,1,right,J. Huff 25' 3PT running (3 PTS) (T. McConnell 1 AST),"[1630643, 204456]",1610612754.0,IND,running,,,Huff,J. Huff,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,,,,3.0,T. McConnell,204456.0,1.0,,,,,,,
13,PT10M53.00S,2026-02-21T00:12:45.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641774,6.389618922470433,51.225490196078425,1610612764,2,3,2026-02-21T00:12:49Z,130000,False,-6.0,8.0,1,left,T. Vukcevic driving Hook (2 PTS),[1641774],1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,2.0,,,,,,,,,,
15,PT10M44.00S,2026-02-21T00:12:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,82.7365308804205,40.19607843137255,1610612754,2,5,2026-02-21T00:12:59Z,150000,False,-49.0,110.0,1,right,T. McConnell 12' pullup Jump Shot (2 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,,,,,,,,2.0,,,,,,,,,,
16,PT10M27.00S,2026-02-21T00:13:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,5.863994743758213,42.64705882352941,1610612764,2,5,2026-02-21T00:13:15Z,160000,False,37.0,3.0,1,left,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
