actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
92,PT05M10.00S,2026-03-16T23:25:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630311,93.38042049934296,50.98039215686274,1610612744,17,16,2026-03-16T23:30:49Z,890000,False,5.0,10.0,1,right,MISS P. Spencer cutting finger roll Layup,[1630311],1610612744.0,GSW,cutting finger roll,,,,,,Restricted Area,0-8 Center,1.09,Missed,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
93,PT05M09.00S,2026-03-16T23:25:54.7Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,17,16,2026-03-16T23:30:49Z,900000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Payton II,G. Payton II,,,,,,,,,92.0,1.0,0.0,1.0,,,,,,
94,PT05M09.00S,2026-03-16T23:25:56.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627780,94.40999984741211,50.0,1610612744,17,18,2026-03-16T23:30:56Z,910000,False,0.0,0.0,1,right,G. Payton II tip Layup (6 PTS),[1627780],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
95,PT04M57.00S,2026-03-16T23:26:06.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,26.49474375821288,18.38235294117647,1610612764,17,18,2026-03-16T23:26:14Z,920000,False,158.0,197.0,1,left,MISS B. Carrington 25' 3PT,[1642267],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,
96,PT04M53.00S,2026-03-16T23:26:10.9Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,17,18,2026-03-16T23:26:14Z,930000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Payton II,G. Payton II,,,,,,,,,95.0,2.0,1.0,1.0,,,,,,
97,PT04M50.00S,2026-03-16T23:26:15.7Z,1,REGULAR,foul,personal,[],1642882,,,1610612744,17,18,2026-03-16T23:26:23Z,940000,False,,,0,,J. Reese personal FOUL (2 PF),"[1642882, 204001]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,,Reese,J. Reese,,,,202027.0,2.0,0.0,Porziņģis,204001.0,,,,,,,,,,
99,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,out,[],1641731,,,1610612744,17,18,2026-03-16T23:26:32Z,960000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,,,,,,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
100,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,17,18,2026-03-16T23:26:32Z,970000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
101,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,out,[],203110,,,1610612744,17,18,2026-03-16T23:26:32Z,980000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
102,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,in,[],1630264,,,1610612744,17,18,2026-03-16T23:26:32Z,990000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
103,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,in,[],1642502,,,1610612744,17,18,2026-03-16T23:26:32Z,1000000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,,,,,,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,
104,PT04M50.00S,2026-03-16T23:26:22.9Z,1,REGULAR,substitution,in,[],1642954,,,1610612744,17,18,2026-03-16T23:26:32Z,1010000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,,,,,,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,
105,PT04M45.00S,2026-03-16T23:26:48.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642882,,,1610612744,17,18,2026-03-16T23:26:58Z,1020000,False,,,0,,J. Reese shooting personal FOUL (3 PF) (Porziņģis 2 FT),"[1642882, 204001]",1610612764.0,WAS,shooting,,,,,,In The Paint (Non-RA),8-16 Left,,,,Reese,J. Reese,,,,1162.0,3.0,0.0,Porziņģis,204001.0,,,,,,,,,,
107,PT04M45.00S,2026-03-16T23:27:20.3Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612744,17,19,2026-03-16T23:27:20Z,1040000,False,,,0,,K. Porziņģis Free Throw 1 of 2 (4 PTS),[204001],1610612744.0,GSW,,,,,,,,,,Made,4.0,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
108,PT04M45.00S,2026-03-16T23:27:21.2Z,1,REGULAR,substitution,out,[],1642882,,,1610612744,17,19,2026-03-16T23:27:25Z,1050000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,,,,,,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,
109,PT04M45.00S,2026-03-16T23:27:21.2Z,1,REGULAR,substitution,in,[],1642364,,,1610612744,17,19,2026-03-16T23:27:25Z,1060000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,,,,,,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,
110,PT04M45.00S,2026-03-16T23:27:52.4Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612744,17,20,2026-03-16T23:27:52Z,1070000,False,,,0,,K. Porziņģis Free Throw 2 of 2 (5 PTS),[204001],1610612744.0,GSW,,,,,,,,,,Made,5.0,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
111,PT04M33.00S,2026-03-16T23:28:08.8Z,1,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612764,17,20,2026-03-16T23:28:33Z,1080000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Young 2 FT),"[1642954, 1629027]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Richard,W. Richard,,,,202901.0,1.0,0.0,Young,1629027.0,,,,,,,,,,
113,PT04M33.00S,2026-03-16T23:28:34.5Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612764,18,20,2026-03-16T23:28:34Z,1100000,False,,,0,,T. Young Free Throw 1 of 2 (6 PTS),[1629027],1610612764.0,WAS,,,,,,,,,,Made,6.0,Young,T. Young,,,,,,,,,,,,,,,,,,
114,PT04M33.00S,2026-03-16T23:28:50.5Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612764,19,20,2026-03-16T23:28:50Z,1110000,False,,,0,,T. Young Free Throw 2 of 2 (7 PTS),[1629027],1610612764.0,WAS,,,,,,,,,,Made,7.0,Young,T. Young,,,,,,,,,,,,,,,,,,
115,PT04M08.00S,2026-03-16T23:29:17.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612744,19,20,2026-03-16T23:29:25Z,1120000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,,,,,,,,,,
116,PT03M56.00S,2026-03-16T23:29:48.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1642267,12.565703022339028,17.892156862745097,1610612764,19,20,2026-03-16T23:29:53Z,1130000,False,161.0,66.0,1,left,MISS B. Carrington 17' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,,,,Mid-Range,16-24 Right,17.34,Missed,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,
117,PT03M53.00S,2026-03-16T23:29:51.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612744,19,20,2026-03-16T23:29:53Z,1140000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:1),[204001],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right,,,,Porziņģis,K. Porziņģis,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,
118,PT03M48.00S,2026-03-16T23:29:57.5Z,1,REGULAR,turnover,bad pass,[],1630311,,,1610612744,19,20,2026-03-16T23:30:48Z,1150000,False,,,0,,P. Spencer bad pass TURNOVER (1 TO),"[1630311, 1642364]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Spencer,P. Spencer,,,,,,,,,,,,,1.0,Watkins,1642364.0,,,
119,PT03M48.00S,2026-03-16T23:29:57.5Z,1,REGULAR,steal,,[],1642364,,,1610612764,19,20,2026-03-16T23:29:59Z,1160000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,,,,Mid-Range,16-24 Right Center,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,
120,PT03M45.00S,2026-03-16T23:30:01.4Z,1,REGULAR,turnover,bad pass,[],1642364,,,1610612764,19,20,2026-03-16T23:35:27Z,1170000,False,,,0,,J. Watkins bad pass TURNOVER (1 TO),"[1642364, 1630311]",1610612764.0,WAS,,,,,,,Mid-Range,16-24 Center,,,,Watkins,J. Watkins,,,,,,,,,,,,,1.0,Spencer,1630311.0,,,
121,PT03M45.00S,2026-03-16T23:30:01.4Z,1,REGULAR,steal,,[],1630311,,,1610612744,19,20,2026-03-16T23:30:03Z,1180000,False,,,0,,P. Spencer STEAL (1 STL),[1630311],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
122,PT03M35.00S,2026-03-16T23:30:10.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630611,68.15045992115637,66.91176470588235,1610612744,19,23,2026-03-16T23:30:14Z,1190000,False,85.0,247.0,1,right,G. Santos 26' 3PT  (3 PTS) (P. Spencer 2 AST),"[1630611, 1630311]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.1,Made,3.0,Santos,G. Santos,P. Spencer,1630311.0,2.0,,,,,,,,,,,,,,,
124,PT03M33.00S,2026-03-16T23:30:14.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,19,23,2026-03-16T23:30:14Z,1210000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612764,19,23,2026-03-16T23:33:12Z,1220000,False,,,0,,SUB out: T. Young,[1629027],1610612764.0,WAS,,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
126,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,out,[],1642848,,,1610612764,19,23,2026-03-16T23:33:12Z,1230000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,,,,,,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,
127,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,out,[],1630311,,,1610612764,19,23,2026-03-16T23:33:12Z,1240000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,,,,,,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,
128,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,in,[],1641774,,,1610612764,19,23,2026-03-16T23:33:12Z,1250000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,,,,,,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,
129,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,in,[],1630536,,,1610612764,19,23,2026-03-16T23:33:12Z,1260000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,,,,,,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,
130,PT03M33.00S,2026-03-16T23:31:03.1Z,1,REGULAR,substitution,in,[],1641764,,,1610612764,19,23,2026-03-16T23:33:12Z,1270000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
131,PT03M24.00S,2026-03-16T23:33:25.0Z,1,REGULAR,foul,personal,[],1642954,,,1610612764,19,23,2026-03-16T23:33:30Z,1280000,False,,,0,,W. Richard personal FOUL (2 PF),"[1642954, 1642267]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Richard,W. Richard,,,,202901.0,2.0,0.0,Carrington,1642267.0,,,,,,,,,,
133,PT03M17.00S,2026-03-16T23:33:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,10.463206307490145,64.95098039215686,1610612764,19,23,2026-03-16T23:36:47Z,1300000,False,-75.0,46.0,1,left,MISS T. Vukcevic 8' fadeaway Shot - blocked,"[1641774, 204001]",1610612764.0,WAS,fadeaway,,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,Porziņģis,204001.0,
134,PT03M17.00S,2026-03-16T23:33:47.6Z,1,REGULAR,block,,[],204001,,,1610612764,19,23,2026-03-16T23:33:49Z,1310000,False,,,0,,K. Porziņģis BLOCK (1 BLK),[204001],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
135,PT03M15.00S,2026-03-16T23:33:49.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,19,23,2026-03-16T23:33:57Z,1320000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Podziemski,B. Podziemski,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,
136,PT03M08.00S,2026-03-16T23:33:56.7Z,1,REGULAR,3pt,Jump Shot,[],1642954,78.9257555847569,6.61764705882353,1610612744,19,23,2026-03-16T23:34:01Z,1330000,False,-217.0,146.0,1,right,MISS W. Richard 26' 3PT,[1642954],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,Richard,W. Richard,,,,,,,,,,,,,,,,,,
137,PT03M05.00S,2026-03-16T23:33:59.7Z,1,REGULAR,rebound,defensive,[],1630536,,,1610612764,19,23,2026-03-16T23:34:01Z,1340000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,,Cooper,S. Cooper,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,
138,PT02M57.00S,2026-03-16T23:34:07.0Z,1,REGULAR,3pt,Jump Shot,[],1642267,32.013797634691194,30.88235294117647,1610612764,19,23,2026-03-16T23:34:14Z,1350000,False,96.0,248.0,1,left,MISS B. Carrington 26' step back 3PT,[1642267],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,
139,PT02M54.00S,2026-03-16T23:34:10.0Z,1,REGULAR,rebound,offensive,[],1642364,,,1610612764,19,23,2026-03-16T23:34:14Z,1360000,False,,,0,,J. Watkins REBOUND (Off:1 Def:0),[1642364],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,,Watkins,J. Watkins,,,,,,,,,138.0,1.0,0.0,1.0,,,,,,
140,PT02M54.00S,2026-03-16T23:34:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642364,6.652431011826544,51.225490196078425,1610612764,21,23,2026-03-16T23:34:23Z,1370000,False,-6.0,10.0,1,left,J. Watkins putback Layup (2 PTS),[1642364],1610612764.0,WAS,putback,,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,
141,PT02M44.00S,2026-03-16T23:34:23.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630536,,,1610612744,21,23,2026-03-16T23:34:42Z,1380000,False,,,0,,S. Cooper personal FOUL (1 PF) (Podziemski 2 FT),"[1630536, 1641764]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Center,,,,Cooper,S. Cooper,,,,1162.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,
143,PT02M44.00S,2026-03-16T23:35:23.7Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1642364,,,1610612744,21,23,2026-03-16T23:35:29Z,1400000,False,,,0,,J. Watkins technical FOUL (1 Tech),[1642364],1610612764.0,WAS,,,,,,,,,,,,Watkins,J. Watkins,,,,1162.0,0.0,1.0,,,,,,,,,,,,
144,PT02M44.00S,2026-03-16T23:35:45.8Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612744,21,24,2026-03-16T23:35:45Z,1410000,False,,,0,,K. Porziņģis technical Free Throw 1 of 1 (6 PTS),[204001],1610612744.0,GSW,technical,,,,,,,,,Made,6.0,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
145,PT02M44.00S,2026-03-16T23:36:22.8Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,21,24,2026-03-16T23:36:22Z,1420000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,,,,,,,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
146,PT02M44.00S,2026-03-16T23:36:22.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,21,24,2026-03-16T23:36:22Z,1430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,
147,PT02M44.00S,2026-03-16T23:36:53.0Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,21,25,2026-03-16T23:36:53Z,1440000,False,,,0,,B. Podziemski Free Throw 2 of 2 (1 PTS),[1641764],1610612744.0,GSW,,,,,,,,,,Made,1.0,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
148,PT02M26.00S,2026-03-16T23:37:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,6.258212877792378,38.970588235294116,1610612764,21,25,2026-03-16T23:37:18Z,1450000,False,55.0,6.0,1,left,MISS S. Cooper driving Layup - blocked,"[1630536, 204001]",1610612764.0,WAS,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,Cooper,S. Cooper,,,,,,,,,,,,,,,,Porziņģis,204001.0,
149,PT02M26.00S,2026-03-16T23:37:12.9Z,1,REGULAR,block,,[],204001,,,1610612764,21,25,2026-03-16T23:37:15Z,1460000,False,,,0,,K. Porziņģis BLOCK (2 BLK),[204001],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
150,PT02M25.00S,2026-03-16T23:37:13.9Z,1,REGULAR,rebound,defensive,[],1630611,,,1610612744,21,25,2026-03-16T23:39:17Z,1470000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Santos,G. Santos,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,
151,PT02M15.00S,2026-03-16T23:37:26.3Z,1,REGULAR,turnover,out-of-bounds,[],204001,,,1610612744,21,25,2026-03-16T23:37:34Z,1480000,False,,,0,,K. Porziņģis bad pass out-of-bounds TURNOVER (1 TO),[204001],1610612744.0,GSW,bad pass,,,,,,Restricted Area,0-8 Center,,,,Porziņģis,K. Porziņģis,,,,202027.0,,,,,,,,,1.0,,,,,
152,PT02M07.00S,2026-03-16T23:37:38.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642267,14.273981603153747,59.80392156862745,1610612764,23,25,2026-03-16T23:37:41Z,1490000,False,-49.0,82.0,1,left,B. Carrington 9' pullup Jump Shot (2 PTS) (S. Cooper 1 AST),"[1642267, 1630536]",1610612764.0,WAS,pullup,,,,,,In The Paint (Non-RA),8-16 Center,9.53,Made,2.0,Carrington,B. Carrington,S. Cooper,1630536.0,1.0,,,,,,,,,,,,,,,
154,PT01M56.00S,2026-03-16T23:37:49.2Z,1,REGULAR,3pt,Jump Shot,[],1630611,77.61169513797634,7.8431372549019605,1610612744,23,28,2026-03-16T23:37:52Z,1510000,False,-211.0,158.0,1,right,G. Santos 26' 3PT  (6 PTS) (K. Porziņģis 1 AST),"[1630611, 204001]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,26.34,Made,6.0,Santos,G. Santos,K. Porziņģis,204001.0,1.0,,,,,,,,,,,,,,,
156,PT01M36.00S,2026-03-16T23:38:09.0Z,1,REGULAR,3pt,Jump Shot,[],1641774,35.29894875164258,40.44117647058824,1610612764,23,28,2026-03-16T23:38:13Z,1530000,False,48.0,279.0,1,left,MISS T. Vukcevic 28' 3PT,[1641774],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,28.34,Missed,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,
157,PT01M33.00S,2026-03-16T23:38:12.0Z,1,REGULAR,rebound,defensive,[],1642954,,,1610612744,23,28,2026-03-16T23:38:13Z,1540000,False,,,0,,W. Richard REBOUND (Off:0 Def:1),[1642954],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Richard,W. Richard,,,,,,,,,156.0,1.0,1.0,0.0,,,,,,
158,PT01M24.00S,2026-03-16T23:38:21.5Z,1,REGULAR,3pt,Jump Shot,[],204001,74.85216819973719,9.313725490196079,1610612744,23,28,2026-03-16T23:38:25Z,1550000,False,-203.0,184.0,1,right,MISS K. Porziņģis 27' 3PT,[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
159,PT01M21.00S,2026-03-16T23:38:23.9Z,1,REGULAR,rebound,offensive,[],1642954,,,1610612744,23,28,2026-03-16T23:38:23Z,1560000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Richard,W. Richard,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,
160,PT01M11.00S,2026-03-16T23:38:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641764,91.67214191852825,64.2156862745098,1610612744,23,28,2026-03-16T23:38:39Z,1570000,False,71.0,26.0,1,right,MISS B. Podziemski 7' driving Layup,[1641764],1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
161,PT01M08.00S,2026-03-16T23:38:37.3Z,1,REGULAR,rebound,defensive,[],1641774,,,1610612764,23,28,2026-03-16T23:38:39Z,1580000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vukcevic,T. Vukcevic,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,
162,PT01M08.00S,2026-03-16T23:38:37.6Z,1,REGULAR,turnover,bad pass,[],1641774,,,1610612764,23,28,2026-03-16T23:38:42Z,1590000,False,,,0,,T. Vukcevic bad pass TURNOVER (1 TO),"[1641774, 204001]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,1.0,Porziņģis,204001.0,,,
163,PT01M08.00S,2026-03-16T23:38:37.6Z,1,REGULAR,steal,,[],204001,,,1610612744,23,28,2026-03-16T23:38:39Z,1600000,False,,,0,,K. Porziņģis STEAL (1 STL),[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,
164,PT01M04.00S,2026-03-16T23:38:41.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641764,92.85479632063075,54.166666666666664,1610612744,23,30,2026-03-16T23:42:26Z,1610000,False,21.0,15.0,1,right,B. Podziemski cutting Layup (3 PTS) (K. Porziņģis 2 AST),"[1641764, 204001]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.55,Made,3.0,Podziemski,B. Podziemski,K. Porziņģis,204001.0,2.0,,,,,,,,,,,,,,,
166,PT00M48.10S,2026-03-16T23:38:58.1Z,1,REGULAR,3pt,Jump Shot,[],1642267,37.00722733245729,59.55882352941176,1610612764,23,30,2026-03-16T23:42:50Z,1630000,False,-48.0,295.0,1,left,MISS B. Carrington 29' step back 3PT,[1642267],1610612764.0,WAS,step back,,,,,,Above the Break 3,24+ Center,29.92,Missed,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,
167,PT00M45.30S,2026-03-16T23:39:00.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612744,23,30,2026-03-16T23:39:03Z,1640000,False,,,0,,K. Porziņģis REBOUND (Off:0 Def:2),[204001],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Porziņģis,K. Porziņģis,,,,,,,,,166.0,2.0,2.0,0.0,,,,,,
168,PT00M37.60S,2026-03-16T23:39:09.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642502,93.38042049934296,45.83333333333333,1610612744,23,32,2026-03-16T23:39:13Z,1650000,False,-21.0,10.0,1,right,M. Leons alley-oop DUNK (2 PTS) (B. Podziemski 1 AST),"[1642502, 1641764]",1610612744.0,GSW,alley-oop,,,,,,Restricted Area,0-8 Center,2.3,Made,2.0,Leons,M. Leons,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,,
170,PT00M23.80S,2026-03-16T23:39:25.9Z,1,REGULAR,turnover,bad pass,[],1630536,,,1610612764,23,32,2026-03-16T23:39:30Z,1670000,False,,,0,,S. Cooper bad pass TURNOVER (1 TO),"[1630536, 1641764]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,,Cooper,S. Cooper,,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,
171,PT00M23.80S,2026-03-16T23:39:25.9Z,1,REGULAR,steal,,[],1641764,,,1610612744,23,32,2026-03-16T23:39:27Z,1680000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
