actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-28T23:10:56.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-28T23:10:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-28T23:10:58.3Z,1,REGULAR,jumpball,recovered,[],1630583,,,1610612763,0,0,2025-12-28T23:10:58Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. A. Sarr: Tip to S. Aldama,"[1630583, 1628991, 1642259]",1610612763.0,MEM,startperiod,S. Aldama,1630583.0,Aldama,S. Aldama,Jackson Jr.,1628991.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-12-28T23:11:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.389618922470433,54.65686274509803,1610612763,0,2,2025-12-28T23:11:17Z,70000,False,-23.0,8.0,1,left,J. Morant alley-oop Layup (2 PTS) (S. Aldama 1 AST),"[1629630, 1630583]",1610612763.0,MEM,alley-oop,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.45,Made,2.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
9,PT11M31.00S,2025-12-28T23:11:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,84.70762155059133,46.81372549019608,1610612764,2,2,2025-12-28T23:11:32Z,90000,False,-16.0,91.0,1,right,T. Johnson 9' driving floating Jump Shot (2 PTS) (C. McCollum 1 AST),"[1642848, 203468]",1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.26,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2025-12-28T23:11:39.8Z,1,REGULAR,3pt,Jump Shot,[],1629630,32.14520367936925,54.41176470588235,1610612763,2,2,2025-12-28T23:11:46Z,110000,False,-22.0,250.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
12,PT11M12.00S,2025-12-28T23:11:42.8Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,2,2,2025-12-28T23:11:46Z,120000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M04.00S,2025-12-28T23:11:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,86.15308804204993,42.8921568627451,1610612764,4,2,2025-12-28T23:11:57Z,130000,False,-36.0,78.0,1,right,A. Sarr 8' driving finger roll Layup (2 PTS) (B. Coulibaly 1 AST),"[1642259, 1641731]",1610612764.0,WAS,driving finger roll,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,8.54,Made,2.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,,,,,
15,PT10M59.00S,2025-12-28T23:11:58.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642907,7.835085413929041,53.92156862745098,1610612763,4,2,2025-12-28T23:13:24Z,150000,False,-20.0,21.0,1,left,MISS C. Coward turnaround Hook - blocked,"[1642907, 1642259]",1610612763.0,MEM,turnaround,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,Sarr,1642259.0,,,,,,,,
16,PT10M59.00S,2025-12-28T23:11:58.0Z,1,REGULAR,block,,[],1642259,,,1610612763,4,2,2025-12-28T23:12:01Z,160000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M57.00S,2025-12-28T23:12:00.0Z,1,REGULAR,rebound,defensive,[],203114,,,1610612764,4,2,2025-12-28T23:13:24Z,170000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M51.00S,2025-12-28T23:12:04.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641731,92.19776609724047,52.20588235294118,1610612764,4,2,2025-12-28T23:14:08Z,180000,False,11.0,21.0,1,right,MISS B. Coulibaly running Layup,[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,
19,PT10M47.00S,2025-12-28T23:12:07.3Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,4,2,2025-12-28T23:12:07Z,190000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M36.00S,2025-12-28T23:12:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,8.754927726675426,61.029411764705884,1610612763,4,4,2025-12-28T23:14:42Z,200000,False,-55.0,30.0,1,left,S. Aldama 6' driving floating Jump Shot (2 PTS),[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M30.00S,2025-12-28T23:12:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,90.48948751642575,57.84313725490197,1610612764,4,4,2025-12-28T23:15:54Z,210000,False,39.0,37.0,1,right,MISS B. Coulibaly driving Layup - blocked,"[1641731, 1628991]",1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
22,PT10M30.00S,2025-12-28T23:12:25.1Z,1,REGULAR,block,,[],1628991,,,1610612764,4,4,2025-12-28T23:12:27Z,220000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M30.00S,2025-12-28T23:12:25.1Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,4,4,2025-12-28T23:12:34Z,230000,False,,,0,,A. Sarr REBOUND (Off:1 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,
