actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-09T00:10:52.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-09T00:10:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-09T00:10:55.2Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612764,0,0,2025-11-09T00:10:55Z,40000,False,,,0,,Jump Ball A. Sarr vs. D. Gafford: Tip to C. McCollum,"[203468, 1642259, 1629655]",1610612764.0,WAS,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Sarr,1642259.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-11-09T00:11:10.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,87.72996057818659,51.225490196078425,1610612764,0,0,2025-11-09T00:12:43Z,70000,False,6.0,63.0,1,right,MISS A. Sarr 6' driving Hook,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-11-09T00:11:12.4Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,0,0,2025-11-09T00:11:15Z,80000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-11-09T00:11:16.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642259,90.62089356110381,56.61764705882353,1610612764,2,0,2025-11-09T00:11:25Z,90000,False,33.0,36.0,1,right,A. Sarr turnaround Jump Shot (2 PTS),[1642259],1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,4.87,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M16.00S,2025-11-09T00:11:35.4Z,1,REGULAR,2pt,Jump Shot,[],1642843,11.514454664914586,80.88235294117648,1610612742,2,0,2025-11-09T00:11:44Z,100000,False,-154.0,56.0,1,left,MISS C. Flagg 16' Jump Shot,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left,16.41,Missed,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2025-11-09T00:11:37.4Z,1,REGULAR,rebound,defensive,[],203468,,,1610612764,2,0,2025-11-09T00:11:44Z,110000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M01.00S,2025-11-09T00:11:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.03745072273325,53.67647058823529,1610612764,4,0,2025-11-09T00:11:56Z,120000,False,18.0,4.0,1,right,C. McCollum cutting Layup (2 PTS) (A. Sarr 1 AST),"[203468, 1642259]",1610612764.0,WAS,cutting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,2.0,A. Sarr,1642259.0,1.0,,,,,,,,,,
18,PT10M40.00S,2025-11-09T00:12:24.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,8.886333771353483,59.068627450980394,1610612742,4,0,2025-11-09T00:17:41Z,180000,False,-45.0,31.0,1,left,MISS D. Gafford alley-oop DUNK,[1629655],1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
19,PT10M37.00S,2025-11-09T00:12:27.3Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,4,0,2025-11-09T00:12:38Z,190000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M33.00S,2025-11-09T00:12:31.7Z,1,REGULAR,3pt,Jump Shot,[],1642259,68.41327201051249,30.88235294117647,1610612764,4,0,2025-11-09T00:12:45Z,200000,False,-96.0,244.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
21,PT10M29.00S,2025-11-09T00:12:35.7Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,4,0,2025-11-09T00:12:45Z,210000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M18.00S,2025-11-09T00:12:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.863994743758213,57.107843137254896,1610612742,4,2,2025-11-09T00:12:51Z,220000,False,-36.0,3.0,1,left,D. Russell Layup (2 PTS) (M. Christie 1 AST),"[1626156, 1631108]",1610612742.0,DAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,3.56,Made,,,,,2.0,M. Christie,1631108.0,1.0,,,,,,,,,,
