actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT11M09.00S,2023-01-07T02:13:30.7Z,1,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,4,2,2023-01-07T02:13:30Z,180000,False,,,0,,D. Russell Free Throw 1 of 2 (1 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
19,PT11M09.00S,2023-01-07T02:13:46.6Z,1,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,5,2,2023-01-07T02:13:46Z,190000,False,,,0,,D. Russell Free Throw 2 of 2 (2 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
20,PT10M56.00S,2023-01-07T02:13:59.7Z,1,REGULAR,2pt,Jump Shot,[],1628379,21.50131406044678,46.568627450980394,1610612746,5,2,2023-01-07T02:14:04Z,200000,False,17.0,150.0,1,left,MISS L. Kennard 15' pullup Shot,[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.06,,,,,,,,,,,,
21,PT10M53.00S,2023-01-07T02:14:02.7Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,5,2,2023-01-07T02:14:04Z,210000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Center,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
22,PT10M43.00S,2023-01-07T02:14:12.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,94.03745072273325,50.245098039215684,1610612750,7,2,2023-01-07T02:14:18Z,220000,False,1.0,4.0,1,right,R. Gobert alley-oop DUNK (4 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.37,,,,,K. Anderson,203937.0,1.0,,,,,
24,PT10M24.00S,2023-01-07T02:14:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,7.440867279894875,48.529411764705884,1610612746,7,2,2023-01-07T02:14:36Z,240000,False,7.0,17.0,1,left,MISS T. Mann driving Layup,[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.89,,,,,,,,,,,,
25,PT10M22.00S,2023-01-07T02:14:33.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,2,2023-01-07T02:14:36Z,250000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT10M17.00S,2023-01-07T02:14:38.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630162,94.03745072273325,48.529411764705884,1610612750,9,2,2023-01-07T02:16:27Z,260000,False,-7.0,4.0,1,right,A. Edwards running finger roll Layup (3 PTS),[1630162],1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,0.82,,,,,,,,,,,,
27,PT10M17.00S,2023-01-07T02:14:46.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,2,2023-01-07T02:14:46Z,270000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M04.00S,2023-01-07T02:17:47.1Z,1,REGULAR,3pt,Jump Shot,[],202694,26.62614980289093,82.59803921568627,1610612746,9,5,2023-01-07T02:17:51Z,280000,False,-163.0,198.0,1,left,M. Morris Sr. 25' 3PT  (3 PTS) (R. Jackson 1 AST),"[202694, 202704]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.63,,,,,R. Jackson,202704.0,1.0,,,,,
30,PT09M53.00S,2023-01-07T02:18:02.5Z,1,REGULAR,foul,personal,[],1629611,,,1610612750,9,5,2023-01-07T02:18:08Z,300000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 203497]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
33,PT09M44.00S,2023-01-07T02:18:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.46714848883047,36.51960784313725,1610612750,11,5,2023-01-07T02:18:42Z,330000,False,-67.0,65.0,1,right,D. Russell 9' floating Jump Shot (4 PTS),[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,4.0,9.38,,,,,,,,,,,,
34,PT09M26.00S,2023-01-07T02:18:57.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,8.623521681997373,49.50980392156863,1610612746,11,5,2023-01-07T02:19:13Z,340000,False,2.0,29.0,1,left,MISS I. Zubac DUNK - blocked,"[1627826, 1630162]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.87,,,,,,,,Edwards,1630162.0,,,
35,PT09M26.00S,2023-01-07T02:18:57.4Z,1,REGULAR,block,,[],1630162,,,1610612746,11,5,2023-01-07T02:18:59Z,350000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M25.00S,2023-01-07T02:18:58.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,11,5,2023-01-07T02:19:13Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,34.0,,,,,,,,,,,
39,PT09M16.00S,2023-01-07T02:19:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202704,15.062417871222076,57.59803921568627,1610612746,11,5,2023-01-07T02:20:14Z,390000,False,-38.0,89.0,1,left,MISS R. Jackson 9' driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.69,,,,,,,,,,,,
40,PT09M15.00S,2023-01-07T02:19:55.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,11,5,2023-01-07T02:20:14Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,39.0,,,,,,,,,,,
41,PT09M15.00S,2023-01-07T02:19:56.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612746,11,5,2023-01-07T02:20:08Z,410000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,,,,,,,,,,
43,PT09M01.00S,2023-01-07T02:20:41.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,68.9388961892247,32.1078431372549,1610612750,11,5,2023-01-07T02:23:42Z,430000,False,-89.0,239.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.57,,,,,,,,,,,,
44,PT08M57.00S,2023-01-07T02:20:45.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,11,5,2023-01-07T02:20:46Z,440000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,
45,PT08M48.00S,2023-01-07T02:20:54.1Z,1,REGULAR,turnover,lost ball,[],1628379,,,1610612746,11,5,2023-01-07T02:20:59Z,450000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 1626156]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Russell,1626156.0
46,PT08M48.00S,2023-01-07T02:20:54.1Z,1,REGULAR,steal,,[],1626156,,,1610612750,11,5,2023-01-07T02:20:56Z,460000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M44.00S,2023-01-07T02:20:59.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612750,11,5,2023-01-07T02:21:13Z,470000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629611, 203497]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1627541.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
49,PT08M44.00S,2023-01-07T02:21:17.2Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629611,,,1610612750,11,5,2023-01-07T02:21:25Z,490000,False,,,0,,T. Mann technical FOUL (1 Tech),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,1627541.0,2.0,1.0,,,,,,,,,,,,,,,,,
50,PT08M44.00S,2023-01-07T02:21:32.6Z,1,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,11,5,2023-01-07T02:21:32Z,500000,False,,,0,,MISS A. Edwards technical Free Throw 1 of 1,[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
51,PT08M44.00S,2023-01-07T02:21:32.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,11,5,2023-01-07T02:21:32Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,
52,PT08M44.00S,2023-01-07T02:21:57.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,11,5,2023-01-07T02:22:34Z,520000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
53,PT08M44.00S,2023-01-07T02:21:57.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,11,5,2023-01-07T02:22:34Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,
54,PT08M44.00S,2023-01-07T02:21:58.4Z,1,REGULAR,substitution,out,[],1629611,,,1610612750,11,5,2023-01-07T02:22:09Z,540000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M44.00S,2023-01-07T02:21:58.4Z,1,REGULAR,substitution,in,[],1626181,,,1610612750,11,5,2023-01-07T02:22:09Z,550000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M44.00S,2023-01-07T02:21:57.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,11,5,2023-01-07T02:22:34Z,560000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
57,PT08M41.00S,2023-01-07T02:22:00.1Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,11,5,2023-01-07T02:22:42Z,570000,False,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,
58,PT08M28.00S,2023-01-07T02:22:44.0Z,1,REGULAR,2pt,Jump Shot,[],202704,27.808804204993432,49.754901960784316,1610612746,11,5,2023-01-07T02:22:48Z,580000,False,1.0,209.0,1,left,MISS R. Jackson 20' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Center,,,,,,Missed,,20.89,,,,,,,,,,,,
59,PT08M26.00S,2023-01-07T02:22:46.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,11,5,2023-01-07T02:22:48Z,590000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,
61,PT08M16.00S,2023-01-07T02:22:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.11760840998686,49.01960784313725,1610612750,13,5,2023-01-07T02:23:04Z,610000,False,-5.0,12.0,1,right,A. Edwards driving finger roll Layup (5 PTS),[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.31,,,,,,,,,,,,
62,PT08M02.00S,2023-01-07T02:23:13.8Z,1,REGULAR,foul,personal,[],1626156,,,1610612746,13,5,2023-01-07T02:23:23Z,620000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1626181]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,1627541.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
64,PT07M54.00S,2023-01-07T02:23:41.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,14.536793692509855,36.51960784313725,1610612746,13,7,2023-01-07T02:23:47Z,640000,False,67.0,84.0,1,left,M. Morris Sr. 10' turnaround Jump Shot (5 PTS) (I. Zubac 1 AST),"[202694, 1627826]",1610612746.0,LAC,turnaround,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,5.0,10.78,,,,,I. Zubac,1627826.0,1.0,,,,,
66,PT07M42.00S,2023-01-07T02:23:53.7Z,1,REGULAR,2pt,Jump Shot,[],1626156,79.84559789750328,65.93137254901961,1610612750,15,7,2023-01-07T02:23:59Z,660000,False,80.0,137.0,1,right,D. Russell 15' pullup Jump Shot (6 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,Made,6.0,15.85,,,,,,,,,,,,
67,PT07M29.00S,2023-01-07T02:24:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.966491458607096,52.20588235294118,1610612746,15,9,2023-01-07T02:24:13Z,670000,False,-11.0,22.0,1,left,N. Powell driving finger roll Layup (2 PTS),[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.5,,,,,,,,,,,,
68,PT07M16.00S,2023-01-07T02:24:20.1Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,15,9,2023-01-07T02:24:27Z,680000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 202704]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jackson,202704.0
69,PT07M16.00S,2023-01-07T02:24:20.1Z,1,REGULAR,steal,,[],202704,,,1610612746,15,9,2023-01-07T02:24:24Z,690000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT07M06.00S,2023-01-07T02:24:29.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628379,15.982260183968464,50.98039215686274,1610612746,15,11,2023-01-07T02:24:36Z,700000,False,-5.0,98.0,1,left,L. Kennard 9' pullup Jump Shot (4 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,9.78,,,,,,,,,,,,
71,PT06M49.00S,2023-01-07T02:24:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,87.59855453350855,48.28431372549019,1610612750,17,11,2023-01-07T02:24:56Z,710000,False,-9.0,64.0,1,right,K. Anderson 6' floating Jump Shot (2 PTS),[203937],1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,6.47,,,,,,,,,,,,
72,PT06M30.00S,2023-01-07T02:25:06.3Z,1,REGULAR,2pt,Jump Shot,[],202694,6.389618922470433,67.64705882352942,1610612746,17,13,2023-01-07T02:25:12Z,720000,False,-88.0,8.0,1,left,M. Morris Sr. 8' turnaround fadeaway Jump Shot (7 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,8.85,,,,,,,,,,,,
74,PT06M13.00S,2023-01-07T02:25:23.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,49.26470588235294,1610612750,17,13,2023-01-07T02:25:31Z,730000,False,-4.0,15.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.52,,,,,,,,,,,,
75,PT06M09.00S,2023-01-07T02:25:27.5Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,17,13,2023-01-07T02:25:31Z,740000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,
76,PT06M09.00S,2023-01-07T02:25:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,19,13,2023-01-07T02:25:27Z,750000,False,0.0,0.0,1,right,R. Gobert tip Layup (6 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,0.0,,,,,,,,,,,,
77,PT05M55.00S,2023-01-07T02:25:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.229303547963205,50.0,1610612746,19,13,2023-01-07T02:25:47Z,760000,False,0.0,25.0,1,left,MISS I. Zubac Layup,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.49,,,,,,,,,,,,
78,PT05M54.00S,2023-01-07T02:25:42.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,19,13,2023-01-07T02:25:47Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,77.0,,,,,,,,,,,
80,PT05M36.00S,2023-01-07T02:26:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,50.245098039215684,1610612750,21,13,2023-01-07T02:26:15Z,790000,False,1.0,17.0,1,right,R. Gobert cutting Layup (8 PTS) (D. Russell 1 AST),"[203497, 1626156]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.71,,,,,D. Russell,1626156.0,1.0,,,,,
82,PT05M23.00S,2023-01-07T02:26:22.2Z,1,REGULAR,2pt,Jump Shot,[],1626181,27.020367936925098,34.80392156862745,1610612746,21,13,2023-01-07T02:26:27Z,810000,False,76.0,201.0,1,left,MISS N. Powell 21' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,21.54,,,,,,,,,,,,
83,PT05M20.00S,2023-01-07T02:26:25.2Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,21,13,2023-01-07T02:26:27Z,820000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,
84,PT05M15.00S,2023-01-07T02:26:30.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626156,87.72996057818659,48.77450980392157,1610612750,23,13,2023-01-07T02:35:57Z,830000,False,-6.0,63.0,1,right,D. Russell 6' running pullup Jump Shot (8 PTS),[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,8.0,6.31,,,,,,,,,,,,
85,PT05M15.00S,2023-01-07T02:26:36.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,23,13,2023-01-07T02:26:36Z,840000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2023-01-07T02:28:52.7Z,1,REGULAR,substitution,out,[],203937,,,1610612746,23,13,2023-01-07T02:29:28Z,850000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M15.00S,2023-01-07T02:28:52.7Z,1,REGULAR,substitution,out,[],203497,,,1610612746,23,13,2023-01-07T02:29:28Z,860000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M15.00S,2023-01-07T02:28:52.7Z,1,REGULAR,substitution,out,[],202704,,,1610612746,23,13,2023-01-07T02:29:28Z,870000,False,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M15.00S,2023-01-07T02:28:52.7Z,1,REGULAR,substitution,out,[],1628379,,,1610612746,23,13,2023-01-07T02:29:28Z,880000,False,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
