actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-02T19:40:37.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-02T19:40:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-04-02T19:40:39.4Z,1,REGULAR,jumpball,recovered,[],1626157,,,1610612750,0,0,2023-04-02T19:40:39Z,40000,False,,,0,,Jump Ball R. Gobert vs. D. Eubanks: Tip to K. Towns,"[1626157, 203497, 1629234]",1610612750.0,MIN,startperiod,K. Towns,1626157.0,Towns,K. Towns,Gobert,203497.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2023-04-02T19:40:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,23.866622864651774,11.519607843137255,1610612750,0,0,2023-04-02T19:40:56Z,70000,False,192.0,172.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-04-02T19:40:54.8Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,0,0,2023-04-02T19:40:56Z,80000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-04-02T19:41:06.2Z,1,REGULAR,2pt,Jump Shot,[],1630219,79.05716162943496,51.470588235294116,1610612757,0,2,2023-04-02T19:41:12Z,90000,False,7.0,144.0,1,right,S. Mays 14' driving floating Jump Shot (2 PTS) (S. Sharpe 1 AST),"[1630219, 1631101]",1610612757.0,POR,driving floating,,,Mays,S. Mays,,,,,Mid-Range,8-16 Center,14.46,Made,,,,,2.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,
10,PT11M18.00S,2023-04-02T19:41:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630183,31.750985545335087,61.51960784313726,1610612750,3,2,2023-04-02T19:41:22Z,100000,False,-58.0,246.0,1,left,J. McDaniels 25' 3PT  (3 PTS) (M. Conley 1 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.27,Made,,,,,3.0,M. Conley,201144.0,1.0,,,,,,,,,,
13,PT10M57.00S,2023-04-02T19:41:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,83.919185282523,42.15686274509804,1610612757,3,4,2023-04-02T19:41:44Z,120000,False,-39.0,99.0,1,right,T. Watford 10' pullup Jump Shot (2 PTS) (S. Sharpe 2 AST),"[1630570, 1631101]",1610612757.0,POR,pullup,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,,,,,2.0,S. Sharpe,1631101.0,2.0,,,,,,,,,,
15,PT10M40.00S,2023-04-02T19:41:56.3Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,3,4,2023-04-02T19:42:00Z,140000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1629680]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Thybulle,1629680.0,,,,,,,
16,PT10M40.00S,2023-04-02T19:41:56.3Z,1,REGULAR,steal,,[],1629680,,,1610612757,3,4,2023-04-02T19:41:58Z,150000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
17,PT10M36.00S,2023-04-02T19:42:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,93.38042049934296,49.26470588235294,1610612757,3,4,2023-04-02T19:42:07Z,160000,False,-4.0,10.0,1,right,MISS M. Thybulle running Layup,[1629680],1610612757.0,POR,running,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1.04,Missed,,,,,,,,,,,,,,,,,,
18,PT10M36.00S,2023-04-02T19:42:02.1Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,3,4,2023-04-02T19:42:02Z,170000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,
19,PT10M36.00S,2023-04-02T19:42:02.8Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612757,3,4,2023-04-02T19:42:16Z,180000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Sharpe 2 FT),"[1630183, 1631101]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1830.0,1.0,0.0,Sharpe,1631101.0,,
21,PT10M36.00S,2023-04-02T19:42:34.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631101,,,1610612757,3,5,2023-04-02T19:43:03Z,200000,False,,,0,,S. Sharpe Free Throw 1 of 2 (1 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
22,PT10M36.00S,2023-04-02T19:42:34.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631101,,,1610612757,3,6,2023-04-02T19:43:03Z,210000,False,,,0,,S. Sharpe Free Throw 2 of 2 (2 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
23,PT10M22.00S,2023-04-02T19:43:08.3Z,1,REGULAR,foul,personal,[],1630219,,,1610612750,3,6,2023-04-02T19:43:21Z,220000,False,,,0,,S. Mays personal FOUL (1 PF),"[1630219, 203497]",1610612757.0,POR,,,,Mays,S. Mays,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628954.0,1.0,0.0,Gobert,203497.0,,
