actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT05M21.00S,2023-02-17T01:25:02.7Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,28,8,2023-02-17T01:25:32Z,860000,False,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 201144]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Conley,201144.0,,
88,PT05M21.00S,2023-02-17T01:25:02.7Z,1,REGULAR,steal,,[],201144,,,1610612750,28,8,2023-02-17T01:25:04Z,870000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M15.00S,2023-02-17T01:25:08.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630162,77.87450722733246,89.70588235294117,1610612750,28,8,2023-02-17T01:41:04Z,880000,False,199.0,155.0,1,right,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,25.22,Missed,,,,,,,,,,,,,
90,PT05M13.00S,2023-02-17T01:25:10.6Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,28,8,2023-02-17T01:25:17Z,890000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,
91,PT05M08.00S,2023-02-17T01:25:16.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203078,6.915243101182654,47.30392156862745,1610612764,28,10,2023-02-17T01:42:01Z,900000,False,13.0,13.0,1,left,B. Beal running reverse Layup (2 PTS) (M. Morris 1 AST),"[203078, 1628420]",1610612764.0,WAS,running reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,1.84,Made,,,,,2.0,M. Morris,1628420.0,1.0,,,,,
93,PT04M56.00S,2023-02-17T01:25:28.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.51182654402102,50.0,1610612750,30,10,2023-02-17T01:25:35Z,920000,False,0.0,8.0,1,right,J. McDaniels cutting DUNK (5 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,0.85,Made,,,,,5.0,N. Reid,1629675.0,1.0,,,,,
95,PT04M45.00S,2023-02-17T01:25:39.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,14.14257555847569,48.77450980392157,1610612764,30,10,2023-02-17T01:43:11Z,940000,False,6.0,80.0,1,left,MISS K. Porzingis 8' driving floating Shot,[204001],1610612764.0,WAS,driving floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.06,Missed,,,,,,,,,,,,,
96,PT04M44.00S,2023-02-17T01:25:40.4Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,30,10,2023-02-17T01:47:56Z,950000,False,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,,
221,PT04M44.00S,2023-02-17T01:25:43.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,6.521024967148489,49.50980392156863,1610612764,30,10,2023-02-17T01:48:26Z,955000,False,2.0,9.0,1,left,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,0.91,Missed,,,,,,,,,,,,,
222,PT04M44.00S,2023-02-17T01:25:43.1Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,30,10,2023-02-17T01:48:26Z,957500,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,,
97,PT04M37.00S,2023-02-17T01:25:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,94.1688567674113,3.6764705882352944,1610612750,30,10,2023-02-17T01:45:43Z,960000,False,-232.0,2.0,1,right,MISS T. Prince running 3PT,[1627752],1610612750.0,MIN,running,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,23.16,Missed,,,,,,,,,,,,,
98,PT04M33.00S,2023-02-17T01:25:50.9Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,30,10,2023-02-17T01:49:12Z,970000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,
99,PT04M26.00S,2023-02-17T01:25:57.9Z,1,REGULAR,3pt,Jump Shot,[],1628420,16.376478318002626,4.6568627450980395,1610612764,30,10,2023-02-17T01:26:02Z,980000,False,227.0,101.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,,,,,,24.83,Missed,,,,,,,,,,,,,
100,PT04M25.00S,2023-02-17T01:25:58.9Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,30,10,2023-02-17T01:26:02Z,990000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,,
101,PT04M25.00S,2023-02-17T01:26:03.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,30,10,2023-02-17T01:26:03Z,1000000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M25.00S,2023-02-17T01:28:03.8Z,1,REGULAR,substitution,out,[],201144,,,1610612750,30,10,2023-02-17T01:28:53Z,1010000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2023-02-17T01:28:03.8Z,1,REGULAR,substitution,out,[],1628420,,,1610612750,30,10,2023-02-17T01:28:53Z,1020000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M25.00S,2023-02-17T01:28:03.8Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,30,10,2023-02-17T01:28:53Z,1030000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M25.00S,2023-02-17T01:28:03.8Z,1,REGULAR,substitution,in,[],1626153,,,1610612750,30,10,2023-02-17T01:28:53Z,1040000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M11.00S,2023-02-17T01:29:11.1Z,1,REGULAR,2pt,Jump Shot,[],1630183,91.93495400788436,70.83333333333334,1610612750,30,10,2023-02-17T01:29:16Z,1050000,False,104.0,23.0,1,right,MISS J. McDaniels 10' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,10.68,Missed,,,,,,,,,,,,,
107,PT04M08.00S,2023-02-17T01:29:14.1Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,30,10,2023-02-17T01:29:16Z,1060000,False,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Mid-Range,8-16 Right,,,,,,,,106.0,2.0,1.0,1.0,,,,,,,,,
108,PT03M48.00S,2023-02-17T01:29:32.9Z,1,REGULAR,2pt,Jump Shot,[],203078,22.28975032851511,41.17647058823529,1610612764,30,12,2023-02-17T01:48:37Z,1070000,False,44.0,157.0,1,left,B. Beal 16' step back Jump Shot (4 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,16.31,Made,,,,,4.0,,,,,,,,
109,PT03M39.00S,2023-02-17T01:29:42.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,94.30026281208936,49.50980392156863,1610612750,32,12,2023-02-17T01:29:46Z,1080000,False,-2.0,1.0,1,right,A. Edwards driving DUNK (18 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,0.27,Made,,,,,18.0,,,,,,,,
110,PT03M26.00S,2023-02-17T01:29:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,13.091327201051248,40.68627450980392,1610612764,32,14,2023-02-17T01:30:03Z,1090000,False,47.0,71.0,1,left,K. Porzingis 8' turnaround Jump Shot (4 PTS),[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,8.46,Made,,,,,4.0,,,,,,,,
111,PT03M26.00S,2023-02-17T01:30:02.0Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612764,32,14,2023-02-17T01:30:07Z,1100000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1630183, 204001]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,2530.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
113,PT03M26.00S,2023-02-17T01:30:08.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612764,32,14,2023-02-17T01:30:49Z,1120000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M26.00S,2023-02-17T01:30:08.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612764,32,14,2023-02-17T01:30:49Z,1130000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2023-02-17T01:30:34.1Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,32,15,2023-02-17T01:30:34Z,1140000,False,,,0,,K. Porzingis Free Throw 1 of 1 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
116,PT03M14.00S,2023-02-17T01:30:47.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,67.36202365308804,37.5,1610612750,32,15,2023-02-17T01:30:51Z,1150000,False,-62.0,254.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,26.19,Missed,,,,,,,,,,,,,
117,PT03M12.00S,2023-02-17T01:30:49.1Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,32,15,2023-02-17T01:30:51Z,1160000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,,
118,PT03M00.00S,2023-02-17T01:31:02.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612764,32,15,2023-02-17T01:31:11Z,1170000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Avdija 2 FT),"[1627752, 1630166]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,204058.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
120,PT03M00.00S,2023-02-17T01:31:25.9Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,32,15,2023-02-17T01:31:25Z,1190000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
121,PT03M00.00S,2023-02-17T01:31:25.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,32,15,2023-02-17T01:31:25Z,1200000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,
122,PT03M00.00S,2023-02-17T01:31:26.5Z,1,REGULAR,substitution,out,[],204001,,,1610612764,32,15,2023-02-17T01:31:33Z,1210000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2023-02-17T01:31:26.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,32,15,2023-02-17T01:31:33Z,1220000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M00.00S,2023-02-17T01:31:48.7Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,32,16,2023-02-17T01:31:48Z,1230000,False,,,0,,D. Avdija Free Throw 2 of 2 (1 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
125,PT02M56.00S,2023-02-17T01:32:03.1Z,1,REGULAR,turnover,out-of-bounds,[],1629162,,,1610612750,32,16,2023-02-17T01:32:11Z,1240000,False,,,0,,J. McLaughlin bad pass out-of-bounds TURNOVER (1 TO),[1629162],1610612750.0,MIN,bad pass,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,1627526.0,,,,,,,,,,,,,,,1.0,,,,
126,PT02M38.00S,2023-02-17T01:32:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,7.966491458607096,48.77450980392157,1610612764,32,18,2023-02-17T01:32:35Z,1250000,False,6.0,22.0,1,left,D. Gafford cutting Layup (2 PTS) (B. Beal 2 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,2.32,Made,,,,,2.0,B. Beal,203078.0,2.0,,,,,
128,PT02M25.00S,2023-02-17T01:32:46.8Z,1,REGULAR,turnover,lost ball,[],1629675,,,1610612750,32,18,2023-02-17T01:32:54Z,1270000,False,,,0,,N. Reid lost ball TURNOVER (1 TO),"[1629675, 203078]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Beal,203078.0,,
129,PT02M25.00S,2023-02-17T01:32:46.8Z,1,REGULAR,steal,,[],203078,,,1610612764,32,18,2023-02-17T01:32:49Z,1280000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
130,PT02M12.00S,2023-02-17T01:32:56.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,12.040078843626807,2.941176470588235,1610612764,32,21,2023-02-17T01:33:00Z,1290000,False,235.0,61.0,1,left,C. Kispert 24' 3PT  (3 PTS) (D. Avdija 1 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,,,,24.3,Made,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,
132,PT01M57.00S,2023-02-17T01:33:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.72339027595268,52.20588235294118,1610612750,32,21,2023-02-17T01:51:52Z,1310000,False,11.0,16.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.93,Missed,,,,,,,,,,,,,
133,PT01M55.00S,2023-02-17T01:33:13.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,32,21,2023-02-17T01:33:15Z,1320000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,132.0,2.0,1.0,1.0,,,,,,,,,
134,PT01M50.00S,2023-02-17T01:33:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,19.267411300919843,92.40196078431373,1610612764,32,21,2023-02-17T01:53:03Z,1330000,False,-212.0,129.0,1,left,MISS D. Wright 24' running 3PT,[1626153],1610612764.0,WAS,running,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,24.8,Missed,,,,,,,,,,,,,
135,PT01M46.00S,2023-02-17T01:33:22.3Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,32,21,2023-02-17T01:33:25Z,1340000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,
136,PT01M37.00S,2023-02-17T01:33:31.7Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,32,21,2023-02-17T01:33:35Z,1350000,False,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 203078]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Beal,203078.0,,
137,PT01M37.00S,2023-02-17T01:33:31.7Z,1,REGULAR,steal,,[],203078,,,1610612764,32,21,2023-02-17T01:33:33Z,1360000,False,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
138,PT01M33.00S,2023-02-17T01:33:34.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203078,13.748357424441524,94.85294117647058,1610612764,32,21,2023-02-17T01:53:43Z,1370000,False,-224.0,77.0,1,left,MISS B. Beal running pullup 3PT,[203078],1610612764.0,WAS,running pullup,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,23.71,Missed,,,,,,,,,,,,,
139,PT01M31.00S,2023-02-17T01:33:36.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,32,21,2023-02-17T01:33:40Z,1380000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,138.0,3.0,3.0,0.0,,,,,,,,,
140,PT01M20.00S,2023-02-17T01:33:50.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626153,,,1610612750,32,21,2023-02-17T01:34:02Z,1390000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Reid 2 FT),"[1626153, 1629675]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
142,PT01M20.00S,2023-02-17T01:34:26.6Z,1,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,33,21,2023-02-17T01:34:26Z,1410000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
143,PT01M20.00S,2023-02-17T01:34:27.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,33,21,2023-02-17T01:34:32Z,1420000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M20.00S,2023-02-17T01:34:27.4Z,1,REGULAR,substitution,out,[],203078,,,1610612750,33,21,2023-02-17T01:34:32Z,1430000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M20.00S,2023-02-17T01:34:27.4Z,1,REGULAR,substitution,in,[],203085,,,1610612750,33,21,2023-02-17T01:34:32Z,1440000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M20.00S,2023-02-17T01:34:27.4Z,1,REGULAR,substitution,in,[],1628398,,,1610612750,33,21,2023-02-17T01:34:32Z,1450000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M20.00S,2023-02-17T01:34:47.9Z,1,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,34,21,2023-02-17T01:34:47Z,1460000,False,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,,
148,PT01M04.00S,2023-02-17T01:35:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.908672798948752,54.90196078431373,1610612764,34,21,2023-02-17T01:35:09Z,1470000,False,-25.0,59.0,1,left,MISS K. Kuzma 6' turnaround Hook,[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.43,Missed,,,,,,,,,,,,,
149,PT01M02.00S,2023-02-17T01:35:07.3Z,1,REGULAR,rebound,defensive,[],1629669,,,1610612750,34,21,2023-02-17T01:35:09Z,1480000,False,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,,
150,PT00M56.80S,2023-02-17T01:35:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,86.41590013140605,44.11764705882353,1610612750,36,21,2023-02-17T01:35:18Z,1490000,False,-29.0,75.0,1,right,J. Nowell 8' pullup Jump Shot (2 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.07,Made,,,,,2.0,,,,,,,,
151,PT00M39.50S,2023-02-17T01:35:34.7Z,1,REGULAR,turnover,out-of-bounds,[],1626153,,,1610612764,36,21,2023-02-17T01:35:46Z,1500000,False,,,0,,D. Wright bad pass out-of-bounds TURNOVER (1 TO),[1626153],1610612764.0,WAS,bad pass,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Left,2530.0,,,,,,,,,,,,,,,1.0,,,,
153,PT00M39.50S,2023-02-17T01:35:39.3Z,1,REGULAR,substitution,out,[],1629675,,,1610612750,36,21,2023-02-17T01:35:43Z,1510000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M39.50S,2023-02-17T01:35:39.3Z,1,REGULAR,substitution,in,[],203497,,,1610612750,36,21,2023-02-17T01:35:43Z,1520000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M28.30S,2023-02-17T01:36:04.3Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612750,36,21,2023-02-17T01:36:09Z,1530000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 1626153]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Wright,1626153.0,,
156,PT00M28.30S,2023-02-17T01:36:04.3Z,1,REGULAR,steal,,[],1626153,,,1610612764,36,21,2023-02-17T01:36:07Z,1540000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
157,PT00M09.00S,2023-02-17T01:36:23.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,9.411957950065702,50.245098039215684,1610612764,36,21,2023-02-17T01:58:14Z,1550000,False,-1.0,36.0,1,left,MISS D. Avdija driving finger roll Layup,[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,3.6,Missed,,,,,,,,,,,,,
158,PT00M07.10S,2023-02-17T01:36:25.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,36,21,2023-02-17T01:36:25Z,1560000,False,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,157.0,6.0,6.0,0.0,,,,,,,,,
159,PT00M00.80S,2023-02-17T01:36:31.8Z,1,REGULAR,3pt,Jump Shot,[],203085,93.77463863337714,3.9215686274509802,1610612750,36,21,2023-02-17T01:36:39Z,1570000,False,-230.0,6.0,1,right,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,,,,,,23.05,Missed,,,,,,,,,,,,,
160,PT00M00.80S,2023-02-17T01:36:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,36,21,2023-02-17T01:36:39Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,159.0,,,,,,,,,,,,
161,PT00M00.00S,2023-02-17T01:36:36.2Z,1,REGULAR,period,end,[],0,,,1610612750,36,21,2023-02-17T01:36:36Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-17T01:38:55.2Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612750,36,21,2023-02-17T01:39:11Z,1600000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-17T01:38:55.2Z,2,REGULAR,substitution,in,['startperiod'],1629134,,,1610612750,36,21,2023-02-17T01:39:11Z,1610000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-17T01:39:18.5Z,2,REGULAR,period,start,[],0,,,1610612764,36,21,2023-02-17T01:39:18Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
